CH1,CH3,CH4,time,Ts
9.600000000000001,2.52,3.24,0.0,4e-07
9.600000000000001,2.48,2.92,4e-07,
10.0,2.6,2.92,8e-07,
10.0,2.56,2.88,1.2e-06,
9.600000000000001,2.52,2.88,1.6e-06,
9.600000000000001,2.48,2.72,2e-06,
10.0,2.48,2.6,2.4e-06,
9.600000000000001,2.56,2.6,2.8e-06,
9.200000000000001,2.52,2.7600000000000002,3.2e-06,
9.600000000000001,2.52,2.84,3.6e-06,
10.0,2.52,2.84,4e-06,
9.600000000000001,2.56,2.8000000000000003,4.4e-06,
9.600000000000001,2.48,2.96,4.8e-06,
8.8,2.48,2.8000000000000003,5.199999999999999e-06,
10.0,2.52,2.92,5.6e-06,
8.4,2.56,2.96,6e-06,
9.600000000000001,2.6,3.08,6.4e-06,
10.8,2.56,2.92,6.799999999999999e-06,
9.600000000000001,2.52,2.96,7.2e-06,
9.600000000000001,2.56,2.88,7.6e-06,
9.600000000000001,2.56,2.92,8e-06,
10.0,2.56,2.84,8.4e-06,
10.8,2.56,2.92,8.8e-06,
9.600000000000001,2.56,2.84,9.2e-06,
9.600000000000001,2.52,2.88,9.6e-06,
10.0,2.52,2.36,9.999999999999999e-06,
9.600000000000001,2.56,2.6,1.0399999999999999e-05,
9.600000000000001,2.6,2.8000000000000003,1.08e-05,
9.200000000000001,2.56,2.92,1.12e-05,
9.600000000000001,2.6,2.84,1.1599999999999999e-05,
9.600000000000001,2.56,2.8000000000000003,1.2e-05,
10.8,2.56,2.84,1.24e-05,
9.600000000000001,2.56,2.84,1.28e-05,
9.200000000000001,2.48,2.88,1.3199999999999999e-05,
10.0,2.64,2.84,1.3599999999999999e-05,
10.0,2.52,2.84,1.4e-05,
9.200000000000001,2.56,3.12,1.44e-05,
10.0,2.48,3.24,1.4799999999999999e-05,
10.0,2.56,3.04,1.52e-05,
8.8,2.56,2.92,1.56e-05,
9.200000000000001,2.56,2.88,1.6e-05,
9.600000000000001,2.56,2.84,1.64e-05,
9.600000000000001,2.56,2.88,1.68e-05,
9.600000000000001,2.6,2.84,1.7199999999999998e-05,
9.600000000000001,2.6,2.88,1.76e-05,
10.0,2.52,2.52,1.8e-05,
10.0,2.56,2.68,1.84e-05,
8.8,2.6,2.7600000000000002,1.88e-05,
