time,CH1
-0.0013160000000000003,0.016
-0.0013120000000000002,0.016
-0.0013080000000000004,0.012
-0.0013040000000000003,0.012
-0.0013000000000000004,0.012
-0.0012960000000000003,0.02
-0.0012920000000000002,0.016
-0.0012880000000000003,0.012
-0.0012840000000000002,0.012
-0.0012800000000000003,0.012
-0.0012760000000000002,0.012
-0.0012720000000000003,0.012
-0.0012680000000000002,0.012
-0.0012640000000000004,0.008
-0.0012600000000000003,0.012
-0.0012560000000000002,0.024
-0.0012520000000000003,0.016
-0.0012480000000000002,0.012
-0.0012440000000000003,0.008
-0.0012400000000000002,0.012
-0.0012360000000000003,0.012
-0.0012320000000000002,0.016
-0.0012280000000000004,0.012
-0.0012240000000000003,0.016
-0.0012200000000000002,0.016
-0.0012160000000000003,0.012
-0.0012120000000000002,0.004
-0.0012080000000000003,0.008
-0.0012040000000000002,0.012
-0.0012000000000000003,0.016
-0.0011960000000000002,0.012
-0.0011920000000000004,0.016
-0.0011880000000000003,0.012
-0.0011840000000000004,-0.016
-0.0011800000000000003,0.012
-0.0011760000000000002,0.012
-0.0011720000000000003,0.02
-0.0011680000000000002,0.016
-0.0011640000000000003,0.016
-0.0011600000000000002,0.008
-0.0011560000000000003,0.016
-0.0011520000000000002,0.008
-0.0011480000000000004,0.012
-0.0011440000000000003,0.012
-0.0011400000000000002,0.012
-0.0011360000000000003,0.012
-0.0011320000000000002,0.008
-0.0011280000000000003,0.012
-0.0011240000000000002,0.012
-0.0011200000000000003,0.012
-0.0011160000000000002,0.012
-0.0011120000000000004,0.012
-0.0011080000000000003,0.012
-0.0011040000000000004,0.012
-0.0011000000000000003,0.012
-0.0010960000000000002,0.012
-0.0010920000000000003,0.004
-0.0010880000000000002,0.012
-0.0010840000000000003,0.016
-0.0010800000000000002,0.02
-0.0010760000000000004,0.012
-0.0010720000000000003,0.012
-0.0010680000000000004,0.028
-0.0010640000000000003,0.012
-0.0010600000000000002,0.016
-0.0010560000000000003,0.016
-0.0010520000000000002,0.012
-0.0010480000000000003,0.016
-0.0010440000000000002,0.016
-0.0010400000000000003,0.012
-0.0010360000000000002,0.008
-0.0010320000000000004,0.012
-0.0010280000000000003,0.016
-0.0010240000000000004,0.004
-0.0010200000000000003,0.012
-0.0010160000000000002,0.016
-0.0010120000000000003,0.012
-0.0010080000000000002,0.012
-0.0010040000000000003,0.012
-0.0010000000000000002,0.016
-0.0009960000000000004,0.004
-0.0009920000000000003,0.012
-0.0009880000000000004,0.016
-0.0009840000000000003,0.016
-0.0009800000000000002,0.016
-0.0009760000000000003,0.008
-0.0009720000000000002,0.012
-0.0009680000000000003,0.012
-0.0009640000000000002,0.012
-0.0009600000000000003,0.012
-0.0009560000000000003,0.012
-0.0009520000000000004,0.028
-0.0009480000000000003,0.024
-0.0009440000000000002,0.012
-0.0009400000000000003,0.02
-0.0009360000000000002,0.012
-0.0009320000000000003,0.016
-0.0009280000000000002,0.016
-0.0009240000000000003,0.012
-0.0009200000000000002,0.012
-0.0009160000000000004,0.016
-0.0009120000000000003,0.012
-0.0009080000000000004,0.004
-0.0009040000000000003,0.012
-0.0009000000000000002,0.012
-0.0008960000000000003,0.012
-0.0008920000000000002,0.008
-0.0008880000000000003,0.012
-0.0008840000000000002,0.016
-0.0008800000000000004,0.012
-0.0008760000000000003,0.012
-0.0008720000000000004,0.016
-0.0008680000000000003,0.008
-0.0008640000000000002,0.008
-0.0008600000000000003,0.02
-0.0008560000000000002,0.008
-0.0008520000000000003,0.012
-0.0008480000000000002,0.008
-0.0008440000000000003,0.012
-0.0008400000000000003,0.012
-0.0008360000000000004,0.012
-0.0008320000000000003,0.012
-0.0008280000000000004,0.012
-0.0008240000000000003,0.012
-0.0008200000000000002,0.016
-0.0008160000000000003,0.016
-0.0008120000000000002,0.016
-0.0008080000000000003,0.012
-0.0008040000000000002,0.008
-0.0008000000000000004,0.012
-0.0007960000000000003,0.012
-0.0007920000000000002,0.016
-0.0007880000000000005,0.016
-0.0007840000000000004,0.008
-0.0007800000000000003,0.012
-0.0007760000000000002,0.02
-0.0007720000000000001,0.012
-0.0007680000000000005,0.016
-0.0007640000000000004,0.008
-0.0007600000000000003,0.012
-0.0007560000000000002,0.02
-0.0007520000000000005,0.012
-0.0007480000000000004,0.012
-0.0007440000000000003,0.012
-0.0007400000000000002,0.012
-0.0007360000000000001,-0.004
-0.0007320000000000004,0.016
-0.0007280000000000003,0.016
-0.0007240000000000003,0.016
-0.0007200000000000002,0.012
-0.0007160000000000005,0.016
-0.0007120000000000004,0.008
-0.0007080000000000003,0.016
-0.0007040000000000002,0.004
-0.0007000000000000001,0.016
-0.0006960000000000004,0.012
-0.0006920000000000003,0.008
-0.0006880000000000002,0.012
-0.0006840000000000001,0.012
-0.0006800000000000005,0.012
-0.0006760000000000004,0.016
-0.0006720000000000003,0.012
-0.0006680000000000002,0.016
-0.0006640000000000001,0.016
-0.0006600000000000004,0.004
-0.0006560000000000003,0.008
-0.0006520000000000002,0.02
-0.0006480000000000001,0.024
-0.0006440000000000005,0.012
-0.0006400000000000004,0.012
-0.0006360000000000003,0.016
-0.0006320000000000002,0.012
-0.0006280000000000001,0.008
-0.0006240000000000004,0.012
-0.0006200000000000003,0.016
-0.0006160000000000002,0.012
-0.0006120000000000001,0.012
-0.0006080000000000005,0.016
-0.0006040000000000004,0.012
-0.0006000000000000003,0.012
-0.0005960000000000002,0.012
-0.0005920000000000005,0.012
-0.0005880000000000004,0.012
-0.0005840000000000003,0.012
-0.0005800000000000002,0.016
-0.0005760000000000001,0.012
-0.0005720000000000005,0.024
-0.0005680000000000004,0.012
-0.0005640000000000003,0.012
-0.0005600000000000002,0.012
-0.0005560000000000005,0.012
-0.0005520000000000004,0.012
-0.0005480000000000003,0.012
-0.0005440000000000002,0.012
-0.0005400000000000001,0.02
-0.0005360000000000005,0.016
-0.0005320000000000004,0.016
-0.0005280000000000003,0.012
-0.0005240000000000002,0.012
-0.0005200000000000005,0.016
-0.0005160000000000004,0.012
-0.0005120000000000003,0.012
-0.0005080000000000002,0.016
-0.0005040000000000001,0.012
-0.0005000000000000004,0.02
-0.0004960000000000003,0.016
-0.0004920000000000002,0.016
-0.00048800000000000015,0.016
-0.0004840000000000005,0.016
-0.0004800000000000004,0.016
-0.0004760000000000003,0.016
-0.0004720000000000002,0.004
-0.0004680000000000001,0.012
-0.00046400000000000044,0.012
-0.00046000000000000034,0.012
-0.00045600000000000024,0.012
-0.00045200000000000014,0.008
-0.0004480000000000005,0.016
-0.0004440000000000004,0.016
-0.0004400000000000003,-0.008
-0.0004360000000000002,0.008
-0.0004320000000000001,0.012
-0.00042800000000000043,0.024
-0.00042400000000000033,0.016
-0.00042000000000000023,0.012
-0.00041600000000000014,0.016
-0.0004120000000000005,0.012
-0.0004080000000000004,0.02
-0.0004040000000000003,0.012
-0.0004000000000000002,0.016
-0.0003960000000000005,0.016
-0.0003920000000000004,0.012
-0.0003880000000000003,0.016
-0.0003840000000000002,0.012
-0.00038000000000000013,0.016
-0.00037600000000000047,0.0
-0.00037200000000000037,0.016
-0.00036800000000000027,0.012
-0.0003640000000000002,0.012
-0.0003600000000000005,0.016
-0.0003560000000000004,0.016
-0.0003520000000000003,0.012
-0.0003480000000000002,0.012
-0.0003440000000000001,0.012
-0.00034000000000000046,0.016
-0.00033600000000000036,0.012
-0.00033200000000000026,0.016
-0.00032800000000000017,0.012
-0.0003240000000000005,0.016
-0.0003200000000000004,0.016
-0.0003160000000000003,0.012
-0.0003120000000000002,0.012
-0.0003080000000000001,0.012
-0.00030400000000000045,0.016
-0.00030000000000000035,0.012
-0.00029600000000000026,0.012
-0.00029200000000000016,0.016
-0.0002880000000000005,0.016
-0.0002840000000000004,0.016
-0.0002800000000000003,0.02
-0.0002760000000000002,0.012
-0.0002720000000000001,0.016
-0.00026800000000000044,0.016
-0.00026400000000000035,0.012
-0.00026000000000000025,0.008
-0.00025600000000000015,0.008
-0.0002520000000000005,0.012
-0.0002480000000000004,0.016
-0.0002440000000000003,0.012
-0.0002400000000000002,0.012
-0.00023600000000000053,0.012
-0.00023200000000000044,0.008
-0.00022800000000000034,0.008
-0.00022400000000000024,0.02
-0.00022000000000000014,0.012
-0.00021600000000000048,0.012
-0.00021200000000000038,0.012
-0.00020800000000000029,0.012
-0.0002040000000000002,0.0
-0.00020000000000000052,0.016
-0.00019600000000000043,0.016
-0.00019200000000000033,0.012
-0.00018800000000000023,0.012
-0.00018400000000000014,0.016
-0.00018000000000000047,0.016
-0.00017600000000000037,0.012
-0.00017200000000000028,0.004
-0.00016800000000000018,0.016
-0.00016400000000000052,0.012
-0.00016000000000000042,0.016
-0.00015600000000000032,0.016
-0.00015200000000000023,0.016
-0.00014800000000000013,0.016
-0.00014400000000000046,0.016
-0.00014000000000000037,0.02
-0.00013600000000000027,0.02
-0.00013200000000000017,0.012
-0.0001280000000000005,0.012
-0.0001240000000000004,0.016
-0.00012000000000000031,0.012
-0.00011600000000000022,0.016
-0.00011200000000000012,0.012
-0.00010800000000000046,0.008
-0.00010400000000000036,0.012
-0.00010000000000000026,0.024
-9.600000000000017e-05,0.012
-9.20000000000005e-05,0.02
-8.80000000000004e-05,0.012
-8.400000000000031e-05,0.012
-8.000000000000021e-05,0.012
-7.600000000000011e-05,0.012
-7.200000000000045e-05,0.012
-6.800000000000035e-05,0.016
-6.400000000000025e-05,0.008
-6.000000000000016e-05,0.016
-5.6000000000000494e-05,0.012
-5.2000000000000397e-05,0.016
-4.80000000000003e-05,0.016
-4.40000000000002e-05,0.024
-4.000000000000054e-05,0.016
-3.600000000000044e-05,0.02
-3.2000000000000344e-05,0.024
-2.8000000000000247e-05,0.02
-2.400000000000015e-05,0.024
-2.0000000000000486e-05,0.02
-1.600000000000039e-05,0.024
-1.2000000000000292e-05,0.024
-8.000000000000194e-06,0.028
-4.000000000000531e-06,0.028
-4.336808689942018e-19,0.024
3.9999999999996635e-06,0.024
7.99999999999976e-06,0.024
1.1999999999999858e-05,0.032
1.599999999999952e-05,0.032
1.999999999999962e-05,0.032
2.3999999999999716e-05,0.032
2.7999999999999813e-05,0.028
3.199999999999948e-05,0.04
3.5999999999999574e-05,0.032
3.999999999999967e-05,0.036000000000000004
4.399999999999977e-05,0.036000000000000004
4.7999999999999866e-05,0.04
5.199999999999953e-05,0.032
5.5999999999999626e-05,0.036000000000000004
5.9999999999999724e-05,0.036000000000000004
6.399999999999982e-05,0.032
6.799999999999948e-05,0.04
7.199999999999958e-05,0.04
7.599999999999968e-05,0.04
7.999999999999978e-05,0.032
8.399999999999987e-05,0.036000000000000004
8.799999999999954e-05,0.036000000000000004
9.199999999999963e-05,0.04
9.599999999999973e-05,0.048
9.999999999999983e-05,0.04
0.00010399999999999949,0.048
0.00010799999999999959,0.052000000000000005
0.00011199999999999969,0.044
0.00011599999999999978,0.048
0.00011999999999999988,0.04
0.00012399999999999954,0.04
0.00012799999999999964,0.052000000000000005
0.00013199999999999974,0.052000000000000005
0.00013599999999999984,0.056
0.0001399999999999995,0.056
0.0001439999999999996,0.048
0.0001479999999999997,0.056
0.0001519999999999998,0.056
0.00015599999999999946,0.056
0.00015999999999999955,0.064
0.00016399999999999965,0.048
0.00016799999999999975,0.06
0.00017199999999999984,0.056
0.0001759999999999995,0.06
0.0001799999999999996,0.052000000000000005
0.0001839999999999997,0.06
0.0001879999999999998,0.06
0.00019199999999999946,0.056
0.00019599999999999956,0.068
0.00019999999999999966,0.064
0.00020399999999999975,0.056
0.00020799999999999985,0.064
0.00021199999999999952,0.076
0.0002159999999999996,0.064
0.0002199999999999997,0.064
0.0002239999999999998,0.056
0.00022799999999999947,0.064
0.00023199999999999957,0.064
0.00023599999999999966,0.064
0.00023999999999999976,0.064
0.00024399999999999986,0.064
0.0002479999999999995,0.068
0.0002519999999999996,0.07200000000000001
0.0002559999999999997,0.068
0.0002599999999999998,0.068
0.0002639999999999995,0.068
0.0002679999999999996,0.068
0.00027199999999999967,0.08
0.00027599999999999977,0.07200000000000001
0.00027999999999999987,0.076
0.00028399999999999953,0.06
0.00028799999999999963,0.068
0.0002919999999999997,0.08
0.0002959999999999998,0.076
0.0002999999999999995,0.076
0.0003039999999999996,0.08
0.0003079999999999997,0.076
0.0003119999999999998,0.076
0.0003159999999999999,0.076
0.00031999999999999954,0.076
0.00032399999999999964,0.08
0.00032799999999999973,0.088
0.00033199999999999983,0.076
0.0003359999999999995,0.08
0.0003399999999999996,0.084
0.0003439999999999997,0.076
0.0003479999999999998,0.08
0.00035199999999999945,0.088
0.00035599999999999955,0.08
0.00035999999999999964,0.084
0.00036399999999999974,0.088
0.00036799999999999984,0.088
0.0003719999999999995,0.084
0.0003759999999999996,0.092
0.0003799999999999997,0.088
0.0003839999999999998,0.088
0.00038799999999999946,0.092
0.00039199999999999955,0.088
0.00039599999999999965,0.096
0.00039999999999999975,0.092
0.00040399999999999985,0.092
0.0004079999999999995,0.092
0.0004119999999999996,0.096
0.0004159999999999997,0.096
0.0004199999999999998,0.096
0.00042399999999999946,0.092
0.00042799999999999956,0.096
0.00043199999999999966,0.096
0.00043599999999999976,0.1
0.00043999999999999985,0.1
0.0004439999999999995,0.096
0.0004479999999999996,0.096
0.0004519999999999997,0.1
0.0004559999999999998,0.10400000000000001
0.00045999999999999947,0.1
0.00046399999999999957,0.096
0.00046799999999999967,0.10400000000000001
0.00047199999999999976,0.096
0.00047599999999999986,0.1
0.0004799999999999995,0.10400000000000001
0.0004839999999999996,0.10400000000000001
0.0004879999999999997,0.10400000000000001
0.0004919999999999998,0.1
0.0004959999999999995,0.10400000000000001
0.0004999999999999996,0.10400000000000001
0.0005039999999999997,0.108
0.0005079999999999998,0.10400000000000001
0.0005119999999999994,0.1
0.0005159999999999995,0.116
0.0005199999999999996,0.10400000000000001
0.0005239999999999997,0.112
0.0005279999999999998,0.112
0.0005319999999999995,0.108
0.0005359999999999996,0.112
0.0005399999999999997,0.116
0.0005439999999999998,0.116
0.0005479999999999994,0.112
0.0005519999999999995,0.112
0.0005559999999999996,0.124
0.0005599999999999997,0.112
0.0005639999999999998,0.112
0.0005679999999999995,0.116
0.0005719999999999996,0.12
0.0005759999999999997,0.116
0.0005799999999999998,0.12
0.0005839999999999995,0.116
0.0005879999999999995,0.124
0.0005919999999999996,0.12
0.0005959999999999997,0.124
0.0005999999999999998,0.116
0.0006039999999999995,0.12
0.0006079999999999996,0.12
0.0006119999999999997,0.124
0.0006159999999999998,0.128
0.0006199999999999995,0.116
0.0006239999999999996,0.12
0.0006279999999999997,0.124
0.0006319999999999997,0.128
0.0006359999999999998,0.128
0.0006399999999999995,0.124
0.0006439999999999996,0.128
0.0006479999999999997,0.136
0.0006519999999999998,0.132
0.0006559999999999995,0.128
0.0006599999999999996,0.136
0.0006639999999999997,0.136
0.0006679999999999998,0.136
0.0006719999999999999,0.132
0.0006759999999999995,0.136
0.0006799999999999996,0.124
0.0006839999999999997,0.132
0.0006879999999999998,0.14
0.0006919999999999995,0.136
0.0006959999999999996,0.136
0.0006999999999999997,0.136
0.0007039999999999998,0.152
0.0007079999999999994,0.14
0.0007119999999999995,0.14
0.0007159999999999996,0.14
0.0007199999999999997,0.128
0.0007239999999999998,0.136
0.0007279999999999995,0.14
0.0007319999999999996,0.14400000000000002
0.0007359999999999997,0.14400000000000002
0.0007399999999999998,0.148
0.0007439999999999994,0.152
0.0007479999999999995,0.148
0.0007519999999999996,0.12
0.0007559999999999997,0.148
0.0007599999999999998,0.152
0.0007639999999999995,0.152
0.0007679999999999996,0.152
0.0007719999999999997,0.148
0.0007759999999999998,0.152
0.0007799999999999994,0.14400000000000002
0.0007839999999999995,0.148
0.0007879999999999996,0.152
0.0007919999999999997,0.16
0.0007959999999999998,0.152
0.0007999999999999995,0.148
0.0008039999999999996,0.152
0.0008079999999999997,0.16
0.0008119999999999998,0.152
0.0008159999999999995,0.16
0.0008199999999999995,0.156
0.0008239999999999996,0.14400000000000002
0.0008279999999999997,0.148
0.0008319999999999998,0.156
0.0008359999999999995,0.156
0.0008399999999999996,0.14400000000000002
0.0008439999999999997,0.156
0.0008479999999999998,0.152
0.0008519999999999995,0.16
0.0008559999999999996,0.16
0.0008599999999999997,0.156
0.0008639999999999998,0.16
0.0008679999999999998,0.164
0.0008719999999999995,0.16
0.0008759999999999996,0.164
0.0008799999999999997,0.16
0.0008839999999999998,0.16
0.0008879999999999995,0.16
0.0008919999999999996,0.164
0.0008959999999999997,0.16
0.0008999999999999998,0.164
0.0009039999999999994,0.17200000000000001
0.0009079999999999995,0.164
0.0009119999999999996,0.168
0.0009159999999999997,0.18
0.0009199999999999998,0.17200000000000001
0.0009239999999999995,0.176
0.0009279999999999996,0.168
0.0009319999999999997,0.17200000000000001
0.0009359999999999998,0.176
0.0009399999999999994,0.176
0.0009439999999999995,0.176
0.0009479999999999996,0.17200000000000001
0.0009519999999999997,0.18
0.0009559999999999998,0.17200000000000001
0.0009599999999999995,0.176
0.0009639999999999996,0.18
0.0009679999999999997,0.18
0.0009719999999999998,0.176
0.0009759999999999994,0.17200000000000001
0.0009799999999999995,0.18
0.0009839999999999996,0.18
0.0009879999999999997,0.18
0.0009919999999999998,0.176
0.0009959999999999995,0.184
0.0009999999999999996,0.184
0.0010039999999999997,0.18
0.0010079999999999998,0.184
0.0010119999999999994,0.188
0.0010159999999999995,0.184
0.0010199999999999996,0.184
0.0010239999999999997,0.188
0.0010279999999999998,0.188
0.0010319999999999995,0.188
0.0010359999999999996,0.184
0.0010399999999999997,0.184
0.0010439999999999998,0.188
0.0010479999999999995,0.192
0.0010519999999999996,0.2
0.0010559999999999996,0.184
0.0010599999999999997,0.188
0.0010639999999999994,0.188
0.0010679999999999995,0.188
0.0010719999999999996,0.192
0.0010759999999999997,0.192
0.0010799999999999998,0.192
0.0010839999999999995,0.196
0.0010879999999999996,0.2
0.0010919999999999997,0.196
0.0010959999999999998,0.192
0.0010999999999999994,0.20800000000000002
0.0011039999999999995,0.2
0.0011079999999999996,0.2
0.0011119999999999997,0.196
0.0011159999999999998,0.2
