CH4,time,Ts
0.8,0.0,4e-06
0.8,4e-06,
0.84,8e-06,
0.8,1.2e-05,
0.92,1.6e-05,
0.84,1.9999999999999998e-05,
0.88,2.4e-05,
0.8,2.8e-05,
0.84,3.2e-05,
0.92,3.6e-05,
0.8,3.9999999999999996e-05,
0.84,4.4e-05,
0.8,4.8e-05,
0.84,5.2e-05,
0.84,5.6e-05,
0.96,5.9999999999999995e-05,
0.84,6.4e-05,
0.88,6.8e-05,
0.84,7.2e-05,
0.84,7.599999999999999e-05,
0.84,7.999999999999999e-05,
0.8,8.4e-05,
0.8,8.8e-05,
0.84,9.2e-05,
0.76,9.6e-05,
0.84,9.999999999999999e-05,
0.88,0.000104,
0.8,0.000108,
0.8,0.000112,
0.84,0.000116,
0.8,0.00011999999999999999,
0.8,0.000124,
0.8,0.000128,
0.8,0.00013199999999999998,
0.8,0.000136,
0.8,0.00014,
0.84,0.000144,
0.92,0.000148,
0.8,0.00015199999999999998,
0.8,0.000156,
0.84,0.00015999999999999999,
0.8,0.000164,
0.84,0.000168,
0.84,0.00017199999999999998,
0.68,0.000176,
0.8,0.00017999999999999998,
0.76,0.000184,
0.8,0.000188,
0.84,0.000192,
0.84,0.000196,
0.8,0.00019999999999999998,
0.84,0.000204,
0.76,0.000208,
0.88,0.000212,
0.8,0.000216,
0.84,0.00021999999999999998,
0.84,0.000224,
0.8,0.00022799999999999999,
0.84,0.000232,
0.8,0.000236,
0.8,0.00023999999999999998,
0.84,0.000244,
0.84,0.000248,
0.84,0.000252,
0.84,0.000256,
0.72,0.00026,
0.8,0.00026399999999999997,
0.84,0.000268,
0.84,0.000272,
0.84,0.000276,
0.88,0.00028,
0.8,0.00028399999999999996,
0.8,0.000288,
0.8,0.000292,
0.8,0.000296,
0.84,0.0003,
0.8,0.00030399999999999996,
0.8,0.000308,
0.88,0.000312,
0.92,0.000316,
0.84,0.00031999999999999997,
0.84,0.00032399999999999996,
0.72,0.000328,
0.8,0.000332,
0.76,0.000336,
0.8,0.00033999999999999997,
0.84,0.00034399999999999996,
0.84,0.000348,
0.76,0.000352,
0.84,0.000356,
0.8,0.00035999999999999997,
0.84,0.00036399999999999996,
0.84,0.000368,
0.8,0.000372,
0.8,0.000376,
0.84,0.00037999999999999997,
0.84,0.000384,
0.88,0.000388,
0.88,0.000392,
0.84,0.000396,
0.92,0.00039999999999999996,
0.88,0.000404,
0.92,0.000408,
0.88,0.000412,
0.8,0.000416,
0.92,0.00041999999999999996,
0.84,0.000424,
0.88,0.000428,
0.84,0.000432,
0.76,0.00043599999999999997,
0.84,0.00043999999999999996,
0.84,0.000444,
0.8,0.000448,
0.88,0.000452,
0.72,0.00045599999999999997,
0.84,0.00045999999999999996,
0.8,0.000464,
0.8,0.000468,
0.8,0.000472,
0.8,0.00047599999999999997,
0.72,0.00047999999999999996,
0.88,0.000484,
0.84,0.000488,
0.8,0.0004919999999999999,
0.84,0.000496,
0.84,0.0005,
0.84,0.000504,
0.84,0.000508,
0.8,0.000512,
0.76,0.000516,
0.8,0.00052,
0.88,0.0005239999999999999,
0.8,0.0005279999999999999,
0.88,0.000532,
0.84,0.000536,
0.8,0.00054,
0.8,0.000544,
0.8,0.000548,
0.84,0.000552,
0.84,0.000556,
0.8,0.00056,
0.84,0.0005639999999999999,
0.92,0.0005679999999999999,
0.92,0.000572,
0.72,0.000576,
0.8,0.00058,
0.76,0.000584,
0.92,0.000588,
0.84,0.000592,
0.8,0.000596,
0.8,0.0006,
0.84,0.0006039999999999999,
0.72,0.0006079999999999999,
0.8,0.000612,
0.8,0.000616,
0.84,0.00062,
0.76,0.000624,
0.84,0.000628,
0.88,0.000632,
0.8,0.000636,
0.84,0.0006399999999999999,
0.8,0.0006439999999999999,
0.84,0.0006479999999999999,
0.8,0.000652,
0.84,0.000656,
0.8,0.00066,
0.84,0.000664,
0.8,0.000668,
0.84,0.000672,
0.84,0.000676,
0.84,0.0006799999999999999,
0.8,0.0006839999999999999,
0.88,0.0006879999999999999,
0.84,0.000692,
0.84,0.000696,
0.8,0.0007,
0.8,0.000704,
0.84,0.000708,
0.8,0.000712,
0.88,0.000716,
0.88,0.0007199999999999999,
0.8,0.0007239999999999999,
0.84,0.0007279999999999999,
0.72,0.000732,
0.92,0.000736,
0.8,0.00074,
0.84,0.000744,
0.8,0.000748,
0.88,0.000752,
0.84,0.0007559999999999999,
0.92,0.0007599999999999999,
0.84,0.0007639999999999999,
0.88,0.000768,
0.84,0.000772,
0.72,0.000776,
0.8,0.00078,
0.84,0.000784,
0.8,0.000788,
0.92,0.000792,
0.8,0.0007959999999999999,
0.84,0.0007999999999999999,
0.76,0.0008039999999999999,
0.8,0.000808,
0.8,0.000812,
0.92,0.000816,
0.8,0.00082,
0.84,0.000824,
0.84,0.000828,
0.92,0.000832,
0.84,0.0008359999999999999,
0.84,0.0008399999999999999,
0.84,0.0008439999999999999,
0.84,0.000848,
0.8,0.000852,
0.8,0.000856,
0.76,0.00086,
0.8,0.000864,
0.84,0.000868,
0.88,0.0008719999999999999,
0.88,0.0008759999999999999,
0.8,0.0008799999999999999,
0.84,0.0008839999999999999,
0.72,0.000888,
0.84,0.000892,
0.8,0.000896,
0.8,0.0009,
0.84,0.000904,
0.8,0.000908,
0.8,0.0009119999999999999,
0.8,0.0009159999999999999,
0.84,0.0009199999999999999,
0.8,0.0009239999999999999,
0.84,0.000928,
0.8,0.000932,
0.8,0.000936,
0.8,0.00094,
0.8,0.000944,
0.8,0.000948,
0.8,0.0009519999999999999,
0.88,0.0009559999999999999,
0.84,0.0009599999999999999,
0.88,0.0009639999999999999,
0.8,0.000968,
0.8,0.000972,
0.8,0.000976,
0.84,0.00098,
0.84,0.0009839999999999998,
0.88,0.000988,
0.84,0.000992,
0.76,0.000996,
0.76,0.001,
0.76,0.001004,
0.84,0.001008,
0.84,0.0010119999999999999,
0.8,0.001016,
0.8,0.0010199999999999999,
0.84,0.001024,
0.8,0.001028,
0.72,0.001032,
0.8,0.001036,
0.88,0.00104,
0.8,0.001044,
0.8,0.0010479999999999999,
0.88,0.001052,
0.84,0.0010559999999999999,
0.8,0.00106,
0.84,0.001064,
0.8,0.001068,
0.84,0.001072,
0.76,0.001076,
0.8,0.00108,
0.72,0.001084,
0.72,0.001088,
0.8,0.0010919999999999999,
0.8,0.001096,
0.84,0.0010999999999999998,
0.72,0.001104,
0.84,0.001108,
0.84,0.001112,
0.88,0.001116,
0.8,0.00112,
0.84,0.001124,
0.88,0.0011279999999999999,
0.84,0.001132,
0.8,0.0011359999999999999,
0.84,0.00114,
0.8,0.001144,
0.8,0.001148,
0.8,0.001152,
0.92,0.001156,
0.84,0.00116,
0.8,0.0011639999999999999,
0.84,0.001168,
0.8,0.0011719999999999999,
0.8,0.001176,
0.72,0.0011799999999999998,
0.8,0.001184,
0.8,0.001188,
0.84,0.001192,
0.88,0.001196,
0.8,0.0012,
0.8,0.001204,
0.84,0.0012079999999999999,
0.84,0.001212,
0.8,0.0012159999999999999,
0.76,0.00122,
