CH1,CH2,CH4,time,Ts
398.0625,-0.07196875,-4.003125,0.0,1e-09
397.953125,-0.06381250000000001,-3.2,1e-09,
395.984375,-0.060125,-4.0,2e-09,
394.015625,-0.06393750000000001,-3.6031250000000004,3.0000000000000004e-09,
397.984375,-0.056,-3.59375,4e-09,
397.984375,-0.067875,-3.25625,5e-09,
398.015625,-0.0563125,-2.8062500000000004,6.000000000000001e-09,
396.0,-0.05196875,-4.796875,7.000000000000001e-09,
397.96875,-0.059875000000000005,-3.5968750000000003,8e-09,
397.984375,-0.07200000000000001,-4.809375,9.000000000000001e-09,
398.0,-0.060125,-3.9875000000000003,1e-08,
394.03125,-0.064,-3.590625,1.1000000000000001e-08,
402.0,-0.06,-3.625,1.2000000000000002e-08,
397.96875,-0.059875000000000005,-5.206250000000001,1.3e-08,
394.0,-0.0603125,-3.959375,1.4000000000000001e-08,
396.015625,-0.07996875,-3.203125,1.5000000000000002e-08,
397.953125,-0.0600625,-3.6,1.6e-08,
398.03125,-0.06790625,-3.2062500000000003,1.7e-08,
388.03125,-0.06428125,-3.203125,1.8000000000000002e-08,
393.90625,-0.0606875,-3.553125,1.9e-08,
392.0,-0.051937500000000004,-5.2,2e-08,
394.0,-0.064,-4.39375,2.1000000000000003e-08,
387.953125,-0.056,-3.609375,2.2000000000000002e-08,
392.203125,-0.06396875,-4.815625000000001,2.3e-08,
402.015625,-0.052000000000000005,-3.984375,2.4000000000000003e-08,
397.984375,-0.0641875,-2.8000000000000003,2.5000000000000002e-08,
404.0,-0.064,-4.003125,2.6e-08,
398.0,-0.06393750000000001,-3.2,2.7e-08,
395.984375,-0.055906250000000005,-4.0125,2.8000000000000003e-08,
397.890625,-0.056,-5.2,2.9e-08,
402.03125,-0.055968750000000005,-4.800000000000001,3.0000000000000004e-08,
396.0,-0.06384375,-4.796875,3.1e-08,
397.984375,-0.067625,-5.21875,3.2e-08,
391.640625,-0.068,-4.3968750000000005,3.3000000000000004e-08,
386.078125,-0.05203125,-5.6000000000000005,3.4e-08,
396.171875,-0.0680625,-4.8125,3.5e-08,
395.984375,-0.063875,-2.8000000000000003,3.6000000000000005e-08,
395.859375,-0.05996875,-5.1937500000000005,3.7e-08,
390.046875,-0.05609375,-3.6,3.8e-08,
400.09375,-0.0640625,-5.6000000000000005,3.9000000000000005e-08,
393.890625,-0.05996875,-3.590625,4e-08,
394.078125,-0.064,-4.403125,4.1e-08,
393.96875,-0.05990625,-3.996875,4.2000000000000006e-08,
392.015625,-0.06,-5.184375,4.3e-08,
396.0,-0.07200000000000001,-4.828125,4.4000000000000004e-08,
398.03125,-0.06065625,-3.59375,4.5000000000000006e-08,
398.109375,-0.05203125,-4.40625,4.6e-08,
388.0,-0.056125,-4.40625,4.7000000000000004e-08,
393.953125,-0.068,-5.609375,4.8000000000000006e-08,
391.96875,-0.06,-5.1937500000000005,4.9e-08,
394.0,-0.06803125,-4.7875000000000005,5.0000000000000004e-08,
394.046875,-0.0555625,-4.421875,5.1e-08,
399.984375,-0.05634375,-5.596875000000001,5.2e-08,
391.984375,-0.06790625,-3.9718750000000003,5.3000000000000005e-08,
400.015625,-0.055968750000000005,-4.028125,5.4e-08,
395.984375,-0.05990625,-5.203125,5.5e-08,
398.0,-0.048,-5.2125,5.6000000000000005e-08,
392.0,-0.06393750000000001,-4.796875,5.7e-08,
387.96875,-0.0678125,-6.390625,5.8e-08,
392.0,-0.07221875,-5.987500000000001,5.9000000000000006e-08,
391.953125,-0.05225,-4.796875,6.000000000000001e-08,
390.0,-0.048,-5.196875,6.1e-08,
392.0,-0.059937500000000005,-5.596875000000001,6.2e-08,
387.921875,-0.06396875,-4.4,6.300000000000001e-08,
385.96875,-0.055843750000000004,-5.2,6.4e-08,
396.0,-0.05628125,-3.996875,6.5e-08,
396.203125,-0.0680625,-4.800000000000001,6.600000000000001e-08,
387.890625,-0.06378125,-4.800000000000001,6.7e-08,
396.015625,-0.05984375,-4.3968750000000005,6.8e-08,
388.0,-0.08,-5.6000000000000005,6.900000000000001e-08,
397.875,-0.06003125,-4.3968750000000005,7e-08,
