,time,CH2,CH3
36,-2.8559999999999996e-07,-0.0032,-0.0001
37,-2.8539999999999995e-07,-0.003178125,-0.000209375
38,-2.852e-07,-0.003590625,-0.0008656250000000001
39,-2.8499999999999997e-07,-0.00251875,3.7500000000000003e-05
40,-2.8479999999999996e-07,-0.002621875,0.0009750000000000001
41,-2.846e-07,-0.0041125,3.7500000000000003e-05
42,-2.844e-07,-0.0026437500000000003,0.000746875
43,-2.8419999999999996e-07,-0.0028843750000000002,0.001028125
44,-2.8399999999999995e-07,-0.00290625,-0.0003375
45,-2.838e-07,-0.0016031250000000002,-7.1875e-05
46,-2.8359999999999997e-07,-0.0030375000000000003,0.000815625
47,-2.8339999999999996e-07,-0.00405625,-0.000371875
48,-2.832e-07,-0.002528125,-0.00080625
49,-2.83e-07,-0.0019500000000000001,-3.125e-06
50,-2.8279999999999996e-07,-0.002778125,-4.0625000000000005e-05
51,-2.8259999999999995e-07,-0.0028,0.0012000000000000001
52,-2.824e-07,-0.002746875,4.6875e-05
53,-2.8219999999999997e-07,-0.0035406250000000004,0.000421875
54,-2.8199999999999996e-07,-0.0037375000000000004,0.0007781250000000001
55,-2.818e-07,-0.0016093750000000001,-0.00042500000000000003
56,-2.816e-07,-0.0031312500000000004,0.0
57,-2.8139999999999997e-07,-0.0028,-3.125e-06
58,-2.8119999999999995e-07,-0.003253125,-9.375000000000001e-06
59,-2.81e-07,-0.0016,4.0625000000000005e-05
60,-2.8079999999999997e-07,-0.0032,0.0007937500000000001
61,-2.8059999999999996e-07,-0.002759375,-6.562500000000001e-05
62,-2.804e-07,-0.0024031250000000003,4.0625000000000005e-05
63,-2.802e-07,-0.002034375,-7.500000000000001e-05
64,-2.7999999999999997e-07,-0.00319375,-0.000859375
65,-2.7979999999999995e-07,-0.002425,-0.0007406250000000001
66,-2.796e-07,-0.0016,0.0001
67,-2.794e-07,-0.0020062500000000002,0.000365625
68,-2.7919999999999996e-07,-0.0020218750000000002,-3.125e-06
69,-2.79e-07,-0.0028093750000000002,0.000496875
70,-2.788e-07,-0.00239375,0.00024375000000000002
71,-2.7859999999999997e-07,-0.0029375,-0.0008625000000000001
72,-2.7839999999999995e-07,-0.003590625,-0.00026250000000000004
73,-2.782e-07,-0.0028406250000000003,-4.375e-05
74,-2.78e-07,-0.003990625,-0.000365625
75,-2.7779999999999996e-07,-0.003259375,-4.375e-05
76,-2.776e-07,-0.004790625000000001,-0.000909375
77,-2.774e-07,-0.0026875000000000002,-0.00069375
78,-2.7719999999999997e-07,-0.0035968750000000002,-0.00043437500000000003
79,-2.7699999999999995e-07,-0.002346875,-0.00081875
80,-2.768e-07,-0.0032125,-0.00028125000000000003
81,-2.766e-07,-0.0027218750000000003,-5.9375e-05
82,-2.7639999999999996e-07,-0.002409375,-0.0010343750000000001
83,-2.762e-07,-0.002890625,-0.0009125
84,-2.76e-07,-0.003184375,0.00048750000000000003
85,-2.7579999999999997e-07,-0.002775,-8.75e-05
86,-2.7559999999999995e-07,-0.0027968750000000003,-3.125e-05
87,-2.754e-07,-0.002846875,-0.0004125
88,-2.752e-07,-0.00360625,8.75e-05
89,-2.7499999999999996e-07,-0.003740625,0.001009375
90,-2.748e-07,-0.00433125,0.0009625
91,-2.746e-07,-0.002390625,-0.00084375
92,-2.7439999999999997e-07,-0.0035656250000000002,-0.0005125
93,-2.7419999999999995e-07,-0.001965625,-0.0020218750000000002
94,-2.74e-07,-0.0036750000000000003,-0.000659375
95,-2.738e-07,-0.002515625,-0.0009343750000000001
96,-2.7359999999999996e-07,-0.00160625,-0.0006531250000000001
97,-2.734e-07,-0.002471875,0.0016406250000000002
98,-2.732e-07,-0.002334375,0.00034375000000000003
99,-2.7299999999999997e-07,-0.0013000000000000002,-3.125e-06
100,-2.7279999999999995e-07,-0.00359375,-3.125e-06
101,-2.726e-07,-0.00239375,0.00039375
102,-2.724e-07,-0.0032062500000000003,0.000428125
103,-2.7219999999999996e-07,-0.0020218750000000002,7.1875e-05
104,-2.72e-07,-0.002778125,-9.687500000000001e-05
105,-2.718e-07,-0.0020125,0.0007593750000000001
106,-2.7159999999999997e-07,-0.00335,2.8125000000000003e-05
107,-2.7139999999999996e-07,-0.0031000000000000003,-0.0005
108,-2.712e-07,-0.0021000000000000003,0.0010031250000000001
109,-2.71e-07,-0.0019625000000000003,0.0006125
110,-2.7079999999999996e-07,-0.002275,-0.00036250000000000003
111,-2.706e-07,-0.002846875,-0.000803125
112,-2.704e-07,-0.0020625,6.25e-06
113,-2.7019999999999997e-07,-0.002359375,0.0
114,-2.6999999999999996e-07,-0.00236875,0.000803125
115,-2.698e-07,-0.003075,-0.000403125
116,-2.696e-07,-0.0036000000000000003,-6.25e-06
117,-2.6939999999999996e-07,-0.003228125,-0.0004
118,-2.692e-07,-0.0024937500000000003,-0.0004
119,-2.69e-07,-0.002,-0.000790625
120,-2.6879999999999997e-07,-0.00238125,-0.0004
121,-2.6859999999999996e-07,-0.00239375,0.00039375
122,-2.684e-07,-0.0028,-0.0007875
123,-2.682e-07,-0.0024000000000000002,0.000340625
124,-2.6799999999999996e-07,-0.002759375,0.0016
125,-2.6779999999999995e-07,-0.0031625,0.0007593750000000001
126,-2.676e-07,-0.004,0.0
127,-2.6739999999999997e-07,-0.003196875,0.000428125
128,-2.6719999999999996e-07,-0.0028125000000000003,0.00039687500000000004
129,-2.67e-07,-0.002865625,0.000375
130,-2.668e-07,-0.0032875,6.25e-06
131,-2.6659999999999997e-07,-0.0012000000000000001,-0.000115625
132,-2.6639999999999995e-07,-0.00316875,-0.0011875
133,-2.662e-07,-0.002803125,3.125e-06
134,-2.6599999999999997e-07,-0.0028,-0.0007875
135,-2.6579999999999996e-07,-0.002753125,0.00089375
136,-2.656e-07,-0.002790625,0.000428125
137,-2.654e-07,-0.003959375,-0.000428125
138,-2.6519999999999997e-07,-0.002378125,-0.001203125
139,-2.6499999999999995e-07,-0.003253125,-0.00125
140,-2.648e-07,-0.002375,-0.0015656250000000002
141,-2.646e-07,-0.002434375,6.25e-06
142,-2.6439999999999996e-07,-0.002375,-1.5625e-05
143,-2.642e-07,-0.0025250000000000003,9.375000000000001e-06
144,-2.64e-07,-0.003590625,-9.375000000000001e-06
145,-2.6379999999999997e-07,-0.0023,5e-05
146,-2.6359999999999995e-07,-0.0019625000000000003,0.000803125
147,-2.634e-07,-0.0012531250000000001,0.000384375
148,-2.632e-07,-0.002790625,0.0004375
149,-2.6299999999999996e-07,-0.0016125,0.00074375
150,-2.6279999999999994e-07,-0.0032,-0.00039687500000000004
151,-2.626e-07,-0.0028125000000000003,0.00089375
152,-2.6239999999999997e-07,-0.00403125,0.00035312500000000003
153,-2.6219999999999995e-07,-0.0039375,-0.00043437500000000003
154,-2.62e-07,-0.003575,-0.0008125000000000001
155,-2.618e-07,-0.0027343750000000003,-0.00029375
156,-2.6159999999999996e-07,-0.002409375,0.000784375
157,-2.6139999999999995e-07,-0.003209375,4.6875e-05
158,-2.612e-07,-0.002365625,0.0016
159,-2.6099999999999997e-07,-0.001615625,0.00040625000000000004
160,-2.6079999999999995e-07,-0.002396875,0.0015937500000000001
161,-2.606e-07,-0.002409375,-4.0625000000000005e-05
162,-2.604e-07,-0.0032,-1.25e-05
163,-2.6019999999999996e-07,-0.0027875,-0.00160625
164,-2.5999999999999995e-07,-0.002390625,-0.0016187500000000002
165,-2.598e-07,-0.00245,0.00084375
166,-2.5959999999999997e-07,-0.0032125,0.00059375
167,-2.5939999999999995e-07,-0.00239375,-0.0015500000000000002
168,-2.592e-07,-0.0035843750000000003,-0.00094375
169,-2.59e-07,-0.002471875,-5e-05
170,-2.5879999999999996e-07,-0.002725,0.00030625
171,-2.5859999999999995e-07,-0.00311875,0.00078125
172,-2.584e-07,-0.003878125,0.000696875
173,-2.5819999999999997e-07,-0.003784375,0.001225
174,-2.5799999999999995e-07,-0.003028125,0.00024375000000000002
175,-2.578e-07,-0.0026625,-0.001128125
176,-2.576e-07,-0.0032,0.0005437500000000001
177,-2.5739999999999996e-07,-0.0024468750000000003,0.0002
178,-2.5719999999999995e-07,-0.0028125000000000003,-0.00036250000000000003
179,-2.57e-07,-0.0036125000000000003,-0.0010562500000000001
180,-2.5679999999999997e-07,-0.003196875,-0.0013156250000000002
181,-2.5659999999999996e-07,-0.00394375,-0.000103125
182,-2.564e-07,-0.0036468750000000004,0.000209375
183,-2.562e-07,-0.002465625,-0.0015562500000000001
184,-2.5599999999999996e-07,-0.00238125,-0.00051875
185,-2.5579999999999995e-07,-0.00275625,-0.000403125
186,-2.556e-07,-0.0028843750000000002,0.00036875
187,-2.5539999999999997e-07,-0.001453125,4.375e-05
188,-2.5519999999999996e-07,-0.00400625,-0.00039375
189,-2.55e-07,-0.002940625,-0.000803125
190,-2.548e-07,-0.0020218750000000002,-0.000428125
191,-2.5459999999999996e-07,-0.003178125,-6.25e-06
192,-2.5439999999999995e-07,-0.002365625,-0.0004
193,-2.542e-07,-0.0024187500000000003,6.25e-06
194,-2.5399999999999997e-07,-0.004015625,-0.00039375
195,-2.5379999999999996e-07,-0.003209375,0.000403125
196,-2.536e-07,-0.00394375,-0.000803125
197,-2.534e-07,-0.002428125,1.25e-05
198,-2.5319999999999996e-07,-0.0035093750000000003,-0.00078125
199,-2.5299999999999995e-07,-0.0010875000000000001,-0.0011781250000000001
200,-2.528e-07,-0.0025218750000000002,-0.000403125
201,-2.5259999999999997e-07,-0.0028718750000000003,-0.0012000000000000001
202,-2.5239999999999996e-07,-0.0040281250000000005,-0.0004
203,-2.522e-07,-0.003609375,-0.0012000000000000001
204,-2.52e-07,-0.0039562500000000006,-0.00084375
205,-2.5179999999999997e-07,-0.0027812500000000003,-0.002059375
206,-2.5159999999999995e-07,-0.003209375,-0.000715625
207,-2.514e-07,-0.0028,-2.5e-05
208,-2.5119999999999997e-07,-0.0032062500000000003,-0.0007937500000000001
209,-2.5099999999999996e-07,-0.0027625,-3.7500000000000003e-05
210,-2.508e-07,-0.0028375,-0.0012000000000000001
211,-2.506e-07,-0.0032062500000000003,-0.0004
212,-2.5039999999999997e-07,-0.003184375,-0.0016375
213,-2.5019999999999995e-07,-0.002428125,-0.00033437500000000004
214,-2.5e-07,-0.001628125,0.000428125
215,-2.498e-07,-0.00288125,0.00029375
216,-2.4959999999999996e-07,-0.00265625,-0.0008500000000000001
217,-2.494e-07,-0.002071875,-0.00035312500000000003
218,-2.492e-07,-0.00318125,0.000428125
219,-2.4899999999999997e-07,-0.002,0.00128125
220,-2.4879999999999995e-07,-0.0028562500000000003,0.00193125
221,-2.486e-07,-0.002396875,0.00080625
222,-2.484e-07,-0.0022812500000000003,0.001553125
223,-2.4819999999999996e-07,-0.0021000000000000003,-2.8125000000000003e-05
224,-2.48e-07,-0.003978125,0.0009187500000000001
225,-2.478e-07,-0.00198125,0.00078125
226,-2.4759999999999997e-07,-0.0034781250000000003,0.00036875
227,-2.4739999999999995e-07,-0.00399375,0.0
228,-2.472e-07,-0.004003125000000001,0.00041875
229,-2.47e-07,-0.00353125,0.000390625
230,-2.4679999999999996e-07,-0.002228125,0.0
231,-2.466e-07,-0.00286875,1.5625e-05
232,-2.464e-07,-0.00435625,-0.00038125
233,-2.4619999999999997e-07,-0.002334375,-0.00039375
234,-2.4599999999999995e-07,-0.0028,-0.0007781250000000001
235,-2.458e-07,-0.00245625,-0.00026250000000000004
236,-2.456e-07,-0.001196875,0.0010343750000000001
237,-2.4539999999999996e-07,-0.0022031250000000002,0.0012468750000000002
238,-2.452e-07,-0.0032375000000000004,0.00104375
239,-2.45e-07,-0.0024312500000000003,-0.00011875
240,-2.4479999999999997e-07,-0.0030406250000000004,-0.00018125000000000001
241,-2.4459999999999995e-07,-0.0032,-2.5e-05
242,-2.444e-07,-0.00323125,2.8125000000000003e-05
243,-2.442e-07,-0.00240625,-0.000784375
244,-2.4399999999999996e-07,-0.003103125,-7.1875e-05
245,-2.438e-07,-0.003971875000000001,1.8750000000000002e-05
246,-2.436e-07,-0.004015625,-0.00040625000000000004
247,-2.4339999999999997e-07,-0.003975,0.001596875
248,-2.4319999999999995e-07,-0.004034375,0.00046875000000000004
249,-2.43e-07,-0.0024000000000000002,0.00039375
250,-2.428e-07,-0.0025093750000000003,0.001965625
251,-2.4259999999999996e-07,-0.004434375,0.001159375
252,-2.424e-07,-0.00211875,0.0
253,-2.422e-07,-0.00275625,0.000834375
254,-2.4199999999999997e-07,-0.002890625,0.0008
255,-2.4179999999999995e-07,-0.002003125,0.00037812500000000004
256,-2.416e-07,-0.0035250000000000004,3.125e-06
257,-2.414e-07,-0.0036125000000000003,0.0004125
258,-2.4119999999999996e-07,-0.0028,0.00039687500000000004
259,-2.41e-07,-0.0027968750000000003,0.00038750000000000004
260,-2.408e-07,-0.0024031250000000003,-8.125000000000001e-05
261,-2.4059999999999997e-07,-0.0023625,-0.000346875
262,-2.4039999999999996e-07,-0.001596875,-6.562500000000001e-05
263,-2.402e-07,-0.0027968750000000003,-0.00026250000000000004
264,-2.4e-07,-0.002,0.001134375
265,-2.3979999999999996e-07,-0.0028,-0.000909375
266,-2.396e-07,-0.002028125,0.0001875
267,-2.394e-07,-0.00403125,0.0008281250000000001
268,-2.3919999999999997e-07,-0.0035812500000000002,0.000209375
269,-2.3899999999999996e-07,-0.0036468750000000004,-0.0008125000000000001
270,-2.388e-07,-0.00359375,0.000165625
271,-2.386e-07,-0.0032343750000000003,0.000859375
272,-2.3839999999999996e-07,-0.00400625,0.000640625
273,-2.3819999999999998e-07,-0.003578125,0.000196875
274,-2.38e-07,-0.0036000000000000003,0.00153125
275,-2.3779999999999997e-07,-0.003153125,-0.000128125
276,-2.3759999999999996e-07,-0.002746875,0.000453125
277,-2.3739999999999997e-07,-0.0020062500000000002,-9.062500000000001e-05
278,-2.3719999999999998e-07,-0.002390625,8.125000000000001e-05
279,-2.3699999999999996e-07,-0.0020687500000000003,0.00042500000000000003
280,-2.3679999999999998e-07,-0.0032031250000000002,-0.000196875
281,-2.366e-07,-0.0023625,-0.000153125
282,-2.3639999999999997e-07,-0.00325625,0.0007125
283,-2.3619999999999996e-07,-0.00315625,-0.0005437500000000001
284,-2.3599999999999997e-07,-0.0027812500000000003,0.00016250000000000002
285,-2.3579999999999998e-07,-0.0024125,0.000359375
286,-2.3559999999999997e-07,-0.0028125000000000003,-3.4375e-05
287,-2.3539999999999998e-07,-0.00284375,3.125e-05
288,-2.352e-07,-0.0031906250000000003,-4.0625000000000005e-05
289,-2.3499999999999997e-07,-0.002275,-0.000446875
290,-2.3479999999999996e-07,-0.00201875,0.00021562500000000002
291,-2.3459999999999997e-07,-0.002453125,0.0016562500000000002
292,-2.3439999999999998e-07,-0.002846875,0.00111875
293,-2.3419999999999997e-07,-0.002559375,0.000784375
294,-2.3399999999999998e-07,-0.0012375,0.000346875
295,-2.338e-07,-0.003246875,-0.000428125
296,-2.3359999999999997e-07,-0.001946875,-0.00038750000000000004
297,-2.3339999999999996e-07,-0.002571875,-0.000384375
298,-2.3319999999999997e-07,-0.0036125000000000003,-0.000446875
299,-2.3299999999999998e-07,-0.00239375,0.001971875
300,-2.3279999999999997e-07,-0.002409375,0.001078125
301,-2.3259999999999998e-07,-0.002,-0.0005250000000000001
302,-2.324e-07,-0.0027031250000000002,0.0010875000000000001
303,-2.3219999999999997e-07,-0.00315625,-1.25e-05
304,-2.3199999999999996e-07,-0.003834375,-0.00053125
305,-2.3179999999999997e-07,-0.00415625,0.000790625
306,-2.3159999999999998e-07,-0.00305,4.6875e-05
307,-2.3139999999999997e-07,-0.002759375,-0.001296875
308,-2.3119999999999998e-07,-0.0025625,0.0007406250000000001
309,-2.31e-07,-0.0016625000000000001,-0.00113125
310,-2.3079999999999998e-07,-0.0019125000000000001,-0.000771875
311,-2.3059999999999996e-07,-0.002365625,0.0004
312,-2.3039999999999997e-07,-0.0028125000000000003,-0.00037812500000000004
313,-2.3019999999999998e-07,-0.002965625,-0.0007968750000000001
314,-2.2999999999999997e-07,-0.004828125,0.0004
315,-2.2979999999999995e-07,-0.002459375,-0.0004
316,-2.296e-07,-0.0034781250000000003,0.0004
317,-2.2939999999999998e-07,-0.0028125000000000003,1.8750000000000002e-05
318,-2.2919999999999996e-07,-0.0027500000000000003,0.0
319,-2.2899999999999997e-07,-0.003571875,0.000390625
320,-2.2879999999999998e-07,-0.00406875,-3.4375e-05
321,-2.2859999999999997e-07,-0.002,0.001575
322,-2.2839999999999995e-07,-0.002315625,0.000840625
323,-2.282e-07,-0.0027812500000000003,-9.375000000000001e-06
324,-2.2799999999999998e-07,-0.0032062500000000003,6.25e-06
325,-2.2779999999999996e-07,-0.0028,9.375000000000001e-06
326,-2.2759999999999997e-07,-0.0031750000000000003,0.00041875
327,-2.2739999999999998e-07,-0.003621875,0.0008093750000000001
328,-2.2719999999999997e-07,-0.003625,0.00033125
329,-2.2699999999999995e-07,-0.002834375,-0.00042500000000000003
330,-2.2679999999999997e-07,-0.0020062500000000002,1.25e-05
331,-2.2659999999999998e-07,-0.0024000000000000002,-0.00053125
332,-2.2639999999999996e-07,-0.001996875,-0.0015406250000000001
333,-2.2619999999999997e-07,-0.001240625,0.000840625
334,-2.2599999999999999e-07,-0.002396875,-0.00039687500000000004
335,-2.2579999999999997e-07,-0.0015187500000000001,0.000803125
336,-2.2559999999999996e-07,-0.0016468750000000001,-0.0008312500000000001
337,-2.2539999999999997e-07,-0.0029875,-0.0006875000000000001
338,-2.2519999999999998e-07,-0.004003125000000001,1.5625e-05
339,-2.2499999999999996e-07,-0.0036156250000000003,0.0
340,-2.2479999999999997e-07,-0.00396875,2.1875e-05
341,-2.2459999999999999e-07,-0.002678125,0.000390625
342,-2.2439999999999997e-07,-0.00239375,6.25e-06
343,-2.2419999999999996e-07,-0.0019375,0.000875
344,-2.2399999999999997e-07,-0.0020375000000000002,0.00078125
345,-2.2379999999999998e-07,-0.002778125,-0.000421875
346,-2.2359999999999996e-07,-0.0015656250000000002,-0.00035625
347,-2.2339999999999998e-07,-0.002059375,0.00039375
348,-2.232e-07,-0.002396875,2.5e-05
349,-2.2299999999999997e-07,-0.001559375,0.000303125
350,-2.2279999999999996e-07,-0.002034375,-0.00120625
351,-2.2259999999999997e-07,-0.0028406250000000003,4.0625000000000005e-05
352,-2.2239999999999998e-07,-0.0023562500000000003,3.125e-05
353,-2.2219999999999996e-07,-0.00203125,0.000296875
354,-2.2199999999999998e-07,-0.0032125,-0.0016093750000000001
355,-2.218e-07,-0.0035812500000000002,0.00010625000000000001
356,-2.2159999999999997e-07,-0.002378125,0.00038750000000000004
357,-2.2139999999999996e-07,-0.0020125,0.00045000000000000004
358,-2.2119999999999997e-07,-0.002396875,0.0007781250000000001
359,-2.2099999999999998e-07,-0.0028125000000000003,-0.00043437500000000003
360,-2.2079999999999997e-07,-0.0032,4.375e-05
361,-2.2059999999999998e-07,-0.002003125,0.0007968750000000001
362,-2.204e-07,-0.003196875,-0.000803125
363,-2.2019999999999997e-07,-0.001996875,0.001240625
364,-2.1999999999999996e-07,-0.0035812500000000002,0.00055
365,-2.1979999999999997e-07,-0.002434375,-0.00038750000000000004
366,-2.1959999999999998e-07,-0.0027656250000000003,-0.000109375
367,-2.1939999999999997e-07,-0.0024781250000000003,0.0011375
368,-2.1919999999999998e-07,-0.00158125,0.0008281250000000001
369,-2.19e-07,-0.00286875,0.000965625
370,-2.1879999999999997e-07,-0.00403125,-0.000840625
371,-2.1859999999999996e-07,-0.00339375,-0.000709375
372,-2.1839999999999997e-07,-0.0027500000000000003,-0.00031562500000000004
373,-2.1819999999999998e-07,-0.0018593750000000001,-8.75e-05
374,-2.1799999999999997e-07,-0.00315,0.001225
375,-2.1779999999999998e-07,-0.003240625,-0.00011875
376,-2.176e-07,-0.002790625,-0.000584375
377,-2.1739999999999997e-07,-0.0023093750000000002,0.00011875
378,-2.1719999999999996e-07,-0.003984375,-0.0014062500000000002
379,-2.1699999999999997e-07,-0.002859375,-0.001303125
380,-2.1679999999999998e-07,-0.003209375,-0.0001
381,-2.1659999999999997e-07,-0.00205625,5.6250000000000005e-05
382,-2.1639999999999995e-07,-0.0031000000000000003,-0.000128125
383,-2.162e-07,-0.00369375,0.001190625
384,-2.1599999999999998e-07,-0.001665625,6.562500000000001e-05
385,-2.1579999999999996e-07,-0.0021593750000000003,0.0
386,-2.1559999999999997e-07,-0.0032,-0.00039687500000000004
387,-2.1539999999999998e-07,-0.001984375,3.125e-06
388,-2.1519999999999997e-07,-0.0036281250000000003,-0.000365625
389,-2.1499999999999995e-07,-0.0032343750000000003,-0.0007875
390,-2.148e-07,-0.003196875,0.000390625
391,-2.1459999999999998e-07,-0.002803125,0.00045000000000000004
392,-2.1439999999999996e-07,-0.00365625,-0.000390625
393,-2.1419999999999997e-07,-0.00360625,0.001184375
394,-2.1399999999999998e-07,-0.0035406250000000004,0.0007937500000000001
395,-2.1379999999999997e-07,-0.00236875,-2.5e-05
396,-2.1359999999999995e-07,-0.0032937500000000002,-0.001184375
397,-2.134e-07,-0.003090625,-0.000728125
398,-2.1319999999999998e-07,-0.0019062500000000002,0.0016031250000000002
399,-2.1299999999999996e-07,-0.00213125,-2.5e-05
400,-2.1279999999999997e-07,-0.0036593750000000003,-0.000390625
401,-2.1259999999999998e-07,-0.002771875,-0.0004
402,-2.1239999999999997e-07,-0.001990625,-0.000384375
403,-2.1219999999999995e-07,-0.001990625,-0.0005
404,-2.1199999999999997e-07,-0.002075,-0.00073125
405,-2.1179999999999998e-07,-0.0032031250000000002,0.001196875
406,-2.1159999999999996e-07,-0.0023562500000000003,6.25e-06
407,-2.1139999999999997e-07,-0.002425,0.001196875
408,-2.1119999999999999e-07,-0.00238125,3.125e-06
409,-2.1099999999999997e-07,-0.0019937500000000003,0.0012000000000000001
410,-2.1079999999999996e-07,-0.0021000000000000003,-6.25e-05
411,-2.1059999999999997e-07,-0.003215625,0.00040625000000000004
412,-2.1039999999999998e-07,-0.0015406250000000001,6.25e-06
413,-2.1019999999999996e-07,-0.002471875,0.00033125
414,-2.0999999999999997e-07,-0.00234375,-0.000825
415,-2.0979999999999999e-07,-0.0029375,3.4375e-05
416,-2.0959999999999997e-07,-0.003896875,0.00044062500000000004
417,-2.0939999999999996e-07,-0.0024031250000000003,0.00165
418,-2.0919999999999997e-07,-0.003590625,0.001053125
419,-2.0899999999999998e-07,-0.002853125,-0.000409375
420,-2.0879999999999996e-07,-0.004296875,0.00050625
421,-2.0859999999999998e-07,-0.001984375,0.00032500000000000004
422,-2.0839999999999999e-07,-0.0032781250000000002,-0.0013375000000000001
423,-2.0819999999999997e-07,-0.0019781250000000003,-0.001159375
424,-2.0799999999999996e-07,-0.0024468750000000003,3.4375e-05
425,-2.0779999999999997e-07,-0.002496875,-1.25e-05
426,-2.0759999999999998e-07,-0.003653125,3.125e-06
427,-2.0739999999999996e-07,-0.002725,0.0
428,-2.0719999999999998e-07,-0.0018812500000000001,0.0
429,-2.07e-07,-0.00205,-0.00039375
430,-2.0679999999999997e-07,-0.0031437500000000003,-0.000375
431,-2.0659999999999996e-07,-0.002028125,-0.0008093750000000001
432,-2.0639999999999997e-07,-0.004,0.00020312500000000002
433,-2.0619999999999998e-07,-0.002834375,0.0009000000000000001
434,-2.0599999999999997e-07,-0.0032125,0.0001
435,-2.0579999999999998e-07,-0.0028125000000000003,0.000465625
436,-2.056e-07,-0.0032125,0.0017468750000000002
437,-2.0539999999999997e-07,-0.002428125,0.002140625
438,-2.0519999999999996e-07,-0.003075,0.0014875
439,-2.0499999999999997e-07,-0.0029031250000000003,-0.000228125
440,-2.0479999999999998e-07,-0.002503125,-3.7500000000000003e-05
441,-2.0459999999999997e-07,-0.0008,-0.0007218750000000001
442,-2.0439999999999998e-07,-0.002634375,-0.001234375
443,-2.042e-07,-0.0029187500000000003,-0.00041875
444,-2.0399999999999997e-07,-0.0016031250000000002,3.125e-06
445,-2.0379999999999996e-07,-0.002671875,-0.00039687500000000004
446,-2.0359999999999997e-07,-0.0032218750000000003,-0.00124375
447,-2.0339999999999998e-07,-0.0028,0.00039687500000000004
448,-2.0319999999999997e-07,-0.003315625,-0.0007937500000000001
449,-2.0299999999999998e-07,-0.0016468750000000001,0.000409375
450,-2.028e-07,-0.00265,-0.00042500000000000003
451,-2.0259999999999997e-07,-0.00361875,-0.000371875
452,-2.0239999999999996e-07,-0.00245,0.0004
453,-2.0219999999999997e-07,-0.002803125,0.0007937500000000001
454,-2.0199999999999998e-07,-0.002859375,-4.6875e-05
455,-2.0179999999999997e-07,-0.00160625,-0.00033125
456,-2.0159999999999995e-07,-0.0024000000000000002,0.00120625
457,-2.014e-07,-0.0028,-0.000165625
458,-2.0119999999999998e-07,-0.0028,-0.0007781250000000001
459,-2.0099999999999996e-07,-0.003246875,-0.000359375
460,-2.0079999999999997e-07,-0.004,9.062500000000001e-05
461,-2.0059999999999998e-07,-0.0032187500000000003,0.00078125
462,-2.0039999999999997e-07,-0.0024000000000000002,-7.500000000000001e-05
463,-2.0019999999999995e-07,-0.001596875,2.8125000000000003e-05
464,-2e-07,-0.002,-4.0625000000000005e-05
465,-1.9979999999999998e-07,-0.0020218750000000002,0.000115625
466,-1.9959999999999996e-07,-0.003215625,0.0007968750000000001
467,-1.9939999999999997e-07,-0.0032500000000000003,0.000403125
468,-1.9919999999999998e-07,-0.004,0.000803125
469,-1.9899999999999997e-07,-0.0036437500000000003,0.000371875
470,-1.9879999999999995e-07,-0.00436875,0.00039687500000000004
471,-1.9859999999999997e-07,-0.0032500000000000003,-0.00014062500000000002
472,-1.9839999999999998e-07,-0.00479375,-0.0008125000000000001
473,-1.9819999999999996e-07,-0.0027,-0.0009187500000000001
