CH1,CH2,CH3,CH4,time,Ts
144.0,-0.4,0.0,-4.0,2.12e-06,
150.0,-0.34,0.0,-4.4,2.14e-06,
148.0,-0.36,-0.0002,-2.8000000000000003,2.16e-06,
149.0,-0.38,0.0001,-3.6,2.18e-06,
147.0,-0.42,-0.0004,-3.6,2.2e-06,
147.0,-0.36,0.0,-4.0,2.22e-06,
150.0,-0.38,-0.0004,-3.6,2.24e-06,
149.0,-0.36,-0.00030000000000000003,-3.6,2.26e-06,
147.0,-0.34,-0.0001,-3.6,2.28e-06,
147.0,-0.36,0.0,-4.4,2.3e-06,
146.0,-0.32,-0.0001,-4.0,2.3200000000000002e-06,
146.0,-0.38,-0.0001,-5.2,2.34e-06,
148.0,-0.36,0.0001,-5.2,2.36e-06,
147.0,-0.32,0.0,-4.0,2.38e-06,
145.0,-0.42,-0.0002,-3.6,2.4e-06,
147.0,-0.32,-0.0002,-4.0,2.42e-06,
146.0,-0.28,0.0,-4.0,2.44e-06,
150.0,-0.32,0.0,-4.0,2.46e-06,
150.0,-0.42,-0.0001,-3.2,2.48e-06,
146.0,-0.3,-0.0002,-4.0,2.5e-06,
150.0,-0.32,-0.00030000000000000003,-3.6,2.52e-06,
145.0,-0.4,-0.0001,-2.8000000000000003,2.5400000000000002e-06,
147.0,-0.34,-0.0001,-6.0,2.56e-06,
148.0,-0.3,0.0,-3.6,2.58e-06,
149.0,-0.34,-0.0002,-3.2,2.6e-06,
148.0,-0.36,-0.0002,-2.0,2.62e-06,
148.0,-0.42,0.0,-4.800000000000001,2.64e-06,
145.0,-0.34,-0.0001,-3.6,2.66e-06,
144.0,-0.36,-0.0001,-3.2,2.68e-06,
149.0,-0.34,-0.0002,-1.6,2.7e-06,
148.0,-0.4,-0.0002,-4.0,2.7200000000000002e-06,
145.0,-0.4,-0.0001,-3.6,2.74e-06,
148.0,-0.36,-0.0001,-4.0,2.7600000000000003e-06,
149.0,-0.38,-0.00030000000000000003,-3.6,2.78e-06,
146.0,-0.42,-0.0001,-4.800000000000001,2.8e-06,
151.0,-0.38,-0.0002,-4.0,2.82e-06,
152.0,-0.34,-0.0001,-2.8000000000000003,2.84e-06,
148.0,-0.36,-0.0001,-2.8000000000000003,2.86e-06,
149.0,-0.34,-0.0001,-4.800000000000001,2.88e-06,
145.0,-0.38,-0.0001,-3.2,2.9e-06,
150.0,-0.32,-0.0001,-4.4,2.92e-06,
149.0,-0.38,0.00030000000000000003,-4.4,2.9400000000000002e-06,
150.0,-0.36,-0.0001,-4.4,2.96e-06,
149.0,-0.36,-0.0005,-4.800000000000001,2.9800000000000003e-06,
148.0,-0.38,-0.00030000000000000003,-6.0,3e-06,
147.0,-0.44,-0.0002,-4.0,3.02e-06,
145.0,-0.4,0.0,-3.2,3.04e-06,
146.0,-0.38,-0.0005,-4.4,3.06e-06,
146.0,-0.42,-0.00030000000000000003,-3.6,3.08e-06,
146.0,-0.36,-0.0004,-4.4,3.1e-06,
148.0,-0.3,-0.00030000000000000003,-3.6,3.12e-06,
146.0,-0.4,-0.0002,-3.6,3.14e-06,
150.0,-0.36,0.0001,-4.800000000000001,3.1600000000000002e-06,
145.0,-0.34,-0.00030000000000000003,-3.6,3.18e-06,
145.0,-0.38,-0.0001,-3.2,3.2e-06,
145.0,-0.3,-0.0004,-4.800000000000001,3.22e-06,
146.0,-0.38,-0.0002,-6.0,3.24e-06,
146.0,-0.42,-0.00030000000000000003,-2.0,3.26e-06,
147.0,-0.36,-0.0001,-4.0,3.28e-06,
148.0,-0.38,-0.00030000000000000003,-4.0,3.3e-06,
148.0,-0.4,-0.00030000000000000003,-2.8000000000000003,3.32e-06,
144.0,-0.28,-0.0002,-4.0,3.34e-06,
151.0,-0.36,-0.0002,-4.4,3.36e-06,
149.0,-0.34,-0.00030000000000000003,-4.0,3.3800000000000002e-06,
147.0,-0.38,-0.0004,-3.6,3.4e-06,
146.0,-0.44,-0.00030000000000000003,-4.4,3.42e-06,
147.0,-0.4,-0.0001,-3.6,3.44e-06,
148.0,-0.42,-0.0002,-4.0,3.46e-06,
150.0,-0.32,-0.0001,-3.6,3.48e-06,
145.0,-0.34,-0.00030000000000000003,-4.800000000000001,3.5e-06,
147.0,-0.32,-0.00030000000000000003,-4.0,3.52e-06,
146.0,-0.36,-0.0004,-4.4,3.54e-06,
147.0,-0.34,0.0,-2.8000000000000003,3.5600000000000002e-06,
147.0,-0.38,-0.0001,-3.6,3.58e-06,
148.0,-0.34,-0.0002,-3.2,3.6000000000000003e-06,
147.0,-0.42,0.0,-3.6,3.62e-06,
152.0,-0.4,-0.0002,-4.0,3.64e-06,
143.0,-0.42,-0.0002,-4.0,3.66e-06,
146.0,-0.36,-0.00030000000000000003,-5.6000000000000005,3.68e-06,
144.0,-0.38,-0.0002,-4.800000000000001,3.7e-06,
149.0,-0.26,0.0,-3.2,3.72e-06,
147.0,-0.36,-0.00030000000000000003,-4.4,3.74e-06,
149.0,-0.38,-0.0002,-3.2,3.76e-06,
147.0,-0.36,-0.0001,-4.0,3.7800000000000002e-06,
145.0,-0.4,-0.00030000000000000003,-4.0,3.8e-06,
146.0,-0.38,-0.0002,-4.800000000000001,3.82e-06,
146.0,-0.36,-0.0001,-3.6,3.8400000000000005e-06,
147.0,-0.38,-0.00030000000000000003,-4.4,3.86e-06,
147.0,-0.36,-0.0001,-3.2,3.88e-06,
145.0,-0.3,-0.0002,-4.800000000000001,3.9e-06,
146.0,-0.38,-0.0001,-5.2,3.92e-06,
147.0,-0.38,0.0001,-4.0,3.94e-06,
145.0,-0.4,-0.00030000000000000003,-5.2,3.96e-06,
145.0,-0.36,-0.0002,-3.2,3.98e-06,
147.0,-0.38,-0.00030000000000000003,-5.2,4e-06,
149.0,-0.34,-0.0002,-4.0,4.0200000000000005e-06,
148.0,-0.38,-0.0002,-4.4,4.04e-06,
144.0,-0.42,-0.0002,-4.0,4.06e-06,
151.0,-0.28,-0.0002,-4.0,4.08e-06,
147.0,-0.4,-0.0001,-5.2,4.1e-06,
143.0,-0.4,-0.0001,-4.800000000000001,4.12e-06,
146.0,-0.34,-0.0004,-4.0,4.14e-06,
150.0,-0.42,-0.0002,-5.2,4.16e-06,
146.0,-0.38,-0.00030000000000000003,-4.4,4.18e-06,
146.0,-0.42,-0.0002,-4.0,4.2000000000000004e-06,
146.0,-0.44,-0.0005,-3.6,4.22e-06,
145.0,-0.36,-0.00030000000000000003,-2.4000000000000004,4.24e-06,
148.0,-0.44,0.0001,-4.0,4.26e-06,
148.0,-0.36,-0.0002,-4.4,4.28e-06,
147.0,-0.4,0.0,-5.2,4.3e-06,
146.0,-0.36,-0.00030000000000000003,-4.4,4.32e-06,
147.0,-0.36,-0.0002,-4.800000000000001,4.34e-06,
146.0,-0.42,-0.00030000000000000003,-5.6000000000000005,4.36e-06,
146.0,-0.38,-0.0002,-3.6,4.38e-06,
146.0,-0.36,-0.0004,-5.2,4.4e-06,
146.0,-0.32,-0.00030000000000000003,-4.4,4.42e-06,
147.0,-0.4,-0.0004,-4.800000000000001,4.44e-06,
148.0,-0.42,0.0001,-4.4,4.4600000000000005e-06,
146.0,-0.36,-0.0004,-5.6000000000000005,4.48e-06,
151.0,-0.4,-0.0004,-4.0,4.5e-06,
147.0,-0.4,0.0,-4.0,4.52e-06,
147.0,-0.4,-0.00030000000000000003,-4.0,4.54e-06,
146.0,-0.44,-0.0001,-5.2,4.56e-06,
148.0,-0.34,0.0001,-3.6,4.58e-06,
147.0,-0.42,-0.0004,-4.800000000000001,4.6e-06,
147.0,-0.34,-0.0004,-3.6,4.62e-06,
148.0,-0.34,-0.00030000000000000003,-4.800000000000001,4.6400000000000005e-06,
146.0,-0.34,-0.00030000000000000003,-4.4,4.66e-06,
146.0,-0.32,-0.0002,-5.2,4.68e-06,
147.0,-0.3,-0.0002,-4.4,4.7e-06,
146.0,-0.42,-0.0002,-4.4,4.72e-06,
149.0,-0.36,-0.0001,-4.4,4.74e-06,
146.0,-0.36,-0.00030000000000000003,-4.4,4.76e-06,
147.0,-0.42,-0.0001,-4.0,4.78e-06,
148.0,-0.42,0.0001,-4.4,4.8e-06,
147.0,-0.4,-0.0001,-4.0,4.8200000000000004e-06,
147.0,-0.36,-0.0002,-3.2,4.84e-06,
146.0,-0.38,-0.0002,-5.2,4.86e-06,
149.0,-0.38,0.0,-4.4,4.88e-06,
149.0,-0.42,-0.0005,-3.6,4.9000000000000005e-06,
149.0,-0.32,0.0001,-4.0,4.92e-06,
147.0,-0.38,0.0,-3.6,4.94e-06,
146.0,-0.38,-0.0002,-3.6,4.96e-06,
148.0,-0.36,0.0,-4.800000000000001,4.98e-06,
147.0,-0.36,-0.0001,-4.0,5e-06,
145.0,-0.42,-0.00030000000000000003,-2.8000000000000003,5.02e-06,
149.0,-0.34,-0.0001,-4.4,5.04e-06,
146.0,-0.36,-0.0001,-4.4,5.06e-06,
143.0,-0.4,-0.00030000000000000003,-3.6,5.0800000000000005e-06,
145.0,-0.32,0.0001,-4.4,5.1e-06,
147.0,-0.36,-0.0002,-4.0,5.12e-06,
147.0,-0.36,0.0001,-3.6,5.14e-06,
143.0,-0.26,-0.0002,-5.2,5.16e-06,
147.0,-0.38,0.0001,-4.0,5.18e-06,
145.0,-0.34,0.0,-3.2,5.2e-06,
147.0,-0.32,0.0001,-4.0,5.22e-06,
145.0,-0.28,-0.0002,-4.0,5.24e-06,
147.0,-0.34,-0.0002,-3.6,5.2600000000000005e-06,
148.0,-0.34,-0.0001,-3.2,5.28e-06,
146.0,-0.32,0.0001,-4.4,5.3e-06,
149.0,-0.32,0.0001,-3.2,5.32e-06,
148.0,-0.32,-0.0002,-3.6,5.34e-06,
145.0,-0.44,-0.0001,-4.0,5.36e-06,
148.0,-0.36,0.0002,-4.4,5.38e-06,
146.0,-0.34,-0.0001,-4.800000000000001,5.4e-06,
147.0,-0.4,0.0,-4.0,5.42e-06,
148.0,-0.26,-0.0002,-4.0,5.4400000000000004e-06,
144.0,-0.3,0.0002,-4.0,5.46e-06,
146.0,-0.34,-0.0002,-2.8000000000000003,5.48e-06,
144.0,-0.32,-0.0001,-3.6,5.5e-06,
148.0,-0.4,-0.0001,-4.800000000000001,5.5200000000000005e-06,
145.0,-0.4,0.0001,-4.0,5.54e-06,
149.0,-0.36,-0.0002,-4.0,5.56e-06,
148.0,-0.36,-0.0001,-3.2,5.58e-06,
149.0,-0.34,-0.0002,-2.4000000000000004,5.6e-06,
145.0,-0.24,0.0001,-3.2,5.62e-06,
146.0,-0.36,-0.0001,-2.8000000000000003,5.64e-06,
147.0,-0.42,0.0,-3.6,5.66e-06,
148.0,-0.34,-0.0001,-3.2,5.68e-06,
150.0,-0.4,-0.0002,-2.8000000000000003,5.7000000000000005e-06,
148.0,-0.34,-0.0002,-4.4,5.72e-06,
149.0,-0.42,0.0,-3.2,5.74e-06,
147.0,-0.34,0.0,-3.2,5.76e-06,
147.0,-0.36,0.0,-3.6,5.78e-06,
145.0,-0.3,0.0,-4.4,5.8e-06,
147.0,-0.3,-0.0001,-4.0,5.82e-06,
149.0,-0.38,-0.00030000000000000003,-4.4,5.84e-06,
150.0,-0.36,-0.00030000000000000003,-4.4,5.86e-06,
143.0,-0.38,-0.0002,-4.4,5.8800000000000005e-06,
146.0,-0.34,-0.0002,-4.0,5.9e-06,
144.0,-0.32,-0.0001,-4.0,5.92e-06,
150.0,-0.34,-0.00030000000000000003,-4.0,5.94e-06,
146.0,-0.32,-0.0002,-4.0,5.9600000000000005e-06,
146.0,-0.4,-0.0004,-2.4000000000000004,5.98e-06,
146.0,-0.38,-0.0002,-4.800000000000001,6e-06,
147.0,-0.36,0.0,-4.800000000000001,6.02e-06,
149.0,-0.34,-0.0001,-4.0,6.04e-06,
152.0,-0.34,0.0002,-4.800000000000001,6.0600000000000004e-06,
149.0,-0.4,0.0,-5.6000000000000005,6.08e-06,
147.0,-0.3,-0.00030000000000000003,-4.4,6.1e-06,
148.0,-0.38,-0.00030000000000000003,-3.6,6.12e-06,
149.0,-0.34,-0.0001,-4.0,6.1400000000000005e-06,
147.0,-0.3,-0.0002,-2.8000000000000003,6.16e-06,
149.0,-0.3,0.0,-3.6,6.18e-06,
146.0,-0.3,-0.0002,-3.6,6.2e-06,
151.0,-0.42,-0.00030000000000000003,-2.4000000000000004,6.22e-06,
146.0,-0.3,-0.0004,-3.6,6.24e-06,
150.0,-0.34,0.00030000000000000003,-4.0,6.26e-06,
149.0,-0.3,-0.0004,-3.6,6.28e-06,
147.0,-0.32,-0.0002,-4.0,6.3e-06,
150.0,-0.38,-0.0002,-4.0,6.3200000000000005e-06,
147.0,-0.34,-0.0002,-5.2,6.34e-06,
147.0,-0.38,-0.00030000000000000003,-3.6,6.36e-06,
144.0,-0.36,0.0,-2.4000000000000004,6.38e-06,
150.0,-0.38,0.0,-4.0,6.4e-06,
146.0,-0.38,-0.0002,-2.8000000000000003,6.42e-06,
146.0,-0.4,-0.0001,-4.0,6.44e-06,
147.0,-0.28,-0.00030000000000000003,-5.2,6.46e-06,
147.0,-0.26,0.0,-3.6,6.48e-06,
145.0,-0.36,-0.00030000000000000003,-3.6,6.5000000000000004e-06,
148.0,-0.36,-0.0004,-4.0,6.52e-06,
145.0,-0.34,-0.0002,-4.0,6.54e-06,
149.0,-0.32,-0.0002,-2.4000000000000004,6.56e-06,
147.0,-0.36,0.0001,-2.8000000000000003,6.5800000000000005e-06,
147.0,-0.4,-0.0001,-5.2,6.6e-06,
148.0,-0.32,0.0,-3.2,6.62e-06,
146.0,-0.36,-0.0004,-3.6,6.64e-06,
148.0,-0.38,-0.0001,-3.2,6.66e-06,
151.0,-0.36,-0.00030000000000000003,-4.4,6.68e-06,
147.0,-0.28,-0.00030000000000000003,-3.2,6.7e-06,
148.0,-0.3,-0.0002,-5.2,6.72e-06,
148.0,-0.34,-0.00030000000000000003,-2.8000000000000003,6.74e-06,
147.0,-0.32,-0.0002,-4.800000000000001,6.7600000000000005e-06,
149.0,-0.28,-0.0001,-3.6,6.78e-06,
150.0,-0.4,-0.0002,-2.8000000000000003,6.8e-06,
144.0,-0.3,-0.0001,-2.8000000000000003,6.82e-06,
148.0,-0.36,0.0,-4.0,6.84e-06,
146.0,-0.32,-0.0002,-3.6,6.86e-06,
149.0,-0.3,-0.0001,-4.0,6.88e-06,
146.0,-0.42,0.00030000000000000003,-5.2,6.9e-06,
150.0,-0.36,0.0,-3.6,6.92e-06,
147.0,-0.38,-0.0002,-4.800000000000001,6.9400000000000005e-06,
148.0,-0.46,-0.00030000000000000003,-5.6000000000000005,6.96e-06,
147.0,-0.36,-0.00030000000000000003,-3.6,6.98e-06,
145.0,-0.4,-0.00030000000000000003,-3.6,7e-06,
147.0,-0.38,-0.0006000000000000001,-4.800000000000001,7.0200000000000006e-06,
148.0,-0.36,-0.0002,-3.2,7.04e-06,
148.0,-0.4,-0.0005,-4.4,7.06e-06,
145.0,-0.32,0.0,-5.2,7.08e-06,
146.0,-0.42,-0.0004,-4.0,7.1e-06,
146.0,-0.36,-0.0001,-4.800000000000001,7.1200000000000004e-06,
147.0,-0.4,-0.0001,-4.800000000000001,7.14e-06,
144.0,-0.36,0.0,-3.6,7.16e-06,
146.0,-0.36,-0.0006000000000000001,-4.0,7.18e-06,
149.0,-0.36,-0.00030000000000000003,-5.2,7.2000000000000005e-06,
146.0,-0.38,-0.0004,-3.6,7.22e-06,
146.0,-0.44,-0.0001,-3.6,7.24e-06,
145.0,-0.28,-0.0002,-4.800000000000001,7.26e-06,
145.0,-0.38,-0.0002,-4.0,7.28e-06,
145.0,-0.34,-0.0004,-4.4,7.3e-06,
150.0,-0.44,-0.0002,-4.800000000000001,7.32e-06,
147.0,-0.34,-0.00030000000000000003,-4.800000000000001,7.34e-06,
145.0,-0.44,-0.0002,-3.2,7.36e-06,
145.0,-0.44,-0.0004,-4.800000000000001,7.3800000000000005e-06,
146.0,-0.34,0.0,-3.2,7.4e-06,
147.0,-0.38,-0.00030000000000000003,-5.2,7.42e-06,
145.0,-0.36,-0.00030000000000000003,-3.6,7.44e-06,
147.0,-0.34,-0.0001,-3.2,7.4600000000000006e-06,
147.0,-0.32,-0.00030000000000000003,-5.6000000000000005,7.48e-06,
147.0,-0.32,-0.00030000000000000003,-3.6,7.5e-06,
148.0,-0.38,-0.00030000000000000003,-3.6,7.52e-06,
148.0,-0.42,0.0,-4.0,7.54e-06,
147.0,-0.38,0.0002,-2.0,7.5600000000000005e-06,
149.0,-0.42,-0.0001,-3.6,7.58e-06,
145.0,-0.42,0.0,-4.0,7.6e-06,
145.0,-0.36,-0.0002,-4.0,7.62e-06,
147.0,-0.44,-0.0004,-5.2,7.64e-06,
147.0,-0.36,-0.00030000000000000003,-4.800000000000001,7.66e-06,
145.0,-0.32,-0.0001,-3.6,7.680000000000001e-06,
147.0,-0.28,-0.00030000000000000003,-4.0,7.7e-06,
145.0,-0.36,0.0,-3.6,7.72e-06,
149.0,-0.4,-0.00030000000000000003,-4.800000000000001,7.74e-06,
145.0,-0.38,-0.0005,-4.4,7.76e-06,
146.0,-0.4,-0.0001,-6.0,7.78e-06,
147.0,-0.36,-0.0001,-3.6,7.8e-06,
146.0,-0.38,-0.0004,-5.2,7.82e-06,
148.0,-0.32,-0.0001,-3.6,7.84e-06,
148.0,-0.4,-0.0002,-4.4,7.860000000000001e-06,
145.0,-0.4,-0.0004,-4.0,7.88e-06,
148.0,-0.44,0.0001,-4.4,7.9e-06,
146.0,-0.4,-0.0002,-5.6000000000000005,7.92e-06,
148.0,-0.38,-0.0002,-4.4,7.94e-06,
147.0,-0.34,-0.0004,-3.6,7.96e-06,
148.0,-0.38,-0.0004,-3.6,7.98e-06,
146.0,-0.36,-0.0004,-4.800000000000001,8e-06,
148.0,-0.4,-0.0005,-4.4,8.02e-06,
146.0,-0.36,-0.0002,-4.0,8.040000000000001e-06,
147.0,-0.36,-0.0001,-5.2,8.06e-06,
147.0,-0.38,-0.00030000000000000003,-5.2,8.08e-06,
143.0,-0.36,-0.0004,-3.2,8.1e-06,
147.0,-0.36,0.0,-4.4,8.12e-06,
147.0,-0.3,-0.0004,-4.0,8.14e-06,
148.0,-0.36,-0.00030000000000000003,-3.6,8.16e-06,
146.0,-0.38,-0.0004,-4.0,8.18e-06,
147.0,-0.32,-0.0002,-3.6,8.2e-06,
146.0,-0.38,0.0,-5.2,8.220000000000001e-06,
145.0,-0.42,-0.0001,-4.0,8.24e-06,
146.0,-0.38,0.0,-4.4,8.26e-06,
144.0,-0.32,-0.0004,-4.0,8.28e-06,
151.0,-0.32,-0.0002,-4.800000000000001,8.3e-06,
148.0,-0.48,-0.0001,-4.0,8.32e-06,
147.0,-0.36,-0.0001,-3.2,8.34e-06,
145.0,-0.4,-0.0004,-3.6,8.36e-06,
146.0,-0.32,-0.0002,-4.800000000000001,8.38e-06,
146.0,-0.34,-0.00030000000000000003,-5.2,8.400000000000001e-06,
148.0,-0.4,-0.0002,-4.0,8.42e-06,
147.0,-0.36,-0.00030000000000000003,-4.0,8.44e-06,
146.0,-0.36,0.0001,-4.0,8.46e-06,
145.0,-0.42,0.0,-3.2,8.48e-06,
147.0,-0.34,-0.0002,-4.4,8.5e-06,
147.0,-0.36,-0.0001,-4.800000000000001,8.52e-06,
149.0,-0.36,-0.0002,-3.6,8.54e-06,
147.0,-0.38,-0.0004,-4.4,8.56e-06,
147.0,-0.32,0.0,-3.2,8.580000000000001e-06,
147.0,-0.38,-0.0005,-4.800000000000001,8.6e-06,
145.0,-0.32,-0.00030000000000000003,-3.2,8.62e-06,
148.0,-0.42,-0.0002,-5.2,8.64e-06,
146.0,-0.26,-0.00030000000000000003,-4.800000000000001,8.66e-06,
148.0,-0.38,-0.0001,-4.4,8.68e-06,
149.0,-0.42,-0.00030000000000000003,-3.6,8.7e-06,
148.0,-0.38,-0.0004,-4.0,8.72e-06,
147.0,-0.4,0.0,-3.6,8.740000000000001e-06,
146.0,-0.4,-0.0001,-4.0,8.76e-06,
146.0,-0.32,-0.00030000000000000003,-4.0,8.78e-06,
147.0,-0.24,-0.0002,-4.0,8.8e-06,
146.0,-0.32,-0.0004,-3.6,8.82e-06,
144.0,-0.4,-0.0001,-4.0,8.84e-06,
148.0,-0.36,-0.0006000000000000001,-3.2,8.86e-06,
147.0,-0.3,-0.0002,-3.6,8.88e-06,
148.0,-0.38,-0.0001,-4.0,8.9e-06,
