CH1,CH2,CH3,CH4,time,Ts
149.0,-0.4,-0.0028,-3.2,0.0,2e-08
146.0,-0.2,-0.0028,-4.800000000000001,2e-08,
147.0,-0.6000000000000001,-0.003,-3.6,4e-08,
147.0,-0.5,-0.0026000000000000003,-4.800000000000001,6.000000000000001e-08,
144.0,-0.2,-0.003,-3.6,8e-08,
147.0,-0.4,-0.0026000000000000003,-4.0,1e-07,
151.0,-0.30000000000000004,-0.0026000000000000003,-5.2,1.2000000000000002e-07,
147.0,-0.5,-0.0034000000000000002,-5.2,1.4e-07,
148.0,0.1,-0.0028,-4.0,1.6e-07,
147.0,-0.6000000000000001,-0.003,-5.2,1.8e-07,
146.0,-0.4,-0.0026000000000000003,-4.800000000000001,2e-07,
148.0,-0.30000000000000004,-0.0036000000000000003,-4.4,2.2e-07,
147.0,-0.30000000000000004,-0.0028,-3.2,2.4000000000000003e-07,
147.0,-0.4,-0.0028,-4.4,2.6e-07,
146.0,-0.2,-0.0028,-4.800000000000001,2.8e-07,
147.0,-0.2,-0.0026000000000000003,-3.6,3e-07,
146.0,-0.30000000000000004,-0.0022,-5.2,3.2e-07,
146.0,-0.2,-0.0034000000000000002,-4.800000000000001,3.4000000000000003e-07,
150.0,-0.4,-0.0026000000000000003,-4.4,3.6e-07,
147.0,-0.1,-0.0032,-5.2,3.8e-07,
145.0,-0.30000000000000004,-0.0028,-5.6000000000000005,4e-07,
147.0,-0.2,-0.003,-2.8000000000000003,4.2e-07,
145.0,-0.2,-0.0026000000000000003,-4.0,4.4e-07,
147.0,-0.5,-0.003,-4.800000000000001,4.6e-07,
147.0,-0.2,-0.0024000000000000002,-4.0,4.800000000000001e-07,
145.0,-0.7000000000000001,-0.0024000000000000002,-4.800000000000001,5e-07,
142.0,-0.4,-0.0026000000000000003,-6.4,5.2e-07,
146.0,-0.1,-0.0032,-4.0,5.4e-07,
147.0,-0.2,-0.0026000000000000003,-4.4,5.6e-07,
145.0,-0.5,-0.0028,-4.0,5.800000000000001e-07,
147.0,-0.2,-0.003,-4.800000000000001,6e-07,
148.0,-0.2,-0.003,-4.0,6.2e-07,
146.0,-0.2,-0.0036000000000000003,-3.2,6.4e-07,
148.0,-0.5,-0.0026000000000000003,-5.2,6.6e-07,
146.0,-0.2,-0.0032,-4.4,6.800000000000001e-07,
149.0,-0.6000000000000001,-0.0032,-4.4,7e-07,
147.0,0.1,-0.003,-4.0,7.2e-07,
149.0,-0.4,-0.003,-5.2,7.4e-07,
147.0,-0.1,-0.003,-4.0,7.6e-07,
146.0,-0.30000000000000004,-0.003,-5.6000000000000005,7.8e-07,
149.0,-0.5,-0.0028,-3.6,8e-07,
148.0,-0.30000000000000004,-0.0026000000000000003,-4.0,8.2e-07,
145.0,-0.2,-0.0032,-4.4,8.4e-07,
147.0,-0.4,-0.003,-4.0,8.6e-07,
148.0,-0.5,-0.0028,-3.6,8.8e-07,
