CH1,CH2,CH3,CH4,time,Ts
146.0,-0.6000000000000001,-0.003,-4.4,0.0,1e-08
145.0,-0.30000000000000004,-0.003,-5.6000000000000005,1e-08,
147.0,-0.30000000000000004,-0.003,-4.800000000000001,2e-08,
145.0,-0.6000000000000001,-0.003,-4.800000000000001,3.0000000000000004e-08,
147.0,-0.8,-0.0032,-4.800000000000001,4e-08,
146.0,-0.6000000000000001,-0.0034000000000000002,-4.0,5e-08,
147.0,-0.30000000000000004,-0.0036000000000000003,-6.0,6.000000000000001e-08,
146.0,-0.4,-0.0026000000000000003,-3.6,7e-08,
145.0,-0.6000000000000001,-0.003,-5.6000000000000005,8e-08,
145.0,-0.2,-0.0032,-5.6000000000000005,9e-08,
151.0,-0.4,-0.0028,-4.800000000000001,1e-07,
150.0,-0.4,-0.0026000000000000003,-3.2,1.1e-07,
147.0,-0.5,-0.003,-5.2,1.2000000000000002e-07,
146.0,-0.5,-0.0032,-4.800000000000001,1.3e-07,
148.0,-0.4,-0.0024000000000000002,-4.4,1.4e-07,
146.0,-0.30000000000000004,-0.0032,-4.800000000000001,1.5e-07,
145.0,-0.4,-0.003,-3.6,1.6e-07,
146.0,-0.5,-0.003,-4.800000000000001,1.7000000000000001e-07,
147.0,-0.7000000000000001,-0.0034000000000000002,-4.800000000000001,1.8e-07,
144.0,-0.5,-0.003,-4.4,1.9e-07,
147.0,-0.4,-0.0028,-4.0,2e-07,
147.0,-0.4,-0.003,-3.6,2.1e-07,
149.0,-0.4,-0.0028,-5.2,2.2e-07,
148.0,-0.5,-0.003,-4.800000000000001,2.3e-07,
148.0,-0.7000000000000001,-0.0024000000000000002,-4.800000000000001,2.4000000000000003e-07,
148.0,-0.7000000000000001,-0.003,-5.2,2.5e-07,
147.0,-0.4,-0.003,-4.800000000000001,2.6e-07,
147.0,-0.8,-0.003,-5.2,2.7e-07,
149.0,-0.30000000000000004,-0.0032,-4.800000000000001,2.8e-07,
147.0,-0.8,-0.0036000000000000003,-3.2,2.9000000000000003e-07,
148.0,-0.1,-0.0034000000000000002,-4.800000000000001,3e-07,
147.0,-0.4,-0.003,-4.0,3.1e-07,
147.0,-0.5,-0.003,-6.4,3.2e-07,
145.0,-0.5,-0.003,-6.0,3.3e-07,
149.0,-0.2,-0.0028,-3.2,3.4000000000000003e-07,
146.0,-0.2,-0.0028,-4.0,3.5e-07,
149.0,-0.5,-0.0034000000000000002,-5.2,3.6e-07,
148.0,-0.5,-0.003,-5.6000000000000005,3.7e-07,
