CH1,CH2,time,Ts
-99.96875,0.019984375000000002,0.0,4e-09
-97.984375,0.023953125000000002,4e-09,
-94.0,0.024,8e-09,
-100.0,0.023953125000000002,1.2000000000000002e-08,
-108.0,0.021890625,1.6e-08,
-102.0,0.029968750000000002,2e-08,
-102.0,0.015859375000000002,2.4000000000000003e-08,
-102.0,0.019984375000000002,2.8000000000000003e-08,
-102.015625,0.018109375,3.2e-08,
-104.0,0.029984375,3.6000000000000005e-08,
-102.0,0.016171875,4e-08,
-102.0,0.02009375,4.4000000000000004e-08,
-101.984375,0.02,4.8000000000000006e-08,
-104.015625,0.02003125,5.2e-08,
-102.0,0.018109375,5.6000000000000005e-08,
-104.015625,0.025984375,6.000000000000001e-08,
-99.984375,0.028,6.4e-08,
-97.96875,0.027953125000000002,6.8e-08,
-104.0,0.025968750000000002,7.200000000000001e-08,
-98.015625,0.0279375,7.6e-08,
-100.03125,0.019984375000000002,8e-08,
-100.0,0.025906250000000002,8.400000000000001e-08,
-100.0,0.026015625,8.800000000000001e-08,
-100.0,0.0240625,9.2e-08,
-100.0,0.015984375000000002,9.600000000000001e-08,
-94.0,0.024125,1.0000000000000001e-07,
-99.96875,0.02396875,1.04e-07,
-104.03125,0.031984375,1.08e-07,
-105.9375,0.026015625,1.1200000000000001e-07,
-98.0,0.033953125,1.16e-07,
-106.0,0.03,1.2000000000000002e-07,
-98.015625,0.027890625000000002,1.24e-07,
-101.953125,0.023953125000000002,1.28e-07,
-101.984375,0.0279375,1.3200000000000002e-07,
-99.984375,0.017968750000000002,1.36e-07,
-98.03125,0.023953125000000002,1.4e-07,
-102.015625,0.0199375,1.4400000000000002e-07,
-100.0,0.02,1.48e-07,
-102.0,0.017984375,1.52e-07,
-100.0,0.022109375,1.5600000000000002e-07,
-103.953125,0.02203125,1.6e-07,
-96.0,0.018015625,1.64e-07,
-102.0,0.024046875,1.6800000000000002e-07,
-104.015625,0.02003125,1.72e-07,
-104.0,0.024078125,1.7600000000000001e-07,
-108.0,0.02603125,1.8000000000000002e-07,
-102.0,0.02603125,1.84e-07,
-104.0,0.0240625,1.8800000000000002e-07,
-101.96875,0.03,1.9200000000000003e-07,
-102.015625,0.025984375,1.96e-07,
-106.0,0.029859375,2.0000000000000002e-07,
-104.0,0.02,2.04e-07,
-99.953125,0.03,2.08e-07,
-105.984375,0.017687500000000002,2.1200000000000002e-07,
-97.984375,0.022,2.16e-07,
-104.0625,0.031968750000000004,2.2e-07,
-101.984375,0.021937500000000002,2.2400000000000002e-07,
-100.015625,0.023984375000000002,2.28e-07,
-100.0,0.022046875,2.32e-07,
-105.984375,0.030046875,2.3600000000000002e-07,
-103.953125,0.0280625,2.4000000000000003e-07,
-98.0,0.024078125,2.44e-07,
-98.0,0.028,2.48e-07,
-96.015625,0.023984375000000002,2.5200000000000003e-07,
-102.0,0.0301875,2.56e-07,
-106.0,0.03,2.6e-07,
-102.0,0.02403125,2.6400000000000003e-07,
-103.984375,0.022015625,2.68e-07,
-97.984375,0.025937500000000002,2.72e-07,
-100.0,0.028,2.7600000000000004e-07,
-98.0,0.019984375000000002,2.8e-07,
-100.0,0.026000000000000002,2.84e-07,
-100.03125,0.021921875,2.8800000000000004e-07,
-96.015625,0.0260625,2.92e-07,
-100.015625,0.028,2.96e-07,
-98.0,0.026078125,3.0000000000000004e-07,
-102.0,0.028,3.04e-07,
-100.0,0.018000000000000002,3.08e-07,
-102.0,0.01815625,3.1200000000000004e-07,
-104.015625,0.021984375,3.16e-07,
-100.0,0.022046875,3.2e-07,
-102.0,0.028078125,3.2400000000000004e-07,
-100.015625,0.0240625,3.28e-07,
-104.0,0.022140625,3.32e-07,
-98.015625,0.02796875,3.3600000000000004e-07,
-106.0,0.024,3.4000000000000003e-07,
-104.0,0.029984375,3.44e-07,
-104.03125,0.021953125,3.4800000000000005e-07,
-101.96875,0.022,3.5200000000000003e-07,
-93.984375,0.020078125,3.56e-07,
-98.0,0.028,3.6000000000000005e-07,
-104.015625,0.02396875,3.6400000000000003e-07,
-95.984375,0.0301875,3.68e-07,
-106.015625,0.03003125,3.7200000000000005e-07,
-97.984375,0.021921875,3.7600000000000003e-07,
-106.03125,0.026203125,3.8e-07,
-100.015625,0.029984375,3.8400000000000005e-07,
-104.015625,0.025781250000000002,3.8800000000000003e-07,
-96.046875,0.02003125,3.92e-07,
-94.0,0.027796875000000002,3.96e-07,
-98.0,0.029921875,4.0000000000000003e-07,
-98.03125,0.031968750000000004,4.04e-07,
-98.0,0.023984375000000002,4.08e-07,
-100.0,0.0280625,4.1200000000000004e-07,
-98.03125,0.018000000000000002,4.16e-07,
-96.03125,0.029859375,4.2e-07,
-96.0,0.02403125,4.2400000000000004e-07,
-102.015625,0.029984375,4.28e-07,
-100.0,0.0285,4.32e-07,
-96.0,0.012,4.3600000000000004e-07,
-97.984375,0.025750000000000002,4.4e-07,
-98.0,0.03015625,4.44e-07,
-98.015625,0.02,4.4800000000000004e-07,
-96.0,0.027921875000000002,4.52e-07,
-98.015625,0.024046875,4.56e-07,
-98.0,0.028046875,4.6000000000000004e-07,
-98.015625,0.031921875,4.64e-07,
-96.0,0.03003125,4.68e-07,
-97.984375,0.021984375,4.7200000000000004e-07,
-98.0,0.027875,4.7600000000000003e-07,
-96.015625,0.02396875,4.800000000000001e-07,
-100.0,0.025953125,4.84e-07,
-98.0,0.035796875,4.88e-07,
-99.96875,0.031843750000000004,4.92e-07,
-106.0,0.025921875,4.96e-07,
-98.03125,0.034046875,5.000000000000001e-07,
-100.0,0.023984375000000002,5.040000000000001e-07,
-100.0,0.031859375,5.08e-07,
-100.0,0.0339375,5.12e-07,
-98.0,0.039953125,5.16e-07,
-99.984375,0.024125,5.2e-07,
-102.03125,0.032,5.24e-07,
-100.015625,0.024015625,5.280000000000001e-07,
-106.0,0.027890625000000002,5.32e-07,
-103.984375,0.025921875,5.36e-07,
-100.0,0.024,5.4e-07,
-95.953125,0.025890625,5.44e-07,
-103.984375,0.027953125000000002,5.48e-07,
-100.046875,0.023953125000000002,5.520000000000001e-07,
-100.0,0.029968750000000002,5.560000000000001e-07,
-100.0,0.023859375000000002,5.6e-07,
-96.0,0.01978125,5.64e-07,
-98.0,0.03,5.68e-07,
-100.0,0.022015625,5.72e-07,
-98.03125,0.032,5.760000000000001e-07,
-93.984375,0.02,5.800000000000001e-07,
-104.0,0.029968750000000002,5.84e-07,
-104.0,0.028109375,5.88e-07,
-102.0,0.024,5.92e-07,
-98.03125,0.025875000000000002,5.96e-07,
-93.96875,0.03209375,6.000000000000001e-07,
-101.953125,0.02203125,6.040000000000001e-07,
-101.953125,0.035921875,6.08e-07,
-100.0,0.025968750000000002,6.12e-07,
-102.0,0.03009375,6.16e-07,
-97.984375,0.032046875,6.2e-07,
-97.96875,0.029968750000000002,6.240000000000001e-07,
-100.015625,0.025968750000000002,6.280000000000001e-07,
-96.046875,0.02371875,6.32e-07,
-96.03125,0.03603125,6.36e-07,
-102.0,0.026046875,6.4e-07,
-98.0,0.023984375000000002,6.44e-07,
-102.0,0.023953125000000002,6.480000000000001e-07,
-92.0,0.023875,6.520000000000001e-07,
-102.0,0.035984375,6.56e-07,
-106.0,0.0279375,6.6e-07,
-102.0,0.026140625,6.64e-07,
-102.0,0.018000000000000002,6.68e-07,
-102.03125,0.028,6.720000000000001e-07,
-96.046875,0.02009375,6.760000000000001e-07,
-92.015625,0.028140625,6.800000000000001e-07,
-91.984375,0.032,6.84e-07,
-98.046875,0.028015625,6.88e-07,
-104.015625,0.029937500000000002,6.92e-07,
-101.984375,0.023984375000000002,6.960000000000001e-07,
-100.015625,0.033984375000000004,7.000000000000001e-07,
-96.015625,0.02603125,7.040000000000001e-07,
-96.0,0.036046875,7.08e-07,
-97.953125,0.022,7.12e-07,
-102.0,0.034015625,7.16e-07,
-96.0,0.020203125,7.200000000000001e-07,
-98.0,0.02603125,7.240000000000001e-07,
-102.015625,0.03,7.280000000000001e-07,
-96.015625,0.026109375,7.32e-07,
-97.984375,0.021984375,7.36e-07,
-102.0,0.02396875,7.4e-07,
-91.984375,0.025984375,7.440000000000001e-07,
-96.0,0.025968750000000002,7.480000000000001e-07,
-91.984375,0.023984375000000002,7.520000000000001e-07,
-99.984375,0.025968750000000002,7.56e-07,
-98.015625,0.030078125,7.6e-07,
-101.96875,0.033875,7.64e-07,
-99.984375,0.0339375,7.680000000000001e-07,
-98.015625,0.023953125000000002,7.720000000000001e-07,
-104.0,0.02790625,7.760000000000001e-07,
-98.015625,0.0279375,7.8e-07,
-102.015625,0.024,7.84e-07,
-95.984375,0.027984375000000002,7.88e-07,
-106.03125,0.02396875,7.92e-07,
-101.96875,0.025968750000000002,7.960000000000001e-07,
-98.0,0.026000000000000002,8.000000000000001e-07,
-102.0,0.025937500000000002,8.04e-07,
-96.0,0.016046875,8.08e-07,
-96.0,0.022046875,8.12e-07,
-97.96875,0.02790625,8.16e-07,
-106.0,0.022,8.200000000000001e-07,
-101.984375,0.0280625,8.240000000000001e-07,
-102.0,0.028015625,8.280000000000001e-07,
-100.0,0.030078125,8.32e-07,
-100.0,0.021937500000000002,8.36e-07,
-99.984375,0.026015625,8.4e-07,
-102.03125,0.025984375,8.440000000000001e-07,
-98.0,0.02796875,8.480000000000001e-07,
-101.96875,0.025984375,8.520000000000001e-07,
-96.015625,0.03,8.56e-07,
-105.96875,0.02396875,8.6e-07,
-104.0,0.0279375,8.64e-07,
-100.015625,0.025875000000000002,8.680000000000001e-07,
-100.03125,0.020046875,8.720000000000001e-07,
-102.015625,0.029968750000000002,8.760000000000001e-07,
-102.0,0.021968750000000002,8.8e-07,
-100.0,0.026000000000000002,8.84e-07,
-98.0,0.019984375000000002,8.88e-07,
-104.0,0.028078125,8.920000000000001e-07,
-98.015625,0.024,8.960000000000001e-07,
-102.015625,0.028,9.000000000000001e-07,
-102.03125,0.024046875,9.04e-07,
-106.0,0.031953125,9.08e-07,
-99.984375,0.032,9.12e-07,
-100.015625,0.031890625,9.160000000000001e-07,
-97.984375,0.02403125,9.200000000000001e-07,
-102.015625,0.026000000000000002,9.240000000000001e-07,
-100.0,0.0240625,9.28e-07,
-102.015625,0.030015625,9.32e-07,
-100.0,0.019890625000000002,9.36e-07,
-99.984375,0.022,9.400000000000001e-07,
-104.0,0.02,9.440000000000001e-07,
-90.015625,0.02215625,9.480000000000001e-07,
-102.140625,0.028015625,9.520000000000001e-07,
-100.0,0.026000000000000002,9.56e-07,
-100.0,0.028015625,9.600000000000001e-07,
-102.03125,0.022140625,9.64e-07,
-106.0,0.016046875,9.68e-07,
-99.984375,0.026265625,9.72e-07,
-100.0,0.030078125,9.76e-07,
-98.015625,0.024015625,9.800000000000001e-07,
-102.0625,0.029984375,9.84e-07,
-106.0,0.022015625,9.880000000000001e-07,
-100.0,0.025937500000000002,9.92e-07,
-100.0,0.018000000000000002,9.96e-07,
-100.0,0.02796875,1.0000000000000002e-06,
-104.078125,0.02390625,1.004e-06,
-105.96875,0.028,1.0080000000000001e-06,
-99.984375,0.029968750000000002,1.012e-06,
-102.03125,0.025953125,1.016e-06,
-100.015625,0.025906250000000002,1.02e-06,
-100.0,0.031953125,1.024e-06,
-106.015625,0.025984375,1.0280000000000002e-06,
-98.0,0.02803125,1.032e-06,
-104.0,0.020046875,1.0360000000000001e-06,
-96.0,0.030015625,1.04e-06,
-102.046875,0.026000000000000002,1.044e-06,
-106.0,0.03009375,1.048e-06,
-104.0,0.028,1.052e-06,
-102.0,0.02403125,1.0560000000000001e-06,
-98.0,0.017968750000000002,1.06e-06,
-102.03125,0.021953125,1.064e-06,
-104.0,0.024,1.068e-06,
-102.0,0.026000000000000002,1.072e-06,
-106.0,0.024046875,1.0760000000000002e-06,
-100.046875,0.022125,1.08e-06,
-98.03125,0.03003125,1.0840000000000001e-06,
-102.046875,0.026000000000000002,1.088e-06,
-103.96875,0.025953125,1.092e-06,
-100.0,0.022,1.096e-06,
-104.0,0.022,1.1e-06,
-102.0,0.020171875,1.1040000000000001e-06,
-104.0,0.028,1.108e-06,
-104.015625,0.021984375,1.1120000000000001e-06,
-101.96875,0.02803125,1.116e-06,
-96.0,0.022015625,1.12e-06,
-100.015625,0.02603125,1.1240000000000002e-06,
-100.015625,0.0240625,1.128e-06,
-102.0,0.032,1.1320000000000001e-06,
-102.0,0.027875,1.136e-06,
-102.015625,0.025968750000000002,1.14e-06,
-104.015625,0.022,1.144e-06,
-103.984375,0.02803125,1.148e-06,
-100.0,0.024,1.1520000000000002e-06,
-108.0,0.026046875,1.156e-06,
-102.09375,0.027890625000000002,1.1600000000000001e-06,
-98.03125,0.021984375,1.164e-06,
-102.03125,0.03015625,1.168e-06,
-101.984375,0.032046875,1.1720000000000002e-06,
-103.984375,0.035953125,1.176e-06,
-108.015625,0.033765625,1.1800000000000001e-06,
-100.046875,0.023875,1.184e-06,
-96.0,0.0239375,1.188e-06,
-100.0,0.025937500000000002,1.192e-06,
-102.015625,0.028,1.196e-06,
-100.015625,0.025937500000000002,1.2000000000000002e-06,
-98.0,0.02803125,1.204e-06,
-102.015625,0.021984375,1.2080000000000001e-06,
-98.0,0.025937500000000002,1.212e-06,
-104.0,0.025953125,1.216e-06,
-100.0,0.030015625,1.2200000000000002e-06,
-102.0,0.020109375,1.224e-06,
-104.0,0.026000000000000002,1.2280000000000001e-06,
-100.03125,0.026015625,1.232e-06,
-95.96875,0.024140625,1.2360000000000001e-06,
-101.984375,0.017968750000000002,1.24e-06,
-100.0,0.031890625,1.244e-06,
-102.0,0.02603125,1.2480000000000002e-06,
-100.015625,0.027984375000000002,1.252e-06,
-104.03125,0.020203125,1.2560000000000001e-06,
-96.015625,0.021968750000000002,1.26e-06,
-101.9375,0.028015625,1.264e-06,
-99.984375,0.025984375,1.2680000000000002e-06,
-95.984375,0.030015625,1.272e-06,
-94.0,0.029984375,1.2760000000000001e-06,
-96.0,0.031843750000000004,1.28e-06,
-99.984375,0.031906250000000004,1.2840000000000001e-06,
-100.0,0.023984375000000002,1.288e-06,
-100.0,0.0300625,1.292e-06,
-102.0,0.02203125,1.2960000000000002e-06,
-101.984375,0.039953125,1.3e-06,
-96.0,0.026046875,1.3040000000000001e-06,
-100.0,0.033984375000000004,1.308e-06,
-102.015625,0.02415625,1.312e-06,
-104.0,0.028,1.316e-06,
-101.96875,0.023984375000000002,1.32e-06,
-98.0,0.029968750000000002,1.3240000000000002e-06,
-100.015625,0.023921875000000002,1.328e-06,
-102.0,0.025953125,1.3320000000000001e-06,
-98.015625,0.0260625,1.336e-06,
-98.015625,0.024,1.34e-06,
-95.984375,0.02790625,1.3440000000000002e-06,
-100.015625,0.030015625,1.348e-06,
-98.0,0.025906250000000002,1.3520000000000001e-06,
-96.0,0.021921875,1.356e-06,
-98.0,0.028015625,1.3600000000000001e-06,
-100.015625,0.026015625,1.364e-06,
-96.03125,0.030046875,1.368e-06,
-91.984375,0.022,1.3720000000000002e-06,
-102.0,0.029953125,1.376e-06,
-104.0,0.03403125,1.3800000000000001e-06,
-100.0,0.025937500000000002,1.384e-06,
-102.015625,0.021812500000000002,1.388e-06,
-96.015625,0.03796875,1.3920000000000002e-06,
-101.90625,0.023875,1.396e-06,
-103.921875,0.02390625,1.4000000000000001e-06,
-93.984375,0.02603125,1.404e-06,
-100.03125,0.0320625,1.4080000000000001e-06,
-101.984375,0.030359375,1.412e-06,
-94.046875,0.01996875,1.416e-06,
-97.96875,0.024,1.4200000000000002e-06,
-102.0,0.020046875,1.424e-06,
-99.984375,0.026125,1.4280000000000001e-06,
-98.0,0.031984375,1.432e-06,
-98.0,0.028046875,1.436e-06,
-100.0,0.027875,1.4400000000000002e-06,
-93.984375,0.021890625,1.444e-06,
-104.0,0.03796875,1.4480000000000002e-06,
-102.03125,0.029890625,1.452e-06,
-98.0,0.025968750000000002,1.4560000000000001e-06,
-100.0,0.023984375000000002,1.46e-06,
-96.0,0.022,1.464e-06,
-100.0,0.026046875,1.4680000000000002e-06,
-96.046875,0.02203125,1.472e-06,
-97.96875,0.032,1.4760000000000001e-06,
-102.015625,0.03009375,1.48e-06,
-102.0,0.025906250000000002,1.4840000000000001e-06,
-102.0,0.021984375,1.4880000000000002e-06,
-100.0,0.029937500000000002,1.492e-06,
-100.015625,0.028046875,1.4960000000000002e-06,
-96.0,0.035984375,1.5e-06,
-99.984375,0.02809375,1.5040000000000001e-06,
-96.0,0.025984375,1.508e-06,
-96.0,0.023953125000000002,1.512e-06,
-98.0,0.03,1.5160000000000002e-06,
-104.015625,0.026000000000000002,1.52e-06,
-96.03125,0.03209375,1.5240000000000001e-06,
-96.0,0.019953125000000002,1.528e-06,
-98.0,0.031859375,1.5320000000000001e-06,
-94.0,0.03409375,1.5360000000000002e-06,
-96.0,0.025890625,1.54e-06,
-93.984375,0.027875,1.5440000000000002e-06,
-99.984375,0.028015625,1.548e-06,
-100.078125,0.024,1.5520000000000001e-06,
-95.96875,0.029750000000000002,1.556e-06,
-104.03125,0.033953125,1.56e-06,
-102.0,0.023859375000000002,1.5640000000000002e-06,
-102.0,0.021921875,1.568e-06,
-101.96875,0.028046875,1.5720000000000002e-06,
-104.03125,0.026000000000000002,1.576e-06,
-96.03125,0.024,1.5800000000000001e-06,
-102.046875,0.024,1.584e-06,
-106.0,0.022015625,1.588e-06,
-102.0,0.021984375,1.5920000000000002e-06,
-100.0,0.024,1.596e-06,
-100.0,0.025953125,1.6000000000000001e-06,
-104.0,0.027984375000000002,1.604e-06,
-102.0,0.021906250000000002,1.608e-06,
-104.0,0.023875,1.6120000000000002e-06,
-102.0,0.028015625,1.616e-06,
-103.984375,0.025984375,1.6200000000000002e-06,
-98.0,0.024046875,1.624e-06,
-102.0,0.019953125000000002,1.6280000000000001e-06,
-100.03125,0.02,1.632e-06,
-96.03125,0.019859375000000002,1.636e-06,
-94.015625,0.0280625,1.6400000000000002e-06,
-98.0,0.024015625,1.644e-06,
-94.0,0.026000000000000002,1.6480000000000001e-06,
-96.0,0.02396875,1.652e-06,
-100.0,0.025906250000000002,1.6560000000000001e-06,
-102.015625,0.031906250000000004,1.6600000000000002e-06,
-96.015625,0.017906250000000002,1.664e-06,
-104.015625,0.021859375,1.6680000000000002e-06,
-100.015625,0.028015625,1.672e-06,
-106.0,0.026015625,1.6760000000000001e-06,
-102.0,0.027984375000000002,1.68e-06,
-104.0,0.02796875,1.684e-06,
-98.015625,0.029968750000000002,1.6880000000000002e-06,
-102.03125,0.034015625,1.692e-06,
-106.015625,0.024015625,1.6960000000000002e-06,
-102.0,0.03590625,1.7e-06,
-96.0,0.032,1.7040000000000001e-06,
-99.96875,0.025968750000000002,1.7080000000000002e-06,
-104.015625,0.025984375,1.712e-06,
-101.984375,0.02603125,1.7160000000000002e-06,
-102.0,0.02796875,1.72e-06,
-102.0,0.02396875,1.7240000000000001e-06,
-100.0,0.02790625,1.728e-06,
-100.0,0.018000000000000002,1.732e-06,
-102.0,0.026000000000000002,1.7360000000000002e-06,
-96.0,0.017984375,1.74e-06,
-102.0625,0.029953125,1.7440000000000002e-06,
-100.0,0.0279375,1.748e-06,
-100.0,0.026000000000000002,1.7520000000000001e-06,
-102.015625,0.024046875,1.7560000000000002e-06,
-102.0,0.0220625,1.76e-06,
-100.0,0.028,1.7640000000000002e-06,
-100.0,0.024015625,1.768e-06,
-96.0,0.025968750000000002,1.7720000000000001e-06,
-98.046875,0.02203125,1.776e-06,
-102.015625,0.028,1.7800000000000001e-06,
-100.0,0.01978125,1.7840000000000002e-06,
-98.0,0.022,1.788e-06,
-95.953125,0.033984375000000004,1.7920000000000002e-06,
-101.984375,0.025796875,1.796e-06,
-95.96875,0.026000000000000002,1.8000000000000001e-06,
-104.078125,0.026000000000000002,1.804e-06,
-107.984375,0.025968750000000002,1.808e-06,
-106.03125,0.023984375000000002,1.8120000000000002e-06,
-102.0,0.02809375,1.816e-06,
-104.015625,0.029968750000000002,1.8200000000000002e-06,
-98.0,0.026015625,1.824e-06,
-99.984375,0.028109375,1.8280000000000001e-06,
-94.0,0.029984375,1.8320000000000002e-06,
-102.046875,0.02603125,1.836e-06,
-106.0,0.021906250000000002,1.8400000000000002e-06,
-106.0,0.022,1.844e-06,
-102.0,0.025984375,1.8480000000000001e-06,
-101.984375,0.023859375000000002,1.852e-06,
-98.015625,0.018015625,1.856e-06,
-104.0,0.018000000000000002,1.8600000000000002e-06,
-100.0,0.018015625,1.864e-06,
-108.0,0.021937500000000002,1.8680000000000002e-06,
-100.046875,0.030078125,1.872e-06,
