CH1,time,Ts
34.6,0.0,1e-09
34.4,1e-09,
34.5953125,2e-09,
35.0046875,3.0000000000000004e-09,
34.5953125,4e-09,
35.1953125,5e-09,
34.79375,6.000000000000001e-09,
34.796875,7.000000000000001e-09,
34.385937500000004,8e-09,
34.196875,9.000000000000001e-09,
34.0015625,1e-08,
34.401562500000004,1.1000000000000001e-08,
34.40625,1.2000000000000002e-08,
34.79375,1.3e-08,
34.0,1.4000000000000001e-08,
34.6,1.5000000000000002e-08,
33.9984375,1.6e-08,
34.815625000000004,1.7e-08,
34.990625,1.8000000000000002e-08,
34.5984375,1.9e-08,
34.5953125,2e-08,
34.604687500000004,2.1000000000000003e-08,
34.4,2.2000000000000002e-08,
34.5953125,2.3e-08,
34.6,2.4000000000000003e-08,
34.596875000000004,2.5000000000000002e-08,
34.6078125,2.6e-08,
33.8015625,2.7e-08,
34.393750000000004,2.8000000000000003e-08,
34.5984375,2.9e-08,
34.800000000000004,3.0000000000000004e-08,
34.612500000000004,3.1e-08,
34.571875,3.2e-08,
35.803125,3.3000000000000004e-08,
34.4,3.4e-08,
34.790625,3.5e-08,
35.0,3.6000000000000005e-08,
34.6,3.7e-08,
34.7984375,3.8e-08,
34.415625,3.9000000000000005e-08,
33.9984375,4e-08,
34.581250000000004,4.1e-08,
34.80625,4.2000000000000006e-08,
34.4046875,4.3e-08,
34.590625,4.4000000000000004e-08,
34.8015625,4.5000000000000006e-08,
34.604687500000004,4.6e-08,
34.1921875,4.7000000000000004e-08,
34.0140625,4.8000000000000006e-08,
35.4,4.9e-08,
34.5828125,5.0000000000000004e-08,
34.396875,5.1e-08,
34.3984375,5.2e-08,
34.2,5.3000000000000005e-08,
34.40625,5.4e-08,
34.3984375,5.5e-08,
34.2,5.6000000000000005e-08,
34.5984375,5.7e-08,
34.6078125,5.8e-08,
33.9984375,5.9000000000000006e-08,
34.5984375,6.000000000000001e-08,
34.4125,6.1e-08,
33.9984375,6.2e-08,
34.7890625,6.300000000000001e-08,
34.996875,6.4e-08,
34.7953125,6.5e-08,
34.4,6.600000000000001e-08,
34.5984375,6.7e-08,
34.203125,6.8e-08,
34.800000000000004,6.900000000000001e-08,
34.203125,7e-08,
34.5953125,7.1e-08,
34.6015625,7.200000000000001e-08,
34.6,7.3e-08,
34.6015625,7.4e-08,
34.5984375,7.500000000000001e-08,
34.198437500000004,7.6e-08,
34.2,7.7e-08,
34.2,7.800000000000001e-08,
34.401562500000004,7.9e-08,
34.6,8e-08,
34.3984375,8.100000000000001e-08,
34.796875,8.2e-08,
34.6078125,8.3e-08,
34.5953125,8.400000000000001e-08,
34.8046875,8.500000000000001e-08,
34.2,8.6e-08,
34.8046875,8.700000000000001e-08,
34.390625,8.800000000000001e-08,
34.4,8.9e-08,
34.4,9.000000000000001e-08,
34.796875,9.100000000000001e-08,
33.9890625,9.2e-08,
34.409375000000004,9.300000000000001e-08,
34.390625,9.400000000000001e-08,
33.796875,9.5e-08,
33.809375,9.600000000000001e-08,
34.996875,9.700000000000001e-08,
34.3890625,9.8e-08,
33.995312500000004,9.9e-08,
34.393750000000004,1.0000000000000001e-07,
34.800000000000004,1.01e-07,
34.6015625,1.02e-07,
34.6,1.0300000000000001e-07,
34.6,1.04e-07,
34.800000000000004,1.05e-07,
34.7984375,1.0600000000000001e-07,
34.4,1.07e-07,
33.9984375,1.08e-07,
34.190625000000004,1.0900000000000001e-07,
34.7984375,1.1e-07,
34.409375000000004,1.11e-07,
34.3875,1.1200000000000001e-07,
34.59375,1.13e-07,
34.2046875,1.14e-07,
35.0015625,1.1500000000000001e-07,
34.995312500000004,1.16e-07,
34.796875,1.17e-07,
34.401562500000004,1.1800000000000001e-07,
34.5984375,1.1900000000000001e-07,
34.2,1.2000000000000002e-07,
34.596875000000004,1.21e-07,
34.3984375,1.22e-07,
34.603125,1.23e-07,
34.196875,1.24e-07,
34.800000000000004,1.2500000000000002e-07,
33.984375,1.2600000000000002e-07,
34.2015625,1.27e-07,
34.215625,1.28e-07,
34.9984375,1.29e-07,
34.1875,1.3e-07,
34.4,1.31e-07,
33.9921875,1.3200000000000002e-07,
34.203125,1.33e-07,
34.1953125,1.34e-07,
34.2015625,1.35e-07,
34.6015625,1.36e-07,
34.4,1.37e-07,
34.80625,1.3800000000000002e-07,
35.00625,1.3900000000000001e-07,
34.203125,1.4e-07,
34.198437500000004,1.41e-07,
34.2046875,1.42e-07,
34.7984375,1.43e-07,
33.99375,1.4400000000000002e-07,
34.0,1.4500000000000001e-07,
34.0078125,1.46e-07,
34.8015625,1.47e-07,
34.396875,1.48e-07,
34.5984375,1.49e-07,
34.4,1.5000000000000002e-07,
34.615625,1.5100000000000002e-07,
33.800000000000004,1.52e-07,
34.809375,1.53e-07,
34.3984375,1.54e-07,
34.6,1.55e-07,
34.3984375,1.5600000000000002e-07,
34.4,1.5700000000000002e-07,
34.2,1.58e-07,
35.203125,1.59e-07,
34.2046875,1.6e-07,
34.9859375,1.61e-07,
34.6109375,1.6200000000000002e-07,
34.792187500000004,1.6300000000000002e-07,
34.8015625,1.64e-07,
34.385937500000004,1.65e-07,
33.80625,1.66e-07,
34.403125,1.67e-07,
33.99375,1.6800000000000002e-07,
34.196875,1.6900000000000002e-07,
34.6078125,1.7000000000000001e-07,
34.9984375,1.71e-07,
34.390625,1.72e-07,
34.403125,1.73e-07,
34.604687500000004,1.7400000000000002e-07,
34.596875000000004,1.7500000000000002e-07,
34.003125000000004,1.7600000000000001e-07,
35.0,1.77e-07,
34.0,1.78e-07,
34.3984375,1.79e-07,
33.8046875,1.8000000000000002e-07,
