CH1,CH2,CH4,time,Ts
-72.0,-0.052000000000000005,0.16,0.0,4e-07
-6.0,-0.06,-0.66,4e-07,
46.0,-0.052000000000000005,-1.26,8e-07,
38.0,-0.046,-1.12,1.2e-06,
-24.0,-0.05,-0.4,1.6e-06,
-70.0,-0.048,0.22,2e-06,
-66.0,-0.052000000000000005,0.04,2.4e-06,
-8.0,-0.05,-0.6,2.8e-06,
34.0,-0.054,-1.1400000000000001,3.2e-06,
28.0,-0.046,-1.06,3.6e-06,
-26.0,-0.046,-0.44,4e-06,
-64.0,-0.05,0.06,4.4e-06,
-56.0,-0.05,-0.04,4.8e-06,
-16.0,-0.046,-0.56,5.199999999999999e-06,
24.0,-0.046,-1.0,5.6e-06,
20.0,-0.048,-0.96,6e-06,
-20.0,-0.046,-0.42,6.4e-06,
-56.0,-0.052000000000000005,-0.08,6.799999999999999e-06,
-54.0,-0.046,-0.14,7.2e-06,
-14.0,-0.05,-0.52,7.6e-06,
18.0,-0.056,-0.86,8e-06,
16.0,-0.048,-0.84,8.4e-06,
-18.0,-0.044,-0.5,8.8e-06,
-48.0,-0.044,-0.14,9.2e-06,
-42.0,-0.052000000000000005,-0.18,9.6e-06,
-16.0,-0.046,-0.54,9.999999999999999e-06,
12.0,-0.054,-0.8200000000000001,1.0399999999999999e-05,
282.0,-0.008,-3.94,1.08e-05,
276.0,0.048,-3.94,1.12e-05,
278.0,0.1,-3.94,1.1599999999999999e-05,
274.0,0.146,-3.92,1.2e-05,
270.0,0.202,-3.86,1.24e-05,
-74.0,-0.12,0.74,1.28e-05,
-64.0,-0.076,0.66,1.3199999999999999e-05,
-76.0,-0.062,0.7000000000000001,1.3599999999999999e-05,
-94.0,-0.058,0.68,1.4e-05,
-104.0,-0.052000000000000005,0.64,1.44e-05,
-110.0,-0.05,0.68,1.4799999999999999e-05,
-114.0,-0.054,0.68,1.52e-05,
-112.0,-0.054,0.64,1.56e-05,
-114.0,-0.058,0.68,1.6e-05,
-116.0,-0.054,0.64,1.64e-05,
-114.0,-0.044,0.66,1.68e-05,
-114.0,-0.05,0.6,1.7199999999999998e-05,
-112.0,-0.048,0.66,1.76e-05,
-112.0,-0.046,0.64,1.8e-05,
-100.0,-0.06,0.44,1.84e-05,
-16.0,-0.058,-0.56,1.88e-05,
64.0,-0.052000000000000005,-1.5,1.92e-05,
64.0,-0.05,-1.44,1.96e-05,
-14.0,-0.046,-0.52,1.9999999999999998e-05,
-88.0,-0.05,0.34,2.0399999999999998e-05,
-100.0,-0.054,0.44,2.0799999999999997e-05,
-32.0,-0.056,-0.34,2.12e-05,
46.0,-0.052000000000000005,-1.22,2.16e-05,
60.0,-0.048,-1.4000000000000001,2.2e-05,
0.0,-0.048,-0.76,2.24e-05,
-72.0,-0.046,0.14,2.28e-05,
-86.0,-0.054,0.32,2.3199999999999998e-05,
-34.0,-0.056,-0.32,2.3599999999999998e-05,
32.0,-0.052000000000000005,-1.08,2.4e-05,
44.0,-0.048,-1.2,2.44e-05,
0.0,-0.044,-0.66,2.48e-05,
-60.0,-0.046,-0.06,2.52e-05,
-76.0,-0.05,0.18,2.56e-05,
-36.0,-0.052000000000000005,-0.3,2.6e-05,
22.0,-0.056,-1.0,2.6399999999999998e-05,
36.0,-0.048,-1.16,2.6799999999999998e-05,
2.0,-0.046,-0.66,2.7199999999999997e-05,
-50.0,-0.046,-0.08,2.76e-05,
-64.0,-0.05,0.06,2.8e-05,
-32.0,-0.056,-0.32,2.84e-05,
14.0,-0.048,-0.92,2.88e-05,
28.0,-0.05,-1.0,2.9199999999999998e-05,
-4.0,-0.044,-0.64,2.9599999999999998e-05,
-46.0,-0.042,-0.24,2.9999999999999997e-05,
-48.0,-0.046,-0.14,3.04e-05,
-22.0,-0.05,-0.48,3.0799999999999996e-05,
10.0,-0.05,-0.84,3.12e-05,
8.0,-0.05,-0.88,3.1599999999999996e-05,
-14.0,-0.042,-0.52,3.2e-05,
-48.0,-0.046,-0.12,3.24e-05,
-54.0,-0.05,-0.08,3.28e-05,
-22.0,-0.052000000000000005,-0.42,3.32e-05,
12.0,-0.046,-0.92,3.36e-05,
288.0,-0.014,-3.92,3.4e-05,
278.0,0.03,-3.9,3.4399999999999996e-05,
278.0,0.092,-3.96,3.48e-05,
276.0,0.14200000000000002,-3.98,3.52e-05,
272.0,0.192,-3.86,3.56e-05,
-296.0,-0.114,0.84,3.6e-05,
-186.0,-0.092,0.8,3.64e-05,
-138.0,-0.074,0.72,3.68e-05,
-120.0,-0.058,0.66,3.7199999999999996e-05,
-112.0,-0.054,0.68,3.76e-05,
-112.0,-0.06,0.68,3.7999999999999995e-05,
-112.0,-0.05,0.7000000000000001,3.84e-05,
-114.0,-0.052000000000000005,0.72,3.88e-05,
-114.0,-0.052000000000000005,0.64,3.92e-05,
-114.0,-0.046,0.62,3.96e-05,
-114.0,-0.056,0.64,3.9999999999999996e-05,
-116.0,-0.054,0.66,4.04e-05,
-112.0,-0.052000000000000005,0.64,4.0799999999999996e-05,
-110.0,-0.046,0.64,4.12e-05,
-106.0,-0.054,0.56,4.1599999999999995e-05,
-36.0,-0.058,-0.28,4.2e-05,
46.0,-0.054,-1.24,4.24e-05,
62.0,-0.05,-1.36,4.28e-05,
10.0,-0.04,-0.76,4.32e-05,
-62.0,-0.046,0.0,4.3599999999999996e-05,
-86.0,-0.05,0.2,4.4e-05,
-38.0,-0.058,-0.2,4.4399999999999995e-05,
22.0,-0.048,-0.9400000000000001,4.48e-05,
44.0,-0.046,-1.2,4.52e-05,
6.0,-0.046,-0.8,4.56e-05,
-56.0,-0.048,-0.02,4.6e-05,
-82.0,-0.054,0.24,4.6399999999999996e-05,
-46.0,-0.052000000000000005,-0.22,4.68e-05,
18.0,-0.054,-0.92,4.7199999999999995e-05,
44.0,-0.05,-1.22,4.76e-05,
10.0,-0.05,-0.88,4.8e-05,
-48.0,-0.052000000000000005,-0.16,4.84e-05,
-68.0,-0.048,0.06,4.88e-05,
-42.0,-0.054,-0.26,4.9199999999999997e-05,
12.0,-0.05,-0.76,4.96e-05,
32.0,-0.052000000000000005,-1.1,4.9999999999999996e-05,
8.0,-0.046,-0.78,5.04e-05,
-42.0,-0.044,-0.26,5.0799999999999995e-05,
-62.0,-0.05,0.04,5.12e-05,
-40.0,-0.052000000000000005,-0.3,5.16e-05,
4.0,-0.05,-0.72,5.2e-05,
22.0,-0.05,-1.02,5.24e-05,
4.0,-0.046,-0.68,5.2799999999999996e-05,
-32.0,-0.042,-0.3,5.32e-05,
-56.0,-0.048,-0.14,5.3599999999999995e-05,
-34.0,-0.048,-0.26,5.4e-05,
2.0,-0.05,-0.66,5.4399999999999994e-05,
16.0,-0.044,-0.88,5.48e-05,
0.0,-0.046,-0.66,5.52e-05,
-32.0,-0.044,-0.36,5.5599999999999996e-05,
-48.0,-0.048,-0.12,5.6e-05,
-32.0,-0.05,-0.38,5.6399999999999995e-05,
-6.0,-0.05,-0.64,5.68e-05,
286.0,-0.028,-4.0200000000000005,5.7199999999999994e-05,
280.0,0.032,-4.0,5.76e-05,
278.0,0.082,-3.92,5.8e-05,
278.0,0.136,-3.94,5.8399999999999997e-05,
270.0,0.184,-3.86,5.88e-05,
-322.0,-0.04,0.76,5.9199999999999996e-05,
-236.0,-0.052000000000000005,0.76,5.96e-05,
-174.0,-0.062,0.7000000000000001,5.9999999999999995e-05,
-144.0,-0.062,0.7000000000000001,6.04e-05,
-130.0,-0.058,0.66,6.08e-05,
-122.0,-0.056,0.68,6.12e-05,
-116.0,-0.056,0.68,6.159999999999999e-05,
-114.0,-0.048,0.7000000000000001,6.2e-05,
-114.0,-0.054,0.68,6.24e-05,
-114.0,-0.052000000000000005,0.66,6.28e-05,
-116.0,-0.048,0.64,6.319999999999999e-05,
-112.0,-0.052000000000000005,0.64,6.36e-05,
-112.0,-0.05,0.64,6.4e-05,
-114.0,-0.048,0.6,6.44e-05,
-108.0,-0.05,0.56,6.48e-05,
-48.0,-0.058,-0.14,6.52e-05,
44.0,-0.054,-1.22,6.56e-05,
76.0,-0.05,-1.56,6.599999999999999e-05,
20.0,-0.048,-0.9,6.64e-05,
-66.0,-0.046,0.1,6.68e-05,
-108.0,-0.048,0.54,6.72e-05,
-64.0,-0.058,0.02,6.76e-05,
26.0,-0.056,-1.02,6.8e-05,
66.0,-0.05,-1.44,6.84e-05,
28.0,-0.046,-1.0,6.879999999999999e-05,
-54.0,-0.044,-0.12,6.92e-05,
-92.0,-0.05,0.32,6.96e-05,
-58.0,-0.054,-0.02,7e-05,
10.0,-0.05,-0.86,7.04e-05,
52.0,-0.044,-1.32,7.08e-05,
18.0,-0.044,-0.9400000000000001,7.12e-05,
-42.0,-0.048,-0.16,7.159999999999999e-05,
-76.0,-0.044,0.16,7.2e-05,
-52.0,-0.054,-0.06,7.24e-05,
6.0,-0.052000000000000005,-0.8,7.28e-05,
40.0,-0.052000000000000005,-1.18,7.319999999999999e-05,
16.0,-0.046,-0.88,7.36e-05,
-36.0,-0.048,-0.24,7.4e-05,
-64.0,-0.048,0.06,7.439999999999999e-05,
-46.0,-0.052000000000000005,-0.14,7.48e-05,
0.0,-0.048,-0.68,7.52e-05,
30.0,-0.05,-1.0,7.56e-05,
12.0,-0.044,-0.8,7.599999999999999e-05,
-30.0,-0.046,-0.32,7.64e-05,
