,t,v
493,1885821,322.0
494,1885872,321.0
495,1885922,321.0
496,1885972,322.0
497,1886023,321.0
498,1886073,322.0
499,1886124,322.0
500,1886174,321.0
501,1886225,322.0
502,1886276,322.0
503,1886326,321.0
504,1886377,322.0
505,1886427,325.0
506,1886478,324.0
507,1886528,322.0
508,1886579,321.0
509,1886630,322.0
510,1886680,321.0
511,1886731,322.0
512,1886783,322.0
513,1886833,321.0
514,1886883,321.0
515,1886933,322.0
516,1886983,322.0
517,1887034,321.0
518,1887084,322.0
519,1887135,322.0
520,1887185,322.0
521,1887236,322.0
522,1887287,321.0
523,1887338,324.0
524,1887388,324.0
525,1887439,322.0
526,1887489,323.0
527,1887540,321.0
528,1887591,320.0
529,1887641,323.0
530,1887692,322.0
531,1887742,323.0
532,1887793,321.0
533,1887843,322.0
534,1887893,322.0
535,1887944,322.0
536,1887995,321.0
537,1888046,322.0
538,1888097,321.0
539,1888148,326.0
540,1888198,322.0
541,1888249,324.0
542,1888299,322.0
543,1888349,322.0
544,1888400,322.0
545,1888451,322.0
546,1888501,321.0
547,1888552,322.0
548,1888602,321.0
549,1888653,322.0
550,1888704,320.0
551,1888755,322.0
552,1888805,322.0
553,1888856,322.0
554,1888907,322.0
555,1888958,325.0
556,1889009,321.0
557,1889060,322.0
558,1889110,321.0
559,1889161,321.0
560,1889212,322.0
561,1889263,321.0
562,1889314,322.0
563,1889365,322.0
564,1889416,321.0
565,1889467,321.0
566,1889518,324.0
567,1889569,322.0
568,1889620,323.0
569,1889670,322.0
570,1889721,321.0
571,1889771,321.0
572,1889822,322.0
573,1889872,321.0
574,1889923,321.0
575,1889973,323.0
576,1890024,322.0
577,1890075,320.0
578,1890126,321.0
579,1890176,321.0
580,1890227,323.0
581,1890277,324.0
582,1890328,323.0
583,1890378,322.0
584,1890429,320.0
585,1890480,322.0
586,1890530,321.0
587,1890581,322.0
588,1890632,322.0
589,1890683,322.0
590,1890733,322.0
591,1890784,322.0
592,1890834,322.0
593,1890884,322.0
594,1890935,322.0
595,1890985,322.0
596,1891036,321.0
597,1891087,322.0
598,1891138,324.0
599,1891189,322.0
600,1891240,323.0
601,1891291,322.0
602,1891342,321.0
603,1891393,321.0
604,1891444,324.0
605,1891494,322.0
606,1891544,322.0
607,1891595,322.0
608,1891645,321.0
609,1891695,323.0
610,1891746,322.0
611,1891796,322.0
612,1891847,324.0
613,1891898,325.0
614,1891949,322.0
615,1891999,322.0
616,1892050,322.0
617,1892100,322.0
618,1892151,322.0
619,1892201,322.0
620,1892251,322.0
621,1892302,322.0
622,1892352,322.0
623,1892403,322.0
624,1892454,321.0
625,1892505,322.0
626,1892556,322.0
627,1892607,321.0
628,1892658,324.0
629,1892709,322.0
630,1892760,322.0
631,1892811,323.0
632,1892862,322.0
633,1892912,324.0
634,1892963,322.0
635,1893014,321.0
636,1893065,321.0
637,1893116,320.0
638,1893167,322.0
639,1893218,325.0
640,1893269,322.0
641,1893320,322.0
642,1893371,322.0
643,1893421,322.0
644,1893472,321.0
645,1893523,321.0
646,1893574,321.0
647,1893625,321.0
648,1893676,321.0
649,1893727,322.0
650,1893778,325.0
651,1893829,322.0
652,1893880,321.0
653,1893930,321.0
654,1893981,322.0
655,1894031,322.0
656,1894081,322.0
657,1894132,322.0
658,1894182,322.0
659,1894232,321.0
660,1894283,323.0
661,1894334,322.0
662,1894385,320.0
663,1894435,321.0
664,1894486,322.0
665,1894537,322.0
666,1894587,325.0
667,1894638,325.0
668,1894689,321.0
669,1894740,322.0
670,1894790,322.0
671,1894841,322.0
672,1894891,321.0
673,1894941,323.0
674,1894992,322.0
675,1895042,323.0
676,1895093,321.0
677,1895143,322.0
678,1895194,322.0
679,1895245,320.0
680,1895295,322.0
681,1895346,321.0
682,1895397,320.0
683,1895447,325.0
684,1895498,325.0
685,1895548,325.0
686,1895599,322.0
687,1895649,321.0
688,1895700,322.0
689,1895750,322.0
690,1895801,321.0
691,1895852,322.0
692,1895903,321.0
693,1895954,322.0
694,1896005,321.0
695,1896056,321.0
696,1896106,322.0
697,1896157,323.0
698,1896207,325.0
699,1896258,325.0
700,1896309,323.0
701,1896359,321.0
702,1896410,320.0
703,1896461,322.0
704,1896511,321.0
705,1896562,322.0
706,1896613,322.0
707,1896664,322.0
708,1896714,322.0
709,1896766,322.0
710,1896817,321.0
711,1896867,324.0
712,1896918,325.0
713,1896969,321.0
714,1897019,321.0
715,1897070,322.0
716,1897121,321.0
717,1897172,322.0
718,1897223,322.0
719,1897274,321.0
720,1897325,321.0
721,1897376,322.0
722,1897427,322.0
723,1897478,325.0
724,1897529,322.0
725,1897580,322.0
726,1897631,322.0
727,1897681,322.0
728,1897732,321.0
729,1897782,322.0
730,1897833,321.0
731,1897884,321.0
732,1897935,321.0
733,1897985,322.0
734,1898036,323.0
735,1898087,322.0
736,1898137,325.0
737,1898188,324.0
738,1898238,324.0
739,1898288,324.0
740,1898339,321.0
741,1898390,322.0
742,1898441,323.0
743,1898491,322.0
744,1898542,322.0
745,1898593,322.0
746,1898643,320.0
747,1898693,321.0
748,1898744,321.0
749,1898794,322.0
750,1898845,322.0
751,1898895,322.0
752,1898946,322.0
753,1898996,321.0
754,1899047,322.0
755,1899097,325.0
756,1899148,324.0
757,1899198,322.0
758,1899249,322.0
759,1899300,321.0
760,1899351,322.0
761,1899402,321.0
762,1899453,320.0
763,1899504,322.0
764,1899555,321.0
765,1899606,321.0
766,1899656,322.0
767,1899707,321.0
768,1899758,324.0
769,1899809,324.0
770,1899859,325.0
771,1899910,322.0
772,1899960,320.0
773,1900011,322.0
774,1900061,323.0
775,1900112,322.0
776,1900162,321.0
777,1900213,321.0
778,1900263,323.0
779,1900314,321.0
780,1900364,321.0
781,1900415,321.0
782,1900465,322.0
783,1900516,321.0
784,1900567,322.0
785,1900618,325.0
786,1900668,324.0
787,1900718,322.0
788,1900769,321.0
789,1900820,323.0
790,1900871,321.0
791,1900922,322.0
792,1900973,323.0
793,1901024,322.0
794,1901075,322.0
795,1901126,321.0
796,1901176,321.0
797,1901227,322.0
798,1901277,325.0
799,1901328,324.0
800,1901379,323.0
801,1901430,322.0
802,1901481,322.0
803,1901532,322.0
804,1901583,322.0
805,1901634,321.0
806,1901685,321.0
807,1901736,321.0
808,1901786,323.0
809,1901837,321.0
810,1901888,325.0
811,1901939,324.0
812,1901989,322.0
813,1902040,321.0
814,1902090,321.0
815,1902140,322.0
816,1902191,322.0
817,1902241,322.0
818,1902292,321.0
819,1902342,322.0
820,1902392,321.0
821,1902443,323.0
822,1902493,322.0
823,1902544,321.0
824,1902594,323.0
825,1902645,321.0
826,1902696,322.0
827,1902746,321.0
828,1902796,321.0
829,1902847,323.0
830,1902898,325.0
831,1902949,321.0
832,1902999,321.0
833,1903050,322.0
834,1903101,320.0
835,1903151,322.0
836,1903202,322.0
837,1903252,322.0
838,1903302,321.0
839,1903353,323.0
840,1903403,321.0
841,1903453,322.0
842,1903504,324.0
843,1903554,322.0
844,1903605,322.0
845,1903656,322.0
846,1903706,321.0
847,1903757,323.0
848,1903808,325.0
849,1903859,323.0
850,1903909,322.0
851,1903960,322.0
852,1904011,321.0
853,1904061,322.0
854,1904112,321.0
855,1904163,322.0
856,1904213,323.0
857,1904264,322.0
858,1904314,321.0
859,1904365,323.0
860,1904415,322.0
861,1904466,321.0
862,1904516,322.0
863,1904567,322.0
864,1904617,325.0
865,1904668,324.0
866,1904719,322.0
867,1904770,321.0
868,1904820,321.0
869,1904871,322.0
870,1904922,322.0
871,1904973,322.0
872,1905023,322.0
873,1905074,322.0
874,1905124,321.0
875,1905175,321.0
876,1905226,322.0
877,1905276,322.0
878,1905327,321.0
879,1905377,325.0
880,1905428,325.0
881,1905478,325.0
882,1905528,324.0
883,1905579,322.0
884,1905629,322.0
885,1905679,322.0
886,1905729,322.0
887,1905780,321.0
888,1905830,322.0
889,1905881,321.0
890,1905932,321.0
891,1905983,321.0
892,1906034,321.0
893,1906085,320.0
894,1906136,323.0
895,1906186,322.0
896,1906236,323.0
897,1906287,322.0
898,1906337,325.0
899,1906388,324.0
900,1906438,324.0
901,1906489,322.0
902,1906539,321.0
903,1906590,321.0
904,1906640,321.0
905,1906690,322.0
906,1906747,321.0
907,1906798,325.0
908,1906849,322.0
909,1906900,322.0
910,1906951,322.0
911,1907001,322.0
912,1907052,320.0
913,1907102,322.0
914,1907153,322.0
915,1907204,321.0
916,1907254,322.0
917,1907304,321.0
918,1907355,322.0
919,1907406,322.0
920,1907456,321.0
921,1907507,322.0
922,1907557,324.0
923,1907607,326.0
924,1907657,325.0
925,1907708,326.0
926,1907758,322.0
927,1907809,322.0
928,1907860,322.0
929,1907911,322.0
930,1907962,322.0
931,1908013,321.0
932,1908064,322.0
933,1908115,322.0
934,1908166,322.0
935,1908217,321.0
936,1908268,326.0
937,1908318,322.0
938,1908369,323.0
939,1908419,322.0
940,1908469,321.0
941,1908520,321.0
942,1908570,323.0
943,1908620,321.0
944,1908670,322.0
945,1908720,321.0
946,1908771,322.0
947,1908822,323.0
948,1908872,321.0
949,1908923,322.0
950,1908973,321.0
951,1909024,321.0
952,1909075,322.0
953,1909126,322.0
954,1909177,323.0
955,1909228,325.0
956,1909278,324.0
957,1909329,320.0
958,1909379,322.0
959,1909430,322.0
960,1909480,323.0
961,1909531,322.0
962,1909581,320.0
963,1909632,321.0
964,1909682,322.0
965,1909732,322.0
966,1909783,323.0
967,1909833,320.0
968,1909883,322.0
969,1909934,322.0
970,1909984,321.0
971,1910034,322.0
972,1910085,321.0
973,1910135,323.0
974,1910186,322.0
975,1910237,320.0
976,1910288,324.0
977,1910339,322.0
978,1910390,323.0
979,1910440,322.0
980,1910491,323.0
981,1910541,321.0
982,1910591,321.0
983,1910642,321.0
984,1910692,321.0
985,1910743,320.0
986,1910794,322.0
987,1910845,320.0
988,1910895,322.0
989,1910946,322.0
990,1910996,321.0
991,1911046,324.0
992,1911097,322.0
993,1911147,325.0
994,1911197,325.0
995,1911248,325.0
996,1911298,322.0
997,1911349,323.0
998,1911400,322.0
999,1911450,322.0
1000,1911501,322.0
1001,1911551,322.0
1002,1911602,319.0
1003,1911652,322.0
1004,1911703,322.0
1005,1911754,320.0
1006,1911805,321.0
1007,1911856,322.0
1008,1911907,322.0
1009,1911958,325.0
1010,1912009,323.0
1011,1912059,321.0
1012,1912110,322.0
1013,1912161,322.0
1014,1912211,321.0
1015,1912262,323.0
1016,1912312,322.0
1017,1912362,320.0
1018,1912413,322.0
1019,1912463,322.0
1020,1912514,322.0
1021,1912564,322.0
1022,1912615,322.0
1023,1912666,322.0
1024,1912716,322.0
1025,1912767,322.0
1026,1912817,324.0
1027,1912868,325.0
1028,1912918,322.0
1029,1912969,322.0
1030,1913019,322.0
1031,1913070,322.0
1032,1913121,322.0
1033,1913172,322.0
1034,1913223,321.0
1035,1913274,322.0
1036,1913324,321.0
1037,1913375,322.0
1038,1913426,321.0
1039,1913477,321.0
1040,1913527,325.0
1041,1913578,325.0
1042,1913628,327.0
1043,1913679,322.0
1044,1913729,321.0
1045,1913780,320.0
1046,1913830,321.0
1047,1913881,320.0
1048,1913932,321.0
1049,1913982,322.0
1050,1914033,320.0
1051,1914083,321.0
1052,1914134,321.0
1053,1914184,322.0
1054,1914235,321.0
1055,1914286,321.0
1056,1914336,321.0
1057,1914387,322.0
1058,1914437,325.0
1059,1914488,325.0
1060,1914538,323.0
1061,1914589,322.0
1062,1914639,321.0
1063,1914690,322.0
1064,1914741,322.0
1065,1914792,321.0
1066,1914842,321.0
1067,1914893,322.0
1068,1914943,321.0
1069,1914993,321.0
1070,1915044,321.0
1071,1915094,322.0
1072,1915145,323.0
1073,1915195,321.0
1074,1915245,322.0
1075,1915296,321.0
1076,1915347,323.0
1077,1915398,325.0
1078,1915449,322.0
1079,1915500,322.0
1080,1915551,323.0
1081,1915602,322.0
1082,1915653,321.0
1083,1915703,321.0
1084,1915753,321.0
1085,1915803,323.0
1086,1915853,322.0
1087,1915904,322.0
1088,1915954,324.0
1089,1916005,321.0
1090,1916056,321.0
1091,1916107,324.0
1092,1916158,325.0
1093,1916209,321.0
1094,1916260,322.0
1095,1916310,323.0
1096,1916361,321.0
1097,1916412,322.0
1098,1916462,324.0
1099,1916513,321.0
1100,1916564,321.0
1101,1916614,321.0
1102,1916664,322.0
1103,1916714,322.0
1104,1916766,323.0
1105,1916817,322.0
1106,1916868,324.0
1107,1916919,324.0
1108,1916969,321.0
1109,1917020,321.0
1110,1917070,322.0
1111,1917121,322.0
1112,1917171,321.0
1113,1917221,322.0
1114,1917271,322.0
1115,1917322,322.0
1116,1917373,321.0
1117,1917424,321.0
1118,1917475,323.0
1119,1917525,326.0
1120,1917575,322.0
1121,1917625,324.0
1122,1917676,321.0
1123,1917726,322.0
1124,1917776,320.0
1125,1917827,323.0
1126,1917877,325.0
1127,1917928,324.0
1128,1917979,321.0
1129,1918030,322.0
1130,1918081,322.0
1131,1918132,322.0
1132,1918183,320.0
1133,1918234,322.0
1134,1918285,321.0
1135,1918336,320.0
1136,1918386,321.0
1137,1918437,321.0
1138,1918487,326.0
1139,1918538,325.0
1140,1918589,322.0
1141,1918640,321.0
1142,1918691,321.0
1143,1918742,321.0
1144,1918792,322.0
1145,1918842,321.0
1146,1918893,324.0
1147,1918944,322.0
1148,1918994,321.0
1149,1919045,322.0
1150,1919095,321.0
1151,1919145,322.0
1152,1919195,323.0
1153,1919246,322.0
1154,1919297,322.0
1155,1919348,325.0
1156,1919398,326.0
1157,1919449,322.0
1158,1919499,322.0
1159,1919550,322.0
1160,1919600,322.0
1161,1919651,322.0
1162,1919702,321.0
1163,1919752,321.0
1164,1919803,322.0
1165,1919854,322.0
1166,1919905,322.0
1167,1919955,322.0
1168,1920005,322.0
1169,1920055,322.0
1170,1920105,321.0
1171,1920156,322.0
1172,1920207,322.0
1173,1920257,325.0
1174,1920308,326.0
1175,1920358,323.0
1176,1920409,322.0
1177,1920459,322.0
1178,1920510,320.0
1179,1920561,321.0
1180,1920611,321.0
1181,1920661,320.0
1182,1920711,323.0
1183,1920762,321.0
1184,1920812,323.0
1185,1920862,321.0
1186,1920912,320.0
1187,1920963,324.0
1188,1921014,320.0
1189,1921064,322.0
1190,1921115,322.0
1191,1921165,322.0
1192,1921215,321.0
1193,1921266,324.0
1194,1921317,321.0
1195,1921368,324.0
1196,1921418,322.0
1197,1921469,322.0
1198,1921520,322.0
1199,1921571,322.0
1200,1921621,323.0
1201,1921672,321.0
1202,1921722,322.0
1203,1921773,322.0
1204,1921824,321.0
1205,1921874,322.0
1206,1921925,321.0
1207,1921975,322.0
1208,1922026,322.0
1209,1922076,321.0
1210,1922127,322.0
1211,1922178,325.0
1212,1922229,324.0
1213,1922280,323.0
1214,1922331,322.0
1215,1922382,322.0
1216,1922432,321.0
1217,1922483,322.0
1218,1922534,323.0
1219,1922584,322.0
1220,1922635,320.0
1221,1922685,320.0
1222,1922736,322.0
1223,1922787,321.0
1224,1922837,325.0
1225,1922888,326.0
1226,1922938,322.0
1227,1922989,321.0
1228,1923039,323.0
1229,1923089,322.0
1230,1923140,322.0
1231,1923191,322.0
1232,1923242,321.0
1233,1923293,322.0
1234,1923343,322.0
1235,1923394,321.0
1236,1923444,321.0
1237,1923495,324.0
1238,1923546,323.0
1239,1923596,321.0
1240,1923647,322.0
1241,1923698,325.0
1242,1923749,321.0
1243,1923799,323.0
1244,1923850,322.0
1245,1923900,322.0
1246,1923950,321.0
1247,1924000,322.0
1248,1924051,321.0
1249,1924101,322.0
1250,1924152,322.0
1251,1924202,321.0
1252,1924252,322.0
1253,1924303,322.0
1254,1924353,322.0
1255,1924404,322.0
1256,1924455,321.0
1257,1924505,322.0
1258,1924555,321.0
1259,1924606,321.0
1260,1924656,322.0
1261,1924707,322.0
1262,1924757,325.0
1263,1924808,326.0
1264,1924858,321.0
1265,1924909,324.0
1266,1924959,321.0
1267,1925010,322.0
1268,1925061,324.0
1269,1925112,323.0
1270,1925162,322.0
1271,1925213,321.0
1272,1925263,321.0
1273,1925314,321.0
1274,1925365,322.0
1275,1925415,322.0
1276,1925466,322.0
1277,1925516,322.0
1278,1925567,320.0
1279,1925618,324.0
1280,1925668,322.0
1281,1925719,324.0
1282,1925769,321.0
1283,1925819,322.0
1284,1925870,322.0
1285,1925920,323.0
1286,1925971,320.0
1287,1926021,322.0
1288,1926072,322.0
1289,1926122,322.0
1290,1926172,321.0
1291,1926222,322.0
1292,1926273,322.0
1293,1926323,322.0
1294,1926374,322.0
1295,1926425,321.0
1296,1926475,321.0
1297,1926526,322.0
1298,1926577,321.0
1299,1926628,323.0
1300,1926679,322.0
1301,1926730,322.0
1302,1926782,322.0
1303,1926833,322.0
1304,1926884,321.0
1305,1926935,321.0
1306,1926985,322.0
1307,1927036,322.0
1308,1927086,320.0
1309,1927137,321.0
1310,1927188,324.0
1311,1927238,325.0
1312,1927288,322.0
1313,1927339,323.0
1314,1927389,321.0
1315,1927440,322.0
1316,1927491,322.0
1317,1927542,323.0
1318,1927592,320.0
1319,1927643,323.0
1320,1927694,322.0
1321,1927745,321.0
1322,1927795,321.0
1323,1927846,322.0
1324,1927896,321.0
1325,1927947,322.0
1326,1927998,325.0
1327,1928049,322.0
1328,1928100,322.0
1329,1928151,321.0
1330,1928202,321.0
1331,1928253,321.0
1332,1928303,324.0
1333,1928354,321.0
1334,1928404,322.0
1335,1928454,322.0
1336,1928505,322.0
1337,1928555,322.0
1338,1928606,321.0
1339,1928656,321.0
1340,1928707,322.0
1341,1928758,326.0
1342,1928808,322.0
1343,1928859,322.0
1344,1928910,322.0
1345,1928961,322.0
1346,1929011,322.0
1347,1929062,324.0
1348,1929112,320.0
1349,1929162,322.0
1350,1929213,322.0
1351,1929263,322.0
1352,1929314,322.0
1353,1929364,320.0
1354,1929414,323.0
1355,1929465,323.0
1356,1929515,321.0
1357,1929566,322.0
1358,1929616,322.0
1359,1929667,322.0
1360,1929717,325.0
1361,1929768,325.0
