time,CH1,CH2
-0.0004,-0.5,-0.6000000000000001
-0.0003996,-0.54,-0.4
-0.0003992,-0.54,-0.5
-0.00039880000000000004,-0.48,-0.6000000000000001
-0.00039840000000000003,-0.58,-0.7000000000000001
-0.000398,-0.56,-0.5
-0.0003976,-0.52,-0.5
-0.0003972,-0.48,-0.6000000000000001
-0.0003968,-0.42,-0.4
-0.00039640000000000004,-0.5,-0.6000000000000001
-0.00039600000000000003,-0.54,-0.5
-0.0003956,-0.58,-0.4
-0.0003952,-0.56,-0.6000000000000001
-0.0003948,-0.48,-0.5
-0.00039440000000000005,-0.52,-0.4
-0.00039400000000000004,-0.46,-0.5
-0.0003936,-0.56,-0.5
-0.0003932,-0.6,-0.5
-0.0003928,-0.44,-0.7000000000000001
-0.0003924,-0.5,-0.5
-0.00039200000000000004,0.34,-0.5
-0.00039160000000000003,-0.68,-0.5
-0.0003912,-0.54,-0.6000000000000001
-0.0003908,-0.1,-0.7000000000000001
-0.0003904,-0.06,-0.4
-0.00039000000000000005,-0.5,-0.30000000000000004
-0.00038960000000000004,-0.6,-0.4
-0.00038920000000000003,-0.54,-0.6000000000000001
-0.0003888,-0.54,-0.8
-0.0003884,-0.56,-0.4
-0.000388,-0.92,-0.1
-0.00038760000000000004,-0.8200000000000001,-0.6000000000000001
-0.00038720000000000003,-0.42,-0.8
-0.0003868,-0.5,-0.7000000000000001
-0.0003864,-0.64,-0.30000000000000004
-0.000386,-0.52,-0.5
-0.0003856,-0.58,-0.5
-0.00038520000000000004,-0.58,-0.7000000000000001
-0.00038480000000000003,-0.5,-0.6000000000000001
-0.0003844,-0.6,-0.6000000000000001
-0.000384,-0.54,-0.5
-0.0003836,-0.6,-0.4
-0.00038320000000000004,-0.68,-0.6000000000000001
-0.00038280000000000003,-0.54,-0.6000000000000001
-0.0003824,-0.62,-0.5
-0.000382,-0.54,-0.4
-0.0003816,-0.52,-0.4
-0.0003812,-0.58,-0.5
-0.00038080000000000004,-0.64,-0.5
-0.00038040000000000003,-0.7000000000000001,-0.4
-0.00038,-0.58,-0.5
-0.0003796,-0.6,-0.5
-0.0003792,-0.5,-0.5
-0.0003788,-0.5,-0.4
-0.00037840000000000004,-0.48,-0.5
-0.000378,-0.54,-0.5
-0.0003776,-0.74,-0.6000000000000001
-0.0003772,-0.54,-0.6000000000000001
-0.0003768,-0.58,-0.4
-0.00037640000000000004,-0.52,-0.30000000000000004
-0.00037600000000000003,-0.7000000000000001,-0.7000000000000001
-0.0003756,-0.56,-0.5
-0.0003752,-0.5,-0.7000000000000001
-0.0003748,-0.56,-0.4
-0.0003744,-0.34,-0.2
-0.00037400000000000004,-0.5,-0.6000000000000001
-0.00037360000000000003,-0.7000000000000001,-0.6000000000000001
-0.0003732,-0.58,-0.7000000000000001
-0.0003728,-0.84,-0.6000000000000001
-0.0003724,0.14,-0.30000000000000004
-0.00037200000000000004,-0.42,-0.5
-0.00037160000000000003,-0.48,-0.8
-0.0003712,-0.52,-0.7000000000000001
-0.0003708,-0.6,-0.4
-0.0003704,-0.58,-0.30000000000000004
-0.00037,-0.58,-0.6000000000000001
-0.00036960000000000004,-0.6,-0.7000000000000001
-0.00036920000000000003,-0.66,-0.4
-0.0003688,-0.5,-0.5
-0.0003684,-0.6,-0.2
-0.000368,-0.58,-0.5
-0.00036760000000000004,-0.56,-0.7000000000000001
-0.00036720000000000004,-0.68,-0.7000000000000001
-0.0003668,-0.48,-0.4
-0.0003664,-0.62,-0.5
-0.000366,-0.6,-0.5
-0.0003656,-0.6,-0.6000000000000001
-0.00036520000000000004,-0.62,-0.6000000000000001
-0.00036480000000000003,-0.58,-0.5
-0.0003644,-0.66,-0.4
-0.000364,-0.62,-0.5
-0.0003636,-0.62,-0.6000000000000001
-0.00036320000000000005,-0.62,-0.6000000000000001
-0.00036280000000000004,-0.54,-0.6000000000000001
-0.0003624,-0.5,-0.4
-0.000362,-0.58,-0.4
-0.0003616,-0.64,-0.5
-0.0003612,-0.68,-0.4
-0.00036080000000000004,-0.68,-0.4
-0.00036040000000000003,-0.62,-0.6000000000000001
-0.00036,-0.54,-0.6000000000000001
-0.0003596,-0.88,-0.5
-0.0003592,-0.58,-0.30000000000000004
-0.00035880000000000005,-0.58,-0.2
-0.00035840000000000004,-0.58,-0.4
-0.00035800000000000003,-0.64,-0.7000000000000001
-0.0003576,-0.62,-0.5
-0.0003572,-0.66,-0.5
-0.0003568,-0.32,-0.30000000000000004
-0.00035640000000000004,-0.68,-0.6000000000000001
-0.00035600000000000003,-0.54,-0.7000000000000001
-0.0003556,-0.6,-0.6000000000000001
-0.0003552,-0.5,-0.4
-0.0003548,-0.42,-0.2
-0.00035440000000000005,-0.62,-0.6000000000000001
-0.00035400000000000004,-0.5,-0.7000000000000001
-0.00035360000000000003,-0.46,-0.7000000000000001
-0.0003532,-0.86,-0.4
-0.0003528,-0.48,-0.30000000000000004
-0.0003524,-0.6,-0.7000000000000001
-0.000352,-0.6,-0.8
-0.00035160000000000004,-0.56,-0.5
-0.0003512,-0.56,-0.4
-0.0003508,-0.58,-0.4
-0.0003504,-0.52,-0.5
-0.00035000000000000005,-1.1,-0.6000000000000001
-0.00034960000000000004,-0.58,-0.5
-0.00034920000000000003,-0.62,-0.5
-0.0003488,-0.64,-0.4
-0.0003484,-0.58,-0.5
-0.000348,-0.64,-0.7000000000000001
-0.0003476,-0.72,-0.5
-0.00034720000000000004,-0.72,-0.6000000000000001
-0.0003468,-0.62,-0.4
-0.0003464,-0.48,-0.6000000000000001
-0.000346,-0.58,-0.7000000000000001
-0.00034560000000000005,-0.62,-0.5
-0.00034520000000000004,-0.66,-0.5
-0.00034480000000000003,-0.66,-0.6000000000000001
-0.0003444,-0.6,-0.7000000000000001
-0.000344,-0.48,-0.6000000000000001
-0.0003436,-0.66,-0.2
-0.0003432,-0.7000000000000001,-0.30000000000000004
-0.00034280000000000004,-0.58,-0.7000000000000001
-0.00034240000000000003,-0.58,-0.8
-0.000342,-0.6,-0.7000000000000001
-0.0003416,-0.8,-0.30000000000000004
-0.0003412,-1.56,-0.30000000000000004
-0.00034080000000000004,-0.56,-0.6000000000000001
-0.00034040000000000003,-0.6,-0.7000000000000001
-0.00034,-0.68,-0.6000000000000001
-0.0003396,-2.02,-0.5
-0.0003392,-0.56,-0.30000000000000004
-0.0003388,-0.62,-0.5
-0.00033840000000000004,-0.6,-0.7000000000000001
-0.00033800000000000003,-0.68,-0.6000000000000001
-0.0003376,-0.6,-0.4
-0.0003372,-0.68,-0.5
-0.00033680000000000006,-0.64,-0.7000000000000001
-0.00033640000000000005,-0.5,-0.6000000000000001
-0.00033600000000000004,-0.44,-0.5
-0.0003356,-0.5,-0.30000000000000004
-0.0003352,-0.54,-0.5
-0.0003348,-0.56,-0.6000000000000001
-0.0003344,-0.6,-0.5
-0.00033400000000000004,-0.54,-0.4
-0.00033360000000000003,-0.7000000000000001,-0.5
-0.0003332,-0.68,-0.5
-0.0003328,-0.56,-0.4
-0.0003324,-0.52,-0.6000000000000001
-0.00033200000000000005,-0.5,-0.6000000000000001
-0.00033160000000000004,-0.5,-0.5
-0.00033120000000000003,-0.58,-0.5
-0.0003308,-0.9,-0.6000000000000001
-0.0003304,-0.64,-0.5
-0.00033,-0.56,-0.30000000000000004
-0.0003296,-0.62,-0.5
-0.00032920000000000003,-0.6,-0.7000000000000001
-0.0003288,-0.58,-0.7000000000000001
-0.0003284,-0.12,-0.4
-0.000328,-0.68,-0.4
-0.00032760000000000005,-0.6,-0.30000000000000004
-0.00032720000000000004,-0.56,-0.5
-0.00032680000000000003,-0.64,-0.6000000000000001
-0.0003264,-0.5,-0.5
-0.000326,-0.58,-0.4
-0.0003256,-0.58,-0.30000000000000004
-0.0003252,-0.5,-0.7000000000000001
-0.00032480000000000003,-0.64,-0.8
-0.0003244,-0.58,-0.6000000000000001
-0.000324,-0.62,-0.4
-0.0003236,-0.6,-0.5
-0.00032320000000000005,-0.56,-0.6000000000000001
-0.00032280000000000004,-0.64,-0.6000000000000001
-0.00032240000000000003,-0.62,-0.6000000000000001
-0.000322,-0.58,-0.4
-0.0003216,-0.66,-0.4
-0.0003212,-0.64,-0.6000000000000001
-0.0003208,-0.78,-0.7000000000000001
-0.00032040000000000004,-0.56,-0.5
-0.00032,-0.5,-0.4
-0.0003196,-0.64,-0.6000000000000001
-0.0003192,-0.54,-0.5
-0.00031880000000000005,-0.72,-0.6000000000000001
-0.00031840000000000004,-0.4,-0.6000000000000001
-0.00031800000000000003,-0.66,-0.30000000000000004
-0.0003176,-0.6,-0.4
-0.0003172,-0.58,-0.5
-0.0003168,-0.58,-0.7000000000000001
-0.0003164,-0.54,-0.5
-0.00031600000000000004,-0.64,-0.6000000000000001
-0.00031560000000000003,-0.6,-0.4
-0.0003152,-0.48,-0.6000000000000001
-0.0003148,-0.64,-0.5
-0.00031440000000000005,-0.54,-0.5
-0.00031400000000000004,-0.58,-0.30000000000000004
-0.00031360000000000003,-0.68,-0.4
-0.0003132,-0.7000000000000001,-0.6000000000000001
-0.0003128,-0.86,-0.6000000000000001
-0.0003124,-0.5,-0.2
-0.000312,-0.5,-0.30000000000000004
-0.00031160000000000004,-0.5,-0.6000000000000001
-0.00031120000000000003,-0.68,-0.7000000000000001
-0.0003108,-0.66,-0.7000000000000001
-0.0003104,-0.5,-0.4
-0.00031000000000000005,-0.28,-0.4
-0.00030960000000000004,-0.72,-0.9
-0.00030920000000000003,-0.66,-0.8
-0.0003088,-0.62,-0.6000000000000001
-0.0003084,-0.5,-0.2
-0.000308,-0.56,-0.4
-0.0003076,-0.56,-0.5
-0.00030720000000000004,-0.56,-0.7000000000000001
-0.00030680000000000003,-0.6,-0.5
-0.0003064,-0.56,-0.5
-0.000306,-0.7000000000000001,-0.4
-0.00030560000000000006,-0.62,-0.5
