CH1,CH4,time,Ts
386.0,-0.7000000000000001,0.0,4e-10
384.0,-0.603125,4e-10,
386.015625,-0.59921875,8e-10,
384.015625,-0.503125,1.2e-09,
390.046875,-0.30078125,1.6e-09,
393.984375,-0.4,2e-09,
391.984375,-0.2,2.4e-09,
391.984375,-0.49140625000000004,2.8000000000000003e-09,
387.953125,-0.5007812500000001,3.2e-09,
388.0,-0.5,3.6e-09,
389.96875,-0.39609375,4e-09,
394.03125,-0.696875,4.4000000000000005e-09,
388.0,-0.603125,4.8e-09,
391.828125,-0.6000000000000001,5.2e-09,
392.0,-0.603125,5.6000000000000005e-09,
382.03125,-0.80234375,6e-09,
382.0,-0.4,6.4e-09,
394.1875,-0.696875,6.8000000000000005e-09,
396.0,-0.415625,7.2e-09,
392.0,-0.38671875,7.6e-09,
391.984375,-0.6953125,8e-09,
386.0,-0.5015625,8.4e-09,
385.875,-0.40234375,8.800000000000001e-09,
394.0,-0.30390625000000004,9.2e-09,
386.265625,-0.2984375,9.6e-09,
383.859375,-0.4921875,1e-08,
393.890625,-0.70078125,1.04e-08,
392.09375,-0.503125,1.08e-08,
390.125,-0.49843750000000003,1.1200000000000001e-08,
387.9375,-0.59765625,1.16e-08,
391.875,-0.6109375,1.2e-08,
390.171875,-0.10390625,1.24e-08,
389.859375,-0.4859375,1.28e-08,
392.09375,-0.7039062500000001,1.32e-08,
386.109375,-0.30000000000000004,1.3600000000000001e-08,
387.921875,-0.7015625000000001,1.4000000000000001e-08,
388.0,-0.39921875,1.44e-08,
386.0,-0.503125,1.48e-08,
390.03125,-0.5007812500000001,1.52e-08,
392.0,-0.2984375,1.56e-08,
389.984375,-0.49921875000000004,1.6e-08,
394.0,-0.496875,1.64e-08,
390.03125,-0.80234375,1.68e-08,
392.046875,-0.39765625000000004,1.7200000000000002e-08,
388.0,-0.49921875000000004,1.7600000000000002e-08,
390.078125,-0.30000000000000004,1.8e-08,
383.96875,-0.49765625,1.84e-08,
393.8125,-0.59375,1.88e-08,
392.40625,-0.8031250000000001,1.92e-08,
388.03125,-0.4078125,1.96e-08,
389.890625,-0.5906250000000001,2e-08,
392.0625,-0.59609375,2.04e-08,
388.203125,-0.7132812500000001,2.08e-08,
386.0,-0.34140625,2.12e-08,
386.0,-0.30312500000000003,2.16e-08,
389.953125,-0.50703125,2.2000000000000002e-08,
396.0,-0.59921875,2.2400000000000002e-08,
390.015625,-0.49921875000000004,2.2800000000000002e-08,
392.0625,-0.5007812500000001,2.32e-08,
382.078125,-0.6000000000000001,2.36e-08,
387.890625,-0.8031250000000001,2.4e-08,
393.984375,-0.69453125,2.44e-08,
390.03125,-0.5,2.48e-08,
392.03125,-0.7000000000000001,2.52e-08,
391.96875,-0.59765625,2.56e-08,
389.984375,-0.60546875,2.6e-08,
389.96875,-0.7914062500000001,2.64e-08,
387.875,-0.5007812500000001,2.6800000000000002e-08,
390.25,-0.81015625,2.7200000000000002e-08,
396.0,-0.6890625,2.7600000000000002e-08,
391.875,-0.7015625000000001,2.8000000000000003e-08,
391.890625,-0.5906250000000001,2.84e-08,
387.96875,-0.5007812500000001,2.88e-08,
390.015625,-0.71875,2.92e-08,
387.9375,-0.7757812500000001,2.96e-08,
390.046875,-0.19609375,3.0000000000000004e-08,
392.0,-0.51171875,3.04e-08,
389.953125,-0.5007812500000001,3.08e-08,
392.1875,-0.7054687500000001,3.12e-08,
400.03125,-0.59921875,3.16e-08,
395.53125,-0.39687500000000003,3.2e-08,
387.96875,-0.7000000000000001,3.24e-08,
392.140625,-0.503125,3.28e-08,
389.828125,-0.39921875,3.32e-08,
387.984375,-0.49921875000000004,3.36e-08,
394.03125,-0.5,3.4e-08,
390.015625,-0.58984375,3.4400000000000004e-08,
388.015625,-0.59921875,3.48e-08,
390.03125,-0.403125,3.5200000000000004e-08,
389.9375,-0.7054687500000001,3.56e-08,
385.921875,-0.70234375,3.6e-08,
383.96875,-0.7984375,3.64e-08,
390.046875,-0.49921875000000004,3.68e-08,
392.015625,-0.60078125,3.72e-08,
390.1875,-0.3984375,3.76e-08,
386.0625,-0.49921875000000004,3.8e-08,
387.78125,-0.59765625,3.84e-08,
391.90625,-0.50390625,3.8800000000000003e-08,
392.03125,-0.6984375,3.92e-08,
390.125,-0.5015625,3.9600000000000004e-08,
384.0625,-0.80390625,4e-08,
383.953125,-0.596875,4.0400000000000004e-08,
385.890625,-0.596875,4.08e-08,
391.78125,-0.19921875,4.12e-08,
392.28125,-0.50546875,4.16e-08,
386.015625,-0.5984375000000001,4.2e-08,
389.796875,-0.49921875000000004,4.24e-08,
388.109375,-0.5953125,4.28e-08,
389.8125,-0.3046875,4.32e-08,
388.5,-0.8171875000000001,4.36e-08,
383.859375,-0.7914062500000001,4.4000000000000004e-08,
389.859375,-0.7000000000000001,4.44e-08,
386.171875,-0.7015625000000001,4.4800000000000004e-08,
387.9375,-0.5921875,4.52e-08,
386.015625,-0.5085937500000001,4.5600000000000005e-08,
387.984375,-0.9,4.6e-08,
387.6875,-0.8,4.64e-08,
394.03125,-0.8,4.68e-08,
388.109375,-0.6015625,4.72e-08,
389.796875,-0.5007812500000001,4.76e-08,
383.75,-0.60859375,4.8e-08,
388.578125,-0.70078125,4.84e-08,
387.890625,-0.5,4.88e-08,
387.890625,-0.8,4.9200000000000004e-08,
388.375,-0.41328125000000004,4.96e-08,
391.671875,-0.2890625,5.0000000000000004e-08,
384.109375,-0.7992187500000001,5.04e-08,
389.84375,-0.40390625,5.0800000000000005e-08,
382.171875,-0.59765625,5.12e-08,
391.984375,-0.6000000000000001,5.16e-08,
381.703125,-0.6984375,5.2e-08,
388.28125,-0.7992187500000001,5.24e-08,
383.5625,-0.7039062500000001,5.28e-08,
384.453125,-0.59921875,5.32e-08,
390.34375,-0.8,5.3600000000000004e-08,
389.71875,-0.6953125,5.4e-08,
385.953125,-1.00078125,5.4400000000000004e-08,
385.765625,-0.6062500000000001,5.48e-08,
384.375,-0.59609375,5.5200000000000005e-08,
392.46875,-0.6015625,5.56e-08,
389.359375,-0.503125,5.6000000000000005e-08,
383.921875,-0.5953125,5.64e-08,
386.15625,-0.30234375,5.68e-08,
386.0625,-0.703125,5.72e-08,
388.140625,-0.6015625,5.76e-08,
387.953125,-0.8015625000000001,5.8e-08,
388.0,-0.40546875000000004,5.84e-08,
388.109375,-0.5906250000000001,5.8800000000000004e-08,
387.765625,-0.61484375,5.92e-08,
386.4375,-0.40859375000000003,5.9600000000000004e-08,
396.03125,-0.31328125,6.000000000000001e-08,
385.515625,-0.1875,6.04e-08,
385.5625,-0.48750000000000004,6.08e-08,
389.875,-0.4,6.12e-08,
389.96875,-0.6000000000000001,6.16e-08,
390.234375,-0.59765625,6.2e-08,
384.375,-0.4,6.24e-08,
383.84375,-0.59921875,6.28e-08,
387.21875,-0.5,6.32e-08,
394.140625,-0.603125,6.36e-08,
386.265625,-0.6000000000000001,6.4e-08,
391.4375,-0.7015625000000001,6.440000000000001e-08,
398.046875,-0.6976562500000001,6.48e-08,
394.03125,-0.6000000000000001,6.52e-08,
394.09375,-0.7039062500000001,6.56e-08,
382.203125,-0.6875,6.600000000000001e-08,
385.796875,-0.5015625,6.64e-08,
384.28125,-0.70703125,6.68e-08,
381.828125,-0.58203125,6.72e-08,
389.796875,-0.403125,6.76e-08,
390.015625,-0.49609375,6.8e-08,
390.15625,-0.18046875,6.84e-08,
383.875,-0.35078125000000004,6.880000000000001e-08,
391.984375,-0.9078125,6.92e-08,
382.140625,-0.57578125,6.96e-08,
387.890625,-0.6218750000000001,7e-08,
384.09375,-0.7976562500000001,7.040000000000001e-08,
387.796875,-0.59765625,7.08e-08,
387.96875,-0.6000000000000001,7.12e-08,
389.953125,-0.40078125000000003,7.16e-08,
386.28125,-0.5,7.2e-08,
380.0625,-0.49843750000000003,7.24e-08,
383.578125,-0.8,7.28e-08,
387.9375,-0.8,7.320000000000001e-08,
387.921875,-0.5015625,7.36e-08,
390.078125,-0.49296875,7.4e-08,
389.828125,-0.503125,7.44e-08,
386.0,-0.2984375,7.480000000000001e-08,
390.21875,-0.58828125,7.52e-08,
391.984375,-0.6039062500000001,7.56e-08,
389.84375,-0.49843750000000003,7.6e-08,
388.15625,-0.596875,7.640000000000001e-08,
394.09375,-0.50625,7.68e-08,
392.0,-0.29609375,7.72e-08,
393.921875,-0.8,7.760000000000001e-08,
389.984375,-0.40156250000000004,7.8e-08,
391.921875,-0.48750000000000004,7.84e-08,
383.90625,-0.8015625000000001,7.88e-08,
386.0,-0.50546875,7.920000000000001e-08,
386.0,-0.49375,7.96e-08,
391.9375,-0.6984375,8e-08,
395.984375,-0.80078125,8.04e-08,
391.953125,-0.70078125,8.080000000000001e-08,
390.03125,-0.7000000000000001,8.12e-08,
389.859375,-0.6046875,8.16e-08,
386.03125,-0.40390625,8.2e-08,
391.984375,-0.49765625,8.24e-08,
383.9375,-0.7000000000000001,8.28e-08,
385.953125,-0.5015625,8.32e-08,
388.0625,-0.50546875,8.360000000000001e-08,
384.0,-0.1953125,8.4e-08,
389.84375,-0.6984375,8.44e-08,
390.0,-0.6000000000000001,8.48e-08,
388.015625,-0.8,8.520000000000001e-08,
384.0,-0.50390625,8.56e-08,
387.984375,-0.39375000000000004,8.6e-08,
385.96875,-0.6960937500000001,8.64e-08,
394.0,-0.6000000000000001,8.680000000000001e-08,
387.953125,-0.7109375,8.72e-08,
394.0,-0.5,8.76e-08,
398.046875,-0.7125,8.800000000000001e-08,
390.0,-0.20390625,8.84e-08,
388.015625,-0.59609375,8.88e-08,
389.84375,-0.403125,8.92e-08,
396.109375,-0.696875,8.960000000000001e-08,
384.203125,-0.6023437500000001,9e-08,
387.5,-0.503125,9.04e-08,
392.09375,-0.39921875,9.08e-08,
387.953125,-0.5015625,9.120000000000001e-08,
391.96875,-0.39921875,9.16e-08,
389.875,-0.59765625,9.2e-08,
396.046875,-0.5015625,9.240000000000001e-08,
384.453125,-0.5007812500000001,9.28e-08,
379.875,-0.5007812500000001,9.32e-08,
387.96875,-0.70078125,9.36e-08,
388.046875,-0.6984375,9.400000000000001e-08,
386.0,-0.60078125,9.44e-08,
387.984375,-0.59765625,9.48e-08,
381.984375,-0.60546875,9.52e-08,
389.796875,-0.49609375,9.560000000000001e-08,
390.0625,-0.90234375,9.6e-08,
389.921875,-0.49921875000000004,9.64e-08,
391.890625,-0.7000000000000001,9.68e-08,
392.0625,-0.20078125000000002,9.720000000000001e-08,
388.046875,-0.49531250000000004,9.76e-08,
389.859375,-0.59765625,9.8e-08,
394.125,-0.70234375,9.840000000000001e-08,
388.125,-0.5015625,9.88e-08,
389.828125,-0.69140625,9.92e-08,
395.703125,-0.6195312500000001,9.96e-08,
396.734375,-0.40937500000000004,1.0000000000000001e-07,
380.015625,-0.3953125,1.004e-07,
389.890625,-0.50390625,1.008e-07,
390.0,-0.7000000000000001,1.012e-07,
389.984375,-0.49843750000000003,1.0160000000000001e-07,
392.0,-0.5,1.02e-07,
388.015625,-0.5015625,1.024e-07,
388.046875,-0.8,1.0280000000000001e-07,
383.984375,-0.6921875000000001,1.032e-07,
387.984375,-0.5007812500000001,1.036e-07,
385.984375,-0.70078125,1.04e-07,
392.078125,-0.6000000000000001,1.0440000000000001e-07,
394.0,-0.50234375,1.048e-07,
391.828125,-0.8054687500000001,1.052e-07,
385.921875,-0.7875000000000001,1.056e-07,
388.296875,-0.6015625,1.0600000000000001e-07,
392.078125,-0.69921875,1.064e-07,
391.828125,-0.48359375000000004,1.068e-07,
385.453125,-0.515625,1.0720000000000001e-07,
382.375,-0.7046875,1.076e-07,
392.046875,-0.48046875,1.08e-07,
385.890625,-0.31640625,1.084e-07,
387.8125,-0.8093750000000001,1.0880000000000001e-07,
380.03125,-0.59375,1.092e-07,
392.234375,-0.7054687500000001,1.096e-07,
389.859375,-0.70078125,1.1e-07,
390.109375,-0.6960937500000001,1.1040000000000001e-07,
391.984375,-0.5007812500000001,1.108e-07,
387.96875,-0.7921875,1.112e-07,
389.96875,-0.9,1.1160000000000001e-07,
388.15625,-0.8015625000000001,1.1200000000000001e-07,
396.125,-0.50546875,1.124e-07,
394.015625,-0.29531250000000003,1.128e-07,
391.984375,-0.69296875,1.1320000000000001e-07,
390.03125,-0.6109375,1.136e-07,
383.875,-0.6000000000000001,1.14e-07,
384.03125,-0.59609375,1.144e-07,
386.015625,-0.3984375,1.1480000000000001e-07,
385.96875,-0.50546875,1.152e-07,
384.03125,-0.6015625,1.156e-07,
384.046875,-0.7000000000000001,1.16e-07,
391.84375,-0.59921875,1.1640000000000001e-07,
390.21875,-0.60078125,1.168e-07,
386.125,-0.6000000000000001,1.172e-07,
382.0625,-0.6062500000000001,1.1760000000000001e-07,
383.796875,-0.8,1.18e-07,
387.90625,-0.5953125,1.184e-07,
388.0,-0.7046875,1.188e-07,
387.984375,-0.80390625,1.1920000000000001e-07,
387.984375,-0.7953125000000001,1.196e-07,
390.0,-0.60078125,1.2000000000000002e-07,
388.078125,-0.8031250000000001,1.204e-07,
386.125,-0.69453125,1.208e-07,
383.953125,-0.30078125,1.212e-07,
387.5625,-0.6015625,1.216e-07,
390.078125,-0.40156250000000004,1.22e-07,
387.984375,-0.8132812500000001,1.224e-07,
388.328125,-0.58359375,1.2280000000000001e-07,
383.84375,-0.40234375,1.232e-07,
391.765625,-0.6117187500000001,1.236e-07,
388.15625,-0.80859375,1.24e-07,
390.03125,-0.79296875,1.244e-07,
385.96875,-0.60078125,1.248e-07,
391.796875,-0.8,1.252e-07,
390.109375,-0.8,1.256e-07,
391.859375,-0.7000000000000001,1.2600000000000002e-07,
393.9375,-0.80078125,1.264e-07,
393.828125,-0.5078125,1.268e-07,
389.15625,-0.41015625,1.272e-07,
383.8125,-0.7000000000000001,1.276e-07,
388.875,-0.5,1.28e-07,
391.515625,-0.59921875,1.284e-07,
383.921875,-0.30390625000000004,1.2880000000000002e-07,
388.0625,-0.49140625000000004,1.292e-07,
386.09375,-0.7000000000000001,1.296e-07,
389.9375,-0.6015625,1.3e-07,
383.859375,-0.6984375,1.304e-07,
388.25,-0.9,1.308e-07,
392.125,-0.50234375,1.312e-07,
394.21875,-0.6937500000000001,1.3160000000000001e-07,
393.375,-0.60703125,1.3200000000000002e-07,
381.34375,-0.30078125,1.324e-07,
384.84375,-0.5921875,1.328e-07,
392.03125,-0.80390625,1.332e-07,
387.671875,-0.6023437500000001,1.336e-07,
383.4375,-0.6015625,1.34e-07,
380.546875,-0.49921875000000004,1.344e-07,
390.421875,-0.6976562500000001,1.3480000000000002e-07,
387.765625,-0.696875,1.352e-07,
387.953125,-0.60078125,1.356e-07,
385.875,-0.5953125,1.36e-07,
386.0,-0.5007812500000001,1.364e-07,
386.140625,-0.703125,1.368e-07,
388.125,-0.7015625000000001,1.372e-07,
390.296875,-0.60078125,1.3760000000000001e-07,
391.5,-0.6000000000000001,1.3800000000000002e-07,
381.78125,-0.6859375000000001,1.384e-07,
386.453125,-0.8953125000000001,1.388e-07,
389.953125,-0.7273437500000001,1.392e-07,
385.640625,-0.49453125000000003,1.396e-07,
