CH1,CH2,time,Ts
-2.0,-0.01,0.0,1e-08
-1.0,-0.02,1e-08,
-3.0,-0.06,2e-08,
-1.0,-0.02,3.0000000000000004e-08,
-5.0,-0.02,4e-08,
0.0,-0.02,5e-08,
2.0,-0.01,6.000000000000001e-08,
0.0,-0.02,7e-08,
-1.0,-0.02,8e-08,
-3.0,0.01,9e-08,
-2.0,-0.04,1e-07,
0.0,-0.02,1.1e-07,
-4.0,-0.01,1.2000000000000002e-07,
-4.0,-0.02,1.3e-07,
-1.0,-0.01,1.4e-07,
1.0,-0.03,1.5e-07,
-2.0,-0.01,1.6e-07,
-3.0,-0.03,1.7000000000000001e-07,
-2.0,-0.02,1.8e-07,
-3.0,-0.03,1.9e-07,
1.0,-0.02,2e-07,
-4.0,-0.03,2.1e-07,
0.0,-0.02,2.2e-07,
0.0,0.0,2.3e-07,
-2.0,-0.03,2.4000000000000003e-07,
-4.0,-0.03,2.5e-07,
-4.0,-0.04,2.6e-07,
-1.0,-0.01,2.7e-07,
-2.0,-0.02,2.8e-07,
-2.0,-0.01,2.9000000000000003e-07,
2.0,-0.02,3e-07,
-2.0,-0.02,3.1e-07,
-4.0,-0.01,3.2e-07,
-1.0,-0.01,3.3e-07,
-2.0,-0.02,3.4000000000000003e-07,
-3.0,-0.05,3.5e-07,
-1.0,-0.04,3.6e-07,
-3.0,-0.01,3.7e-07,
-2.0,-0.03,3.8e-07,
-3.0,-0.04,3.9e-07,
-2.0,-0.03,4e-07,
-1.0,-0.06,4.1e-07,
-2.0,0.0,4.2e-07,
0.0,-0.04,4.3e-07,
-2.0,-0.02,4.4e-07,
0.0,-0.03,4.5000000000000003e-07,
-3.0,-0.02,4.6e-07,
0.0,-0.03,4.7e-07,
-4.0,-0.05,4.800000000000001e-07,
-4.0,-0.03,4.9e-07,
1.0,-0.04,5e-07,
-2.0,-0.03,5.1e-07,
2.0,-0.03,5.2e-07,
-2.0,-0.04,5.3e-07,
-2.0,-0.05,5.4e-07,
-3.0,-0.04,5.5e-07,
-3.0,-0.06,5.6e-07,
-3.0,-0.01,5.7e-07,
-4.0,-0.02,5.800000000000001e-07,
-2.0,-0.01,5.9e-07,
-3.0,-0.04,6e-07,
-2.0,-0.01,6.1e-07,
0.0,-0.04,6.2e-07,
-2.0,-0.05,6.3e-07,
-5.0,-0.04,6.4e-07,
-3.0,-0.03,6.5e-07,
-2.0,-0.03,6.6e-07,
-3.0,0.0,6.7e-07,
-1.0,-0.05,6.800000000000001e-07,
-2.0,-0.01,6.900000000000001e-07,
-2.0,-0.04,7e-07,
-5.0,-0.01,7.1e-07,
1.0,-0.04,7.2e-07,
-3.0,-0.02,7.3e-07,
-4.0,-0.05,7.4e-07,
-2.0,-0.01,7.5e-07,
-3.0,-0.06,7.6e-07,
-3.0,-0.02,7.7e-07,
-1.0,-0.03,7.8e-07,
-5.0,-0.01,7.900000000000001e-07,
1.0,-0.04,8e-07,
-3.0,-0.05,8.1e-07,
-2.0,-0.01,8.2e-07,
-1.0,-0.06,8.3e-07,
-2.0,-0.02,8.4e-07,
-1.0,-0.03,8.5e-07,
-2.0,-0.03,8.6e-07,
-2.0,-0.02,8.7e-07,
-3.0,-0.05,8.8e-07,
-2.0,0.0,8.900000000000001e-07,
-1.0,-0.03,9.000000000000001e-07,
-3.0,-0.04,9.1e-07,
-2.0,-0.04,9.2e-07,
0.0,-0.03,9.3e-07,
-3.0,-0.03,9.4e-07,
-1.0,-0.03,9.5e-07,
-3.0,-0.05,9.600000000000001e-07,
-1.0,-0.06,9.7e-07,
-1.0,-0.04,9.8e-07,
1.0,-0.05,9.9e-07,
-1.0,-0.01,1e-06,
-2.0,-0.03,1.01e-06,
1.0,-0.03,1.02e-06,
-2.0,-0.04,1.03e-06,
1.0,-0.04,1.04e-06,
0.0,-0.01,1.0500000000000001e-06,
-2.0,-0.03,1.06e-06,
-4.0,-0.03,1.07e-06,
-3.0,-0.03,1.08e-06,
0.0,-0.03,1.09e-06,
2.0,-0.03,1.1e-06,
-2.0,-0.01,1.11e-06,
-3.0,-0.02,1.12e-06,
-3.0,-0.04,1.13e-06,
-3.0,-0.03,1.14e-06,
-2.0,-0.02,1.15e-06,
1.0,-0.04,1.1600000000000001e-06,
0.0,0.0,1.17e-06,
-2.0,-0.01,1.18e-06,
-1.0,-0.01,1.19e-06,
0.0,-0.02,1.2e-06,
-2.0,-0.03,1.21e-06,
0.0,-0.05,1.22e-06,
-2.0,-0.01,1.23e-06,
-2.0,-0.02,1.24e-06,
-2.0,-0.03,1.25e-06,
0.0,-0.03,1.26e-06,
-2.0,-0.01,1.2700000000000001e-06,
-2.0,-0.03,1.28e-06,
-2.0,0.0,1.29e-06,
-1.0,-0.06,1.3e-06,
-3.0,-0.04,1.31e-06,
-2.0,-0.04,1.32e-06,
-3.0,-0.05,1.33e-06,
1.0,-0.02,1.34e-06,
0.0,-0.05,1.35e-06,
-2.0,-0.04,1.3600000000000001e-06,
-3.0,-0.06,1.37e-06,
-1.0,-0.02,1.3800000000000001e-06,
-2.0,-0.01,1.39e-06,
0.0,-0.04,1.4e-06,
-1.0,-0.03,1.41e-06,
0.0,-0.03,1.42e-06,
-1.0,-0.02,1.43e-06,
0.0,-0.04,1.44e-06,
-2.0,-0.04,1.45e-06,
-5.0,-0.05,1.46e-06,
0.0,-0.03,1.4700000000000001e-06,
1.0,-0.03,1.48e-06,
1.0,-0.01,1.4900000000000001e-06,
-2.0,-0.02,1.5e-06,
-1.0,-0.05,1.51e-06,
