CH1,CH2,CH4,time,Ts
-20.0,-0.32,-4.6000000000000005,0.0,2e-07
-16.0,-0.36,-3.4000000000000004,2e-07,
-14.0,-0.32,-4.0,4e-07,
-22.0,-0.36,-3.8000000000000003,6e-07,
-18.0,-0.36,-4.2,8e-07,
-16.0,-0.3,-4.2,1e-06,
-24.0,-0.28,-3.8000000000000003,1.2e-06,
-16.0,-0.4,-4.6000000000000005,1.4e-06,
-14.0,-0.32,-3.6,1.6e-06,
-16.0,-0.36,-4.0,1.8e-06,
-22.0,-0.36,-4.4,2e-06,
-14.0,-0.3,-4.6000000000000005,2.2e-06,
-18.0,-0.32,-4.0,2.4e-06,
-12.0,-0.38,-4.2,2.5999999999999997e-06,
-24.0,-0.36,-4.800000000000001,2.8e-06,
-16.0,-0.4,-3.6,3e-06,
-26.0,-0.34,-4.800000000000001,3.2e-06,
-18.0,-0.38,-4.6000000000000005,3.3999999999999996e-06,
-22.0,-0.34,-4.2,3.6e-06,
-18.0,-0.36,-4.800000000000001,3.8e-06,
-12.0,-0.36,-4.6000000000000005,4e-06,
-14.0,-0.4,-4.6000000000000005,4.2e-06,
-14.0,-0.38,-4.0,4.4e-06,
-16.0,-0.4,-4.4,4.6e-06,
-18.0,-0.36,-4.800000000000001,4.8e-06,
-18.0,-0.36,-4.4,4.9999999999999996e-06,
-22.0,-0.34,-3.8000000000000003,5.199999999999999e-06,
-20.0,-0.36,-4.6000000000000005,5.4e-06,
-16.0,-0.34,-4.6000000000000005,5.6e-06,
-18.0,-0.36,-4.4,5.7999999999999995e-06,
-16.0,-0.34,-4.0,6e-06,
-16.0,-0.32,-4.4,6.2e-06,
-20.0,-0.34,-4.2,6.4e-06,
-14.0,-0.36,-4.0,6.5999999999999995e-06,
-22.0,-0.3,-4.800000000000001,6.799999999999999e-06,
-14.0,-0.32,-4.0,7e-06,
-20.0,-0.34,-4.6000000000000005,7.2e-06,
-20.0,-0.36,-4.4,7.3999999999999995e-06,
-22.0,-0.34,-4.6000000000000005,7.6e-06,
-22.0,-0.32,-4.2,7.8e-06,
-16.0,-0.28,-4.4,8e-06,
-22.0,-0.28,-4.2,8.2e-06,
-16.0,-0.28,-5.0,8.4e-06,
-24.0,-0.36,-5.2,8.599999999999999e-06,
-16.0,-0.36,-4.2,8.8e-06,
-16.0,-0.4,-4.4,9e-06,
-22.0,-0.3,-4.6000000000000005,9.2e-06,
-16.0,-0.36,-4.4,9.4e-06,
-20.0,-0.26,-4.4,9.6e-06,
-20.0,-0.3,-4.2,9.8e-06,
-22.0,-0.38,-4.2,9.999999999999999e-06,
-22.0,-0.34,-4.2,1.0199999999999999e-05,
-16.0,-0.28,-4.6000000000000005,1.0399999999999999e-05,
-22.0,-0.32,-5.0,1.06e-05,
-26.0,-0.32,-4.2,1.08e-05,
-18.0,-0.3,-5.0,1.1e-05,
-16.0,-0.3,-4.800000000000001,1.12e-05,
-18.0,-0.32,-4.0,1.14e-05,
-20.0,-0.32,-5.6000000000000005,1.1599999999999999e-05,
-22.0,-0.34,-4.4,1.1799999999999999e-05,
-18.0,-0.28,-4.2,1.2e-05,
-14.0,-0.3,-4.0,1.22e-05,
-16.0,-0.3,-4.4,1.24e-05,
-18.0,-0.28,-4.6000000000000005,1.26e-05,
-16.0,-0.28,-4.800000000000001,1.28e-05,
-20.0,-0.28,-4.2,1.3e-05,
-18.0,-0.26,-3.6,1.3199999999999999e-05,
-20.0,-0.32,-4.2,1.3399999999999999e-05,
-16.0,-0.32,-4.4,1.3599999999999999e-05,
-16.0,-0.24,-4.800000000000001,1.38e-05,
-24.0,-0.34,-4.6000000000000005,1.4e-05,
-16.0,-0.26,-4.800000000000001,1.42e-05,
-26.0,-0.3,-4.6000000000000005,1.44e-05,
-22.0,-0.36,-4.800000000000001,1.4599999999999999e-05,
-14.0,-0.32,-4.4,1.4799999999999999e-05,
-18.0,-0.26,-3.8000000000000003,1.4999999999999999e-05,
-24.0,-0.28,-4.6000000000000005,1.52e-05,
-20.0,-0.28,-3.8000000000000003,1.5399999999999998e-05,
-14.0,-0.32,-4.2,1.56e-05,
-20.0,-0.24,-4.2,1.5799999999999998e-05,
-20.0,-0.32,-4.800000000000001,1.6e-05,
-22.0,-0.3,-3.8000000000000003,1.62e-05,
-20.0,-0.26,-4.4,1.64e-05,
-22.0,-0.26,-4.4,1.66e-05,
-18.0,-0.32,-4.800000000000001,1.68e-05,
-24.0,-0.26,-5.2,1.7e-05,
-14.0,-0.28,-4.4,1.7199999999999998e-05,
-26.0,-0.28,-4.800000000000001,1.74e-05,
-20.0,-0.3,-4.4,1.76e-05,
-16.0,-0.34,-3.8000000000000003,1.78e-05,
-18.0,-0.28,-4.800000000000001,1.8e-05,
-16.0,-0.26,-4.2,1.82e-05,
-18.0,-0.34,-4.4,1.84e-05,
