CH1,CH4,time,Ts
-0.2015625,12.44,0.0,2e-09
0.5984375000000001,12.32,2e-09,
0.2,12.479375000000001,4e-09,
0.39687500000000003,12.281875,6.000000000000001e-09,
0.5984375000000001,12.159375,8e-09,
0.5984375000000001,12.1603125,1e-08,
0.6015625,12.08,1.2000000000000002e-08,
0.2,12.0403125,1.4000000000000001e-08,
0.9984375000000001,12.0796875,1.6e-08,
-0.004687500000000001,12.081875,1.8000000000000002e-08,
0.603125,11.919375,2e-08,
0.40156250000000004,11.92,2.2000000000000002e-08,
1.0,11.88,2.4000000000000003e-08,
0.4,11.799375,2.6e-08,
0.796875,11.8,2.8000000000000003e-08,
1.0078125,11.84,3.0000000000000004e-08,
0.20468750000000002,11.8403125,3.2e-08,
0.5906250000000001,11.92,3.4e-08,
0.7875000000000001,11.84,3.6000000000000005e-08,
1.190625,12.000937500000001,3.8e-08,
0.40468750000000003,12.0803125,4e-08,
1.4000000000000001,12.120000000000001,4.2000000000000006e-08,
0.19375,12.1596875,4.4000000000000004e-08,
0.796875,12.2003125,4.6e-08,
0.003125,12.27875,4.8000000000000006e-08,
1.2046875000000001,12.479375000000001,5.0000000000000004e-08,
0.6109375,12.440312500000001,5.2e-08,
0.5890625,12.56,5.4e-08,
1.0125,12.5190625,5.6000000000000005e-08,
-0.403125,12.7190625,5.8e-08,
0.99375,12.560625,6.000000000000001e-08,
0.004687500000000001,12.5596875,6.2e-08,
0.80625,12.479375000000001,6.4e-08,
0.19062500000000002,12.6015625,6.600000000000001e-08,
-0.19843750000000002,12.68,6.8e-08,
0.2015625,12.519375,7e-08,
0.2015625,12.56,7.200000000000001e-08,
0.6000000000000001,12.4803125,7.4e-08,
0.6000000000000001,12.480625,7.6e-08,
0.5953125,12.44,7.800000000000001e-08,
0.0,12.32,8e-08,
0.5984375000000001,12.44,8.2e-08,
0.3953125,12.36125,8.400000000000001e-08,
-0.4,12.1209375,8.6e-08,
0.39687500000000003,12.0803125,8.800000000000001e-08,
0.403125,12.200625,9.000000000000001e-08,
0.4,12.2396875,9.2e-08,
0.6000000000000001,12.24,9.400000000000001e-08,
0.6015625,12.36,9.600000000000001e-08,
0.7984375,12.200625,9.8e-08,
0.3984375,12.200000000000001,1.0000000000000001e-07,
0.4,12.280000000000001,1.02e-07,
0.6000000000000001,12.2396875,1.04e-07,
0.4,12.24,1.0600000000000001e-07,
0.4,12.32,1.08e-07,
0.2,12.2796875,1.1e-07,
0.3953125,12.36,1.1200000000000001e-07,
0.7953125000000001,12.280625,1.14e-07,
1.0,12.44,1.16e-07,
1.0,12.2803125,1.1800000000000001e-07,
0.790625,12.360625,1.2000000000000002e-07,
-0.004687500000000001,12.4003125,1.22e-07,
0.19843750000000002,12.4784375,1.24e-07,
-0.2,12.48,1.2600000000000002e-07,
0.40625,12.24,1.28e-07,
0.5921875,12.397187500000001,1.3e-07,
1.003125,12.44,1.3200000000000002e-07,
0.40156250000000004,12.36,1.34e-07,
0.39375000000000004,12.43875,1.36e-07,
0.40625,12.36,1.3800000000000002e-07,
-0.4,12.3203125,1.4e-07,
0.3765625,12.440625,1.42e-07,
0.5890625,12.479375000000001,1.4400000000000002e-07,
-0.0015625,12.4396875,1.46e-07,
0.6078125000000001,12.4796875,1.48e-07,
0.7984375,12.48,1.5000000000000002e-07,
0.8,12.4396875,1.52e-07,
0.796875,12.4,1.54e-07,
0.2,12.3203125,1.5600000000000002e-07,
0.603125,12.2796875,1.58e-07,
0.4,12.2803125,1.6e-07,
0.2,12.2790625,1.6200000000000002e-07,
0.0015625,12.4,1.64e-07,
0.6000000000000001,12.3203125,1.66e-07,
0.8140625,12.3209375,1.6800000000000002e-07,
-0.19843750000000002,12.24,1.7000000000000001e-07,
1.4078125000000001,12.4,1.72e-07,
0.5859375,12.200000000000001,1.7400000000000002e-07,
