CH1,CH2,CH3,CH4,time,Ts
2.980625,-0.37859375,-0.4003125,-0.8,0.0,2e-09
2.92,-0.32046875,-0.280625,-0.5984375000000001,2e-09,
2.979375,-0.4009375,-0.2403125,-0.3984375,4e-09,
2.9792187500000002,-0.42,-0.3575,-0.7992187500000001,6.000000000000001e-09,
3.06046875,-0.3596875,-0.40125,-0.496875,8e-09,
2.9784375,-0.42109375,-0.2803125,-0.49921875000000004,1e-08,
2.980625,-0.47921875,-0.3190625,-0.70078125,1.2000000000000002e-08,
3.04015625,-0.3790625,-0.52,-0.5,1.4000000000000001e-08,
2.9990625,-0.40125,-0.3178125,-0.60078125,1.6e-08,
3.000625,-0.42015625,-0.3203125,-0.39921875,1.8000000000000002e-08,
3.03984375,-0.44,-0.27968750000000003,-0.6984375,2e-08,
3.0,-0.44,-0.3603125,-0.6000000000000001,2.2000000000000002e-08,
3.03953125,-0.42,-0.32,-0.70078125,2.4000000000000003e-08,
3.02015625,-0.40015625,-0.3203125,-0.50234375,2.6e-08,
3.00015625,-0.42046875,-0.3590625,-0.80078125,2.8000000000000003e-08,
2.97953125,-0.41953125,-0.2809375,-0.4,3.0000000000000004e-08,
3.0396875,-0.379375,-0.44,-0.4,3.2e-08,
3.01984375,-0.3596875,-0.283125,-0.59921875,3.4e-08,
3.06,-0.4003125,-0.32,-0.6000000000000001,3.6000000000000005e-08,
3.01953125,-0.440625,-0.24,-0.6000000000000001,3.8e-08,
3.0203125,-0.45937500000000003,-0.36,-0.29921875000000003,4e-08,
2.9996875000000003,-0.39968750000000003,-0.239375,-0.3984375,4.2000000000000006e-08,
2.94,-0.42015625,-0.319375,-0.5,4.4000000000000004e-08,
2.90015625,-0.4,-0.32,-0.5007812500000001,4.6e-08,
3.00046875,-0.44,-0.3590625,-0.5984375000000001,4.8000000000000006e-08,
3.02,-0.4,-0.3621875,-0.7015625000000001,5.0000000000000004e-08,
3.0,-0.44015625,-0.1596875,-0.5,5.2e-08,
3.0,-0.3990625,-0.441875,-0.6000000000000001,5.4e-08,
2.98,-0.40015625,-0.279375,-0.5,5.6000000000000005e-08,
3.02,-0.42109375,-0.28,-0.6000000000000001,5.8e-08,
2.9996875000000003,-0.44,-0.36,-0.40390625,6.000000000000001e-08,
3.08,-0.31953125,-0.3596875,-0.30000000000000004,6.2e-08,
3.0,-0.3603125,-0.440625,-0.30078125,6.4e-08,
3.0,-0.39968750000000003,-0.23750000000000002,-0.2984375,6.600000000000001e-08,
3.00046875,-0.3803125,-0.2828125,-0.2,6.8e-08,
3.08,-0.44078125,-0.3596875,-0.5007812500000001,7e-08,
3.01953125,-0.43984375000000003,-0.2,-0.4,7.200000000000001e-08,
3.02046875,-0.45890625,-0.28,-0.5,7.4e-08,
2.97953125,-0.4415625,-0.24,-0.30312500000000003,7.6e-08,
3.04,-0.36015625,-0.239375,-0.30000000000000004,7.800000000000001e-08,
2.9803125,-0.41921875000000003,-0.4003125,-0.6015625,8e-08,
3.03890625,-0.42031250000000003,-0.27968750000000003,-0.70078125,8.2e-08,
2.9831250000000002,-0.4196875,-0.27968750000000003,-0.6000000000000001,8.400000000000001e-08,
2.9375,-0.439375,-0.2809375,-0.5015625,8.6e-08,
3.0396875,-0.42125,-0.27968750000000003,-0.3015625,8.800000000000001e-08,
2.94,-0.35953125,-0.3990625,-0.39921875,9.000000000000001e-08,
3.0403125,-0.42031250000000003,-0.439375,-0.60078125,9.2e-08,
3.01984375,-0.30015625,-0.3184375,-0.40156250000000004,9.400000000000001e-08,
2.9996875000000003,-0.38,-0.28,-0.2,9.600000000000001e-08,
2.98,-0.42,-0.479375,-0.6000000000000001,9.8e-08,
3.02,-0.36125,-0.365,-0.50703125,1.0000000000000001e-07,
3.00046875,-0.3984375,-0.3203125,-0.4,1.02e-07,
2.9996875000000003,-0.46,-0.2803125,-0.5015625,1.04e-07,
3.02,-0.40078125000000003,-0.3625,-0.49843750000000003,1.0600000000000001e-07,
2.98,-0.36,-0.39968750000000003,-0.4,1.08e-07,
3.00046875,-0.39984375,-0.359375,-0.50234375,1.1e-07,
2.9590625,-0.43843750000000004,-0.3203125,-0.6000000000000001,1.1200000000000001e-07,
3.0803125000000002,-0.50046875,-0.280625,-0.30000000000000004,1.14e-07,
2.999375,-0.42046875,-0.44,-0.40234375,1.16e-07,
3.0196875,-0.44,-0.2396875,-0.3984375,1.1800000000000001e-07,
2.9203125,-0.44,-0.441875,-0.30000000000000004,1.2000000000000002e-07,
3.0803125000000002,-0.4,-0.36,-0.50234375,1.22e-07,
3.0203125,-0.46,-0.2415625,-0.49765625,1.24e-07,
2.98,-0.40125,-0.4765625,-0.3015625,1.2600000000000002e-07,
3.04015625,-0.41984375,-0.4015625,-0.30000000000000004,1.28e-07,
3.02,-0.4,-0.27875,-0.5015625,1.3e-07,
3.03984375,-0.4,-0.24281250000000001,-0.6000000000000001,1.3200000000000002e-07,
3.04,-0.36015625,-0.520625,-0.5007812500000001,1.34e-07,
2.9601562500000003,-0.38015625000000003,-0.3984375,-0.4,1.36e-07,
2.999375,-0.4,-0.3603125,-0.40156250000000004,1.3800000000000002e-07,
3.0,-0.39921875,-0.3184375,-0.30078125,1.4e-07,
3.00015625,-0.4596875,-0.480625,-0.5007812500000001,1.42e-07,
2.96,-0.42078125,-0.3565625,-0.40078125000000003,1.4400000000000002e-07,
3.02015625,-0.4,-0.28125,-0.6023437500000001,1.46e-07,
3.02015625,-0.39984375,-0.4,-0.6976562500000001,1.48e-07,
3.06015625,-0.44,-0.2378125,-0.5007812500000001,1.5000000000000002e-07,
2.98,-0.42046875,-0.2359375,-0.6000000000000001,1.52e-07,
3.04015625,-0.42046875,-0.3603125,-0.29921875000000003,1.54e-07,
3.0403125,-0.3803125,-0.3203125,-0.30000000000000004,1.5600000000000002e-07,
2.9603125,-0.37984375000000004,-0.44,-0.6000000000000001,1.58e-07,
2.94,-0.42,-0.32,-0.5,1.6e-07,
2.93875,-0.4,-0.3621875,-0.5,1.6200000000000002e-07,
3.05921875,-0.38,-0.400625,-0.6000000000000001,1.64e-07,
3.0209375,-0.43734375000000003,-0.20500000000000002,-0.5,1.66e-07,
3.0,-0.46,-0.24,-0.6000000000000001,1.6800000000000002e-07,
2.99984375,-0.37984375000000004,-0.36,-0.40156250000000004,1.7000000000000001e-07,
2.98,-0.40015625,-0.3203125,-0.30078125,1.72e-07,
2.99984375,-0.42,-0.4,-0.5015625,1.7400000000000002e-07,
2.98,-0.4,-0.3196875,-0.6000000000000001,1.7600000000000001e-07,
3.02015625,-0.42031250000000003,-0.35875,-0.5007812500000001,1.78e-07,
3.02015625,-0.3796875,-0.36,-0.40156250000000004,1.8000000000000002e-07,
3.0196875,-0.4596875,-0.3203125,-0.60078125,1.8200000000000002e-07,
3.02015625,-0.42015625,-0.4003125,-0.49921875000000004,1.84e-07,
2.9601562500000003,-0.42031250000000003,-0.3571875,-0.39921875,1.8600000000000002e-07,
2.9790625,-0.34015625,-0.2390625,-0.30000000000000004,1.8800000000000002e-07,
3.06015625,-0.46,-0.32,-0.4,1.9e-07,
2.98140625,-0.3628125,-0.401875,-0.7000000000000001,1.9200000000000003e-07,
