,t,v
500,1888287.0,321.0
501,1888324.0,321.0
502,1888360.0,321.0
503,1888396.0,325.0
504,1888433.0,322.0
505,1888469.0,321.0
506,1888505.0,325.0
507,1888541.0,323.0
508,1888578.0,324.0
509,1888614.0,325.0
510,1888651.0,324.0
511,1888687.0,324.0
512,1888723.0,323.0
513,1888760.0,324.0
514,1888796.0,326.0
515,1888832.0,324.0
516,1888869.0,326.0
517,1888905.0,327.0
518,1888942.0,325.0
519,1888978.0,325.0
520,1889015.0,327.0
521,1889054.0,325.0
522,1889090.0,327.0
523,1889127.0,326.0
524,1889167.0,327.0
525,1889204.0,328.0
526,1889240.0,327.0
527,1889276.0,328.0
528,1889313.0,327.0
529,1889349.0,327.0
530,1889385.0,328.0
531,1889422.0,327.0
532,1889458.0,326.0
533,1889494.0,327.0
534,1889531.0,328.0
535,1889567.0,328.0
536,1889604.0,328.0
537,1889640.0,328.0
538,1889676.0,328.0
539,1889713.0,328.0
540,1889749.0,328.0
541,1889786.0,330.0
542,1889822.0,328.0
543,1889858.0,329.0
544,1889895.0,330.0
545,1889931.0,329.0
546,1889967.0,329.0
547,1890004.0,329.0
548,1890041.0,328.0
549,1890077.0,330.0
550,1890113.0,329.0
551,1890149.0,330.0
552,1890190.0,330.0
553,1890226.0,332.0
554,1890263.0,332.0
555,1890299.0,330.0
556,1890335.0,333.0
557,1890372.0,330.0
558,1890408.0,332.0
559,1890445.0,333.0
560,1890481.0,331.0
561,1890517.0,330.0
562,1890554.0,330.0
563,1890590.0,330.0
564,1890627.0,333.0
565,1890663.0,333.0
566,1890700.0,332.0
567,1890736.0,333.0
568,1890772.0,332.0
569,1890809.0,333.0
570,1890845.0,336.0
571,1890882.0,332.0
572,1890918.0,333.0
573,1890954.0,333.0
574,1890990.0,335.0
575,1891029.0,335.0
576,1891065.0,336.0
577,1891101.0,333.0
578,1891138.0,335.0
579,1891178.0,336.0
580,1891215.0,336.0
581,1891251.0,333.0
582,1891287.0,335.0
583,1891323.0,334.0
584,1891360.0,336.0
585,1891396.0,338.0
586,1891433.0,335.0
587,1891469.0,336.0
588,1891506.0,338.0
589,1891542.0,336.0
590,1891578.0,336.0
591,1891615.0,338.0
592,1891651.0,336.0
593,1891688.0,336.0
594,1891724.0,336.0
595,1891760.0,338.0
596,1891797.0,338.0
597,1891833.0,337.0
598,1891870.0,338.0
599,1891906.0,340.0
600,1891942.0,338.0
601,1891979.0,338.0
602,1892016.0,338.0
603,1892053.0,338.0
604,1892090.0,336.0
605,1892126.0,340.0
606,1892167.0,338.0
607,1892203.0,338.0
608,1892240.0,338.0
609,1892276.0,340.0
610,1892312.0,339.0
611,1892349.0,339.0
612,1892385.0,340.0
613,1892422.0,340.0
614,1892458.0,339.0
615,1892494.0,340.0
616,1892531.0,339.0
617,1892567.0,339.0
618,1892603.0,340.0
619,1892640.0,340.0
620,1892676.0,340.0
621,1892713.0,340.0
622,1892749.0,339.0
623,1892785.0,340.0
624,1892822.0,340.0
625,1892858.0,340.0
626,1892895.0,340.0
627,1892931.0,340.0
628,1892967.0,340.0
629,1893004.0,340.0
630,1893041.0,340.0
631,1893077.0,340.0
632,1893113.0,340.0
633,1893150.0,340.0
634,1893191.0,340.0
635,1893227.0,340.0
636,1893263.0,340.0
637,1893300.0,340.0
638,1893336.0,344.0
639,1893373.0,340.0
640,1893409.0,340.0
641,1893446.0,341.0
642,1893482.0,341.0
643,1893518.0,341.0
644,1893555.0,341.0
645,1893591.0,341.0
646,1893627.0,341.0
647,1893664.0,341.0
648,1893700.0,341.0
649,1893737.0,341.0
650,1893773.0,341.0
651,1893809.0,341.0
652,1893846.0,344.0
653,1893882.0,341.0
654,1893918.0,342.0
655,1893954.0,342.0
656,1893991.0,342.0
657,1894029.0,343.0
658,1894066.0,344.0
659,1894102.0,343.0
660,1894138.0,341.0
661,1894179.0,343.0
662,1894215.0,346.0
663,1894251.0,341.0
664,1894288.0,343.0
665,1894324.0,344.0
666,1894361.0,343.0
667,1894397.0,344.0
668,1894433.0,342.0
669,1894470.0,344.0
670,1894506.0,343.0
671,1894543.0,344.0
672,1894579.0,345.0
673,1894615.0,347.0
674,1894652.0,344.0
675,1894688.0,344.0
676,1894725.0,347.0
677,1894761.0,344.0
678,1894797.0,344.0
679,1894834.0,344.0
680,1894870.0,344.0
681,1894907.0,344.0
682,1894943.0,344.0
683,1894979.0,344.0
684,1895016.0,345.0
685,1895053.0,344.0
686,1895090.0,345.0
687,1895126.0,347.0
688,1895167.0,344.0
689,1895203.0,344.0
690,1895240.0,344.0
691,1895276.0,347.0
692,1895312.0,347.0
693,1895348.0,347.0
694,1895385.0,345.0
695,1895421.0,347.0
696,1895457.0,348.0
697,1895494.0,347.0
698,1895530.0,345.0
699,1895567.0,345.0
700,1895603.0,347.0
701,1895639.0,347.0
702,1895676.0,347.0
703,1895712.0,347.0
704,1895749.0,347.0
705,1895785.0,347.0
706,1895821.0,348.0
707,1895857.0,347.0
708,1895894.0,347.0
709,1895931.0,347.0
710,1895967.0,347.0
711,1896003.0,345.0
712,1896040.0,348.0
713,1896076.0,347.0
714,1896113.0,349.0
715,1896149.0,348.0
716,1896190.0,347.0
717,1896226.0,347.0
718,1896263.0,348.0
719,1896299.0,347.0
720,1896335.0,350.0
721,1896372.0,349.0
722,1896408.0,348.0
723,1896444.0,348.0
724,1896481.0,349.0
725,1896517.0,348.0
726,1896553.0,349.0
727,1896590.0,348.0
728,1896626.0,348.0
729,1896663.0,348.0
730,1896699.0,349.0
731,1896735.0,352.0
732,1896772.0,349.0
733,1896808.0,350.0
734,1896844.0,349.0
735,1896881.0,349.0
736,1896917.0,349.0
737,1896953.0,349.0
738,1896989.0,349.0
739,1897029.0,350.0
740,1897065.0,351.0
741,1897101.0,348.0
742,1897138.0,350.0
743,1897178.0,349.0
744,1897214.0,350.0
745,1897251.0,349.0
746,1897287.0,351.0
747,1897324.0,351.0
748,1897360.0,348.0
749,1897396.0,352.0
750,1897433.0,350.0
751,1897469.0,350.0
752,1897505.0,352.0
753,1897541.0,350.0
754,1897578.0,351.0
755,1897614.0,351.0
756,1897651.0,351.0
757,1897687.0,351.0
758,1897723.0,350.0
759,1897760.0,351.0
760,1897796.0,353.0
761,1897832.0,349.0
762,1897869.0,350.0
763,1897905.0,352.0
764,1897941.0,351.0
765,1897978.0,351.0
766,1898015.0,352.0
767,1898053.0,350.0
768,1898089.0,352.0
769,1898126.0,353.0
770,1898167.0,352.0
771,1898203.0,352.0
772,1898239.0,352.0
773,1898275.0,353.0
774,1898312.0,351.0
775,1898348.0,352.0
776,1898384.0,350.0
777,1898421.0,352.0
778,1898457.0,352.0
779,1898493.0,352.0
780,1898530.0,351.0
781,1898566.0,349.0
782,1898602.0,352.0
783,1898639.0,352.0
784,1898675.0,354.0
785,1898711.0,351.0
786,1898748.0,352.0
787,1898784.0,353.0
788,1898820.0,352.0
789,1898857.0,353.0
790,1898893.0,352.0
791,1898929.0,352.0
792,1898966.0,355.0
793,1899002.0,352.0
794,1899039.0,352.0
795,1899075.0,355.0
796,1899111.0,352.0
797,1899148.0,353.0
798,1899188.0,352.0
799,1899224.0,352.0
800,1899261.0,352.0
801,1899297.0,352.0
802,1899333.0,353.0
803,1899369.0,354.0
804,1899406.0,356.0
805,1899442.0,353.0
806,1899478.0,353.0
807,1899515.0,354.0
808,1899551.0,352.0
809,1899588.0,352.0
810,1899624.0,353.0
811,1899660.0,354.0
812,1899697.0,355.0
813,1899733.0,353.0
814,1899769.0,353.0
815,1899806.0,355.0
816,1899842.0,353.0
817,1899878.0,353.0
818,1899914.0,352.0
819,1899951.0,353.0
820,1899987.0,355.0
821,1900028.0,353.0
822,1900064.0,353.0
823,1900100.0,354.0
824,1900137.0,355.0
825,1900177.0,355.0
826,1900213.0,355.0
827,1900250.0,354.0
828,1900286.0,357.0
829,1900322.0,354.0
830,1900359.0,354.0
831,1900395.0,357.0
832,1900431.0,355.0
833,1900467.0,354.0
834,1900504.0,353.0
835,1900540.0,354.0
836,1900576.0,354.0
837,1900613.0,354.0
838,1900649.0,355.0
839,1900685.0,356.0
840,1900722.0,356.0
841,1900758.0,355.0
842,1900795.0,355.0
843,1900831.0,353.0
844,1900867.0,354.0
845,1900904.0,355.0
846,1900940.0,355.0
847,1900976.0,357.0
848,1901013.0,357.0
849,1901052.0,354.0
850,1901089.0,355.0
851,1901125.0,357.0
852,1901166.0,356.0
853,1901202.0,355.0
854,1901239.0,356.0
855,1901275.0,359.0
856,1901311.0,356.0
857,1901347.0,357.0
858,1901384.0,355.0
859,1901420.0,354.0
860,1901456.0,355.0
861,1901493.0,355.0
862,1901529.0,355.0
863,1901565.0,357.0
864,1901601.0,355.0
865,1901638.0,356.0
866,1901674.0,356.0
867,1901710.0,355.0
868,1901747.0,357.0
869,1901783.0,356.0
870,1901819.0,355.0
871,1901855.0,357.0
872,1901892.0,355.0
873,1901928.0,356.0
874,1901964.0,357.0
875,1902001.0,355.0
876,1902038.0,357.0
877,1902074.0,357.0
878,1902110.0,356.0
879,1902147.0,356.0
880,1902187.0,356.0
881,1902223.0,356.0
882,1902259.0,357.0
883,1902296.0,358.0
884,1902332.0,356.0
885,1902368.0,356.0
886,1902405.0,356.0
887,1902441.0,356.0
888,1902477.0,357.0
889,1902514.0,356.0
890,1902550.0,358.0
891,1902586.0,357.0
892,1902622.0,357.0
893,1902659.0,357.0
894,1902695.0,359.0
895,1902732.0,356.0
896,1902768.0,357.0
897,1902804.0,357.0
898,1902840.0,356.0
899,1902877.0,359.0
900,1902913.0,357.0
901,1902950.0,355.0
902,1902986.0,360.0
903,1903027.0,357.0
904,1903063.0,358.0
905,1903099.0,357.0
906,1903136.0,359.0
907,1903176.0,360.0
908,1903212.0,358.0
909,1903249.0,357.0
910,1903285.0,360.0
911,1903321.0,357.0
912,1903358.0,357.0
913,1903394.0,356.0
914,1903431.0,358.0
915,1903467.0,357.0
916,1903503.0,358.0
917,1903540.0,359.0
918,1903576.0,360.0
919,1903612.0,358.0
920,1903649.0,356.0
921,1903685.0,360.0
922,1903722.0,359.0
923,1903758.0,357.0
924,1903794.0,357.0
925,1903831.0,357.0
926,1903867.0,358.0
927,1903903.0,356.0
928,1903940.0,358.0
929,1903976.0,361.0
930,1904013.0,359.0
931,1904053.0,357.0
932,1904089.0,360.0
933,1904125.0,360.0
934,1904166.0,360.0
935,1904202.0,358.0
936,1904239.0,359.0
937,1904275.0,361.0
938,1904311.0,358.0
939,1904348.0,357.0
940,1904384.0,358.0
941,1904420.0,357.0
942,1904457.0,359.0
943,1904493.0,358.0
944,1904530.0,357.0
945,1904566.0,361.0
946,1904602.0,358.0
947,1904639.0,358.0
948,1904675.0,361.0
949,1904711.0,359.0
950,1904748.0,360.0
951,1904784.0,357.0
952,1904820.0,358.0
953,1904857.0,359.0
954,1904893.0,358.0
955,1904929.0,357.0
956,1904966.0,359.0
957,1905002.0,358.0
958,1905039.0,358.0
959,1905075.0,361.0
960,1905111.0,359.0
961,1905148.0,359.0
962,1905188.0,357.0
963,1905224.0,359.0
964,1905261.0,360.0
965,1905297.0,358.0
966,1905333.0,358.0
967,1905370.0,358.0
968,1905406.0,361.0
969,1905442.0,358.0
970,1905478.0,359.0
971,1905515.0,360.0
972,1905551.0,359.0
973,1905587.0,358.0
974,1905624.0,358.0
975,1905660.0,360.0
976,1905696.0,359.0
977,1905733.0,359.0
978,1905769.0,359.0
979,1905805.0,362.0
980,1905842.0,359.0
981,1905878.0,358.0
982,1905914.0,359.0
983,1905951.0,362.0
984,1905987.0,358.0
985,1906028.0,360.0
986,1906064.0,358.0
987,1906100.0,360.0
988,1906137.0,359.0
989,1906177.0,360.0
990,1906213.0,360.0
991,1906250.0,360.0
992,1906286.0,363.0
993,1906322.0,359.0
994,1906359.0,358.0
995,1906395.0,362.0
996,1906431.0,360.0
997,1906467.0,360.0
998,1906504.0,358.0
999,1906540.0,360.0
1000,1906576.0,360.0
1001,1906613.0,360.0
1002,1906649.0,360.0
1003,1906685.0,361.0
1004,1906722.0,360.0
1005,1906758.0,359.0
1006,1906794.0,360.0
1007,1906831.0,359.0
1008,1906867.0,359.0
1009,1906904.0,360.0
1010,1906940.0,361.0
1011,1906976.0,360.0
1012,1907013.0,359.0
1013,1907052.0,360.0
1014,1907089.0,360.0
1015,1907125.0,362.0
1016,1907166.0,363.0
1017,1907202.0,361.0
1018,1907239.0,360.0
1019,1907275.0,362.0
1020,1907312.0,358.0
1021,1907348.0,360.0
1022,1907384.0,360.0
1023,1907421.0,359.0
1024,1907457.0,361.0
1025,1907494.0,360.0
1026,1907530.0,360.0
1027,1907566.0,362.0
1028,1907603.0,359.0
1029,1907639.0,361.0
1030,1907676.0,362.0
1031,1907712.0,360.0
1032,1907748.0,359.0
1033,1907784.0,360.0
1034,1907821.0,360.0
1035,1907857.0,361.0
1036,1907893.0,360.0
1037,1907930.0,360.0
1038,1907966.0,362.0
1039,1908002.0,359.0
1040,1908039.0,360.0
1041,1908076.0,363.0
1042,1908112.0,360.0
1043,1908148.0,360.0
1044,1908189.0,360.0
1045,1908225.0,363.0
1046,1908261.0,360.0
1047,1908298.0,360.0
1048,1908334.0,360.0
1049,1908370.0,360.0
1050,1908407.0,360.0
1051,1908443.0,360.0
1052,1908479.0,361.0
1053,1908516.0,363.0
1054,1908552.0,360.0
1055,1908588.0,360.0
1056,1908625.0,360.0
1057,1908661.0,360.0
1058,1908697.0,361.0
1059,1908734.0,361.0
1060,1908770.0,361.0
1061,1908806.0,362.0
1062,1908842.0,361.0
1063,1908879.0,360.0
1064,1908915.0,363.0
1065,1908952.0,360.0
1066,1908988.0,360.0
1067,1909028.0,361.0
1068,1909064.0,360.0
1069,1909101.0,361.0
1070,1909137.0,362.0
1071,1909177.0,362.0
1072,1909214.0,361.0
1073,1909250.0,360.0
1074,1909286.0,361.0
1075,1909323.0,361.0
1076,1909359.0,361.0
1077,1909395.0,363.0
1078,1909432.0,361.0
1079,1909468.0,362.0
1080,1909504.0,361.0
1081,1909540.0,360.0
1082,1909577.0,363.0
1083,1909613.0,361.0
1084,1909650.0,362.0
1085,1909686.0,363.0
1086,1909722.0,361.0
1087,1909759.0,361.0
1088,1909795.0,363.0
1089,1909832.0,361.0
1090,1909868.0,361.0
1091,1909904.0,360.0
1092,1909941.0,362.0
1093,1909977.0,360.0
1094,1910014.0,362.0
1095,1910053.0,360.0
1096,1910089.0,361.0
1097,1910126.0,362.0
1098,1910166.0,362.0
1099,1910203.0,361.0
1100,1910239.0,360.0
1101,1910275.0,363.0
1102,1910312.0,361.0
1103,1910348.0,361.0
1104,1910384.0,360.0
1105,1910421.0,361.0
1106,1910457.0,362.0
1107,1910493.0,360.0
1108,1910530.0,362.0
1109,1910566.0,363.0
1110,1910602.0,361.0
1111,1910639.0,362.0
1112,1910675.0,363.0
1113,1910711.0,361.0
1114,1910748.0,362.0
1115,1910784.0,362.0
1116,1910820.0,361.0
1117,1910857.0,361.0
1118,1910893.0,362.0
1119,1910929.0,361.0
1120,1910966.0,363.0
1121,1911002.0,360.0
1122,1911039.0,362.0
1123,1911075.0,363.0
1124,1911111.0,362.0
1125,1911148.0,361.0
1126,1911188.0,363.0
1127,1911224.0,363.0
1128,1911260.0,362.0
1129,1911297.0,361.0
1130,1911333.0,361.0
1131,1911369.0,361.0
1132,1911406.0,363.0
1133,1911442.0,362.0
1134,1911478.0,363.0
1135,1911515.0,363.0
1136,1911551.0,361.0
1137,1911587.0,362.0
1138,1911623.0,361.0
1139,1911660.0,362.0
1140,1911696.0,363.0
1141,1911732.0,361.0
1142,1911769.0,362.0
1143,1911805.0,363.0
1144,1911841.0,361.0
1145,1911878.0,362.0
1146,1911914.0,362.0
1147,1911951.0,361.0
1148,1911987.0,363.0
1149,1912028.0,362.0
1150,1912064.0,361.0
1151,1912100.0,362.0
1152,1912137.0,361.0
