,t,v
327,1883367.0,356.0
328,1883403.0,355.0
329,1883439.0,357.0
330,1883476.0,356.0
331,1883512.0,358.0
332,1883549.0,362.0
333,1883585.0,361.0
334,1883622.0,363.0
335,1883658.0,364.0
336,1883695.0,363.0
337,1883731.0,364.0
338,1883768.0,366.0
339,1883804.0,365.0
340,1883840.0,366.0
341,1883877.0,368.0
342,1883913.0,368.0
343,1883949.0,371.0
344,1883985.0,370.0
345,1884023.0,371.0
346,1884060.0,372.0
347,1884096.0,374.0
348,1884133.0,374.0
349,1884173.0,374.0
350,1884210.0,374.0
351,1884247.0,383.0
352,1884283.0,374.0
353,1884319.0,385.0
354,1884356.0,374.0
355,1884392.0,385.0
356,1884429.0,387.0
357,1884465.0,387.0
358,1884501.0,387.0
359,1884537.0,388.0
360,1884574.0,387.0
361,1884610.0,388.0
362,1884647.0,389.0
363,1884683.0,388.0
364,1884720.0,390.0
365,1884756.0,407.0
366,1884792.0,391.0
367,1884829.0,395.0
368,1884865.0,392.0
369,1884901.0,394.0
370,1884938.0,396.0
371,1884974.0,394.0
372,1885010.0,398.0
373,1885047.0,400.0
374,1885083.0,399.0
375,1885120.0,399.0
376,1885156.0,399.0
377,1885197.0,402.0
378,1885233.0,400.0
379,1885269.0,401.0
380,1885306.0,404.0
381,1885343.0,404.0
382,1885379.0,408.0
383,1885415.0,405.0
384,1885452.0,406.0
385,1885488.0,410.0
386,1885525.0,407.0
387,1885561.0,409.0
388,1885598.0,410.0
389,1885634.0,410.0
390,1885671.0,410.0
391,1885707.0,411.0
392,1885743.0,410.0
393,1885780.0,410.0
394,1885816.0,412.0
395,1885852.0,411.0
396,1885889.0,414.0
397,1885925.0,413.0
398,1885962.0,415.0
399,1885998.0,417.0
400,1886036.0,418.0
401,1886073.0,415.0
402,1886109.0,419.0
403,1886145.0,415.0
404,1886186.0,418.0
405,1886222.0,420.0
406,1886258.0,422.0
407,1886295.0,420.0
408,1886331.0,422.0
409,1886368.0,423.0
410,1886404.0,422.0
411,1886441.0,422.0
412,1886477.0,423.0
413,1886513.0,423.0
414,1886549.0,423.0
415,1886586.0,426.0
416,1886623.0,423.0
417,1886659.0,424.0
418,1886695.0,426.0
419,1886731.0,424.0
420,1886768.0,430.0
421,1886804.0,426.0
422,1886840.0,428.0
423,1886877.0,432.0
424,1886913.0,429.0
425,1886949.0,429.0
426,1886986.0,430.0
427,1887023.0,432.0
428,1887060.0,432.0
429,1887096.0,433.0
430,1887133.0,432.0
431,1887174.0,432.0
432,1887210.0,433.0
433,1887247.0,434.0
434,1887283.0,434.0
435,1887319.0,434.0
436,1887356.0,434.0
437,1887392.0,434.0
438,1887428.0,437.0
439,1887464.0,435.0
440,1887501.0,437.0
441,1887537.0,440.0
442,1887574.0,436.0
443,1887610.0,437.0
444,1887647.0,439.0
445,1887683.0,438.0
446,1887720.0,438.0
447,1887757.0,442.0
448,1887793.0,439.0
449,1887829.0,442.0
450,1887865.0,439.0
451,1887902.0,441.0
452,1887938.0,445.0
453,1887975.0,441.0
454,1888011.0,443.0
455,1888048.0,445.0
456,1888084.0,443.0
457,1888121.0,443.0
458,1888157.0,445.0
459,1888198.0,448.0
460,1888234.0,445.0
461,1888271.0,445.0
462,1888307.0,448.0
463,1888344.0,446.0
464,1888380.0,448.0
465,1888416.0,450.0
466,1888453.0,448.0
467,1888489.0,447.0
468,1888526.0,447.0
469,1888562.0,448.0
470,1888598.0,453.0
471,1888635.0,449.0
472,1888671.0,451.0
473,1888708.0,453.0
474,1888744.0,451.0
475,1888780.0,450.0
476,1888817.0,453.0
477,1888853.0,452.0
478,1888889.0,453.0
479,1888925.0,453.0
480,1888962.0,452.0
481,1888998.0,456.0
482,1889036.0,452.0
483,1889072.0,453.0
484,1889108.0,455.0
485,1889145.0,455.0
486,1889185.0,453.0
487,1889221.0,455.0
488,1889258.0,456.0
489,1889294.0,456.0
490,1889331.0,457.0
491,1889367.0,458.0
492,1889404.0,457.0
493,1889440.0,457.0
494,1889477.0,458.0
495,1889513.0,457.0
496,1889550.0,457.0
497,1889586.0,457.0
498,1889622.0,457.0
499,1889659.0,457.0
500,1889695.0,457.0
501,1889731.0,457.0
502,1889768.0,459.0
503,1889804.0,457.0
504,1889840.0,458.0
505,1889877.0,460.0
506,1889913.0,457.0
507,1889949.0,458.0
508,1889986.0,458.0
509,1890023.0,459.0
510,1890060.0,459.0
511,1890096.0,461.0
512,1890132.0,459.0
513,1890173.0,461.0
514,1890210.0,461.0
515,1890246.0,462.0
516,1890283.0,460.0
517,1890319.0,459.0
518,1890356.0,459.0
519,1890392.0,462.0
520,1890429.0,462.0
521,1890465.0,462.0
522,1890501.0,462.0
523,1890538.0,465.0
524,1890574.0,461.0
525,1890611.0,462.0
526,1890647.0,467.0
527,1890683.0,463.0
528,1890720.0,464.0
529,1890756.0,465.0
530,1890793.0,466.0
531,1890829.0,463.0
532,1890865.0,464.0
533,1890902.0,462.0
534,1890938.0,466.0
535,1890975.0,464.0
536,1891011.0,462.0
537,1891047.0,467.0
538,1891084.0,464.0
539,1891120.0,464.0
540,1891157.0,465.0
541,1891197.0,467.0
542,1891234.0,462.0
543,1891270.0,466.0
544,1891307.0,467.0
545,1891343.0,464.0
546,1891380.0,465.0
547,1891416.0,468.0
548,1891452.0,465.0
549,1891489.0,467.0
550,1891525.0,465.0
551,1891562.0,466.0
552,1891598.0,468.0
553,1891634.0,467.0
554,1891671.0,467.0
555,1891707.0,469.0
556,1891743.0,468.0
557,1891780.0,467.0
558,1891816.0,469.0
559,1891852.0,467.0
560,1891889.0,467.0
561,1891925.0,467.0
562,1891961.0,466.0
563,1891998.0,469.0
564,1892036.0,467.0
565,1892072.0,467.0
566,1892108.0,467.0
567,1892145.0,467.0
568,1892185.0,467.0
569,1892221.0,467.0
570,1892258.0,468.0
571,1892294.0,467.0
572,1892331.0,467.0
573,1892367.0,468.0
574,1892403.0,467.0
575,1892440.0,466.0
576,1892476.0,469.0
577,1892513.0,469.0
578,1892549.0,467.0
579,1892585.0,467.0
580,1892622.0,468.0
581,1892658.0,469.0
582,1892694.0,467.0
583,1892731.0,467.0
584,1892767.0,470.0
585,1892804.0,467.0
586,1892840.0,467.0
587,1892876.0,469.0
588,1892912.0,467.0
589,1892949.0,469.0
590,1892985.0,467.0
591,1893022.0,467.0
592,1893059.0,466.0
593,1893096.0,467.0
594,1893132.0,467.0
595,1893173.0,468.0
596,1893209.0,469.0
597,1893246.0,467.0
598,1893282.0,467.0
599,1893319.0,469.0
600,1893355.0,466.0
601,1893391.0,467.0
602,1893428.0,468.0
603,1893464.0,467.0
604,1893500.0,469.0
605,1893537.0,469.0
606,1893573.0,467.0
607,1893610.0,467.0
608,1893646.0,469.0
609,1893682.0,467.0
610,1893719.0,466.0
611,1893755.0,467.0
612,1893792.0,467.0
613,1893828.0,467.0
614,1893864.0,467.0
615,1893901.0,467.0
616,1893937.0,469.0
617,1893974.0,467.0
618,1894010.0,467.0
619,1894047.0,469.0
620,1894084.0,467.0
621,1894120.0,467.0
622,1894156.0,466.0
623,1894197.0,469.0
624,1894234.0,465.0
625,1894270.0,465.0
626,1894306.0,465.0
627,1894343.0,464.0
628,1894379.0,466.0
629,1894416.0,464.0
630,1894452.0,465.0
631,1894488.0,467.0
632,1894525.0,464.0
633,1894561.0,464.0
634,1894597.0,467.0
635,1894634.0,462.0
636,1894670.0,464.0
637,1894706.0,465.0
638,1894743.0,464.0
639,1894779.0,464.0
640,1894815.0,462.0
641,1894852.0,464.0
642,1894888.0,464.0
643,1894924.0,464.0
644,1894961.0,462.0
645,1894997.0,465.0
646,1895035.0,464.0
647,1895072.0,462.0
648,1895108.0,462.0
649,1895145.0,461.0
650,1895185.0,462.0
651,1895221.0,461.0
652,1895258.0,462.0
653,1895294.0,461.0
654,1895331.0,462.0
655,1895367.0,462.0
656,1895403.0,459.0
657,1895440.0,459.0
658,1895476.0,462.0
659,1895512.0,461.0
660,1895549.0,459.0
661,1895585.0,459.0
662,1895621.0,461.0
663,1895657.0,462.0
664,1895694.0,459.0
665,1895730.0,459.0
666,1895766.0,462.0
667,1895803.0,459.0
668,1895839.0,458.0
669,1895876.0,459.0
670,1895912.0,458.0
671,1895948.0,458.0
672,1895985.0,458.0
673,1896022.0,460.0
674,1896059.0,459.0
675,1896095.0,457.0
676,1896132.0,457.0
677,1896172.0,458.0
678,1896208.0,457.0
679,1896245.0,457.0
680,1896281.0,457.0
681,1896318.0,457.0
682,1896354.0,457.0
683,1896390.0,457.0
684,1896427.0,457.0
685,1896463.0,457.0
686,1896499.0,457.0
687,1896536.0,456.0
688,1896572.0,457.0
689,1896608.0,456.0
690,1896645.0,457.0
691,1896681.0,456.0
692,1896718.0,456.0
693,1896754.0,457.0
694,1896791.0,456.0
695,1896827.0,457.0
696,1896863.0,456.0
697,1896899.0,456.0
698,1896936.0,453.0
699,1896972.0,455.0
700,1897008.0,455.0
701,1897045.0,456.0
702,1897082.0,453.0
703,1897118.0,453.0
704,1897154.0,453.0
705,1897195.0,453.0
706,1897231.0,453.0
707,1897267.0,456.0
708,1897303.0,453.0
709,1897340.0,453.0
710,1897376.0,455.0
711,1897413.0,452.0
712,1897449.0,451.0
713,1897485.0,451.0
714,1897521.0,450.0
715,1897558.0,451.0
716,1897594.0,451.0
717,1897631.0,450.0
718,1897667.0,453.0
719,1897704.0,448.0
720,1897740.0,449.0
721,1897776.0,452.0
722,1897813.0,450.0
723,1897849.0,448.0
724,1897885.0,448.0
725,1897922.0,448.0
726,1897958.0,449.0
727,1897994.0,448.0
728,1898034.0,448.0
729,1898070.0,447.0
730,1898107.0,449.0
731,1898143.0,446.0
732,1898184.0,447.0
733,1898220.0,446.0
734,1898257.0,448.0
735,1898293.0,445.0
736,1898329.0,445.0
737,1898366.0,445.0
738,1898402.0,445.0
739,1898438.0,445.0
740,1898475.0,445.0
741,1898511.0,445.0
742,1898547.0,444.0
743,1898584.0,443.0
744,1898620.0,443.0
745,1898657.0,444.0
746,1898693.0,442.0
747,1898729.0,443.0
748,1898765.0,443.0
749,1898802.0,442.0
750,1898838.0,442.0
751,1898875.0,441.0
752,1898911.0,441.0
753,1898948.0,441.0
754,1898984.0,440.0
755,1899021.0,439.0
756,1899060.0,440.0
757,1899097.0,442.0
758,1899133.0,441.0
759,1899174.0,438.0
760,1899210.0,441.0
761,1899247.0,441.0
762,1899283.0,437.0
763,1899319.0,436.0
764,1899356.0,437.0
765,1899392.0,437.0
766,1899428.0,436.0
767,1899464.0,436.0
768,1899501.0,435.0
769,1899537.0,437.0
770,1899573.0,434.0
771,1899610.0,434.0
772,1899646.0,436.0
773,1899683.0,434.0
774,1899719.0,435.0
775,1899755.0,434.0
776,1899791.0,434.0
777,1899828.0,434.0
778,1899864.0,434.0
779,1899900.0,434.0
780,1899937.0,434.0
781,1899973.0,433.0
782,1900009.0,434.0
783,1900046.0,434.0
784,1900082.0,433.0
785,1900118.0,434.0
786,1900155.0,433.0
787,1900196.0,434.0
788,1900232.0,433.0
789,1900268.0,432.0
790,1900305.0,430.0
791,1900341.0,430.0
792,1900377.0,432.0
793,1900414.0,429.0
794,1900450.0,430.0
795,1900486.0,434.0
796,1900523.0,430.0
797,1900559.0,430.0
798,1900595.0,430.0
799,1900632.0,429.0
800,1900668.0,429.0
801,1900705.0,429.0
802,1900741.0,429.0
803,1900777.0,429.0
804,1900813.0,429.0
805,1900850.0,426.0
806,1900886.0,429.0
807,1900923.0,427.0
808,1900959.0,427.0
809,1900995.0,425.0
810,1901035.0,425.0
811,1901071.0,426.0
812,1901107.0,424.0
813,1901143.0,423.0
814,1901184.0,423.0
815,1901220.0,423.0
816,1901257.0,426.0
817,1901293.0,422.0
818,1901330.0,423.0
819,1901366.0,424.0
820,1901403.0,422.0
821,1901439.0,422.0
822,1901476.0,422.0
823,1901512.0,421.0
824,1901548.0,422.0
825,1901585.0,422.0
826,1901621.0,421.0
827,1901658.0,422.0
828,1901694.0,421.0
829,1901730.0,422.0
830,1901767.0,422.0
831,1901803.0,421.0
832,1901839.0,421.0
833,1901876.0,421.0
834,1901912.0,420.0
835,1901949.0,419.0
836,1901985.0,419.0
837,1902022.0,419.0
838,1902059.0,418.0
839,1902096.0,419.0
840,1902132.0,418.0
841,1902173.0,418.0
842,1902209.0,418.0
843,1902246.0,421.0
844,1902282.0,417.0
845,1902319.0,417.0
846,1902355.0,415.0
847,1902391.0,415.0
848,1902428.0,415.0
849,1902464.0,415.0
850,1902501.0,415.0
851,1902537.0,418.0
852,1902574.0,412.0
853,1902610.0,415.0
854,1902646.0,415.0
855,1902683.0,412.0
856,1902719.0,413.0
857,1902756.0,412.0
858,1902792.0,411.0
859,1902828.0,411.0
860,1902864.0,412.0
861,1902901.0,411.0
862,1902937.0,410.0
863,1902974.0,411.0
864,1903010.0,410.0
865,1903047.0,410.0
866,1903083.0,410.0
867,1903120.0,410.0
868,1903156.0,410.0
869,1903196.0,410.0
870,1903232.0,410.0
871,1903269.0,410.0
872,1903305.0,410.0
873,1903342.0,410.0
874,1903378.0,409.0
875,1903414.0,408.0
876,1903451.0,409.0
877,1903487.0,410.0
878,1903523.0,409.0
879,1903560.0,408.0
880,1903596.0,410.0
881,1903633.0,407.0
882,1903669.0,407.0
883,1903705.0,407.0
884,1903742.0,407.0
885,1903778.0,407.0
886,1903815.0,406.0
887,1903851.0,406.0
888,1903888.0,405.0
889,1903924.0,405.0
890,1903960.0,406.0
891,1903996.0,407.0
892,1904035.0,403.0
893,1904071.0,403.0
894,1904108.0,404.0
895,1904144.0,403.0
896,1904184.0,403.0
897,1904221.0,401.0
898,1904258.0,402.0
899,1904294.0,402.0
900,1904331.0,400.0
901,1904367.0,400.0
902,1904404.0,401.0
903,1904440.0,400.0
904,1904477.0,403.0
905,1904513.0,399.0
906,1904550.0,399.0
907,1904586.0,400.0
908,1904622.0,399.0
909,1904659.0,399.0
910,1904695.0,398.0
911,1904731.0,399.0
912,1904768.0,398.0
913,1904804.0,397.0
914,1904841.0,398.0
915,1904877.0,397.0
916,1904913.0,396.0
917,1904950.0,396.0
918,1904986.0,399.0
919,1905023.0,395.0
920,1905061.0,395.0
921,1905097.0,399.0
922,1905133.0,395.0
923,1905174.0,396.0
924,1905210.0,394.0
925,1905247.0,396.0
926,1905283.0,393.0
927,1905319.0,392.0
928,1905356.0,396.0
929,1905392.0,393.0
930,1905429.0,392.0
931,1905465.0,391.0
932,1905501.0,392.0
933,1905538.0,391.0
934,1905574.0,390.0
935,1905611.0,391.0
936,1905647.0,390.0
937,1905684.0,390.0
938,1905720.0,390.0
939,1905756.0,391.0
940,1905793.0,390.0
941,1905829.0,390.0
942,1905866.0,389.0
943,1905902.0,388.0
944,1905939.0,388.0
945,1905975.0,388.0
946,1906011.0,388.0
947,1906048.0,388.0
948,1906084.0,388.0
949,1906121.0,388.0
950,1906157.0,388.0
951,1906198.0,388.0
952,1906234.0,387.0
953,1906271.0,387.0
954,1906307.0,387.0
955,1906343.0,387.0
956,1906380.0,387.0
957,1906416.0,388.0
958,1906453.0,387.0
959,1906489.0,387.0
960,1906526.0,387.0
961,1906562.0,387.0
962,1906598.0,386.0
963,1906635.0,385.0
964,1906671.0,386.0
965,1906707.0,385.0
966,1906744.0,385.0
967,1906780.0,385.0
968,1906816.0,387.0
969,1906853.0,385.0
970,1906889.0,383.0
971,1906925.0,383.0
972,1906962.0,383.0
973,1906998.0,384.0
974,1907036.0,386.0
975,1907073.0,384.0
976,1907109.0,383.0
977,1907145.0,374.0
978,1907185.0,382.0
979,1907222.0,382.0
980,1907258.0,382.0
981,1907295.0,374.0
982,1907331.0,374.0
983,1907367.0,374.0
984,1907403.0,374.0
985,1907440.0,374.0
986,1907476.0,374.0
987,1907513.0,374.0
988,1907549.0,374.0
989,1907585.0,374.0
990,1907622.0,374.0
991,1907658.0,374.0
992,1907695.0,374.0
993,1907731.0,374.0
994,1907768.0,374.0
995,1907804.0,374.0
996,1907841.0,374.0
997,1907877.0,374.0
998,1907914.0,374.0
999,1907950.0,372.0
1000,1907986.0,374.0
1001,1908024.0,373.0
1002,1908061.0,374.0
1003,1908097.0,373.0
1004,1908134.0,371.0
1005,1908174.0,371.0
1006,1908211.0,371.0
1007,1908247.0,374.0
1008,1908283.0,371.0
1009,1908320.0,371.0
1010,1908356.0,373.0
1011,1908393.0,371.0
1012,1908429.0,371.0
1013,1908466.0,371.0
1014,1908502.0,370.0
1015,1908539.0,368.0
1016,1908575.0,368.0
1017,1908612.0,370.0
1018,1908648.0,368.0
1019,1908684.0,367.0
1020,1908721.0,368.0
1021,1908757.0,368.0
1022,1908794.0,367.0
1023,1908830.0,367.0
1024,1908867.0,371.0
1025,1908903.0,367.0
1026,1908940.0,366.0
1027,1908976.0,370.0
1028,1909013.0,366.0
1029,1909050.0,366.0
1030,1909086.0,368.0
1031,1909123.0,366.0
1032,1909159.0,364.0
1033,1909200.0,366.0
1034,1909236.0,368.0
1035,1909272.0,364.0
1036,1909309.0,365.0
1037,1909345.0,365.0
1038,1909381.0,365.0
1039,1909417.0,365.0
1040,1909454.0,364.0
1041,1909490.0,363.0
1042,1909527.0,366.0
1043,1909563.0,365.0
1044,1909600.0,363.0
1045,1909636.0,365.0
1046,1909673.0,363.0
1047,1909709.0,363.0
1048,1909746.0,363.0
1049,1909782.0,364.0
1050,1909818.0,363.0
1051,1909855.0,363.0
1052,1909891.0,363.0
1053,1909928.0,363.0
1054,1909964.0,363.0
1055,1910001.0,363.0
1056,1910038.0,363.0
1057,1910074.0,363.0
1058,1910111.0,363.0
1059,1910147.0,363.0
1060,1910188.0,362.0
1061,1910224.0,363.0
1062,1910261.0,363.0
1063,1910297.0,363.0
1064,1910334.0,361.0
1065,1910370.0,363.0
1066,1910406.0,363.0
1067,1910443.0,362.0
1068,1910479.0,362.0
1069,1910516.0,362.0
1070,1910552.0,362.0
1071,1910589.0,361.0
1072,1910625.0,361.0
1073,1910662.0,362.0
1074,1910698.0,359.0
1075,1910734.0,360.0
1076,1910771.0,360.0
1077,1910807.0,359.0
1078,1910843.0,360.0
1079,1910880.0,360.0
1080,1910916.0,361.0
1081,1910952.0,360.0
1082,1910989.0,359.0
1083,1911027.0,359.0
1084,1911064.0,360.0
1085,1911100.0,359.0
1086,1911136.0,360.0
1087,1911177.0,359.0
1088,1911214.0,358.0
1089,1911250.0,358.0
1090,1911287.0,360.0
1091,1911323.0,357.0
1092,1911360.0,357.0
1093,1911396.0,359.0
1094,1911432.0,357.0
1095,1911469.0,357.0
1096,1911505.0,355.0
1097,1911541.0,356.0
1098,1911578.0,356.0
1099,1911614.0,357.0
1100,1911651.0,356.0
1101,1911687.0,355.0
1102,1911724.0,355.0
1103,1911760.0,355.0
1104,1911797.0,358.0
1105,1911833.0,355.0
1106,1911869.0,355.0
1107,1911906.0,357.0
1108,1911942.0,355.0
1109,1911979.0,354.0
1110,1912015.0,357.0
1111,1912053.0,354.0
1112,1912090.0,355.0
1113,1912126.0,355.0
1114,1912166.0,355.0
1115,1912203.0,354.0
1116,1912240.0,353.0
1117,1912276.0,355.0
1118,1912313.0,353.0
1119,1912349.0,353.0
1120,1912385.0,353.0
1121,1912421.0,353.0
1122,1912458.0,354.0
1123,1912494.0,353.0
1124,1912530.0,352.0
1125,1912567.0,355.0
1126,1912603.0,353.0
1127,1912639.0,352.0
1128,1912675.0,352.0
1129,1912712.0,353.0
1130,1912748.0,351.0
1131,1912785.0,352.0
1132,1912821.0,351.0
1133,1912858.0,352.0
1134,1912894.0,352.0
1135,1912930.0,352.0
1136,1912967.0,354.0
1137,1913003.0,352.0
1138,1913040.0,352.0
1139,1913077.0,353.0
1140,1913113.0,351.0
1141,1913149.0,352.0
1142,1913190.0,352.0
1143,1913226.0,353.0
1144,1913263.0,352.0
1145,1913299.0,350.0
1146,1913335.0,349.0
1147,1913372.0,351.0
1148,1913408.0,352.0
1149,1913445.0,350.0
1150,1913481.0,351.0
1151,1913517.0,351.0
1152,1913554.0,348.0
