,t,v
641,1894424.0,321.0
642,1894460.0,322.0
643,1894497.0,320.0
644,1894533.0,322.0
645,1894570.0,322.0
646,1894606.0,322.0
647,1894642.0,320.0
648,1894678.0,324.0
649,1894714.0,322.0
650,1894751.0,320.0
651,1894787.0,321.0
652,1894823.0,321.0
653,1894860.0,321.0
654,1894896.0,321.0
655,1894932.0,322.0
656,1894969.0,321.0
657,1895008.0,324.0
658,1895044.0,322.0
659,1895080.0,321.0
660,1895116.0,321.0
661,1895157.0,322.0
662,1895194.0,319.0
663,1895230.0,322.0
664,1895267.0,322.0
665,1895303.0,322.0
666,1895339.0,322.0
667,1895376.0,322.0
668,1895412.0,320.0
669,1895448.0,325.0
670,1895485.0,322.0
671,1895521.0,321.0
672,1895557.0,324.0
673,1895594.0,321.0
674,1895630.0,322.0
675,1895666.0,321.0
676,1895703.0,320.0
677,1895739.0,320.0
678,1895775.0,322.0
679,1895811.0,320.0
680,1895848.0,324.0
681,1895884.0,320.0
682,1895920.0,320.0
683,1895957.0,321.0
684,1895993.0,322.0
685,1896030.0,321.0
686,1896066.0,321.0
687,1896103.0,321.0
688,1896139.0,319.0
689,1896180.0,322.0
690,1896216.0,322.0
691,1896252.0,321.0
692,1896289.0,323.0
693,1896325.0,321.0
694,1896361.0,320.0
695,1896397.0,325.0
696,1896434.0,322.0
697,1896470.0,322.0
698,1896506.0,321.0
699,1896543.0,320.0
700,1896579.0,320.0
701,1896615.0,322.0
702,1896652.0,321.0
703,1896688.0,325.0
704,1896724.0,320.0
705,1896761.0,321.0
706,1896797.0,322.0
707,1896834.0,321.0
708,1896870.0,321.0
709,1896906.0,322.0
710,1896943.0,320.0
711,1896980.0,323.0
712,1897017.0,321.0
713,1897053.0,321.0
714,1897090.0,321.0
715,1897126.0,321.0
716,1897167.0,321.0
717,1897203.0,320.0
718,1897239.0,321.0
719,1897276.0,322.0
720,1897312.0,321.0
721,1897348.0,325.0
722,1897384.0,321.0
723,1897421.0,322.0
724,1897457.0,322.0
725,1897493.0,320.0
726,1897530.0,320.0
727,1897566.0,321.0
728,1897603.0,323.0
729,1897639.0,322.0
730,1897675.0,322.0
731,1897712.0,323.0
732,1897748.0,324.0
733,1897784.0,322.0
734,1897821.0,322.0
735,1897857.0,324.0
736,1897894.0,322.0
737,1897930.0,320.0
738,1897966.0,321.0
739,1898004.0,320.0
740,1898041.0,322.0
741,1898077.0,320.0
742,1898113.0,321.0
743,1898154.0,321.0
744,1898191.0,321.0
745,1898227.0,322.0
746,1898264.0,321.0
747,1898300.0,322.0
748,1898336.0,322.0
749,1898373.0,322.0
750,1898409.0,321.0
751,1898446.0,322.0
752,1898482.0,323.0
753,1898518.0,325.0
754,1898555.0,322.0
755,1898591.0,320.0
756,1898628.0,325.0
757,1898664.0,321.0
758,1898700.0,321.0
759,1898737.0,319.0
760,1898773.0,322.0
761,1898809.0,322.0
762,1898845.0,321.0
763,1898882.0,321.0
764,1898918.0,324.0
765,1898955.0,321.0
766,1898991.0,322.0
767,1899028.0,324.0
768,1899064.0,322.0
769,1899101.0,319.0
770,1899137.0,322.0
771,1899178.0,323.0
772,1899214.0,322.0
773,1899251.0,322.0
774,1899287.0,322.0
775,1899324.0,321.0
776,1899360.0,321.0
777,1899396.0,323.0
778,1899433.0,321.0
779,1899469.0,321.0
780,1899506.0,320.0
781,1899542.0,321.0
782,1899579.0,325.0
783,1899615.0,320.0
784,1899651.0,320.0
785,1899688.0,324.0
786,1899724.0,322.0
787,1899760.0,321.0
788,1899796.0,321.0
789,1899833.0,321.0
790,1899869.0,320.0
791,1899906.0,320.0
792,1899942.0,322.0
793,1899978.0,324.0
794,1900016.0,321.0
795,1900052.0,322.0
796,1900088.0,324.0
797,1900125.0,321.0
798,1900165.0,322.0
799,1900201.0,321.0
800,1900237.0,324.0
801,1900274.0,322.0
802,1900310.0,321.0
803,1900347.0,321.0
804,1900383.0,320.0
805,1900419.0,322.0
806,1900456.0,321.0
