CH1,CH2,time,Ts
0.12,-1.03,0.0,1e-08
0.09,-1.06,1e-08,
0.14,-1.02,2e-08,
0.15,-1.01,3.0000000000000004e-08,
0.14,-0.99,4e-08,
0.09,-1.01,5e-08,
0.11,-1.01,6.000000000000001e-08,
0.14,-1.02,7e-08,
0.12,-1.01,8e-08,
0.12,-0.96,9e-08,
0.12,-1.0,1e-07,
0.11,-0.99,1.1e-07,
0.13,-1.0,1.2000000000000002e-07,
0.15,-0.96,1.3e-07,
0.15,-0.97,1.4e-07,
0.1,-0.96,1.5e-07,
0.12,-0.9500000000000001,1.6e-07,
0.13,-0.9400000000000001,1.7000000000000001e-07,
0.09,-0.9400000000000001,1.8e-07,
0.13,-0.97,1.9e-07,
0.12,-0.97,2e-07,
0.1,-0.92,2.1e-07,
0.09,-0.93,2.2e-07,
0.13,-0.96,2.3e-07,
0.1,-0.9400000000000001,2.4000000000000003e-07,
0.13,-0.96,2.5e-07,
0.09,-0.93,2.6e-07,
0.11,-0.93,2.7e-07,
0.1,-0.91,2.8e-07,
0.05,-0.93,2.9000000000000003e-07,
0.13,-0.91,3e-07,
0.07,-0.89,3.1e-07,
0.12,-0.91,3.2e-07,
0.11,-0.88,3.3e-07,
0.1,-0.88,3.4000000000000003e-07,
0.09,-0.87,3.5e-07,
0.1,-0.89,3.6e-07,
0.07,-0.89,3.7e-07,
0.12,-0.87,3.8e-07,
0.09,-0.88,3.9e-07,
0.09,-0.84,4e-07,
0.1,-0.85,4.1e-07,
0.11,-0.9,4.2e-07,
0.07,-0.84,4.3e-07,
0.09,-0.88,4.4e-07,
0.09,-0.87,4.5000000000000003e-07,
0.09,-0.86,4.6e-07,
0.1,-0.84,4.7e-07,
0.08,-0.8200000000000001,4.800000000000001e-07,
0.06,-0.8200000000000001,4.9e-07,
0.03,-0.8200000000000001,5e-07,
0.06,-0.84,5.1e-07,
0.08,-0.84,5.2e-07,
0.08,-0.8200000000000001,5.3e-07,
0.09,-0.81,5.4e-07,
0.07,-0.81,5.5e-07,
0.08,-0.8,5.6e-07,
0.06,-0.79,5.7e-07,
0.1,-0.79,5.800000000000001e-07,
0.08,-0.78,5.9e-07,
0.05,-0.8,6e-07,
0.07,-0.76,6.1e-07,
0.08,-0.77,6.2e-07,
0.08,-0.75,6.3e-07,
0.08,-0.77,6.4e-07,
0.08,-0.75,6.5e-07,
0.13,-0.76,6.6e-07,
0.09,-0.75,6.7e-07,
0.14,-0.75,6.800000000000001e-07,
0.06,-0.76,6.900000000000001e-07,
0.06,-0.73,7e-07,
0.06,-0.73,7.1e-07,
0.06,-0.73,7.2e-07,
0.06,-0.73,7.3e-07,
0.11,-0.74,7.4e-07,
0.08,-0.6900000000000001,7.5e-07,
0.05,-0.73,7.6e-07,
0.07,-0.71,7.7e-07,
0.09,-0.73,7.8e-07,
0.08,-0.72,7.900000000000001e-07,
0.07,-0.68,8e-07,
0.09,-0.68,8.1e-07,
0.05,-0.7000000000000001,8.2e-07,
0.08,-0.68,8.3e-07,
0.1,-0.68,8.4e-07,
0.05,-0.68,8.5e-07,
0.03,-0.68,8.6e-07,
0.08,-0.66,8.7e-07,
0.06,-0.66,8.8e-07,
0.08,-0.65,8.900000000000001e-07,
0.07,-0.65,9.000000000000001e-07,
0.08,-0.64,9.1e-07,
0.05,-0.66,9.2e-07,
0.07,-0.65,9.3e-07,
0.06,-0.62,9.4e-07,
0.06,-0.63,9.5e-07,
0.07,-0.64,9.600000000000001e-07,
0.04,-0.62,9.7e-07,
0.08,-0.6,9.8e-07,
0.09,-0.58,9.9e-07,
0.08,-0.5700000000000001,1e-06,
0.06,-0.6,1.01e-06,
0.08,-0.58,1.02e-06,
0.08,-0.6,1.03e-06,
0.05,-0.5700000000000001,1.04e-06,
0.05,-0.5700000000000001,1.0500000000000001e-06,
0.08,-0.54,1.06e-06,
0.08,-0.59,1.07e-06,
0.08,-0.59,1.08e-06,
0.08,-0.55,1.09e-06,
0.05,-0.5700000000000001,1.1e-06,
0.06,-0.54,1.11e-06,
0.09,-0.53,1.12e-06,
0.02,-0.52,1.13e-06,
0.06,-0.51,1.14e-06,
0.04,-0.5,1.15e-06,
0.06,-0.52,1.1600000000000001e-06,
0.09,-0.52,1.17e-06,
0.04,-0.51,1.18e-06,
0.04,-0.51,1.19e-06,
0.04,-0.5,1.2e-06,
0.07,-0.51,1.21e-06,
0.08,-0.46,1.22e-06,
0.06,-0.48,1.23e-06,
0.1,-0.47000000000000003,1.24e-06,
0.08,-0.48,1.25e-06,
0.06,-0.47000000000000003,1.26e-06,
0.07,-0.43,1.2700000000000001e-06,
0.06,-0.49,1.28e-06,
0.06,-0.44,1.29e-06,
0.05,-0.44,1.3e-06,
0.07,-0.43,1.31e-06,
0.07,-0.46,1.32e-06,
0.07,-0.42,1.33e-06,
0.07,-0.42,1.34e-06,
0.07,-0.43,1.35e-06,
0.08,-0.43,1.3600000000000001e-06,
0.06,-0.42,1.37e-06,
0.04,-0.41000000000000003,1.3800000000000001e-06,
0.07,-0.43,1.39e-06,
0.07,-0.4,1.4e-06,
0.07,-0.38,1.41e-06,
0.07,-0.37,1.42e-06,
0.05,-0.39,1.43e-06,
0.04,-0.37,1.44e-06,
0.05,-0.4,1.45e-06,
0.07,-0.4,1.46e-06,
0.06,-0.35000000000000003,1.4700000000000001e-06,
0.04,-0.36,1.48e-06,
0.06,-0.37,1.4900000000000001e-06,
0.06,-0.35000000000000003,1.5e-06,
0.08,-0.35000000000000003,1.51e-06,
0.06,-0.36,1.52e-06,
0.05,-0.32,1.53e-06,
0.06,-0.31,1.54e-06,
0.03,-0.35000000000000003,1.55e-06,
0.05,-0.36,1.56e-06,
0.07,-0.32,1.57e-06,
0.04,-0.32,1.5800000000000001e-06,
0.07,-0.3,1.59e-06,
0.09,-0.31,1.6e-06,
0.08,-0.26,1.61e-06,
0.12,-0.3,1.62e-06,
0.07,-0.27,1.63e-06,
0.06,-0.27,1.64e-06,
0.06,-0.29,1.65e-06,
0.05,-0.3,1.66e-06,
0.08,-0.27,1.67e-06,
0.06,-0.29,1.68e-06,
0.05,-0.24,1.6900000000000001e-06,
0.05,-0.25,1.7e-06,
0.05,-0.27,1.71e-06,
0.03,-0.25,1.72e-06,
0.08,-0.25,1.73e-06,
0.08,-0.23,1.74e-06,
0.07,-0.25,1.75e-06,
0.07,-0.22,1.76e-06,
0.08,-0.22,1.77e-06,
0.04,-0.2,1.7800000000000001e-06,
0.02,-0.21,1.79e-06,
0.04,-0.19,1.8000000000000001e-06,
0.06,-0.19,1.81e-06,
0.05,-0.17,1.82e-06,
0.04,-0.18,1.83e-06,
0.0,-0.16,1.84e-06,
0.01,-0.19,1.85e-06,
0.07,-0.16,1.86e-06,
0.06,-0.16,1.87e-06,
0.07,-0.17,1.88e-06,
0.03,-0.16,1.8900000000000001e-06,
0.07,-0.18,1.9e-06,
0.05,-0.14,1.91e-06,
0.05,-0.13,1.9200000000000003e-06,
0.03,-0.13,1.93e-06,
0.03,-0.11,1.94e-06,
0.04,-0.15,1.95e-06,
0.04,-0.12,1.96e-06,
0.05,-0.14,1.97e-06,
0.02,-0.12,1.98e-06,
