CH1,CH2,time,Ts
0.1,-1.78,0.0,1e-08
0.11,-1.75,1e-08,
0.1,-1.77,2e-08,
0.07,-1.76,3.0000000000000004e-08,
0.07,-1.77,4e-08,
0.09,-1.76,5e-08,
0.12,-1.78,6.000000000000001e-08,
0.07,-1.77,7e-08,
0.08,-1.79,8e-08,
0.05,-1.78,9e-08,
0.09,-1.78,1e-07,
0.08,-1.75,1.1e-07,
0.07,-1.78,1.2000000000000002e-07,
0.07,-1.73,1.3e-07,
0.1,-1.79,1.4e-07,
0.06,-1.79,1.5e-07,
0.06,-1.77,1.6e-07,
0.12,-1.78,1.7000000000000001e-07,
0.06,-1.74,1.8e-07,
0.06,-1.76,1.9e-07,
0.1,-1.76,2e-07,
0.09,-1.77,2.1e-07,
0.1,-1.76,2.2e-07,
0.06,-1.78,2.3e-07,
0.08,-1.76,2.4000000000000003e-07,
0.05,-1.76,2.5e-07,
0.09,-1.76,2.6e-07,
0.07,-1.78,2.7e-07,
0.05,-1.77,2.8e-07,
0.09,-1.75,2.9000000000000003e-07,
0.06,-1.75,3e-07,
0.03,-1.77,3.1e-07,
0.08,-1.79,3.2e-07,
0.06,-1.75,3.3e-07,
0.1,-1.77,3.4000000000000003e-07,
0.06,-1.79,3.5e-07,
0.07,-1.77,3.6e-07,
0.1,-1.74,3.7e-07,
0.08,-1.77,3.8e-07,
0.07,-1.77,3.9e-07,
0.07,-1.76,4e-07,
0.05,-1.79,4.1e-07,
0.07,-1.77,4.2e-07,
0.05,-1.74,4.3e-07,
0.08,-1.75,4.4e-07,
0.06,-1.79,4.5000000000000003e-07,
0.09,-1.77,4.6e-07,
0.07,-1.79,4.7e-07,
0.06,-1.75,4.800000000000001e-07,
0.05,-1.77,4.9e-07,
0.09,-1.75,5e-07,
0.05,-1.75,5.1e-07,
0.08,-1.76,5.2e-07,
0.07,-1.78,5.3e-07,
0.05,-1.76,5.4e-07,
0.08,-1.73,5.5e-07,
0.08,-1.74,5.6e-07,
0.1,-1.78,5.7e-07,
0.09,-1.76,5.800000000000001e-07,
0.06,-1.77,5.9e-07,
0.04,-1.75,6e-07,
0.07,-1.73,6.1e-07,
0.08,-1.76,6.2e-07,
0.06,-1.73,6.3e-07,
0.05,-1.77,6.4e-07,
0.03,-1.74,6.5e-07,
0.07,-1.72,6.6e-07,
0.06,-1.76,6.7e-07,
0.07,-1.74,6.800000000000001e-07,
0.05,-1.73,6.900000000000001e-07,
0.06,-1.73,7e-07,
0.02,-1.74,7.1e-07,
0.12,-1.75,7.2e-07,
0.05,-1.75,7.3e-07,
0.06,-1.72,7.4e-07,
0.01,-1.71,7.5e-07,
0.07,-1.72,7.6e-07,
0.04,-1.74,7.7e-07,
0.05,-1.74,7.8e-07,
0.04,-1.71,7.900000000000001e-07,
0.09,-1.75,8e-07,
0.04,-1.76,8.1e-07,
0.05,-1.71,8.2e-07,
0.04,-1.75,8.3e-07,
0.06,-1.72,8.4e-07,
0.05,-1.71,8.5e-07,
0.04,-1.73,8.6e-07,
0.05,-1.73,8.7e-07,
0.04,-1.72,8.8e-07,
0.08,-1.73,8.900000000000001e-07,
0.05,-1.74,9.000000000000001e-07,
0.03,-1.74,9.1e-07,
0.03,-1.75,9.2e-07,
0.05,-1.7,9.3e-07,
0.05,-1.73,9.4e-07,
0.04,-1.72,9.5e-07,
0.04,-1.72,9.600000000000001e-07,
0.04,-1.71,9.7e-07,
0.05,-1.72,9.8e-07,
0.05,-1.72,9.9e-07,
0.04,-1.71,1e-06,
0.04,-1.73,1.01e-06,
0.02,-1.72,1.02e-06,
0.04,-1.73,1.03e-06,
0.07,-1.71,1.04e-06,
0.02,-1.73,1.0500000000000001e-06,
0.05,-1.72,1.06e-06,
0.03,-1.73,1.07e-06,
0.07,-1.71,1.08e-06,
0.03,-1.7,1.09e-06,
0.04,-1.69,1.1e-06,
0.03,-1.73,1.11e-06,
0.06,-1.7,1.12e-06,
0.08,-1.68,1.13e-06,
0.07,-1.68,1.14e-06,
0.02,-1.67,1.15e-06,
0.06,-1.67,1.1600000000000001e-06,
0.09,-1.68,1.17e-06,
0.02,-1.69,1.18e-06,
0.06,-1.68,1.19e-06,
0.05,-1.6600000000000001,1.2e-06,
0.04,-1.67,1.21e-06,
0.03,-1.69,1.22e-06,
0.06,-1.67,1.23e-06,
0.01,-1.69,1.24e-06,
0.01,-1.7,1.25e-06,
0.03,-1.69,1.26e-06,
0.06,-1.6600000000000001,1.2700000000000001e-06,
0.02,-1.67,1.28e-06,
0.06,-1.67,1.29e-06,
0.02,-1.68,1.3e-06,
0.05,-1.67,1.31e-06,
0.02,-1.68,1.32e-06,
0.05,-1.7,1.33e-06,
0.04,-1.67,1.34e-06,
0.03,-1.68,1.35e-06,
0.02,-1.6600000000000001,1.3600000000000001e-06,
0.03,-1.6600000000000001,1.37e-06,
0.02,-1.6600000000000001,1.3800000000000001e-06,
0.06,-1.6600000000000001,1.39e-06,
0.03,-1.6600000000000001,1.4e-06,
0.03,-1.6600000000000001,1.41e-06,
0.02,-1.6400000000000001,1.42e-06,
0.03,-1.6600000000000001,1.43e-06,
0.04,-1.67,1.44e-06,
0.07,-1.69,1.45e-06,
0.02,-1.6500000000000001,1.46e-06,
0.04,-1.6500000000000001,1.4700000000000001e-06,
