,t,v
245,12643,386
246,12694,386
247,12745,387
248,12796,386
249,12846,385
250,12897,386
251,12947,386
252,12998,386
253,13049,386
254,13100,388
255,13151,389
256,13201,386
257,13252,386
258,13303,386
259,13354,386
260,13405,386
261,13455,386
262,13506,386
263,13557,387
264,13608,386
265,13659,387
266,13709,386
267,13760,390
268,13811,389
269,13862,387
270,13913,386
271,13963,387
272,14014,386
273,14065,389
274,14115,387
275,14166,387
276,14217,387
277,14267,386
278,14318,388
279,14369,388
280,14419,387
281,14470,390
282,14521,391
283,14572,387
284,14623,388
285,14673,388
286,14724,388
287,14775,387
288,14826,387
289,14876,390
290,14927,389
291,14978,388
292,15028,388
293,15079,389
294,15130,391
295,15180,391
296,15231,391
297,15282,387
298,15332,389
299,15383,390
300,15434,389
301,15484,389
302,15535,389
303,15586,387
304,15637,387
305,15688,387
306,15738,387
307,15789,388
308,15840,391
309,15891,394
310,15941,388
311,15992,389
312,16043,390
313,16093,390
314,16144,389
315,16195,388
316,16246,390
317,16297,390
318,16348,389
319,16399,389
320,16450,393
321,16501,391
322,16552,390
323,16602,388
324,16653,390
325,16704,390
326,16755,390
327,16806,390
328,16856,389
329,16907,389
330,16957,390
331,17008,390
332,17059,389
333,17110,394
334,17160,392
335,17210,394
336,17260,393
337,17311,394
338,17362,390
339,17412,390
340,17463,391
341,17514,391
342,17565,390
343,17615,390
344,17666,390
345,17717,390
346,17768,391
347,17818,389
348,17869,390
349,17920,394
350,17970,395
351,18021,391
352,18072,390
353,18123,391
354,18173,390
355,18224,390
356,18275,391
357,18325,390
358,18376,390
359,18427,390
360,18478,390
361,18528,390
362,18579,390
363,18630,392
364,18681,393
365,18731,390
366,18782,391
367,18833,391
368,18884,391
369,18934,390
370,18985,391
371,19035,391
372,19086,390
373,19137,392
374,19188,391
375,19238,391
376,19289,390
377,19340,394
378,19391,394
379,19442,390
380,19492,391
381,19543,392
382,19594,390
383,19645,390
384,19695,391
385,19746,392
386,19797,391
387,19848,392
388,19898,391
389,19949,391
390,20000,394
391,20051,391
392,20101,391
393,20152,390
394,20203,391
395,20254,391
396,20304,390
397,20355,391
398,20406,391
399,20457,391
400,20508,391
401,20558,390
402,20609,391
403,20660,395
404,20711,393
405,20761,391
406,20812,394
407,20862,392
408,20913,391
409,20964,391
410,21014,394
411,21065,390
412,21116,392
413,21167,392
414,21218,391
415,21268,390
416,21319,392
417,21370,394
418,21421,391
419,21471,391
420,21522,392
421,21573,394
422,21623,392
423,21674,392
424,21725,391
425,21776,390
426,21826,393
427,21877,392
428,21928,391
429,21979,394
430,22029,391
431,22080,394
432,22131,395
433,22182,393
434,22233,392
435,22283,391
436,22334,394
437,22385,392
438,22436,391
439,22486,392
440,22537,391
441,22588,391
442,22639,392
443,22689,392
444,22740,395
445,22791,395
446,22842,392
447,22892,392
448,22943,394
449,22994,394
450,23045,394
451,23095,391
452,23146,391
453,23197,394
454,23247,393
455,23298,394
456,23349,391
457,23399,392
458,23450,395
459,23501,395
460,23552,394
461,23602,393
462,23653,394
463,23704,392
464,23755,393
465,23805,392
466,23856,394
467,23907,394
468,23957,394
469,24008,394
470,24059,391
471,24110,395
472,24160,396
473,24211,395
474,24262,394
475,24313,393
476,24364,392
477,24414,393
478,24465,394
479,24516,394
480,24566,394
481,24617,393
482,24668,394
483,24719,392
484,24770,396
485,24820,396
486,24871,395
487,24922,394
488,24973,394
489,25024,394
490,25074,394
491,25125,392
492,25176,391
493,25226,392
494,25277,392
495,25328,393
496,25379,394
497,25430,398
498,25480,397
499,25531,398
500,25582,391
501,25632,395
502,25683,392
503,25734,394
504,25785,394
505,25836,394
506,25886,394
507,25937,394
508,25988,394
509,26039,391
510,26089,393
511,26140,398
512,26191,394
513,26241,392
514,26292,394
515,26343,395
516,26394,394
517,26445,393
518,26496,396
519,26547,394
520,26597,394
521,26648,395
522,26699,394
523,26750,397
524,26801,394
525,26851,395
526,26902,394
527,26953,392
528,27004,394
529,27054,395
530,27105,392
531,27156,392
532,27207,394
533,27258,394
534,27309,394
535,27359,394
536,27410,397
537,27461,397
538,27512,394
539,27563,392
540,27614,394
541,27664,394
542,27715,394
543,27766,394
544,27816,393
545,27867,394
546,27917,394
547,27968,394
548,28019,394
549,28070,396
550,28120,397
551,28171,396
552,28222,395
553,28273,394
554,28323,394
555,28374,394
556,28425,394
557,28476,394
558,28526,394
559,28577,394
560,28628,394
561,28678,395
562,28729,394
563,28780,395
564,28830,398
565,28881,396
566,28932,394
567,28982,394
568,29033,394
569,29084,394
570,29134,394
571,29185,394
572,29236,394
573,29287,393
574,29338,392
575,29388,394
576,29439,394
577,29489,395
578,29540,398
579,29591,398
580,29642,395
581,29692,394
582,29743,395
583,29794,394
584,29845,395
585,29896,394
586,29947,394
587,29998,395
588,30048,395
589,30099,394
590,30150,398
591,30201,394
592,30251,395
593,30302,395
594,30353,394
595,30404,394
596,30455,394
597,30506,394
598,30556,394
599,30607,394
600,30658,394
601,30709,394
602,30759,394
603,30810,397
604,30861,398
605,30912,394
606,30962,394
607,31013,394
608,31064,395
609,31115,395
610,31165,395
611,31216,394
612,31267,394
613,31318,392
614,31368,394
615,31419,396
616,31470,398
617,31520,398
618,31571,398
619,31622,395
620,31673,395
621,31724,394
622,31775,395
623,31826,394
624,31876,394
625,31927,394
626,31978,394
627,32029,395
628,32080,397
629,32130,396
630,32181,398
631,32232,394
632,32283,394
633,32333,394
634,32384,395
635,32435,395
636,32486,396
637,32537,394
638,32587,394
639,32638,394
640,32689,394
641,32739,395
642,32790,398
643,32841,394
644,32891,397
645,32942,394
646,32993,394
647,33044,395
648,33095,395
649,33146,394
650,33196,394
651,33247,395
652,33298,395
653,33348,395
654,33399,394
655,33450,398
656,33501,396
657,33551,394
658,33602,397
659,33652,395
660,33703,395
661,33754,394
662,33804,395
663,33855,395
664,33906,397
665,33956,394
666,34007,395
667,34058,394
668,34108,394
669,34159,394
670,34209,394
671,34260,397
672,34311,398
673,34362,395
674,34413,394
675,34463,395
676,34514,396
677,34565,395
678,34616,395
679,34667,395
680,34717,394
681,34768,394
682,34819,395
683,34870,398
684,34920,398
685,34971,398
686,35022,396
687,35073,394
688,35123,394
689,35174,395
690,35225,395
691,35275,394
692,35326,396
693,35377,394
694,35427,394
695,35478,395
696,35529,396
697,35580,399
698,35630,398
699,35681,398
700,35732,394
701,35783,394
702,35834,396
703,35884,397
704,35935,395
705,35986,395
706,36036,396
707,36087,394
708,36137,396
709,36188,397
710,36239,396
711,36289,398
712,36340,398
713,36391,395
714,36442,392
715,36493,394
716,36544,397
717,36594,395
718,36645,396
719,36696,395
720,36746,395
721,36797,397
722,36848,397
723,36898,395
724,36949,396
725,36999,396
726,37050,398
727,37101,398
728,37151,396
729,37201,396
730,37252,397
731,37303,398
732,37354,395
733,37405,397
734,37455,394
735,37506,396
736,37557,395
737,37607,395
738,37658,395
739,37709,394
740,37760,398
741,37811,396
742,37861,397
743,37912,395
744,37963,396
745,38014,396
746,38064,398
747,38115,395
748,38166,398
749,38217,396
750,38268,395
751,38319,395
752,38369,394
753,38420,399
754,38471,398
755,38522,396
756,38573,397
757,38623,395
758,38674,397
759,38725,397
760,38775,398
761,38826,395
762,38877,397
763,38928,395
764,38978,395
765,39029,397
766,39080,398
767,39131,399
768,39181,396
769,39232,397
770,39283,396
771,39334,397
772,39384,395
773,39435,395
774,39486,395
775,39536,397
776,39587,396
777,39638,396
778,39689,395
779,39740,399
780,39790,399
781,39841,397
782,39891,395
783,39942,396
784,39992,396
785,40043,395
786,40093,397
787,40144,397
788,40194,395
789,40245,396
790,40296,396
791,40347,396
792,40397,398
793,40448,397
794,40499,395
795,40549,395
796,40600,399
797,40651,399
798,40702,396
799,40752,398
800,40803,398
801,40854,394
802,40904,397
803,40955,397
804,41006,395
805,41057,396
806,41108,397
807,41158,397
808,41209,396
809,41260,398
810,41310,398
811,41361,398
812,41412,396
813,41463,397
814,41513,396
815,41564,396
816,41615,395
817,41665,395
818,41716,398
819,41767,397
820,41818,398
821,41869,395
822,41920,398
823,41970,398
824,42021,398
825,42072,397
826,42122,397
827,42173,395
828,42224,395
829,42275,397
830,42326,397
831,42377,397
832,42427,398
833,42478,397
834,42529,395
835,42580,398
836,42630,399
837,42681,399
838,42732,398
839,42783,397
840,42833,397
841,42884,397
842,42935,396
843,42985,395
844,43036,396
845,43087,398
846,43138,397
847,43188,397
848,43239,395
849,43290,398
850,43340,398
851,43391,399
852,43442,395
853,43493,397
854,43544,396
855,43595,397
856,43645,398
857,43696,397
858,43747,397
859,43798,397
860,43848,396
861,43899,396
862,43949,395
863,44000,399
864,44051,399
865,44102,398
866,44153,396
867,44203,397
868,44254,396
869,44305,397
870,44356,397
871,44406,398
872,44457,398
873,44508,396
874,44559,398
875,44610,399
876,44660,399
877,44711,399
878,44762,396
879,44813,398
880,44864,397
881,44915,397
882,44966,397
883,45016,398
884,45067,396
885,45118,396
886,45168,398
887,45219,395
888,45270,399
889,45321,399
890,45372,397
891,45422,397
892,45473,398
893,45523,398
894,45574,397
895,45625,398
896,45676,395
897,45727,395
898,45777,398
899,45828,398
900,45878,397
901,45929,398
902,45980,399
903,46030,399
904,46081,399
905,46132,397
906,46183,396
907,46234,396
908,46284,397
909,46335,396
910,46386,397
911,46438,396
912,46488,398
913,46539,396
914,46589,398
915,46640,399
916,46691,397
917,46741,398
918,46792,397
919,46843,398
920,46894,397
921,46944,398
922,46995,397
923,47046,397
924,47097,397
925,47147,394
926,47198,399
927,47249,396
928,47299,398
929,47350,398
930,47401,398
931,47451,398
932,47502,397
933,47553,397
934,47603,398
935,47654,398
936,47705,396
937,47756,396
938,47806,397
939,47857,397
940,47908,398
941,47959,397
942,48009,397
943,48060,399
944,48111,394
945,48161,398
946,48212,398
947,48263,397
948,48314,398
949,48364,398
950,48415,398
951,48466,398
952,48517,398
953,48568,398
954,48618,397
955,48669,397
956,48720,399
957,48770,399
958,48821,399
959,48872,398
960,48923,398
961,48973,398
962,49024,398
963,49075,396
964,49125,398
965,49176,397
966,49227,397
967,49277,398
968,49328,398
969,49379,397
970,49430,399
971,49480,399
972,49531,399
973,49582,398
974,49633,398
975,49683,397
976,49734,398
977,49784,398
978,49835,396
979,49886,398
980,49937,398
981,49988,397
982,50038,398
983,50089,397
984,50140,399
985,50191,398
986,50241,397
987,50292,398
988,50343,398
989,50393,397
990,50444,395
991,50494,397
992,50545,398
993,50596,398
994,50647,398
995,50697,397
996,50748,398
997,50799,396
998,50850,398
999,50901,399
1000,50951,398
1001,51002,397
1002,51053,398
1003,51104,398
1004,51154,397
1005,51205,398
1006,51256,397
1007,51307,397
1008,51357,398
1009,51408,398
1010,51459,398
1011,51510,399
1012,51561,399
1013,51611,396
1014,51662,398
1015,51713,397
1016,51764,398
1017,51814,397
1018,51865,398
1019,51916,398
1020,51966,398
1021,52017,398
1022,52068,397
1023,52118,398
1024,52169,398
1025,52220,399
1026,52270,399
1027,52321,399
1028,52371,398
1029,52422,398
1030,52473,397
1031,52524,398
1032,52575,397
1033,52625,398
1034,52676,398
1035,52727,397
1036,52778,396
1037,52828,397
1038,52879,398
1039,52930,399
1040,52980,399
1041,53031,399
1042,53082,398
1043,53132,398
1044,53183,395
1045,53234,398
1046,53284,398
1047,53335,398
1048,53385,397
1049,53436,395
1050,53487,398
1051,53538,398
1052,53589,396
1053,53640,399
1054,53691,399
1055,53742,398
1056,53793,398
1057,53843,396
1058,53894,398
1059,53945,398
1060,53996,398
1061,54046,395
1062,54097,398
1063,54148,398
1064,54199,398
1065,54249,397
1066,54300,399
1067,54350,399
1068,54401,399
1069,54452,397
1070,54503,398
1071,54554,399
1072,54605,398
1073,54655,397
1074,54706,398
1075,54756,398
1076,54807,398
1077,54858,397
1078,54909,398
1079,54960,399
1080,55010,399
1081,55061,399
1082,55112,398
1083,55162,398
1084,55213,398
1085,55264,398
1086,55314,398
1087,55365,398
1088,55415,398
1089,55466,398
1090,55517,398
1091,55568,398
1092,55618,398
1093,55669,397
1094,55720,399
1095,55770,399
1096,55821,399
1097,55872,398
1098,55923,398
1099,55973,398
1100,56024,398
1101,56075,398
1102,56125,398
1103,56176,397
1104,56227,398
1105,56278,398
1106,56329,398
1107,56379,398
1108,56431,399
1109,56482,398
1110,56533,398
1111,56584,398
1112,56634,398
1113,56685,398
1114,56736,398
1115,56786,398
1116,56837,397
1117,56887,398
1118,56938,397
1119,56989,398
1120,57040,399
1121,57091,399
1122,57141,398
1123,57192,398
1124,57243,398
1125,57294,398
1126,57344,398
1127,57395,398
1128,57446,398
1129,57496,397
1130,57547,398
1131,57598,398
1132,57649,398
1133,57700,399
1134,57750,399
1135,57801,399
1136,57852,398
1137,57903,398
1138,57954,398
1139,58004,398
1140,58055,398
1141,58106,398
1142,58157,398
1143,58207,398
1144,58258,398
1145,58309,398
1146,58359,398
1147,58410,399
1148,58461,399
1149,58511,398
1150,58562,398
1151,58613,398
1152,58664,399
1153,58715,398
1154,58765,398
1155,58816,397
1156,58867,398
1157,58917,398
1158,58968,398
1159,59018,398
1160,59069,397
1161,59120,399
1162,59171,399
1163,59222,398
1164,59272,397
1165,59323,399
1166,59374,396
1167,59425,398
1168,59476,399
1169,59527,398
1170,59577,399
1171,59628,398
1172,59679,398
1173,59730,399
1174,59780,399
1175,59831,399
1176,59882,398
1177,59933,398
1178,59983,398
1179,60034,398
1180,60084,399
1181,60135,398
1182,60186,398
1183,60237,398
1184,60287,398
1185,60338,398
1186,60389,398
1187,60440,399
1188,60490,399
1189,60541,399
1190,60592,399
1191,60643,398
1192,60693,399
1193,60744,398
1194,60795,397
1195,60845,398
1196,60896,398
1197,60947,397
1198,60998,398
1199,61049,398
1200,61100,399
1201,61150,399
1202,61201,399
1203,61252,398
1204,61302,396
1205,61353,398
1206,61403,399
1207,61454,398
1208,61504,398
1209,61555,399
1210,61606,398
1211,61656,398
1212,61707,398
1213,61758,399
1214,61809,397
1215,61860,399
1216,61911,400
1217,61961,399
1218,62012,398
1219,62063,399
1220,62113,398
1221,62164,398
1222,62215,398
1223,62265,399
1224,62316,399
1225,62367,398
1226,62418,398
1227,62469,399
1228,62519,398
1229,62570,399
1230,62621,398
1231,62671,397
1232,62722,398
1233,62773,398
1234,62823,398
1235,62874,398
1236,62925,398
1237,62976,398
1238,63027,398
1239,63077,397
1240,63128,398
1241,63179,397
1242,63229,398
1243,63280,399
1244,63331,400
1245,63382,398
1246,63432,399
1247,63483,398
1248,63534,398
1249,63585,398
1250,63635,398
1251,63686,398
1252,63737,398
1253,63787,397
1254,63838,399
1255,63889,398
1256,63940,399
1257,63990,399
1258,64041,399
1259,64092,399
1260,64142,399
1261,64193,398
1262,64244,399
1263,64295,398
1264,64346,398
1265,64397,398
1266,64448,399
1267,64498,398
1268,64549,398
1269,64599,398
1270,64650,399
1271,64701,399
1272,64751,399
1273,64802,398
1274,64852,398
1275,64903,398
1276,64954,398
1277,65004,399
1278,65055,398
1279,65106,399
1280,65157,398
1281,65207,399
1282,65258,398
1283,65309,399
1284,65359,398
1285,65410,399
1286,65460,399
1287,65511,399
1288,65561,398
1289,65612,399
1290,65663,398
1291,65714,398
1292,65764,398
1293,65815,399
1294,65866,398
1295,65917,399
1296,65968,398
1297,66018,398
1298,66069,398
1299,66119,398
1300,66170,399
1301,66221,399
1302,66271,398
1303,66322,399
1304,66373,399
1305,66424,399
1306,66475,398
1307,66526,398
1308,66577,398
1309,66627,399
1310,66678,399
1311,66729,398
1312,66780,399
1313,66831,399
1314,66881,398
1315,66932,398
1316,66983,399
1317,67034,398
1318,67084,398
1319,67135,398
1320,67186,398
1321,67237,398
1322,67287,398
1323,67338,398
1324,67389,399
1325,67440,399
1326,67491,400
1327,67542,398
1328,67593,398
1329,67643,398
1330,67694,398
1331,67745,398
1332,67796,398
1333,67846,399
1334,67897,399
1335,67948,398
1336,67998,399
1337,68049,398
1338,68100,400
1339,68151,399
1340,68201,398
1341,68252,399
1342,68303,398
1343,68354,398
1344,68405,399
1345,68455,398
1346,68506,399
1347,68557,399
1348,68608,398
1349,68658,398
1350,68709,399
1351,68760,399
1352,68810,399
1353,68861,399
1354,68912,399
1355,68963,398
1356,69014,399
1357,69064,399
1358,69115,398
1359,69166,398
1360,69217,398
1361,69267,399
1362,69318,398
1363,69369,398
1364,69420,399
1365,69471,399
1366,69521,398
1367,69572,398
1368,69622,398
1369,69673,398
1370,69724,399
1371,69775,399
1372,69825,398
1373,69876,398
1374,69927,399
1375,69977,399
1376,70028,398
1377,70079,398
1378,70130,399
1379,70181,399
1380,70231,399
1381,70282,399
1382,70333,398
1383,70384,399
1384,70434,398
1385,70485,399
1386,70536,399
1387,70586,398
1388,70637,399
1389,70688,399
1390,70739,399
1391,70790,399
1392,70840,399
1393,70891,400
1394,70942,399
1395,70993,398
1396,71044,399
1397,71095,399
1398,71145,399
1399,71196,398
1400,71247,399
1401,71297,398
1402,71348,399
1403,71399,398
1404,71449,397
1405,71500,399
1406,71551,399
1407,71602,398
1408,71653,399
1409,71703,399
1410,71754,398
1411,71805,398
1412,71856,399
1413,71907,398
1414,71958,399
1415,72009,399
1416,72059,399
1417,72110,399
1418,72161,399
1419,72211,398
1420,72262,399
1421,72313,398
1422,72363,399
1423,72414,398
1424,72465,398
1425,72515,398
1426,72566,398
1427,72616,398
1428,72667,398
1429,72718,399
1430,72769,398
1431,72819,398
1432,72870,400
1433,72920,399
1434,72971,399
1435,73022,399
1436,73073,398
1437,73124,399
1438,73174,399
1439,73225,398
1440,73276,399
1441,73327,399
1442,73377,399
1443,73428,399
1444,73479,399
1445,73530,400
1446,73581,399
1447,73631,399
1448,73682,398
1449,73732,399
1450,73783,399
1451,73834,399
1452,73884,399
1453,73935,399
1454,73986,397
1455,74037,398
1456,74088,398
1457,74138,398
1458,74189,398
1459,74240,399
1460,74290,399
1461,74341,399
1462,74392,399
1463,74443,398
1464,74494,399
1465,74544,399
1466,74595,398
1467,74646,399
1468,74696,399
1469,74747,398
1470,74798,398
1471,74849,398
1472,74899,399
1473,74950,399
1474,75001,399
1475,75051,399
1476,75102,399
1477,75153,399
1478,75204,399
1479,75255,399
1480,75306,398
1481,75356,398
1482,75407,399
1483,75458,399
1484,75509,398
1485,75559,398
1486,75610,399
1487,75661,399
1488,75712,399
1489,75762,398
1490,75813,399
1491,75864,399
1492,75915,398
1493,75966,399
1494,76017,398
1495,76068,399
1496,76118,398
1497,76169,398
1498,76220,399
1499,76270,399
1500,76321,400
1501,76371,398
1502,76424,398
1503,76475,398
1504,76526,399
1505,76577,398
1506,76627,398
1507,76678,398
1508,76729,398
1509,76780,399
1510,76831,399
1511,76881,398
1512,76932,398
1513,76983,398
1514,77033,398
1515,77084,398
1516,77135,399
1517,77186,399
1518,77236,399
1519,77287,399
1520,77338,398
1521,77389,398
1522,77440,399
1523,77491,398
1524,77541,398
1525,77592,398
1526,77643,398
1527,77693,398
1528,77744,398
1529,77794,399
1530,77845,398
1531,77896,398
1532,77947,399
1533,77998,399
1534,78049,399
1535,78099,398
1536,78150,399
1537,78201,400
1538,78251,399
1539,78302,398
1540,78353,398
1541,78404,399
1542,78455,399
1543,78505,398
1544,78556,399
1545,78607,399
1546,78658,398
1547,78709,399
1548,78759,399
1549,78810,399
1550,78861,401
1551,78912,398
1552,78962,399
1553,79013,398
1554,79064,398
1555,79115,398
1556,79166,399
1557,79217,399
1558,79267,399
1559,79318,399
1560,79369,399
1561,79420,399
1562,79471,399
1563,79521,399
1564,79572,398
1565,79623,399
1566,79674,399
1567,79725,398
1568,79775,399
1569,79826,399
1570,79877,398
1571,79928,399
1572,79979,399
1573,80029,398
1574,80080,399
1575,80131,399
1576,80182,399
1577,80233,398
1578,80283,398
1579,80333,398
1580,80384,399
1581,80435,399
1582,80485,398
1583,80535,398
1584,80586,398
1585,80637,398
1586,80688,399
1587,80739,399
1588,80789,398
1589,80840,399
1590,80891,399
1591,80941,399
1592,80992,399
1593,81043,398
1594,81094,399
1595,81145,399
1596,81195,398
1597,81246,398
1598,81297,398
1599,81348,398
1600,81398,399
1601,81449,398
1602,81500,399
1603,81551,398
1604,81601,399
1605,81652,399
1606,81703,399
1607,81753,398
1608,81804,399
1609,81855,398
1610,81905,399
1611,81956,399
1612,82007,399
1613,82058,399
1614,82108,398
1615,82159,399
1616,82210,399
1617,82261,400
1618,82312,399
1619,82362,399
1620,82413,398
1621,82464,398
1622,82515,399
1623,82566,398
1624,82617,398
1625,82668,399
1626,82718,398
1627,82769,399
1628,82820,399
1629,82870,400
1630,82921,400
1631,82972,399
1632,83023,398
1633,83073,398
1634,83124,398
1635,83175,399
1636,83225,398
1637,83276,398
1638,83327,399
1639,83378,399
1640,83428,399
1641,83479,399
1642,83529,399
1643,83580,399
1644,83631,399
1645,83681,399
1646,83732,398
1647,83783,399
1648,83834,398
1649,83885,398
1650,83935,398
1651,83986,398
1652,84036,398
1653,84087,398
1654,84138,399
1655,84189,398
1656,84240,400
1657,84291,400
1658,84342,398
1659,84392,398
1660,84443,399
1661,84494,399
1662,84545,398
1663,84596,398
1664,84646,399
1665,84697,398
1666,84748,399
1667,84799,399
1668,84849,398
1669,84900,399
1670,84951,399
1671,85001,398
1672,85052,398
1673,85103,399
1674,85154,398
1675,85205,399
1676,85255,398
1677,85306,399
1678,85357,398
1679,85408,399
1680,85458,398
1681,85509,399
1682,85560,400
1683,85611,400
1684,85662,399
1685,85712,399
1686,85763,398
1687,85814,399
1688,85865,399
1689,85916,398
1690,85967,399
1691,86018,399
1692,86069,398
1693,86119,397
1694,86170,399
1695,86221,399
1696,86272,399
1697,86323,398
1698,86373,399
1699,86425,399
1700,86476,398
1701,86527,399
1702,86578,398
1703,86629,398
1704,86679,399
1705,86730,400
1706,86781,399
1707,86831,398
1708,86882,399
1709,86933,398
1710,86983,399
1711,87034,399
1712,87085,398
1713,87136,399
1714,87187,399
1715,87237,399
1716,87288,399
1717,87339,399
1718,87390,400
1719,87440,399
1720,87491,400
1721,87542,398
1722,87592,398
1723,87643,399
1724,87694,399
1725,87745,399
1726,87796,399
1727,87847,399
1728,87948,398
1729,87999,398
1730,88050,399
1731,88100,399
1732,88151,400
1733,88202,399
1734,88253,398
1735,88304,397
1736,88355,398
1737,88405,399
1738,88456,398
1739,88507,399
1740,88557,399
1741,88608,399
1742,88659,398
1743,88710,401
1744,88760,399
1745,88811,399
1746,88862,398
1747,88913,399
1748,88964,399
1749,89015,399
1750,89065,399
1751,89116,399
1752,89166,399
1753,89217,399
1754,89268,398
1755,89319,399
1756,89370,400
1757,89421,399
1758,89471,399
1759,89522,398
1760,89572,399
1761,89623,399
1762,89674,399
1763,89724,399
1764,89775,399
1765,89825,399
1766,89876,399
1767,89927,399
1768,89978,399
1769,90028,398
1770,90079,399
1771,90130,400
1772,90180,401
1773,90231,402
1774,90282,399
1775,90333,398
1776,90383,399
1777,90434,399
1778,90484,399
1779,90535,399
1780,90586,399
1781,90637,399
1782,90688,399
1783,90738,399
1784,90789,399
1785,90839,399
1786,90890,400
1787,90941,401
1788,90991,399
1789,91042,399
1790,91093,399
1791,91144,399
1792,91194,399
1793,91245,399
1794,91296,399
1795,91346,399
1796,91397,399
1797,91448,398
1798,91499,399
1799,91550,401
1800,91600,399
1801,91651,401
1802,91702,399
1803,91753,399
1804,91803,399
1805,91854,399
1806,91905,399
1807,91956,399
1808,92007,399
1809,92057,399
1810,92108,399
1811,92159,399
1812,92210,400
1813,92260,401
1814,92311,400
1815,92362,399
1816,92413,399
1817,92463,399
1818,92514,399
1819,92564,398
1820,92615,399
1821,92666,399
1822,92716,399
1823,92767,399
1824,92817,399
1825,92868,398
1826,92919,398
1827,92969,399
1828,93020,401
1829,93071,400
1830,93122,399
1831,93172,399
1832,93223,399
1833,93274,399
1834,93325,399
1835,93376,399
1836,93426,398
1837,93477,399
1838,93528,399
1839,93578,399
1840,93629,398
1841,93680,399
1842,93731,401
1843,93782,399
1844,93833,399
1845,93883,399
1846,93934,398
1847,93985,399
1848,94036,399
1849,94086,399
1850,94137,399
1851,94188,399
1852,94239,399
1853,94289,399
1854,94340,401
1855,94391,399
1856,94441,399
1857,94492,399
1858,94543,399
1859,94594,399
1860,94644,399
1861,94695,399
1862,94746,399
1863,94797,399
1864,94848,399
1865,94898,399
1866,94949,399
1867,95000,400
1868,95051,401
1869,95101,399
1870,95152,399
1871,95203,399
1872,95254,399
1873,95304,399
1874,95355,399
