CH1,CH2,CH3,time,Ts
3.0596875,-0.020078125,-0.200625,0.0,2e-09
3.07953125,-0.03,-0.2,2e-09,
3.12015625,-0.030078125,-0.1603125,4e-09,
3.02,-0.03,-0.24,6.000000000000001e-09,
3.0596875,-0.04,-0.240625,8e-09,
3.00046875,-0.040078125,-0.27968750000000003,1e-08,
3.1403125000000003,-0.049921875000000004,-0.19968750000000002,1.2000000000000002e-08,
3.039375,-0.020078125,-0.2,1.4000000000000001e-08,
3.06015625,-0.039218750000000004,-0.160625,1.6e-08,
2.98,-0.0403125,-0.19968750000000002,1.8000000000000002e-08,
3.05984375,-0.01,-0.2396875,2e-08,
3.00046875,-0.040078125,-0.2403125,2.2000000000000002e-08,
3.03921875,-0.02,-0.3203125,2.4000000000000003e-08,
3.040625,-0.009921875,-0.2,2.6e-08,
3.00125,-0.04953125,-0.280625,2.8000000000000003e-08,
3.00203125,-0.05,-0.160625,3.0000000000000004e-08,
3.14078125,-0.01,-0.320625,3.2e-08,
3.079375,-0.040234375,-0.3184375,3.4e-08,
3.1,-0.019609375000000002,-0.24,3.6000000000000005e-08,
3.05921875,-0.010390625,-0.4403125,3.8e-08,
3.0607812500000002,-0.050234375,-0.27875,4e-08,
3.1198437500000002,-0.0403125,-0.2828125,4.2000000000000006e-08,
3.06015625,-0.03,-0.080625,4.4000000000000004e-08,
3.0998437500000002,-0.030078125,-0.161875,4.6e-08,
3.06015625,-0.019921875000000002,-0.3203125,4.8000000000000006e-08,
3.07984375,-0.010078125,-0.28,5.0000000000000004e-08,
3.0403125,-0.04,-0.2784375,5.2e-08,
3.03984375,-0.010078125,-0.1203125,5.4e-08,
3.04015625,-0.049609375000000004,-0.2384375,5.6000000000000005e-08,
3.06,-0.04015625,-0.32,5.8e-08,
3.05984375,-0.02,-0.2390625,6.000000000000001e-08,
3.06,-0.05015625,-0.2,6.2e-08,
3.06,-0.04984375,-0.2828125,6.4e-08,
3.06,-0.01,-0.4,6.600000000000001e-08,
3.06,-0.0196875,-0.1253125,6.8e-08,
3.05953125,-0.02,-0.1990625,7e-08,
3.01984375,-0.01,-0.36,7.200000000000001e-08,
3.0796875,-0.0203125,-0.240625,7.4e-08,
3.1,-0.05015625,-0.2403125,7.6e-08,
3.08015625,-0.06,-0.199375,7.800000000000001e-08,
3.04015625,-0.0496875,-0.199375,8e-08,
3.04046875,-0.029921875,-0.28,8.2e-08,
2.94,-0.05,-0.24,8.400000000000001e-08,
3.02,-0.04,-0.27968750000000003,8.6e-08,
3.08,-0.04,-0.200625,8.800000000000001e-08,
3.059375,-0.029453125,-0.320625,9.000000000000001e-08,
3.06046875,0.01,-0.24,9.2e-08,
3.1198437500000002,-0.039453125,-0.3203125,9.400000000000001e-08,
3.02,-0.060078125,-0.19968750000000002,9.600000000000001e-08,
3.06,-0.02,-0.27968750000000003,9.8e-08,
3.02,-0.060078125,-0.28,1.0000000000000001e-07,
3.0996875,-0.039765625,-0.280625,1.02e-07,
3.10015625,-0.05015625,-0.27968750000000003,1.04e-07,
3.1,-0.050078125,-0.16125,1.0600000000000001e-07,
3.08015625,-0.06015625,-0.1575,1.08e-07,
3.05984375,-0.029765625,-0.319375,1.1e-07,
3.0596875,-0.02015625,-0.320625,1.1200000000000001e-07,
3.04015625,-0.0403125,-0.2003125,1.14e-07,
3.0807812500000002,-0.039765625,-0.279375,1.16e-07,
3.07921875,-0.019765625000000002,-0.16,1.1800000000000001e-07,
3.01953125,-0.020078125,-0.4,1.2000000000000002e-07,
3.03921875,-0.03,-0.200625,1.22e-07,
3.0596875,-0.04,-0.279375,1.24e-07,
3.0403125,-0.05984375,-0.2,1.2600000000000002e-07,
2.9596875000000002,-0.05984375,-0.2396875,1.28e-07,
3.07921875,-0.0196875,-0.16,1.3e-07,
3.0609375,-0.010078125,-0.240625,1.3200000000000002e-07,
3.03890625,-0.039296875,-0.27968750000000003,1.34e-07,
3.08,-0.06,-0.28,1.36e-07,
3.03953125,-0.039921875,-0.24,1.3800000000000002e-07,
3.06046875,-0.04015625,-0.2009375,1.4e-07,
3.08,-0.039921875,-0.320625,1.42e-07,
3.0596875,-0.029921875,-0.32,1.4400000000000002e-07,
3.02,-0.040234375,-0.2,1.46e-07,
3.06,-0.0603125,-0.2784375,1.48e-07,
2.9996875000000003,-0.040078125,-0.20125,1.5000000000000002e-07,
3.06,-0.059921875,-0.160625,1.52e-07,
3.08,-0.029921875,-0.2403125,1.54e-07,
3.0596875,-0.050078125,-0.2,1.5600000000000002e-07,
3.02,-0.029843750000000002,-0.19968750000000002,1.58e-07,
3.00015625,-0.04015625,-0.1584375,1.6e-07,
3.0203125,-0.04,-0.28,1.6200000000000002e-07,
3.1003125000000002,-0.040078125,-0.2403125,1.64e-07,
3.0996875,-0.060234375,-0.3190625,1.66e-07,
3.07890625,-0.059609375,-0.1596875,1.6800000000000002e-07,
3.0196875,-0.029687500000000002,-0.24125,1.7000000000000001e-07,
3.06015625,-0.020078125,-0.2,1.72e-07,
3.08,-0.029843750000000002,-0.24125,1.7400000000000002e-07,
3.08,-0.040078125,-0.2,1.7600000000000001e-07,
3.1,-0.039843750000000004,-0.3603125,1.78e-07,
3.06015625,0.00046875,-0.2803125,1.8000000000000002e-07,
3.07984375,-0.000625,-0.3203125,1.8200000000000002e-07,
3.1007812500000003,-0.050078125,-0.24,1.84e-07,
3.03953125,-0.03,-0.3203125,1.8600000000000002e-07,
3.0990625,-0.05,-0.2021875,1.8800000000000002e-07,
2.9792187500000002,-0.02,-0.2003125,1.9e-07,
3.060625,-0.039921875,-0.16,1.9200000000000003e-07,
3.06,-0.020390625,-0.24,1.9400000000000002e-07,
3.10109375,-0.06984375,-0.2809375,1.96e-07,
3.11890625,-0.01984375,-0.3203125,1.98e-07,
2.9990625,-0.07,-0.20375000000000001,2.0000000000000002e-07,
3.0390625,-0.04,-0.16,2.02e-07,
3.0996875,-0.04,-0.16,2.04e-07,
3.08015625,-0.04,-0.2,2.0600000000000002e-07,
3.06015625,-0.029921875,-0.1196875,2.08e-07,
3.0403125,-0.03015625,-0.2421875,2.1e-07,
3.02,-0.029921875,-0.4003125,2.1200000000000002e-07,
3.03890625,-0.029453125,-0.2071875,2.14e-07,
3.07953125,-0.06,-0.2,2.16e-07,
3.0196875,-0.039921875,-0.3596875,2.1800000000000002e-07,
3.080625,-0.04984375,-0.2790625,2.2e-07,
3.0998437500000002,-0.0196875,-0.12,2.22e-07,
3.06,-0.02015625,-0.278125,2.2400000000000002e-07,
3.0596875,-0.029921875,-0.3615625,2.26e-07,
2.98,-0.04015625,-0.240625,2.28e-07,
3.06,-0.039609375,-0.319375,2.3000000000000002e-07,
2.98,-0.020234375,-0.2803125,2.32e-07,
3.0,-0.05,-0.2396875,2.34e-07,
2.98,-0.019609375000000002,-0.2403125,2.3600000000000002e-07,
3.0803125000000002,-0.040625,-0.28,2.3800000000000001e-07,
3.05984375,-0.04,-0.32375,2.4000000000000003e-07,
3.1,-0.04015625,-0.1603125,2.42e-07,
3.04,-0.06,-0.2403125,2.44e-07,
3.04015625,-0.039765625,-0.1190625,2.46e-07,
3.0603125,-0.03,-0.2021875,2.48e-07,
3.0998437500000002,-0.040546875,-0.24,2.5000000000000004e-07,
3.0596875,-0.06,-0.2,2.5200000000000003e-07,
3.06015625,-0.021640625,-0.2396875,2.54e-07,
3.0396875,-0.009453125,-0.32,2.56e-07,
3.0796875,-0.0496875,-0.16,2.58e-07,
3.0607812500000002,-0.0403125,-0.3221875,2.6e-07,
3.04,-0.020234375,-0.39968750000000003,2.62e-07,
3.05875,0.0,-0.2415625,2.6400000000000003e-07,
3.1,-0.019375,-0.2403125,2.66e-07,
3.05953125,-0.029843750000000002,-0.23875000000000002,2.68e-07,
3.04,-0.030390625,-0.3609375,2.7e-07,
3.0603125,0.01,-0.16,2.72e-07,
3.12015625,-0.039843750000000004,-0.3209375,2.74e-07,
3.099375,-0.03,-0.2,2.7600000000000004e-07,
3.05984375,-0.03,-0.2396875,2.7800000000000003e-07,
3.08,-0.02921875,-0.20125,2.8e-07,
3.08,-0.050234375,-0.2396875,2.82e-07,
3.06046875,-0.020078125,-0.3203125,2.84e-07,
3.0,-0.04984375,-0.32,2.86e-07,
3.0596875,-0.040078125,-0.320625,2.8800000000000004e-07,
3.020625,-0.040078125,-0.32,2.9000000000000003e-07,
3.01984375,-0.02015625,-0.32,2.92e-07,
3.04078125,-0.029921875,-0.3603125,2.94e-07,
3.10015625,-0.03,-0.36,2.96e-07,
3.0596875,-0.049921875000000004,-0.15812500000000002,2.98e-07,
3.040625,-0.05,-0.200625,3.0000000000000004e-07,
3.12,-0.05,-0.24,3.0200000000000003e-07,
3.04015625,-0.030078125,-0.359375,3.04e-07,
3.08,-0.039453125,-0.165,3.06e-07,
2.99984375,-0.0403125,-0.1196875,3.08e-07,
3.03984375,-0.02,-0.20125,3.1e-07,
3.01984375,-0.06,-0.32,3.1200000000000004e-07,
3.06,-0.040078125,-0.2396875,3.1400000000000003e-07,
3.06,-0.04,-0.2409375,3.16e-07,
3.04046875,-0.04,-0.32,3.18e-07,
3.02,-0.039921875,-0.2809375,3.2e-07,
3.07984375,-0.049765625,-0.24,3.22e-07,
3.04,-0.05046875,-0.199375,3.2400000000000004e-07,
3.08015625,-0.01,-0.16,3.2600000000000003e-07,
3.0396875,-0.039921875,-0.11937500000000001,3.28e-07,
3.01984375,-0.03,-0.1209375,3.3e-07,
3.08,-0.049921875000000004,-0.1990625,3.32e-07,
2.99984375,-0.0303125,-0.2,3.34e-07,
3.03953125,-0.030078125,-0.2,3.3600000000000004e-07,
3.12,-0.019921875000000002,-0.2,3.3800000000000004e-07,
3.02046875,-0.05,-0.2,3.4000000000000003e-07,
2.97828125,0.0,-0.32,3.42e-07,
3.1198437500000002,0.0,-0.2003125,3.44e-07,
3.0009375,-0.0390625,-0.2403125,3.46e-07,
3.0609375,-0.04,-0.2,3.4800000000000005e-07,
3.0596875,-0.02,-0.3196875,3.5000000000000004e-07,
3.03953125,-0.04,-0.240625,3.5200000000000003e-07,
3.02046875,-0.02,-0.440625,3.54e-07,
3.05953125,-0.04015625,-0.279375,3.56e-07,
2.9796875000000003,-0.050078125,-0.32125,3.58e-07,
3.0390625,-0.04015625,-0.16,3.6000000000000005e-07,
3.05953125,-0.039765625,-0.20125,3.6200000000000004e-07,
3.08,-0.050234375,-0.24,3.6400000000000003e-07,
3.0403125,-0.010078125,-0.19718750000000002,3.66e-07,
2.99953125,-0.030078125,-0.1221875,3.68e-07,
3.09890625,-0.02,-0.32,3.7e-07,
3.08140625,-0.030546875,-0.2840625,3.7200000000000005e-07,
3.01984375,7.8125e-05,-0.200625,3.7400000000000004e-07,
3.06015625,-0.05,-0.3203125,3.7600000000000003e-07,
3.07953125,-0.03,-0.28,3.78e-07,
3.01984375,-0.04,-0.240625,3.8e-07,
3.06,-0.03,-0.36,3.82e-07,
3.0,-0.019921875000000002,-0.3209375,3.8400000000000005e-07,
3.0,-0.0496875,-0.24125,3.8600000000000004e-07,
3.01984375,-0.060234375,-0.199375,3.8800000000000003e-07,
3.03984375,-0.03,-0.28,3.9e-07,
3.05984375,-0.030078125,-0.2396875,3.92e-07,
3.05984375,-0.02015625,-0.2,3.94e-07,
3.08,-0.04,-0.1596875,3.96e-07,
3.06046875,-0.02,-0.2778125,3.9800000000000004e-07,
3.03984375,-0.049921875000000004,-0.27968750000000003,4.0000000000000003e-07,
3.1,-0.03015625,-0.2,4.02e-07,
3.05984375,-0.04,-0.239375,4.04e-07,
3.08015625,-0.040078125,-0.15937500000000002,4.06e-07,
3.0396875,-0.05,-0.2409375,4.08e-07,
3.01984375,-0.030078125,-0.2396875,4.1000000000000004e-07,
3.01984375,-0.029687500000000002,-0.2021875,4.1200000000000004e-07,
3.05984375,-0.04,-0.16,4.1400000000000003e-07,
3.06,-0.030078125,-0.24125,4.16e-07,
3.0409375,-0.020078125,-0.27968750000000003,4.18e-07,
2.97953125,-0.04,-0.1603125,4.2e-07,
3.05921875,-0.020078125,-0.2,4.2200000000000005e-07,
3.0217187500000002,-0.029687500000000002,-0.2396875,4.2400000000000004e-07,
3.00046875,-0.04,-0.279375,4.2600000000000003e-07,
3.04,-0.02,-0.28,4.28e-07,
2.99953125,-0.04015625,-0.28,4.3e-07,
3.0,-0.049921875000000004,-0.28,4.32e-07,
3.02125,-0.039921875,-0.3196875,4.3400000000000005e-07,
3.10015625,-0.04,-0.19843750000000002,4.3600000000000004e-07,
3.05921875,-0.030078125,-0.1571875,4.3800000000000003e-07,
3.05921875,-0.03,-0.200625,4.4e-07,
3.1193750000000002,-0.03,-0.03875,4.42e-07,
3.1012500000000003,-0.030078125,-0.1221875,4.44e-07,
3.01984375,-0.040078125,-0.32,4.4600000000000005e-07,
3.07921875,-0.05,-0.1978125,4.4800000000000004e-07,
3.0607812500000002,-0.05015625,-0.1990625,4.5000000000000003e-07,
3.0403125,-0.040078125,-0.3603125,4.52e-07,
3.08015625,-0.049921875000000004,-0.24,4.54e-07,
3.05953125,-0.06,-0.36062500000000003,4.56e-07,
3.04,-0.04,-0.28,4.5800000000000005e-07,
3.0803125000000002,-0.05,-0.28,4.6000000000000004e-07,
3.12,-0.04,-0.28,4.6200000000000003e-07,
