time,CH1,CH2
-0.005,-0.23600000000000002,0.8
-0.004999,-0.234,0.9
-0.004998,-0.23600000000000002,0.8
-0.004997,-0.234,0.9
-0.0049960000000000004,-0.23600000000000002,0.6000000000000001
-0.004995,-0.234,0.9
-0.004994,-0.234,1.0
-0.004993,-0.23600000000000002,0.9
-0.004992,-0.232,0.9
-0.004991,-0.232,0.9
-0.0049900000000000005,-0.234,1.0
-0.004989,-0.23600000000000002,0.9
-0.004988,-0.23600000000000002,1.1
-0.004987,-0.234,1.1
-0.004986,-0.232,1.0
-0.004985,-0.23,1.3
-0.004984,-0.23,1.2000000000000002
-0.0049830000000000004,-0.23,1.3
-0.004982,-0.234,1.0
-0.004981,-0.23,0.9
-0.00498,-0.228,1.1
-0.004979,-0.232,1.2000000000000002
-0.004978,-0.23,1.3
-0.0049770000000000005,-0.23,1.2000000000000002
-0.004976,-0.23,1.3
-0.004975,-0.23,1.3
-0.004974,-0.23,1.4000000000000001
-0.004973,-0.228,1.5
-0.004972,-0.23,1.6
-0.004971,-0.23,1.5
-0.0049700000000000005,-0.232,1.4000000000000001
-0.004969,-0.228,1.6
-0.004968,-0.228,1.5
-0.004967,-0.228,1.5
-0.004966,-0.228,1.6
-0.004965,-0.23,1.6
-0.0049640000000000005,-0.228,1.6
-0.004963,-0.228,1.6
-0.004962,-0.224,1.8
-0.004961,-0.222,1.6
-0.00496,-0.226,1.8
-0.004959,-0.228,1.7000000000000002
-0.004958,-0.226,1.8
-0.0049570000000000005,-0.224,1.8
-0.004956,-0.226,1.7000000000000002
-0.004955,-0.224,1.9000000000000001
-0.004954,-0.226,2.0
-0.004953,-0.224,1.9000000000000001
-0.004952,-0.224,1.8
-0.0049510000000000005,-0.224,1.9000000000000001
-0.00495,-0.224,2.1
-0.004949,-0.222,2.0
-0.004948,-0.222,2.1
-0.004947,-0.222,2.0
-0.004946,-0.222,2.1
-0.004945,-0.222,2.0
-0.0049440000000000005,-0.222,2.1
-0.004943,-0.222,2.1
-0.004942,-0.222,2.1
-0.004941,-0.218,2.1
-0.00494,-0.22,2.2
-0.004939,-0.222,2.2
-0.004938,-0.222,2.3000000000000003
-0.004937,-0.22,2.3000000000000003
-0.004936,-0.22,2.2
-0.004935,-0.22,2.5
-0.004934,-0.22,2.3000000000000003
-0.004933,-0.218,2.3000000000000003
-0.004932,-0.218,2.4000000000000004
-0.0049310000000000005,-0.218,2.4000000000000004
-0.00493,-0.218,2.2
-0.004929,-0.216,2.4000000000000004
-0.004928,-0.212,2.5
-0.004927,-0.214,2.7
-0.004926,-0.214,2.5
-0.004925,-0.216,2.6
-0.004924,-0.214,2.4000000000000004
-0.004923,-0.216,2.5
-0.004922,-0.214,2.6
-0.004921,-0.216,2.8000000000000003
-0.00492,-0.216,2.5
-0.004919,-0.212,2.6
-0.0049180000000000005,-0.214,2.7
-0.004917,-0.214,2.7
-0.004916,-0.212,2.8000000000000003
-0.004915,-0.212,2.8000000000000003
-0.004914,-0.21,2.7
-0.004913,-0.20800000000000002,2.7
-0.004912,-0.214,2.8000000000000003
-0.0049110000000000004,-0.212,2.8000000000000003
-0.00491,-0.21,2.9000000000000004
-0.004909,-0.212,2.9000000000000004
-0.004908,-0.212,2.9000000000000004
-0.004907,-0.20600000000000002,2.7
-0.004906,-0.20600000000000002,3.0
-0.0049050000000000005,-0.21,2.9000000000000004
-0.004904,-0.21,2.9000000000000004
-0.004903,-0.20400000000000001,2.9000000000000004
-0.004902,-0.20600000000000002,3.0
-0.004901,-0.20600000000000002,3.0
-0.0049,-0.20600000000000002,3.0
-0.004899,-0.20400000000000001,3.1
-0.0048980000000000004,-0.21,3.1
-0.004897,-0.20400000000000001,3.1
-0.004896,-0.20400000000000001,3.1
-0.004895,-0.202,3.2
-0.004894,-0.20400000000000001,3.2
-0.004893,-0.20400000000000001,3.1
-0.0048920000000000005,-0.202,3.1
-0.004891,-0.2,3.3000000000000003
-0.00489,-0.2,3.2
-0.004889,-0.202,3.3000000000000003
-0.004888,-0.202,3.4000000000000004
-0.004887,-0.20400000000000001,3.3000000000000003
-0.004886,-0.198,3.7
-0.0048850000000000005,-0.198,3.3000000000000003
-0.004884,-0.198,3.5
-0.004883,-0.2,3.4000000000000004
-0.004882,-0.198,3.2
-0.004881,-0.198,3.3000000000000003
-0.00488,-0.196,3.4000000000000004
-0.0048790000000000005,-0.196,3.5
-0.004878,-0.198,3.4000000000000004
-0.004877,-0.196,3.5
-0.004876,-0.196,3.4000000000000004
-0.004875,-0.198,3.6
-0.004874,-0.194,3.7
-0.004873,-0.192,3.7
-0.0048720000000000005,-0.196,3.7
-0.004871,-0.192,3.7
-0.00487,-0.194,3.7
-0.004869,-0.194,3.7
-0.004868,-0.192,3.7
-0.004867,-0.194,3.7
-0.0048660000000000005,-0.194,3.8000000000000003
-0.004865,-0.192,3.8000000000000003
-0.004864,-0.194,3.8000000000000003
-0.004863,-0.192,3.9000000000000004
-0.004862,-0.188,3.9000000000000004
-0.004861,-0.19,3.9000000000000004
-0.00486,-0.188,3.9000000000000004
-0.0048590000000000005,-0.188,4.0
-0.004858,-0.188,3.9000000000000004
-0.004857,-0.19,4.3
-0.004856,-0.188,4.0
-0.004855,-0.184,4.1000000000000005
-0.004854,-0.186,4.1000000000000005
-0.004853,-0.188,4.1000000000000005
-0.004852,-0.186,4.0
-0.004851,-0.186,4.1000000000000005
-0.00485,-0.186,4.1000000000000005
-0.004849,-0.182,4.1000000000000005
-0.004848,-0.18,4.2
-0.004847,-0.182,4.2
-0.0048460000000000005,-0.182,4.3
-0.004845,-0.184,4.2
-0.004844,-0.182,4.3
-0.004843,-0.182,4.3
-0.004842,-0.18,4.2
-0.004841,-0.18,4.1000000000000005
-0.0048400000000000006,-0.182,4.4
-0.004839,-0.178,4.3
-0.004838,-0.178,4.3
-0.004837,-0.176,4.4
-0.004836,-0.178,4.4
-0.004835,-0.18,4.4
-0.004834,-0.17400000000000002,4.6000000000000005
-0.0048330000000000005,-0.17400000000000002,4.4
-0.004832,-0.17400000000000002,4.4
-0.004831,-0.176,4.7
-0.00483,-0.17400000000000002,4.5
-0.004829,-0.17200000000000001,4.5
-0.004828,-0.17200000000000001,4.6000000000000005
-0.004827,-0.17,4.5
-0.004826,-0.17,4.7
-0.004825,-0.17200000000000001,4.6000000000000005
-0.004824,-0.17,4.5
-0.004823,-0.168,4.7
-0.004822,-0.17,4.7
-0.004821,-0.168,4.7
-0.0048200000000000005,-0.168,4.5
-0.004819,-0.168,4.7
-0.004818,-0.164,4.5
-0.004817,-0.168,4.9
-0.004816,-0.166,4.6000000000000005
-0.004815,-0.166,4.7
-0.004814,-0.168,4.7
-0.0048130000000000004,-0.164,4.9
-0.004812,-0.166,4.800000000000001
-0.004811,-0.162,4.7
-0.00481,-0.162,4.9
-0.004809,-0.166,5.1000000000000005
-0.004808,-0.166,4.6000000000000005
-0.0048070000000000005,-0.164,4.9
-0.004806,-0.162,5.0
-0.004805,-0.16,5.1000000000000005
-0.004804,-0.16,5.1000000000000005
-0.004803,-0.156,4.9
-0.004802,-0.156,5.1000000000000005
-0.004801,-0.16,5.1000000000000005
-0.0048000000000000004,-0.16,5.1000000000000005
-0.004799,-0.16,5.2
-0.004798,-0.156,5.0
-0.004797,-0.158,5.2
-0.004796,-0.152,5.2
-0.004795,-0.156,5.1000000000000005
-0.0047940000000000005,-0.156,5.2
-0.004793,-0.152,5.1000000000000005
-0.004792,-0.152,5.2
-0.004791,-0.158,5.300000000000001
-0.00479,-0.152,5.2
-0.004789,-0.152,5.300000000000001
-0.004788,-0.154,5.2
-0.0047870000000000005,-0.152,5.4
-0.004786,-0.15,5.300000000000001
-0.004785,-0.146,5.5
-0.004784,-0.15,5.2
-0.004783,-0.15,5.4
-0.004782,-0.146,5.300000000000001
-0.0047810000000000005,-0.148,5.4
-0.00478,-0.15,5.4
-0.004779,-0.146,5.5
-0.004778,-0.146,5.7
-0.004777,-0.14400000000000002,5.5
-0.004776,-0.14400000000000002,5.6000000000000005
-0.004775,-0.14200000000000002,5.6000000000000005
-0.0047740000000000005,-0.14400000000000002,5.6000000000000005
-0.004773,-0.14200000000000002,5.4
-0.004772,-0.14200000000000002,5.7
-0.004771,-0.14200000000000002,5.5
-0.00477,-0.14,5.7
-0.004769,-0.14,5.800000000000001
-0.004768,-0.138,5.800000000000001
-0.004767,-0.138,5.7
-0.004766,-0.136,5.7
-0.004765,-0.138,5.7
-0.004764,-0.14200000000000002,5.7
-0.004763,-0.136,5.800000000000001
-0.004762,-0.136,5.800000000000001
-0.0047610000000000005,-0.14,5.800000000000001
-0.00476,-0.136,5.800000000000001
-0.004759,-0.136,5.800000000000001
-0.004758,-0.136,5.9
-0.004757,-0.136,5.9
-0.004756,-0.136,5.9
-0.0047550000000000005,-0.132,6.0
-0.004754,-0.13,5.800000000000001
-0.004753,-0.134,5.7
-0.004752,-0.13,6.0
