time,CH1,CH2
-0.019364,0.51,-1.5
-0.019360000000000002,0.52,-1.6
-0.019356,0.51,-1.5
-0.019352,0.53,-1.4000000000000001
-0.019348,0.51,-1.5
-0.019344,0.51,-1.6
-0.01934,0.51,-1.5
-0.019336,0.51,-1.5
-0.019332000000000002,0.51,-1.6
-0.019328,0.51,-1.5
-0.019324,0.5,-1.5
-0.01932,0.5,-1.7000000000000002
-0.019316,0.51,-1.6
-0.019312,0.49,-1.5
-0.019308,0.49,-1.6
-0.019304,0.5,-1.6
-0.0193,0.51,-1.5
-0.019296,0.5,-1.5
-0.019292,0.49,-1.6
-0.019288,0.49,-1.6
-0.019284,0.51,-1.6
-0.019280000000000002,0.49,-1.7000000000000002
-0.019276,0.49,-1.5
-0.019272,0.48,-1.8
-0.019268,0.49,-1.8
-0.019264,0.51,-1.7000000000000002
-0.01926,0.49,-1.7000000000000002
-0.019256,0.5,-1.7000000000000002
-0.019252000000000002,0.51,-1.6
-0.019248,0.5,-1.8
-0.019244,0.49,-1.6
-0.01924,0.49,-1.7000000000000002
-0.019236,0.48,-1.7000000000000002
-0.019232,0.47000000000000003,-1.7000000000000002
-0.019228000000000002,0.5,-1.9000000000000001
-0.019224,0.49,-1.9000000000000001
-0.01922,0.47000000000000003,-1.8
-0.019216,0.48,-1.8
-0.019212,0.49,-1.7000000000000002
-0.019208,0.48,-1.7000000000000002
-0.019204,0.47000000000000003,-1.8
-0.019200000000000002,0.48,-1.7000000000000002
-0.019196,0.48,-1.9000000000000001
-0.019192,0.48,-1.8
-0.019188,0.48,-1.8
-0.019184,0.47000000000000003,-1.9000000000000001
-0.01918,0.48,-1.8
-0.019176000000000002,0.46,-1.8
-0.019172,0.48,-1.8
-0.019168,0.47000000000000003,-1.8
-0.019164,0.47000000000000003,-1.7000000000000002
-0.01916,0.46,-1.8
-0.019156,0.46,-1.8
-0.019152,0.45,-1.9000000000000001
-0.019148000000000002,0.47000000000000003,-1.9000000000000001
-0.019144,0.45,-1.9000000000000001
-0.01914,0.46,-2.0
-0.019136,0.47000000000000003,-1.9000000000000001
-0.019132,0.48,-2.0
-0.019128,0.46,-2.0
-0.019124000000000002,0.46,-1.9000000000000001
-0.01912,0.46,-1.8
-0.019116,0.45,-1.8
-0.019112,0.45,-1.8
-0.019108,0.45,-1.9000000000000001
-0.019104,0.45,-1.9000000000000001
-0.0191,0.46,-2.0
-0.019096000000000002,0.45,-1.9000000000000001
-0.019092,0.45,-1.9000000000000001
-0.019088,0.45,-2.0
-0.019084,0.44,-2.0
-0.01908,0.45,-2.0
-0.019076,0.44,-2.1
-0.019072,0.45,-2.1
-0.019068,0.46,-1.9000000000000001
-0.019064,0.44,-2.0
-0.01906,0.45,-2.1
-0.019056,0.45,-2.1
-0.019052,0.43,-2.0
-0.019048,0.45,-2.1
-0.019044000000000002,0.44,-2.1
-0.01904,0.44,-2.2
-0.019036,0.43,-2.1
-0.019032,0.42,-2.1
-0.019028,0.43,-2.0
-0.019024,0.43,-2.2
-0.019020000000000002,0.44,-2.1
-0.019016,0.44,-2.3000000000000003
-0.019012,0.42,-2.1
-0.019008,0.41000000000000003,-2.1
-0.019004,0.43,-2.2
-0.019,0.41000000000000003,-2.1
-0.018996,0.42,-2.2
-0.018992000000000002,0.44,-2.2
-0.018988,0.42,-2.1
-0.018984,0.43,-2.2
-0.01898,0.42,-2.1
-0.018976,0.42,-2.2
-0.018972,0.42,-2.3000000000000003
-0.018968,0.44,-2.2
-0.018964,0.43,-2.3000000000000003
-0.01896,0.42,-2.4000000000000004
-0.018956,0.42,-2.3000000000000003
-0.018952,0.41000000000000003,-2.4000000000000004
-0.018948,0.43,-2.3000000000000003
-0.018944,0.42,-2.3000000000000003
-0.018940000000000002,0.42,-2.2
-0.018936,0.41000000000000003,-2.3000000000000003
-0.018932,0.41000000000000003,-2.3000000000000003
-0.018928,0.41000000000000003,-2.3000000000000003
-0.018924,0.41000000000000003,-2.5
-0.01892,0.42,-2.3000000000000003
-0.018916000000000002,0.4,-2.4000000000000004
-0.018912,0.39,-2.4000000000000004
-0.018908,0.41000000000000003,-2.4000000000000004
-0.018904,0.42,-2.4000000000000004
-0.0189,0.4,-2.5
-0.018896,0.4,-2.4000000000000004
-0.018892,0.4,-2.5
-0.018888000000000002,0.41000000000000003,-2.4000000000000004
-0.018884,0.41000000000000003,-2.5
-0.01888,0.4,-2.5
-0.018876,0.41000000000000003,-2.4000000000000004
-0.018872,0.4,-2.4000000000000004
-0.018868,0.39,-2.4000000000000004
-0.018864,0.4,-2.4000000000000004
-0.018860000000000002,0.4,-2.6
-0.018856,0.4,-2.5
-0.018852,0.4,-2.4000000000000004
-0.018848,0.38,-2.5
-0.018844,0.4,-2.6
-0.01884,0.38,-2.5
-0.018836000000000002,0.38,-2.6
-0.018832,0.4,-2.5
-0.018828,0.39,-2.6
-0.018824,0.4,-2.5
-0.01882,0.38,-2.6
-0.018816,0.39,-2.5
-0.018812,0.4,-2.7
-0.018808000000000002,0.39,-2.6
-0.018804,0.38,-2.6
-0.0188,0.38,-2.8000000000000003
-0.018796,0.38,-2.7
-0.018792,0.38,-2.5
-0.018788,0.37,-2.6
-0.018784000000000002,0.38,-2.8000000000000003
-0.01878,0.36,-2.6
-0.018776,0.38,-2.7
-0.018772,0.36,-2.7
-0.018768,0.37,-2.7
-0.018764,0.36,-2.7
-0.01876,0.38,-2.7
-0.018756000000000002,0.38,-2.7
-0.018752,0.34,-2.8000000000000003
-0.018748,0.38,-2.7
-0.018744,0.36,-2.7
-0.01874,0.37,-2.7
-0.018736,0.37,-2.7
-0.018732,0.36,-2.8000000000000003
-0.018728,0.37,-2.8000000000000003
-0.018724,0.37,-2.9000000000000004
-0.01872,0.36,-2.8000000000000003
-0.018716,0.35000000000000003,-2.8000000000000003
-0.018712,0.36,-2.8000000000000003
-0.018708,0.36,-2.8000000000000003
-0.018704000000000002,0.36,-2.8000000000000003
-0.0187,0.36,-2.8000000000000003
-0.018696,0.36,-2.9000000000000004
-0.018692,0.36,-2.9000000000000004
-0.018688,0.36,-2.8000000000000003
-0.018684,0.36,-3.0
-0.018680000000000002,0.36,-2.9000000000000004
-0.018676,0.35000000000000003,-2.9000000000000004
-0.018672,0.34,-3.0
-0.018668,0.35000000000000003,-3.0
-0.018664,0.34,-2.9000000000000004
-0.01866,0.35000000000000003,-3.0
-0.018656,0.35000000000000003,-3.0
-0.018652000000000002,0.35000000000000003,-2.9000000000000004
-0.018648,0.35000000000000003,-3.0
-0.018644,0.34,-2.9000000000000004
-0.01864,0.34,-2.9000000000000004
-0.018636,0.36,-3.0
-0.018632,0.35000000000000003,-3.0
-0.018628,0.35000000000000003,-3.2
-0.018624,0.32,-3.1
-0.01862,0.33,-3.0
-0.018616,0.34,-3.0
-0.018612,0.32,-3.1
-0.018608,0.33,-3.1
-0.018604,0.33,-3.2
-0.018600000000000002,0.33,-3.1
-0.018596,0.34,-3.1
-0.018592,0.34,-3.1
-0.018588,0.33,-3.2
-0.018584,0.32,-3.1
-0.01858,0.32,-3.1
-0.018576000000000002,0.32,-3.1
-0.018572,0.34,-3.3000000000000003
-0.018568,0.32,-3.2
-0.018564,0.34,-3.3000000000000003
-0.01856,0.31,-3.2
-0.018556,0.32,-3.1
-0.018552,0.33,-3.2
-0.018548000000000002,0.33,-3.3000000000000003
-0.018544,0.3,-3.2
-0.01854,0.32,-3.2
-0.018536,0.31,-3.3000000000000003
-0.018532,0.31,-3.3000000000000003
-0.018528,0.3,-3.3000000000000003
-0.018524,0.31,-3.2
-0.018520000000000002,0.31,-3.2
-0.018516,0.29,-3.3000000000000003
-0.018512,0.32,-3.3000000000000003
-0.018508,0.31,-3.2
-0.018504,0.31,-3.2
-0.0185,0.31,-3.3000000000000003
-0.018496000000000002,0.3,-3.4000000000000004
-0.018492,0.31,-3.3000000000000003
-0.018488,0.31,-3.3000000000000003
-0.018484,0.29,-3.5
-0.01848,0.3,-3.5
-0.018476,0.29,-3.4000000000000004
-0.018472000000000002,0.3,-3.4000000000000004
-0.018468000000000002,0.3,-3.4000000000000004
-0.018464,0.31,-3.4000000000000004
-0.01846,0.3,-3.3000000000000003
-0.018456,0.29,-3.4000000000000004
-0.018452,0.29,-3.5
-0.018448,0.3,-3.4000000000000004
-0.018444000000000002,0.29,-3.4000000000000004
-0.01844,0.29,-3.4000000000000004
-0.018436,0.29,-3.5
-0.018432,0.29,-3.6
-0.018428,0.29,-3.6
-0.018424,0.29,-3.6
-0.01842,0.29,-3.6
-0.018416000000000002,0.29,-3.4000000000000004
-0.018412,0.28,-3.6
-0.018408,0.3,-3.7
-0.018404,0.27,-3.6
-0.0184,0.31,-3.5
-0.018396,0.27,-3.6
-0.018392000000000002,0.28,-3.7
-0.018388,0.3,-3.7
-0.018384,0.27,-3.7
-0.01838,0.26,-3.5
-0.018376,0.29,-3.6
-0.018372,0.27,-3.6
-0.018368,0.28,-3.6
-0.018364000000000002,0.27,-3.6
-0.01836,0.26,-3.7
-0.018356,0.26,-3.6
-0.018352,0.26,-3.5
-0.018348,0.27,-3.7
-0.018344,0.27,-3.9000000000000004
-0.018340000000000002,0.26,-3.7
-0.018336,0.27,-3.8000000000000003
-0.018332,0.27,-3.5
-0.018328,0.27,-3.8000000000000003
-0.018324,0.28,-3.8000000000000003
-0.01832,0.26,-3.8000000000000003
-0.018316,0.26,-3.8000000000000003
-0.018312000000000002,0.26,-3.9000000000000004
-0.018308,0.25,-3.9000000000000004
-0.018304,0.26,-3.9000000000000004
-0.0183,0.26,-3.7
-0.018296,0.26,-3.7
-0.018292,0.25,-3.7
-0.018288,0.27,-3.8000000000000003
-0.018284,0.25,-3.8000000000000003
-0.01828,0.25,-3.9000000000000004
-0.018276,0.25,-3.8000000000000003
-0.018272,0.25,-3.7
-0.018268,0.25,-3.8000000000000003
-0.018264,0.25,-3.8000000000000003
-0.018260000000000002,0.25,-4.0
-0.018256,0.26,-4.0
-0.018252,0.25,-4.0
-0.018248,0.25,-3.8000000000000003
-0.018244,0.25,-3.9000000000000004
-0.01824,0.24,-4.0
-0.018236000000000002,0.25,-4.0
-0.018232,0.26,-4.1000000000000005
-0.018228,0.24,-3.9000000000000004
-0.018224,0.25,-3.9000000000000004
-0.01822,0.25,-3.9000000000000004
-0.018216,0.24,-4.0
-0.018212,0.25,-4.0
-0.018208000000000002,0.23,-4.1000000000000005
-0.018204,0.23,-3.9000000000000004
-0.0182,0.23,-4.1000000000000005
-0.018196,0.23,-4.0
-0.018192,0.24,-4.2
-0.018188,0.25,-4.0
-0.018184,0.25,-4.0
-0.01818,0.23,-4.1000000000000005
-0.018176,0.23,-4.1000000000000005
-0.018172,0.23,-4.2
-0.018168,0.23,-4.1000000000000005
-0.018164,0.23,-4.1000000000000005
-0.01816,0.23,-4.2
-0.018156000000000002,0.22,-4.2
-0.018152,0.23,-4.2
-0.018148,0.23,-4.0
-0.018144,0.22,-4.2
-0.01814,0.22,-4.3
-0.018136,0.23,-4.2
-0.018132000000000002,0.22,-4.2
-0.018128000000000002,0.22,-4.0
-0.018124,0.22,-4.2
-0.01812,0.2,-4.2
-0.018116,0.21,-4.3
-0.018112,0.22,-4.3
-0.018108,0.22,-4.2
-0.018104000000000002,0.22,-4.3
-0.0181,0.21,-4.3
-0.018096,0.21,-4.3
-0.018092,0.21,-4.2
-0.018088,0.22,-4.3
-0.018084,0.19,-4.3
-0.01808,0.21,-4.3
-0.018076000000000002,0.21,-4.4
-0.018072,0.21,-4.4
-0.018068,0.19,-4.3
-0.018064,0.2,-4.2
-0.01806,0.21,-4.4
-0.018056,0.21,-4.3
-0.018052000000000002,0.21,-4.6000000000000005
-0.018048,0.19,-4.4
-0.018044,0.2,-4.5
-0.01804,0.2,-4.4
-0.018036,0.19,-4.5
-0.018032,0.2,-4.5
-0.018028000000000002,0.21,-4.5
-0.018024000000000002,0.19,-4.4
-0.01802,0.19,-4.5
-0.018016,0.2,-4.3
-0.018012,0.19,-4.5
-0.018008,0.21,-4.6000000000000005
-0.018004,0.19,-4.6000000000000005
-0.018000000000000002,0.18,-4.6000000000000005
-0.017996,0.2,-4.7
-0.017992,0.19,-4.6000000000000005
-0.017988,0.18,-4.6000000000000005
-0.017984,0.19,-4.6000000000000005
-0.01798,0.18,-4.5
-0.017976,0.18,-4.5
-0.017972000000000002,0.19,-4.6000000000000005
-0.017968,0.18,-4.7
-0.017964,0.18,-4.7
-0.01796,0.16,-4.7
-0.017956,0.18,-4.7
-0.017952,0.17,-4.6000000000000005
-0.017948,0.17,-4.6000000000000005
-0.017944,0.18,-4.7
-0.01794,0.18,-4.7
-0.017936,0.16,-4.7
-0.017932,0.17,-4.5
-0.017928,0.17,-4.7
-0.017924000000000002,0.18,-4.800000000000001
-0.017920000000000002,0.16,-4.7
-0.017916,0.16,-4.7
-0.017912,0.16,-4.7
-0.017908,0.16,-4.800000000000001
-0.017904,0.18,-4.7
-0.0179,0.17,-4.800000000000001
-0.017896000000000002,0.15,-4.7
-0.017892,0.16,-4.800000000000001
-0.017888,0.17,-4.800000000000001
-0.017884,0.16,-4.9
-0.01788,0.17,-4.7
-0.017876,0.16,-4.9
-0.017872,0.15,-4.800000000000001
-0.017868000000000002,0.15,-4.800000000000001
-0.017864,0.16,-4.800000000000001
-0.01786,0.16,-4.800000000000001
-0.017856,0.15,-4.800000000000001
-0.017852,0.15,-4.7
-0.017848,0.15,-4.800000000000001
-0.017844,0.16,-4.800000000000001
-0.01784,0.15,-5.0
-0.017836,0.14,-4.9
-0.017832,0.16,-5.0
-0.017828,0.15,-5.0
-0.017824,0.16,-4.9
-0.01782,0.15,-4.800000000000001
-0.017816000000000002,0.15,-5.0
-0.017812,0.16,-4.9
-0.017808,0.16,-4.9
-0.017804,0.14,-5.0
-0.0178,0.14,-5.0
-0.017796,0.14,-4.9
-0.017792000000000002,0.14,-4.9
-0.017788,0.13,-5.0
-0.017784,0.14,-5.0
-0.01778,0.13,-4.9
-0.017776,0.13,-5.0
-0.017772,0.14,-5.0
-0.017768,0.13,-5.1000000000000005
-0.017764000000000002,0.14,-4.800000000000001
-0.01776,0.13,-5.0
-0.017756,0.14,-5.0
-0.017752,0.13,-5.0
-0.017748,0.14,-5.0
-0.017744,0.13,-5.1000000000000005
-0.01774,0.13,-5.1000000000000005
-0.017736000000000002,0.15,-5.2
-0.017732,0.14,-5.0
-0.017728,0.12,-5.0
-0.017724,0.11,-5.1000000000000005
-0.01772,0.13,-5.0
-0.017716,0.14,-5.1000000000000005
-0.017712,0.1,-5.1000000000000005
-0.017708,0.12,-5.1000000000000005
-0.017704,0.12,-5.300000000000001
-0.0177,0.12,-5.1000000000000005
-0.017696,0.11,-5.300000000000001
-0.017692,0.12,-5.300000000000001
-0.017688000000000002,0.12,-5.300000000000001
-0.017684000000000002,0.12,-5.300000000000001
-0.01768,0.11,-5.2
-0.017676,0.12,-5.2
-0.017672,0.1,-5.2
-0.017668,0.1,-5.2
-0.017664,0.12,-5.1000000000000005
-0.017660000000000002,0.1,-5.300000000000001
-0.017656,0.12,-5.300000000000001
-0.017652,0.09,-5.2
-0.017648,0.11,-5.5
-0.017644,0.11,-5.300000000000001
-0.01764,0.1,-5.4
-0.017636,0.11,-5.2
-0.017632000000000002,0.1,-5.2
-0.017628,0.1,-5.300000000000001
-0.017624,0.1,-5.300000000000001
-0.01762,0.09,-5.300000000000001
-0.017616,0.1,-5.4
-0.017612,0.1,-5.4
-0.017608,0.1,-5.300000000000001
-0.017604,0.08,-5.4
-0.0176,0.1,-5.300000000000001
-0.017596,0.09,-5.4
-0.017592,0.08,-5.4
-0.017588,0.09,-5.4
-0.017584000000000002,0.09,-5.5
-0.017580000000000002,0.1,-5.300000000000001
-0.017576,0.09,-5.4
-0.017572,0.08,-5.300000000000001
-0.017568,0.1,-5.5
-0.017564,0.07,-5.5
-0.01756,0.09,-5.5
-0.017556000000000002,0.09,-5.4
-0.017552,0.09,-5.4
-0.017548,0.08,-5.4
-0.017544,0.09,-5.6000000000000005
-0.01754,0.08,-5.5
-0.017536,0.1,-5.6000000000000005
-0.017532,0.08,-5.5
-0.017528000000000002,0.08,-5.6000000000000005
-0.017524,0.09,-5.6000000000000005
-0.01752,0.08,-5.5
-0.017516,0.09,-5.5
-0.017512,0.09,-5.6000000000000005
-0.017508,0.07,-5.6000000000000005
-0.017504,0.06,-5.5
-0.0175,0.07,-5.6000000000000005
-0.017496,0.05,-5.6000000000000005
-0.017492,0.07,-5.6000000000000005
-0.017488,0.07,-5.800000000000001
-0.017484,0.06,-5.5
-0.017480000000000002,0.06,-5.6000000000000005
-0.017476000000000002,0.05,-5.6000000000000005
-0.017472,0.07,-5.5
-0.017468,0.05,-5.5
-0.017464,0.05,-5.7
-0.01746,0.07,-5.5
-0.017456,0.06,-5.7
-0.017452000000000002,0.07,-5.6000000000000005
-0.017448,0.06,-5.800000000000001
-0.017444,0.06,-5.7
-0.01744,0.08,-5.800000000000001
-0.017436,0.05,-5.800000000000001
-0.017432,0.06,-5.7
-0.017428,0.05,-5.7
-0.017424000000000002,0.05,-5.800000000000001
-0.01742,0.05,-5.800000000000001
-0.017416,0.05,-5.6000000000000005
-0.017412,0.05,-5.7
-0.017408,0.04,-5.800000000000001
-0.017404,0.05,-5.7
-0.0174,0.04,-5.7
-0.017396000000000002,0.05,-5.7
-0.017392,0.04,-5.7
-0.017388,0.04,-5.9
-0.017384,0.04,-6.0
-0.01738,0.03,-6.0
-0.017376,0.05,-5.9
-0.017372000000000002,0.03,-5.800000000000001
-0.017368,0.04,-5.7
-0.017364,0.05,-5.9
-0.01736,0.03,-5.800000000000001
-0.017356,0.04,-5.9
-0.017352,0.02,-6.0
-0.017348000000000002,0.02,-5.7
-0.017344000000000002,0.03,-5.800000000000001
-0.01734,0.04,-5.9
-0.017336,0.04,-5.7
-0.017332,0.03,-5.7
-0.017328,0.02,-5.9
-0.017324,0.03,-5.9
-0.017320000000000002,0.03,-5.9
-0.017316,0.01,-5.800000000000001
-0.017312,0.03,-5.7
-0.017308,0.02,-5.9
-0.017304,0.03,-5.9
-0.0173,0.01,-5.9
-0.017296,0.03,-6.1000000000000005
-0.017292000000000002,0.02,-5.9
-0.017288,0.01,-5.9
-0.017284,0.02,-5.9
-0.01728,0.0,-5.9
-0.017276,0.02,-5.9
-0.017272,0.01,-5.9
-0.017268,0.01,-6.0
-0.017264,0.01,-6.0
-0.01726,0.01,-6.1000000000000005
-0.017256,0.01,-6.1000000000000005
-0.017252,0.01,-6.1000000000000005
-0.017248,0.0,-6.0
-0.017244000000000002,0.01,-6.0
-0.017240000000000002,0.0,-6.0
-0.017236,0.01,-6.0
-0.017232,0.01,-6.0
-0.017228,0.01,-6.0
-0.017224,-0.02,-6.1000000000000005
-0.01722,0.0,-5.9
-0.017216000000000002,0.0,-6.2
-0.017212,-0.01,-6.0
-0.017208,0.01,-6.2
-0.017204,0.01,-6.1000000000000005
-0.0172,0.0,-6.1000000000000005
-0.017196,-0.01,-6.2
-0.017192,-0.01,-6.1000000000000005
-0.017188000000000002,-0.01,-6.0
-0.017184,0.0,-6.0
-0.01718,-0.01,-6.1000000000000005
-0.017176,-0.01,-6.1000000000000005
-0.017172,-0.02,-6.1000000000000005
-0.017168,-0.01,-6.1000000000000005
-0.017164,-0.02,-6.1000000000000005
-0.01716,-0.01,-6.0
-0.017156,-0.01,-6.1000000000000005
-0.017152,-0.02,-6.2
-0.017148,-0.01,-6.1000000000000005
-0.017144,-0.02,-6.2
-0.017140000000000002,-0.02,-6.1000000000000005
-0.017136000000000002,-0.03,-6.1000000000000005
-0.017132,-0.01,-6.2
-0.017128,-0.01,-6.2
-0.017124,-0.03,-6.2
-0.01712,-0.02,-6.1000000000000005
-0.017116,-0.04,-6.2
-0.017112000000000002,-0.03,-6.1000000000000005
-0.017108,-0.03,-6.2
-0.017104,-0.02,-6.1000000000000005
-0.0171,-0.03,-6.2
-0.017096,-0.03,-6.2
-0.017092,-0.04,-6.300000000000001
-0.017088,-0.04,-6.2
-0.017084000000000002,-0.02,-6.2
-0.01708,-0.04,-6.1000000000000005
-0.017076,-0.04,-6.2
-0.017072,-0.03,-6.300000000000001
-0.017068,-0.03,-6.2
-0.017064,-0.04,-6.2
-0.01706,-0.02,-6.2
-0.017056,-0.04,-6.2
-0.017052,-0.05,-6.2
-0.017048,-0.05,-6.300000000000001
-0.017044,-0.04,-6.300000000000001
-0.01704,-0.04,-6.4
-0.017036,-0.05,-6.2
-0.017032000000000002,-0.04,-6.4
-0.017028,-0.06,-6.300000000000001
-0.017024,-0.05,-6.300000000000001
-0.01702,-0.05,-6.300000000000001
-0.017016,-0.05,-6.300000000000001
-0.017012,-0.05,-6.4
-0.017008000000000002,-0.05,-6.300000000000001
-0.017004000000000002,-0.06,-6.300000000000001
-0.017,-0.07,-6.2
-0.016996,-0.05,-6.300000000000001
-0.016992,-0.06,-6.4
-0.016988,-0.05,-6.5
-0.016984,-0.05,-6.4
-0.016980000000000002,-0.07,-6.4
-0.016976,-0.07,-6.300000000000001
-0.016972,-0.06,-6.4
-0.016968,-0.07,-6.300000000000001
-0.016964,-0.07,-6.300000000000001
-0.01696,-0.05,-6.5
-0.016956,-0.08,-6.300000000000001
-0.016952000000000002,-0.08,-6.300000000000001
-0.016948,-0.06,-6.300000000000001
-0.016944,-0.07,-6.5
-0.01694,-0.07,-6.4
-0.016936,-0.08,-6.300000000000001
-0.016932,-0.06,-6.300000000000001
-0.016928,-0.07,-6.4
-0.016924,-0.08,-6.4
-0.01692,-0.08,-6.300000000000001
-0.016916,-0.08,-6.4
-0.016912,-0.09,-6.4
-0.016908,-0.07,-6.4
-0.016904000000000002,-0.08,-6.300000000000001
-0.016900000000000002,-0.08,-6.4
-0.016896,-0.09,-6.4
-0.016892,-0.1,-6.4
-0.016888,-0.1,-6.4
-0.016884,-0.08,-6.4
-0.01688,-0.09,-6.300000000000001
-0.016876000000000002,-0.07,-6.5
-0.016872,-0.09,-6.4
-0.016868,-0.08,-6.4
-0.016864,-0.08,-6.5
