time,CH1,CH2
-0.00011441999999999999,-0.47200000000000003,-1.18
-0.00011439999999999999,-0.488,-1.1500000000000001
-0.00011438,-0.47600000000000003,-1.17
-0.00011436,-0.492,-1.16
-0.00011433999999999999,-0.47600000000000003,-1.19
-0.00011431999999999999,-0.47600000000000003,-1.16
-0.0001143,-0.484,-1.18
-0.00011428,-0.484,-1.18
-0.00011426,-0.484,-1.16
-0.00011423999999999999,-0.48,-1.16
-0.00011422,-0.484,-1.1400000000000001
-0.0001142,-0.496,-1.1500000000000001
-0.00011418,-0.47600000000000003,-1.2
-0.00011415999999999999,-0.488,-1.19
-0.00011413999999999999,-0.488,-1.16
-0.00011412,-0.484,-1.18
-0.0001141,-0.492,-1.1300000000000001
-0.00011407999999999999,-0.496,-1.19
-0.00011405999999999999,-0.496,-1.18
-0.00011404,-0.488,-1.16
-0.00011402,-0.484,-1.1400000000000001
-0.00011399999999999999,-0.496,-1.17
-0.00011397999999999999,-0.5,-1.1500000000000001
-0.00011396,-0.492,-1.16
-0.00011394,-0.488,-1.16
-0.00011392,-0.492,-1.16
-0.00011389999999999999,-0.496,-1.17
-0.00011388,-0.492,-1.18
-0.00011386,-0.496,-1.17
-0.00011384,-0.5,-1.16
-0.00011381999999999999,-0.488,-1.1400000000000001
-0.0001138,-0.508,-1.16
-0.00011378,-0.5,-1.1500000000000001
-0.00011376,-0.488,-1.1500000000000001
-0.00011373999999999999,-0.496,-1.16
-0.00011371999999999999,-0.504,-1.1500000000000001
-0.0001137,-0.488,-1.1500000000000001
-0.00011368,-0.508,-1.16
-0.00011365999999999999,-0.504,-1.17
-0.00011363999999999999,-0.496,-1.19
-0.00011362,-0.496,-1.16
-0.0001136,-0.504,-1.1500000000000001
-0.00011358,-0.512,-1.16
-0.00011355999999999999,-0.5,-1.1400000000000001
-0.00011354,-0.492,-1.16
-0.00011352,-0.496,-1.1500000000000001
-0.0001135,-0.508,-1.1300000000000001
-0.00011347999999999999,-0.516,-1.17
-0.00011346,-0.52,-1.1500000000000001
-0.00011344,-0.516,-1.16
-0.00011342,-0.512,-1.1400000000000001
-0.00011339999999999999,-0.508,-1.1400000000000001
-0.00011338,-0.504,-1.16
-0.00011336,-0.52,-1.11
-0.00011334,-0.512,-1.1500000000000001
-0.00011331999999999999,-0.508,-1.16
-0.00011329999999999999,-0.516,-1.1500000000000001
-0.00011328,-0.5,-1.1500000000000001
-0.00011326,-0.5,-1.16
-0.00011324,-0.512,-1.1400000000000001
-0.00011321999999999999,-0.512,-1.1300000000000001
-0.0001132,-0.52,-1.1500000000000001
-0.00011318,-0.504,-1.1400000000000001
-0.00011316,-0.508,-1.1400000000000001
-0.00011313999999999999,-0.524,-1.12
-0.00011312,-0.524,-1.1500000000000001
-0.0001131,-0.516,-1.1500000000000001
-0.00011308,-0.512,-1.1500000000000001
-0.00011305999999999999,-0.504,-1.11
-0.00011303999999999999,-0.528,-1.1500000000000001
-0.00011302,-0.52,-1.11
-0.000113,-0.508,-1.1300000000000001
-0.00011297999999999999,-0.516,-1.1
-0.00011295999999999999,-0.52,-1.1400000000000001
-0.00011294,-0.524,-1.1300000000000001
-0.00011292,-0.524,-1.1300000000000001
-0.00011289999999999999,-0.528,-1.1300000000000001
-0.00011287999999999999,-0.512,-1.11
-0.00011286,-0.528,-1.12
-0.00011284,-0.52,-1.1300000000000001
-0.00011282,-0.528,-1.1400000000000001
-0.00011279999999999999,-0.532,-1.1300000000000001
-0.00011278,-0.524,-1.1
-0.00011276,-0.52,-1.12
-0.00011274,-0.532,-1.1300000000000001
-0.00011271999999999999,-0.524,-1.11
-0.0001127,-0.524,-1.1400000000000001
-0.00011268,-0.528,-1.1300000000000001
-0.00011266,-0.516,-1.1300000000000001
-0.00011263999999999999,-0.524,-1.12
-0.00011261999999999999,-0.54,-1.12
-0.0001126,-0.528,-1.12
-0.00011258,-0.528,-1.1300000000000001
-0.00011255999999999999,-0.524,-1.1300000000000001
-0.00011253999999999999,-0.532,-1.1500000000000001
-0.00011252,-0.528,-1.12
-0.0001125,-0.536,-1.12
-0.00011248,-0.532,-1.1
-0.00011245999999999999,-0.536,-1.1300000000000001
-0.00011244,-0.532,-1.11
-0.00011242,-0.536,-1.1
-0.0001124,-0.536,-1.11
-0.00011237999999999999,-0.54,-1.1
-0.00011235999999999999,-0.54,-1.1
-0.00011234,-0.544,-1.08
-0.00011232,-0.528,-1.11
-0.00011229999999999999,-0.536,-1.1
-0.00011227999999999999,-0.536,-1.1
-0.00011226,-0.548,-1.11
-0.00011224,-0.544,-1.11
-0.00011221999999999999,-0.536,-1.1
-0.00011219999999999999,-0.54,-1.1
-0.00011218,-0.532,-1.12
-0.00011216,-0.528,-1.12
-0.00011214,-0.532,-1.11
-0.00011211999999999999,-0.548,-1.09
-0.0001121,-0.544,-1.09
-0.00011208,-0.544,-1.11
-0.00011206,-0.548,-1.12
-0.00011203999999999999,-0.548,-1.1
-0.00011202,-0.536,-1.11
-0.000112,-0.544,-1.09
-0.00011198,-0.552,-1.07
-0.00011195999999999999,-0.544,-1.08
-0.00011193999999999999,-0.548,-1.07
-0.00011192,-0.548,-1.09
-0.0001119,-0.544,-1.07
-0.00011187999999999999,-0.54,-1.1
-0.00011185999999999999,-0.548,-1.08
-0.00011184,-0.556,-1.09
-0.00011182,-0.548,-1.11
-0.0001118,-0.544,-1.1
-0.00011177999999999999,-0.548,-1.08
-0.00011176,-0.552,-1.08
-0.00011174,-0.548,-1.09
-0.00011172,-0.544,-1.06
-0.00011169999999999999,-0.552,-1.11
-0.00011167999999999999,-0.544,-1.07
-0.00011166,-0.544,-1.06
-0.00011164,-0.548,-1.1
-0.00011161999999999999,-0.544,-1.11
-0.0001116,-0.552,-1.08
-0.00011158,-0.556,-1.08
-0.00011156,-0.5640000000000001,-1.09
-0.00011153999999999999,-0.548,-1.08
-0.00011151999999999999,-0.548,-1.09
-0.0001115,-0.552,-1.07
-0.00011148,-0.5640000000000001,-1.1
-0.00011146,-0.548,-1.1
-0.00011143999999999999,-0.56,-1.09
-0.00011142,-0.556,-1.06
-0.0001114,-0.548,-1.07
-0.00011138,-0.5680000000000001,-1.09
-0.00011135999999999999,-0.556,-1.07
-0.00011134,-0.5760000000000001,-1.07
-0.00011132,-0.56,-1.05
-0.0001113,-0.548,-1.09
-0.00011127999999999999,-0.5640000000000001,-1.1
-0.00011125999999999999,-0.5640000000000001,-1.07
-0.00011124,-0.56,-1.09
-0.00011122,-0.5640000000000001,-1.07
-0.00011119999999999999,-0.5640000000000001,-1.08
-0.00011117999999999999,-0.552,-1.09
-0.00011116,-0.5640000000000001,-1.06
-0.00011114,-0.552,-1.04
-0.00011111999999999999,-0.5680000000000001,-1.06
-0.00011109999999999999,-0.5680000000000001,-1.08
-0.00011108,-0.56,-1.06
-0.00011106,-0.5760000000000001,-1.06
-0.00011104,-0.5760000000000001,-1.04
-0.00011101999999999999,-0.56,-1.05
-0.000111,-0.5720000000000001,-1.05
-0.00011098,-0.552,-1.08
-0.00011096,-0.556,-1.07
-0.00011093999999999999,-0.556,-1.08
-0.00011092,-0.5760000000000001,-1.05
-0.0001109,-0.556,-1.07
-0.00011088,-0.5640000000000001,-1.04
-0.00011085999999999999,-0.5680000000000001,-1.08
-0.00011083999999999999,-0.5720000000000001,-1.08
-0.00011082,-0.56,-1.05
-0.0001108,-0.5640000000000001,-1.1
-0.00011077999999999999,-0.5680000000000001,-1.02
-0.00011075999999999999,-0.56,-1.05
-0.00011074,-0.5680000000000001,-1.04
-0.00011072,-0.5760000000000001,-1.04
-0.0001107,-0.556,-1.06
-0.00011067999999999999,-0.5760000000000001,-1.06
-0.00011066,-0.5680000000000001,-1.06
-0.00011064,-0.5720000000000001,-1.03
-0.00011062,-0.5680000000000001,-1.06
-0.00011059999999999999,-0.5720000000000001,-1.05
-0.00011057999999999999,-0.5760000000000001,-1.05
-0.00011056,-0.5760000000000001,-1.06
-0.00011054,-0.56,-1.06
-0.00011051999999999999,-0.5760000000000001,-1.05
-0.00011049999999999999,-0.5760000000000001,-1.04
-0.00011048,-0.5760000000000001,-1.07
-0.00011046,-0.5640000000000001,-1.04
-0.00011043999999999999,-0.5720000000000001,-1.02
-0.00011041999999999999,-0.58,-1.02
-0.0001104,-0.58,-1.06
-0.00011038,-0.5680000000000001,-1.05
-0.00011036,-0.56,-1.05
-0.00011033999999999999,-0.5760000000000001,-1.04
-0.00011031999999999999,-0.5720000000000001,-1.05
-0.0001103,-0.5760000000000001,-1.03
-0.00011028,-0.5680000000000001,-1.04
-0.00011025999999999999,-0.588,-1.02
-0.00011024,-0.588,-1.04
-0.00011022,-0.5680000000000001,-1.04
-0.0001102,-0.592,-1.05
-0.00011017999999999999,-0.58,-1.04
-0.00011015999999999999,-0.584,-1.02
-0.00011014,-0.588,-1.03
-0.00011012,-0.584,-1.02
-0.00011009999999999999,-0.5640000000000001,-1.02
-0.00011007999999999999,-0.584,-1.01
-0.00011006,-0.58,-1.02
-0.00011004,-0.584,-0.99
-0.00011002,-0.584,-1.01
-0.00010999999999999999,-0.584,-1.0
-0.00010998,-0.584,-1.03
-0.00010996,-0.588,-1.02
-0.00010994,-0.5760000000000001,-1.03
-0.00010991999999999999,-0.584,-1.03
-0.00010989999999999999,-0.592,-1.02
-0.00010988,-0.588,-0.99
-0.00010986,-0.584,-1.02
-0.00010983999999999999,-0.596,-1.01
-0.00010982,-0.588,-0.98
-0.0001098,-0.584,-0.99
-0.00010978,-0.588,-1.02
-0.00010975999999999999,-0.592,-1.03
-0.00010973999999999999,-0.584,-1.01
-0.00010972,-0.592,-1.01
-0.0001097,-0.588,-0.99
-0.00010968,-0.592,-1.01
-0.00010965999999999999,-0.604,-1.01
-0.00010964,-0.584,-0.98
-0.00010962,-0.588,-1.02
-0.0001096,-0.596,-0.98
-0.00010957999999999999,-0.5760000000000001,-1.0
-0.00010956,-0.58,-0.98
-0.00010954,-0.584,-0.96
-0.00010952,-0.588,-0.99
-0.00010949999999999999,-0.6,-0.99
-0.00010947999999999999,-0.592,-1.0
-0.00010946,-0.588,-0.99
-0.00010944,-0.592,-1.0
-0.00010941999999999999,-0.608,-0.98
-0.00010939999999999999,-0.592,-0.97
-0.00010938,-0.596,-0.98
-0.00010936,-0.592,-1.0
-0.00010934,-0.608,-0.97
-0.00010931999999999999,-0.584,-0.96
-0.0001093,-0.596,-0.98
-0.00010928,-0.592,-0.98
-0.00010926,-0.596,-0.9500000000000001
-0.00010923999999999999,-0.6,-1.0
-0.00010921999999999999,-0.6,-0.99
-0.0001092,-0.612,-0.97
-0.00010918,-0.596,-0.97
-0.00010915999999999999,-0.588,-0.99
-0.00010914,-0.612,-0.97
-0.00010912,-0.592,-0.97
-0.0001091,-0.6,-0.96
-0.00010907999999999999,-0.6,-0.97
-0.00010905999999999999,-0.612,-0.98
-0.00010904,-0.58,-0.97
-0.00010902,-0.596,-0.97
-0.00010899999999999999,-0.592,-0.98
-0.00010897999999999999,-0.592,-0.96
-0.00010896,-0.608,-0.9500000000000001
-0.00010894,-0.6,-0.97
-0.00010892,-0.592,-0.96
-0.00010889999999999999,-0.604,-0.9500000000000001
-0.00010888,-0.612,-0.9400000000000001
-0.00010886,-0.608,-0.9500000000000001
-0.00010884,-0.604,-0.93
-0.00010881999999999999,-0.596,-0.96
-0.00010879999999999999,-0.596,-0.93
-0.00010878,-0.604,-0.9500000000000001
-0.00010876,-0.608,-0.9500000000000001
-0.00010873999999999999,-0.588,-0.9400000000000001
-0.00010871999999999999,-0.596,-0.9400000000000001
-0.0001087,-0.6,-0.93
-0.00010868,-0.6,-0.9400000000000001
-0.00010865999999999999,-0.608,-0.96
-0.00010863999999999999,-0.608,-0.9500000000000001
-0.00010862,-0.616,-0.91
-0.0001086,-0.588,-0.93
-0.00010858,-0.612,-0.9500000000000001
-0.00010855999999999999,-0.608,-0.91
-0.00010853999999999999,-0.608,-0.9
-0.00010852,-0.608,-0.9500000000000001
-0.0001085,-0.612,-0.9400000000000001
-0.00010847999999999999,-0.604,-0.91
-0.00010846,-0.612,-0.93
-0.00010844,-0.6,-0.92
-0.00010842,-0.612,-0.89
-0.00010839999999999999,-0.604,-0.92
-0.00010837999999999999,-0.612,-0.91
-0.00010836,-0.6,-0.9400000000000001
-0.00010834,-0.608,-0.91
-0.00010831999999999999,-0.604,-0.9
-0.00010829999999999999,-0.616,-0.93
-0.00010828,-0.608,-0.91
-0.00010826,-0.604,-0.91
-0.00010824,-0.6,-0.91
-0.00010821999999999999,-0.6,-0.92
-0.0001082,-0.608,-0.93
-0.00010818,-0.604,-0.9400000000000001
-0.00010816,-0.604,-0.93
-0.00010813999999999999,-0.612,-0.92
-0.00010811999999999999,-0.604,-0.91
-0.0001081,-0.612,-0.89
-0.00010808,-0.604,-0.88
-0.00010805999999999999,-0.592,-0.91
-0.00010804,-0.616,-0.92
-0.00010802,-0.616,-0.92
-0.000108,-0.616,-0.87
-0.00010797999999999999,-0.596,-0.9
-0.00010795999999999999,-0.604,-0.88
-0.00010794,-0.608,-0.91
-0.00010792,-0.6,-0.9
-0.0001079,-0.616,-0.9
-0.00010787999999999999,-0.616,-0.9
-0.00010786,-0.604,-0.91
-0.00010784,-0.612,-0.86
-0.00010782,-0.608,-0.87
-0.00010779999999999999,-0.62,-0.9
-0.00010778,-0.612,-0.86
-0.00010776,-0.608,-0.88
-0.00010774,-0.616,-0.91
-0.00010771999999999999,-0.612,-0.89
-0.00010769999999999999,-0.62,-0.88
-0.00010768,-0.608,-0.88
-0.00010766,-0.628,-0.89
-0.00010763999999999999,-0.612,-0.88
-0.00010761999999999999,-0.612,-0.87
-0.0001076,-0.616,-0.84
-0.00010758,-0.612,-0.86
-0.00010756,-0.616,-0.86
-0.00010753999999999999,-0.608,-0.88
-0.00010752,-0.624,-0.87
-0.0001075,-0.608,-0.86
-0.00010748,-0.62,-0.87
-0.00010745999999999999,-0.612,-0.86
-0.00010743999999999999,-0.612,-0.86
-0.00010742,-0.632,-0.84
-0.0001074,-0.62,-0.84
-0.00010737999999999999,-0.616,-0.87
-0.00010736,-0.616,-0.81
-0.00010734,-0.62,-0.8300000000000001
-0.00010732,-0.616,-0.86
-0.00010729999999999999,-0.628,-0.87
-0.00010727999999999999,-0.612,-0.86
-0.00010726,-0.612,-0.87
-0.00010724,-0.616,-0.85
-0.00010722,-0.632,-0.85
-0.00010719999999999999,-0.624,-0.84
-0.00010718,-0.628,-0.86
-0.00010716,-0.62,-0.85
-0.00010714,-0.62,-0.86
-0.00010711999999999999,-0.628,-0.84
-0.0001071,-0.62,-0.86
-0.00010708,-0.62,-0.84
-0.00010706,-0.612,-0.8200000000000001
-0.00010703999999999999,-0.612,-0.8200000000000001
-0.00010701999999999999,-0.608,-0.8300000000000001
-0.000107,-0.612,-0.8300000000000001
-0.00010698,-0.608,-0.86
-0.00010695999999999999,-0.62,-0.84
-0.00010693999999999999,-0.624,-0.81
-0.00010692,-0.62,-0.8
-0.0001069,-0.624,-0.84
-0.00010687999999999999,-0.62,-0.8300000000000001
-0.00010685999999999999,-0.612,-0.81
-0.00010684,-0.628,-0.8300000000000001
-0.00010682,-0.616,-0.8
-0.0001068,-0.612,-0.8
-0.00010677999999999999,-0.616,-0.8
-0.00010675999999999999,-0.64,-0.8200000000000001
-0.00010674,-0.616,-0.81
-0.00010672,-0.628,-0.81
-0.00010669999999999999,-0.628,-0.81
-0.00010668,-0.636,-0.8300000000000001
-0.00010666,-0.616,-0.8300000000000001
-0.00010664,-0.624,-0.8
-0.00010661999999999999,-0.616,-0.78
-0.00010659999999999999,-0.624,-0.81
-0.00010658,-0.616,-0.81
-0.00010656,-0.632,-0.81
-0.00010653999999999999,-0.624,-0.8
-0.00010651999999999999,-0.624,-0.81
-0.0001065,-0.608,-0.8200000000000001
-0.00010648,-0.624,-0.81
-0.00010646,-0.624,-0.75
-0.00010643999999999999,-0.616,-0.8
-0.00010642,-0.624,-0.8
-0.0001064,-0.616,-0.78
-0.00010638,-0.612,-0.79
-0.00010635999999999999,-0.616,-0.8
-0.00010633999999999999,-0.616,-0.79
-0.00010632,-0.624,-0.77
-0.0001063,-0.624,-0.76
-0.00010627999999999999,-0.612,-0.78
-0.00010626,-0.616,-0.77
-0.00010624,-0.636,-0.79
-0.00010622,-0.624,-0.8
-0.00010619999999999999,-0.62,-0.77
-0.00010617999999999999,-0.624,-0.79
-0.00010616,-0.62,-0.78
-0.00010614,-0.62,-0.77
-0.00010612,-0.62,-0.74
-0.00010609999999999999,-0.608,-0.74
-0.00010607999999999999,-0.624,-0.75
-0.00010606,-0.616,-0.74
-0.00010604,-0.624,-0.78
-0.00010601999999999999,-0.62,-0.76
-0.000106,-0.62,-0.75
-0.00010598,-0.612,-0.76
-0.00010596,-0.62,-0.75
-0.00010593999999999999,-0.612,-0.78
-0.00010591999999999999,-0.636,-0.73
-0.0001059,-0.62,-0.78
-0.00010588,-0.624,-0.78
-0.00010585999999999999,-0.62,-0.73
-0.00010583999999999999,-0.628,-0.74
-0.00010582,-0.604,-0.73
-0.0001058,-0.624,-0.73
-0.00010578,-0.624,-0.75
-0.00010575999999999999,-0.628,-0.74
-0.00010574,-0.624,-0.74
-0.00010572,-0.62,-0.72
-0.0001057,-0.628,-0.72
-0.00010567999999999999,-0.624,-0.72
-0.00010565999999999999,-0.628,-0.72
-0.00010564,-0.632,-0.74
-0.00010562,-0.632,-0.73
-0.00010559999999999999,-0.612,-0.73
-0.00010558,-0.624,-0.6900000000000001
-0.00010556,-0.632,-0.73
-0.00010554,-0.632,-0.71
-0.00010551999999999999,-0.636,-0.74
-0.00010549999999999999,-0.636,-0.72
-0.00010548,-0.616,-0.71
-0.00010546,-0.624,-0.71
-0.00010544,-0.62,-0.68
-0.00010541999999999999,-0.632,-0.71
-0.0001054,-0.628,-0.72
-0.00010538,-0.62,-0.74
-0.00010536,-0.62,-0.74
-0.00010533999999999999,-0.62,-0.7000000000000001
-0.00010532,-0.62,-0.6900000000000001
-0.0001053,-0.624,-0.7000000000000001
-0.00010528,-0.632,-0.7000000000000001
-0.00010525999999999999,-0.616,-0.71
-0.00010523999999999999,-0.624,-0.6900000000000001
-0.00010522,-0.616,-0.7000000000000001
-0.0001052,-0.628,-0.7000000000000001
-0.00010517999999999999,-0.62,-0.72
-0.00010515999999999999,-0.628,-0.67
-0.00010514,-0.624,-0.68
-0.00010512,-0.616,-0.7000000000000001
-0.0001051,-0.628,-0.71
-0.00010507999999999999,-0.628,-0.7000000000000001
-0.00010506,-0.636,-0.67
-0.00010504,-0.62,-0.6900000000000001
-0.00010502,-0.628,-0.68
-0.00010499999999999999,-0.636,-0.66
-0.00010497999999999999,-0.628,-0.7000000000000001
-0.00010496,-0.624,-0.68
-0.00010494,-0.632,-0.65
-0.00010491999999999999,-0.62,-0.67
-0.0001049,-0.624,-0.67
-0.00010488,-0.636,-0.67
-0.00010486,-0.644,-0.66
-0.00010483999999999999,-0.608,-0.7000000000000001
-0.00010481999999999999,-0.632,-0.67
-0.0001048,-0.628,-0.64
-0.00010478,-0.62,-0.66
-0.00010475999999999999,-0.624,-0.65
-0.00010473999999999999,-0.624,-0.64
-0.00010472,-0.62,-0.68
-0.0001047,-0.624,-0.68
-0.00010468,-0.62,-0.65
-0.00010465999999999999,-0.636,-0.65
-0.00010464,-0.628,-0.63
-0.00010462,-0.616,-0.63
-0.0001046,-0.62,-0.64
-0.00010457999999999999,-0.628,-0.64
-0.00010455999999999999,-0.628,-0.64
-0.00010454,-0.636,-0.64
-0.00010452,-0.616,-0.65
-0.00010449999999999999,-0.62,-0.64
-0.00010447999999999999,-0.628,-0.63
-0.00010446,-0.628,-0.61
-0.00010444,-0.628,-0.61
-0.00010441999999999999,-0.628,-0.65
-0.00010439999999999999,-0.624,-0.63
-0.00010438,-0.624,-0.64
-0.00010436,-0.624,-0.61
-0.00010434,-0.616,-0.61
-0.00010431999999999999,-0.62,-0.62
-0.00010429999999999999,-0.632,-0.64
-0.00010428,-0.616,-0.62
-0.00010426,-0.624,-0.6
-0.00010423999999999999,-0.608,-0.61
-0.00010422,-0.624,-0.62
-0.0001042,-0.632,-0.64
-0.00010418,-0.624,-0.59
-0.00010415999999999999,-0.632,-0.62
-0.00010413999999999999,-0.624,-0.62
-0.00010412,-0.624,-0.59
-0.0001041,-0.628,-0.6
-0.00010407999999999999,-0.636,-0.59
-0.00010405999999999999,-0.632,-0.61
-0.00010404,-0.624,-0.59
-0.00010402,-0.632,-0.61
-0.000104,-0.616,-0.58
-0.00010397999999999999,-0.62,-0.59
-0.00010396,-0.628,-0.58
-0.00010394,-0.62,-0.58
-0.00010392,-0.616,-0.59
-0.00010389999999999999,-0.62,-0.5700000000000001
-0.00010387999999999999,-0.616,-0.58
-0.00010386,-0.624,-0.59
-0.00010384,-0.632,-0.58
-0.00010381999999999999,-0.628,-0.58
-0.0001038,-0.628,-0.58
