CH1,CH2,CH3,CH4,time,Ts
9.701562500000001,17.6,36.2,-5.4,0.0,4e-09
9.5,17.69921875,35.8015625,-5.6000000000000005,4e-09,
9.600000000000001,17.60078125,35.800000000000004,-5.6000000000000005,8e-09,
9.600000000000001,17.7,35.603125,-5.6000000000000005,1.2000000000000002e-08,
9.700000000000001,17.5984375,36.203125,-5.4,1.6e-08,
9.6984375,17.411718750000002,35.6,-5.6000000000000005,2e-08,
9.603906250000001,17.200781250000002,36.6015625,-6.0015625,2.4000000000000003e-08,
9.09921875,17.5,35.80625,-5.796875,2.8000000000000003e-08,
9.500781250000001,17.20546875,35.800000000000004,-5.203125,3.2e-08,
9.40078125,17.403125,35.803125,-5.403125,3.6000000000000005e-08,
9.8,17.4015625,36.2,-5.8015625,4e-08,
9.4984375,17.204687500000002,35.5984375,-5.6015625,4.4000000000000004e-08,
10.0,17.0,35.800000000000004,-5.7984375,4.8000000000000006e-08,
9.50390625,17.2953125,36.4,-5.604687500000001,5.2e-08,
9.399218750000001,17.39921875,35.4046875,-6.2015625000000005,5.6000000000000005e-08,
9.40078125,17.49921875,35.995312500000004,-5.3984375,6.000000000000001e-08,
9.700000000000001,17.20390625,36.4,-5.6000000000000005,6.4e-08,
9.600000000000001,17.3,36.2,-5.4,6.8e-08,
9.8,17.3,35.800000000000004,-5.6000000000000005,7.200000000000001e-08,
9.600000000000001,17.2,36.4,-5.4,7.6e-08,
9.2984375,17.19765625,35.5921875,-5.6015625,8e-08,
9.9,17.00078125,35.800000000000004,-5.6000000000000005,8.400000000000001e-08,
10.0,17.001562500000002,36.401562500000004,-5.800000000000001,8.800000000000001e-08,
10.0,16.900000000000002,36.401562500000004,-5.80625,9.2e-08,
9.600000000000001,16.9015625,36.800000000000004,-6.4,9.600000000000001e-08,
9.59921875,16.703125,35.990625,-5.2046875,1.0000000000000001e-07,
9.4,16.6015625,35.8015625,-5.4078125,1.04e-07,
9.602343750000001,16.79765625,36.5984375,-5.6000000000000005,1.08e-07,
9.600000000000001,16.69921875,36.2,-5.3984375,1.1200000000000001e-07,
9.399218750000001,16.60234375,36.6015625,-6.0015625,1.16e-07,
9.5,16.70625,36.6,-5.6000000000000005,1.2000000000000002e-07,
9.600000000000001,16.2,35.996875,-5.9984375000000005,1.24e-07,
9.600000000000001,16.29921875,35.996875,-5.9890625,1.28e-07,
9.60078125,16.4015625,36.6,-5.0015625,1.3200000000000002e-07,
9.399218750000001,16.298437500000002,36.6078125,-6.403125,1.36e-07,
9.5,16.196875000000002,35.800000000000004,-5.800000000000001,1.4e-07,
9.700000000000001,16.30546875,36.401562500000004,-5.6015625,1.4400000000000002e-07,
9.600000000000001,15.70078125,36.2046875,-5.4,1.48e-07,
9.80234375,16.2953125,36.2,-5.6000000000000005,1.52e-07,
9.0015625,15.8984375,36.603125,-5.4,1.5600000000000002e-07,
9.399218750000001,16.00234375,36.6,-5.198437500000001,1.6e-07,
9.200000000000001,15.908593750000001,36.5984375,-5.196875,1.64e-07,
9.4,15.6984375,36.800000000000004,-5.6015625,1.6800000000000002e-07,
9.3,15.59921875,36.6015625,-5.604687500000001,1.72e-07,
9.59921875,15.49921875,36.401562500000004,-6.003125000000001,1.7600000000000001e-07,
9.403125000000001,15.703125,36.2015625,-4.9984375000000005,1.8000000000000002e-07,
9.29921875,15.70078125,37.0,-5.403125,1.84e-07,
9.50234375,15.4015625,36.4078125,-5.800000000000001,1.8800000000000002e-07,
9.700000000000001,15.5,36.4,-5.7984375,1.9200000000000003e-07,
9.49921875,15.39765625,36.6015625,-5.4,1.96e-07,
9.59921875,15.60078125,36.800000000000004,-6.2,2.0000000000000002e-07,
9.399218750000001,15.200000000000001,36.800000000000004,-5.5984375,2.04e-07,
9.69921875,15.307031250000001,37.2,-5.6015625,2.08e-07,
9.59921875,14.69921875,36.7953125,-6.0,2.1200000000000002e-07,
9.799218750000001,15.100000000000001,35.996875,-5.4,2.16e-07,
9.4,15.008593750000001,37.0,-5.2,2.2e-07,
9.80078125,14.900781250000001,37.0,-5.800000000000001,2.2400000000000002e-07,
9.1,15.0,36.995312500000004,-6.2,2.28e-07,
9.69921875,14.903125000000001,36.7953125,-5.8015625,2.32e-07,
9.200000000000001,14.801562500000001,36.403125,-5.8015625,2.3600000000000002e-07,
9.396875,14.9015625,36.9984375,-6.198437500000001,2.4000000000000003e-07,
9.9,14.403125000000001,36.6,-5.4,2.44e-07,
9.7984375,14.603906250000001,36.800000000000004,-5.800000000000001,2.48e-07,
9.500781250000001,14.504687500000001,37.0,-5.403125,2.5200000000000003e-07,
9.5,14.197656250000001,36.6,-6.401562500000001,2.56e-07,
9.39765625,14.49921875,36.4,-5.1953125,2.6e-07,
9.69921875,14.10078125,36.6,-5.6000000000000005,2.6400000000000003e-07,
9.297656250000001,14.5,36.800000000000004,-5.800000000000001,2.68e-07,
9.1,14.09765625,36.4,-6.0,2.72e-07,
9.4015625,13.99609375,37.409375000000004,-5.800000000000001,2.7600000000000004e-07,
9.500781250000001,14.197656250000001,37.8046875,-5.0,2.8e-07,
9.49921875,14.000781250000001,37.003125000000004,-6.003125000000001,2.84e-07,
9.59921875,13.90234375,37.0046875,-5.6000000000000005,2.8800000000000004e-07,
9.700000000000001,13.6984375,37.4,-6.003125000000001,2.92e-07,
9.600000000000001,13.890625,36.8015625,-5.8015625,2.96e-07,
9.600000000000001,14.000781250000001,37.2046875,-5.6015625,3.0000000000000004e-07,
9.700000000000001,13.60078125,37.2,-5.4,3.04e-07,
9.5,13.9953125,36.8015625,-5.5984375,3.08e-07,
9.700000000000001,13.696875,36.80625,-5.800000000000001,3.1200000000000004e-07,
9.5,13.6015625,37.196875,-5.9984375000000005,3.16e-07,
9.600000000000001,13.70078125,36.401562500000004,-5.40625,3.2e-07,
9.80078125,13.49921875,37.203125,-5.403125,3.2400000000000004e-07,
9.799218750000001,13.600000000000001,37.2,-6.2015625000000005,3.28e-07,
9.700000000000001,13.5,37.2,-5.8015625,3.32e-07,
9.8,13.49765625,37.2,-6.0,3.3600000000000004e-07,
9.598437500000001,13.10078125,37.198437500000004,-5.7984375,3.4000000000000003e-07,
9.9,13.299218750000001,37.5984375,-5.6000000000000005,3.44e-07,
9.4984375,13.2984375,37.0,-6.0,3.4800000000000005e-07,
9.59921875,13.1015625,37.0,-5.5984375,3.5200000000000003e-07,
9.4,13.100000000000001,37.003125000000004,-6.401562500000001,3.56e-07,
9.696875,13.196875,37.5921875,-5.4,3.6000000000000005e-07,
9.8,12.90546875,37.2,-6.0,3.6400000000000003e-07,
9.602343750000001,12.90234375,36.6,-5.5953125,3.68e-07,
9.29921875,13.1015625,37.1921875,-5.4,3.7200000000000005e-07,
9.4015625,13.200000000000001,37.2,-5.3984375,3.7600000000000003e-07,
9.8,13.09765625,37.2,-5.8031250000000005,3.8e-07,
9.5,12.99921875,37.396875,-5.9984375000000005,3.8400000000000005e-07,
9.5,12.9,37.800000000000004,-5.3984375,3.8800000000000003e-07,
9.4,13.00390625,37.2,-6.401562500000001,3.92e-07,
9.600000000000001,13.10078125,37.800000000000004,-5.800000000000001,3.96e-07,
9.4,13.200000000000001,37.401562500000004,-6.196875,4.0000000000000003e-07,
9.5,13.3,37.2015625,-5.7984375,4.04e-07,
9.4,13.20078125,38.0,-5.6000000000000005,4.08e-07,
9.5,12.9953125,37.206250000000004,-5.6015625,4.1200000000000004e-07,
9.598437500000001,12.801562500000001,37.4,-5.403125,4.16e-07,
9.8,13.19453125,37.6,-6.4,4.2e-07,
9.6015625,13.192187500000001,37.4,-5.5984375,4.2400000000000004e-07,
9.600000000000001,12.8984375,37.6,-6.0,4.28e-07,
9.60078125,13.1984375,37.6,-6.2015625000000005,4.32e-07,
9.700000000000001,12.887500000000001,37.8046875,-5.800000000000001,4.3600000000000004e-07,
9.600000000000001,12.7984375,37.996875,-5.8031250000000005,4.4e-07,
9.5,13.1984375,37.2,-5.2,4.44e-07,
9.49921875,13.10078125,37.9984375,-5.4109375,4.4800000000000004e-07,
9.59921875,13.299218750000001,37.003125000000004,-5.800000000000001,4.52e-07,
9.5,13.200000000000001,37.800000000000004,-4.996875,4.56e-07,
9.700000000000001,13.30078125,37.396875,-6.603125,4.6000000000000004e-07,
9.5,13.20078125,37.401562500000004,-5.8046875,4.64e-07,
9.3,13.19921875,37.0,-5.6000000000000005,4.68e-07,
