time,CH2,CH4
-5.3729999999999995e-05,1.51,0.146
-5.372e-05,1.52,0.146
-5.371e-05,1.52,0.14400000000000002
-5.37e-05,1.53,0.14400000000000002
-5.3689999999999996e-05,1.51,0.146
-5.368e-05,1.52,0.15
-5.367e-05,1.54,0.15
-5.366e-05,1.51,0.14400000000000002
-5.3649999999999996e-05,1.55,0.14200000000000002
-5.3639999999999995e-05,1.5,0.14400000000000002
-5.363e-05,1.55,0.14400000000000002
-5.362e-05,1.53,0.14
-5.361e-05,1.53,0.138
-5.3599999999999995e-05,1.5,0.14400000000000002
-5.359e-05,1.53,0.148
-5.358e-05,1.55,0.146
-5.357e-05,1.52,0.15
-5.3559999999999995e-05,1.54,0.146
-5.355e-05,1.53,0.14200000000000002
-5.354e-05,1.53,0.14
-5.353e-05,1.53,0.134
-5.3519999999999996e-05,1.51,0.14
-5.351e-05,1.51,0.14400000000000002
-5.35e-05,1.54,0.14400000000000002
-5.349e-05,1.54,0.14400000000000002
-5.3479999999999996e-05,1.5,0.138
-5.347e-05,1.55,0.14400000000000002
-5.346e-05,1.51,0.148
-5.345e-05,1.53,0.14400000000000002
-5.3439999999999997e-05,1.5,0.14400000000000002
-5.3429999999999995e-05,1.52,0.148
-5.342e-05,1.51,0.14400000000000002
-5.341e-05,1.53,0.14
-5.34e-05,1.53,0.14200000000000002
-5.3389999999999995e-05,1.52,0.14400000000000002
-5.338e-05,1.55,0.14
-5.337e-05,1.52,0.14400000000000002
-5.336e-05,1.53,0.14200000000000002
-5.3349999999999996e-05,1.5,0.14
-5.334e-05,1.5,0.14
-5.333e-05,1.52,0.14200000000000002
-5.332e-05,1.5,0.14
-5.3309999999999996e-05,1.53,0.14400000000000002
-5.3299999999999995e-05,1.53,0.14400000000000002
-5.329e-05,1.55,0.138
-5.328e-05,1.51,0.146
-5.3269999999999996e-05,1.52,0.14400000000000002
-5.326e-05,1.52,0.14400000000000002
-5.325e-05,1.51,0.138
-5.324e-05,1.5,0.14200000000000002
-5.323e-05,1.53,0.14400000000000002
-5.3219999999999995e-05,1.53,0.14200000000000002
-5.321e-05,1.52,0.14200000000000002
-5.32e-05,1.53,0.14200000000000002
-5.319e-05,1.52,0.146
-5.3179999999999996e-05,1.53,0.14200000000000002
-5.317e-05,1.55,0.146
-5.316e-05,1.53,0.152
-5.315e-05,1.48,0.14
-5.3139999999999996e-05,1.53,0.146
-5.313e-05,1.52,0.14200000000000002
-5.312e-05,1.51,0.14200000000000002
-5.311e-05,1.53,0.14400000000000002
-5.3099999999999996e-05,1.49,0.14
-5.3089999999999995e-05,1.56,0.152
-5.308e-05,1.53,0.14
-5.307e-05,1.5,0.14400000000000002
-5.306e-05,1.55,0.14400000000000002
-5.3049999999999995e-05,1.55,0.148
-5.304e-05,1.51,0.152
-5.303e-05,1.53,0.14400000000000002
-5.302e-05,1.49,0.148
-5.3009999999999996e-05,1.51,0.148
-5.3e-05,1.54,0.148
-5.299e-05,1.55,0.146
-5.298e-05,1.52,0.14400000000000002
-5.2969999999999996e-05,1.53,0.14400000000000002
-5.296e-05,1.52,0.14400000000000002
-5.295e-05,1.53,0.14400000000000002
-5.294e-05,1.55,0.136
-5.2929999999999996e-05,1.53,0.138
-5.292e-05,1.53,0.14
-5.291e-05,1.5,0.146
-5.29e-05,1.53,0.14200000000000002
-5.289e-05,1.52,0.138
-5.2879999999999995e-05,1.51,0.14200000000000002
-5.287e-05,1.51,0.148
-5.286e-05,1.54,0.14200000000000002
-5.285e-05,1.52,0.14400000000000002
-5.2839999999999996e-05,1.54,0.14400000000000002
-5.283e-05,1.5,0.152
-5.282e-05,1.54,0.138
-5.281e-05,1.54,0.148
-5.2799999999999996e-05,1.53,0.146
-5.279e-05,1.53,0.14200000000000002
-5.278e-05,1.52,0.14200000000000002
-5.277e-05,1.53,0.148
-5.2759999999999996e-05,1.5,0.14200000000000002
-5.2749999999999995e-05,1.53,0.138
-5.274e-05,1.53,0.138
-5.273e-05,1.55,0.148
-5.272e-05,1.53,0.14400000000000002
-5.2709999999999995e-05,1.54,0.14400000000000002
-5.27e-05,1.54,0.14400000000000002
-5.269e-05,1.55,0.14200000000000002
-5.268e-05,1.49,0.14
-5.2669999999999995e-05,1.54,0.15
-5.266e-05,1.55,0.146
-5.265e-05,1.54,0.148
-5.264e-05,1.51,0.14
-5.2629999999999996e-05,1.53,0.14200000000000002
-5.262e-05,1.53,0.15
-5.261e-05,1.54,0.146
-5.26e-05,1.53,0.14200000000000002
-5.2589999999999996e-05,1.53,0.148
-5.258e-05,1.52,0.146
-5.257e-05,1.53,0.14400000000000002
-5.256e-05,1.53,0.14400000000000002
-5.255e-05,1.53,0.152
-5.2539999999999995e-05,1.52,0.14400000000000002
-5.253e-05,1.53,0.14
-5.252e-05,1.53,0.146
-5.251e-05,1.53,0.146
-5.2499999999999995e-05,1.53,0.146
-5.249e-05,1.53,0.148
-5.248e-05,1.5,0.14
-5.247e-05,1.52,0.148
-5.2459999999999996e-05,1.54,0.14400000000000002
-5.245e-05,1.53,0.14
-5.244e-05,1.52,0.146
-5.243e-05,1.51,0.146
-5.2419999999999996e-05,1.53,0.14200000000000002
-5.2409999999999995e-05,1.53,0.136
-5.24e-05,1.54,0.148
-5.239e-05,1.56,0.14
-5.2379999999999997e-05,1.5,0.14200000000000002
-5.2369999999999995e-05,1.52,0.148
-5.236e-05,1.53,0.14200000000000002
-5.235e-05,1.53,0.14400000000000002
-5.234e-05,1.55,0.14200000000000002
-5.2329999999999995e-05,1.54,0.146
-5.232e-05,1.53,0.14
-5.231e-05,1.53,0.14200000000000002
-5.23e-05,1.52,0.14400000000000002
-5.2289999999999996e-05,1.52,0.14400000000000002
-5.228e-05,1.54,0.146
-5.227e-05,1.53,0.14400000000000002
-5.226e-05,1.51,0.134
-5.2249999999999996e-05,1.53,0.14
-5.224e-05,1.53,0.14400000000000002
-5.223e-05,1.54,0.14400000000000002
-5.222e-05,1.52,0.136
-5.2209999999999996e-05,1.49,0.14400000000000002
-5.2199999999999995e-05,1.5,0.146
-5.219e-05,1.53,0.14
-5.218e-05,1.52,0.14400000000000002
-5.217e-05,1.53,0.14200000000000002
-5.2159999999999995e-05,1.53,0.138
-5.215e-05,1.55,0.136
-5.214e-05,1.5,0.148
-5.213e-05,1.53,0.14200000000000002
-5.2119999999999996e-05,1.52,0.14200000000000002
-5.211e-05,1.54,0.14200000000000002
-5.21e-05,1.53,0.146
-5.209e-05,1.53,0.138
-5.2079999999999996e-05,1.51,0.136
-5.207e-05,1.53,0.152
-5.206e-05,1.54,0.14400000000000002
