CH1,CH2,CH3,CH4,time,Ts
144.0,-0.32,-0.0001,-4.0,0.0,2e-08
147.0,-0.38,-0.0002,-5.2,2e-08,
144.0,-0.4,-0.0002,-3.6,4e-08,
148.0,-0.38,-0.0002,-4.0,6.000000000000001e-08,
145.0,-0.4,-0.00030000000000000003,-4.4,8e-08,
147.0,-0.36,-0.00030000000000000003,-4.0,1e-07,
147.0,-0.42,0.0,-4.0,1.2000000000000002e-07,
146.0,-0.38,-0.0002,-3.6,1.4e-07,
146.0,-0.4,0.0,-4.800000000000001,1.6e-07,
146.0,-0.36,-0.0002,-4.4,1.8e-07,
148.0,-0.38,-0.0004,-4.4,2e-07,
146.0,-0.44,-0.0004,-5.2,2.2e-07,
148.0,-0.36,-0.0001,-4.800000000000001,2.4000000000000003e-07,
144.0,-0.44,-0.0004,-3.6,2.6e-07,
147.0,-0.4,-0.0005,-4.800000000000001,2.8e-07,
147.0,-0.34,-0.0004,-4.0,3e-07,
145.0,-0.34,0.0,-2.8000000000000003,3.2e-07,
148.0,-0.4,-0.0007,-4.0,3.4000000000000003e-07,
146.0,-0.4,-0.0001,-4.0,3.6e-07,
146.0,-0.4,-0.0002,-4.0,3.8e-07,
143.0,-0.38,-0.0002,-3.6,4e-07,
143.0,-0.42,-0.0002,-4.0,4.2e-07,
147.0,-0.38,0.0,-4.0,4.4e-07,
144.0,-0.36,-0.0001,-4.0,4.6e-07,
148.0,-0.36,-0.0004,-3.2,4.800000000000001e-07,
147.0,-0.34,-0.00030000000000000003,-4.800000000000001,5e-07,
146.0,-0.36,-0.0001,-2.8000000000000003,5.2e-07,
147.0,-0.42,0.0,-6.0,5.4e-07,
147.0,-0.26,-0.0002,-3.2,5.6e-07,
148.0,-0.42,-0.0005,-4.800000000000001,5.800000000000001e-07,
149.0,-0.42,-0.0005,-3.6,6e-07,
147.0,-0.44,0.0,-5.2,6.2e-07,
148.0,-0.32,-0.0001,-4.0,6.4e-07,
146.0,-0.34,0.00030000000000000003,-4.0,6.6e-07,
146.0,-0.34,0.0,-4.0,6.800000000000001e-07,
146.0,-0.32,-0.0001,-4.0,7e-07,
147.0,-0.38,-0.00030000000000000003,-4.4,7.2e-07,
145.0,-0.32,-0.0004,-3.6,7.4e-07,
145.0,-0.38,-0.0004,-3.6,7.6e-07,
