CH1,CH2,CH3,CH4,time,Ts
148.0,-0.6000000000000001,-0.0032,-4.4,0.0,1e-08
145.0,-0.5,-0.0028,-3.6,1e-08,
146.0,-0.4,-0.003,-3.2,2e-08,
148.0,-0.30000000000000004,-0.0028,-4.0,3.0000000000000004e-08,
149.0,-0.30000000000000004,-0.003,-3.6,4e-08,
149.0,-0.30000000000000004,-0.0036000000000000003,-5.2,5e-08,
145.0,-0.6000000000000001,-0.0026000000000000003,-5.2,6.000000000000001e-08,
148.0,-0.6000000000000001,-0.003,-3.2,7e-08,
147.0,-0.30000000000000004,-0.003,-4.800000000000001,8e-08,
146.0,0.0,-0.003,-5.6000000000000005,9e-08,
149.0,-0.5,-0.0024000000000000002,-5.2,1e-07,
145.0,-0.30000000000000004,-0.003,-4.4,1.1e-07,
146.0,-0.5,-0.003,-5.2,1.2000000000000002e-07,
146.0,-0.4,-0.0034000000000000002,-3.6,1.3e-07,
146.0,-0.4,-0.0032,-4.4,1.4e-07,
144.0,-0.30000000000000004,-0.0036000000000000003,-3.2,1.5e-07,
148.0,-0.1,-0.0032,-4.0,1.6e-07,
146.0,-0.4,-0.0026000000000000003,-4.4,1.7000000000000001e-07,
145.0,-0.30000000000000004,-0.003,-3.2,1.8e-07,
145.0,-0.30000000000000004,-0.0032,-4.4,1.9e-07,
147.0,-0.4,-0.0032,-4.0,2e-07,
146.0,-0.4,-0.0032,-3.2,2.1e-07,
144.0,-0.7000000000000001,-0.0032,-4.4,2.2e-07,
147.0,-0.4,-0.003,-5.2,2.3e-07,
147.0,-0.2,-0.0034000000000000002,-4.0,2.4000000000000003e-07,
147.0,-0.7000000000000001,-0.003,-4.4,2.5e-07,
144.0,-0.7000000000000001,-0.0028,-4.800000000000001,2.6e-07,
146.0,-0.6000000000000001,-0.0024000000000000002,-3.6,2.7e-07,
148.0,-0.6000000000000001,-0.0026000000000000003,-3.2,2.8e-07,
141.0,-0.5,-0.0032,-3.6,2.9000000000000003e-07,
148.0,-0.2,-0.0026000000000000003,-4.4,3e-07,
145.0,-0.7000000000000001,-0.003,-4.800000000000001,3.1e-07,
148.0,-0.2,-0.0024000000000000002,-3.6,3.2e-07,
144.0,-0.4,-0.0032,-3.2,3.3e-07,
145.0,-0.6000000000000001,-0.003,-5.2,3.4000000000000003e-07,
144.0,-0.4,-0.0028,-4.4,3.5e-07,
146.0,-0.6000000000000001,-0.0034000000000000002,-4.0,3.6e-07,
146.0,-0.2,-0.0032,-4.4,3.7e-07,
148.0,-0.4,-0.0034000000000000002,-3.2,3.8e-07,
146.0,-0.5,-0.003,-5.2,3.9e-07,
146.0,-0.7000000000000001,-0.003,-4.4,4e-07,
147.0,-0.5,-0.0034000000000000002,-5.2,4.1e-07,
148.0,-0.2,-0.0034000000000000002,-5.6000000000000005,4.2e-07,
145.0,-0.4,-0.003,-3.2,4.3e-07,
146.0,-0.5,-0.0034000000000000002,-4.4,4.4e-07,
145.0,-0.7000000000000001,-0.003,-4.800000000000001,4.5000000000000003e-07,
147.0,-0.4,-0.0026000000000000003,-3.6,4.6e-07,
145.0,0.1,-0.0036000000000000003,-2.8000000000000003,4.7e-07,
146.0,-0.30000000000000004,-0.0038,-4.4,4.800000000000001e-07,
147.0,-0.2,-0.003,-4.4,4.9e-07,
148.0,-0.8,-0.0028,-4.800000000000001,5e-07,
146.0,-0.1,-0.0032,-6.4,5.1e-07,
144.0,-0.5,-0.003,-4.0,5.2e-07,
143.0,-0.1,-0.0028,-4.800000000000001,5.3e-07,
147.0,-0.5,-0.0032,-5.6000000000000005,5.4e-07,
145.0,-0.5,-0.0034000000000000002,-3.2,5.5e-07,
146.0,-0.4,-0.0032,-4.800000000000001,5.6e-07,
145.0,-0.30000000000000004,-0.0028,-2.8000000000000003,5.7e-07,
145.0,-0.2,-0.003,-4.0,5.800000000000001e-07,
145.0,-0.4,-0.0028,-3.2,5.9e-07,
145.0,-0.5,-0.0032,-4.4,6e-07,
145.0,-0.7000000000000001,-0.0026000000000000003,-3.2,6.1e-07,
146.0,-0.30000000000000004,-0.0028,-5.2,6.2e-07,
149.0,-0.8,-0.0026000000000000003,-4.4,6.3e-07,
148.0,-0.2,-0.0032,-5.6000000000000005,6.4e-07,
145.0,-0.5,-0.0034000000000000002,-4.0,6.5e-07,
147.0,-0.30000000000000004,-0.0032,-4.0,6.6e-07,
147.0,-0.4,-0.0034000000000000002,-4.4,6.7e-07,
149.0,-0.5,-0.003,-5.2,6.800000000000001e-07,
147.0,-0.6000000000000001,-0.0032,-5.2,6.900000000000001e-07,
147.0,0.0,-0.0028,-3.6,7e-07,
145.0,0.0,-0.0028,-4.0,7.1e-07,
147.0,-0.4,-0.0032,-4.4,7.2e-07,
146.0,-0.7000000000000001,-0.0032,-4.4,7.3e-07,
147.0,-0.2,-0.0032,-3.2,7.4e-07,
143.0,-0.4,-0.0026000000000000003,-3.6,7.5e-07,
145.0,-0.30000000000000004,-0.0028,-4.0,7.6e-07,
148.0,-0.30000000000000004,-0.0034000000000000002,-4.0,7.7e-07,
149.0,-0.30000000000000004,-0.0024000000000000002,-4.0,7.8e-07,
148.0,-0.30000000000000004,-0.0034000000000000002,-3.6,7.900000000000001e-07,
148.0,-0.2,-0.0026000000000000003,-4.0,8e-07,
145.0,-0.30000000000000004,-0.003,-4.4,8.1e-07,
146.0,-0.30000000000000004,-0.0028,-4.4,8.2e-07,
146.0,-0.5,-0.0026000000000000003,-3.2,8.3e-07,
146.0,-0.2,-0.003,-2.8000000000000003,8.4e-07,
148.0,-0.4,-0.0034000000000000002,-4.800000000000001,8.5e-07,
147.0,-0.30000000000000004,-0.0028,-3.2,8.6e-07,
148.0,-0.4,-0.0026000000000000003,-3.2,8.7e-07,
147.0,-0.4,-0.0026000000000000003,-3.2,8.8e-07,
146.0,-0.4,-0.0034000000000000002,-4.4,8.900000000000001e-07,
148.0,-0.2,-0.003,-4.0,9.000000000000001e-07,
147.0,-0.4,-0.0028,-4.4,9.1e-07,
147.0,-0.1,-0.0028,-4.0,9.2e-07,
148.0,-0.6000000000000001,-0.0028,-4.800000000000001,9.3e-07,
147.0,-0.30000000000000004,-0.0028,-4.4,9.4e-07,
145.0,-0.4,-0.0028,-4.4,9.5e-07,
146.0,-0.6000000000000001,-0.0032,-4.800000000000001,9.600000000000001e-07,
145.0,-0.1,-0.003,-4.800000000000001,9.7e-07,
149.0,-0.30000000000000004,-0.0028,-4.0,9.8e-07,
148.0,-0.30000000000000004,-0.0032,-3.6,9.9e-07,
145.0,-0.1,-0.0026000000000000003,-4.0,1e-06,
145.0,-0.7000000000000001,-0.0034000000000000002,-4.800000000000001,1.01e-06,
147.0,-0.5,-0.003,-4.800000000000001,1.02e-06,
150.0,-0.4,-0.0028,-4.0,1.03e-06,
149.0,0.0,-0.0032,-4.0,1.04e-06,
148.0,-0.30000000000000004,-0.0024000000000000002,-2.8000000000000003,1.0500000000000001e-06,
146.0,-0.1,-0.003,-2.8000000000000003,1.06e-06,
147.0,0.0,-0.0024000000000000002,-4.4,1.07e-06,
147.0,-0.30000000000000004,-0.0034000000000000002,-4.0,1.08e-06,
147.0,-0.5,-0.003,-3.6,1.09e-06,
148.0,0.0,-0.0028,-3.2,1.1e-06,
147.0,-0.1,-0.0026000000000000003,-2.8000000000000003,1.11e-06,
