CH1,CH2,CH3,CH4,time,Ts
2.94,-0.5,-0.40125,-0.049921875000000004,0.0,2e-09
2.92,-0.5209375,-0.28125,-0.050234375,2e-09,
2.96,-0.5596875,-0.279375,-0.03,4e-09,
2.9,-0.49921875,-0.4396875,-0.049921875000000004,6.000000000000001e-09,
3.0,-0.52109375,-0.27968750000000003,-0.050078125,8e-09,
2.93984375,-0.54015625,-0.36,-0.05,1e-08,
2.9796875000000003,-0.54,-0.3209375,-0.040546875,1.2000000000000002e-08,
3.00015625,-0.51984375,-0.36,-0.019765625000000002,1.4000000000000001e-08,
2.92,-0.52015625,-0.3203125,-0.06,1.6e-08,
2.8996875,-0.5398437500000001,-0.321875,-0.019765625000000002,1.8000000000000002e-08,
2.8803125,-0.52015625,-0.3984375,-0.04,2e-08,
2.98046875,-0.5609375,-0.199375,-0.05,2.2000000000000002e-08,
2.99984375,-0.5596875,-0.24,-0.05,2.4000000000000003e-08,
3.000625,-0.48,-0.2396875,-0.05,2.6e-08,
2.9409375,-0.53953125,-0.32,-0.040078125,2.8000000000000003e-08,
2.91984375,-0.48140625000000004,-0.3203125,-0.04,3.0000000000000004e-08,
2.93875,-0.439375,-0.2803125,-0.03,3.2e-08,
2.961875,-0.5390625,-0.400625,-0.040078125,3.4e-08,
2.879375,-0.5615625,-0.4015625,-0.03,3.6000000000000005e-08,
2.9971875,-0.48125,-0.2821875,-0.04984375,3.8e-08,
2.97890625,-0.499375,-0.2790625,-0.030546875,4e-08,
2.92,-0.5003125,-0.39968750000000003,-7.8125e-05,4.2000000000000006e-08,
2.98015625,-0.48,-0.359375,-0.02046875,4.4000000000000004e-08,
2.9796875000000003,-0.51984375,-0.3603125,-0.040078125,4.6e-08,
2.92,-0.54,-0.36,0.0,4.8000000000000006e-08,
2.96,-0.5,-0.3596875,-0.05,5.0000000000000004e-08,
2.92,-0.5390625,-0.438125,-0.000546875,5.2e-08,
2.939375,-0.5396875,-0.400625,-0.04,5.4e-08,
2.96,-0.560625,-0.28,-0.029843750000000002,5.6000000000000005e-08,
2.95984375,-0.50015625,-0.3628125,-0.029765625,5.8e-08,
2.98,-0.55984375,-0.356875,-0.02015625,6.000000000000001e-08,
2.9796875000000003,-0.5603125,-0.28125,-0.070078125,6.2e-08,
3.0003125,-0.540625,-0.44,-0.02,6.4e-08,
2.939375,-0.51984375,-0.3196875,-0.02,6.600000000000001e-08,
2.96078125,-0.54,-0.32,-0.02,6.8e-08,
3.0,-0.52015625,-0.239375,-0.0403125,7e-08,
2.97953125,-0.52,-0.28125,-0.06,7.200000000000001e-08,
2.9196875,-0.52,-0.36,-0.019921875000000002,7.4e-08,
2.89984375,-0.51984375,-0.27968750000000003,-0.040078125,7.6e-08,
2.94,-0.5590625,-0.3203125,-0.01984375,7.800000000000001e-08,
2.98015625,-0.54078125,-0.279375,-0.05,8e-08,
2.99984375,-0.48,-0.440625,7.8125e-05,8.2e-08,
3.00015625,-0.54,-0.3584375,-0.019921875000000002,8.400000000000001e-08,
2.94,-0.5203125,-0.32,-0.030078125,8.6e-08,
2.93984375,-0.45984375,-0.3209375,-0.010078125,8.800000000000001e-08,
2.98015625,-0.46,-0.4,-0.039453125,9.000000000000001e-08,
2.9,-0.48031250000000003,-0.3203125,-0.039921875,9.2e-08,
2.8796875,-0.45953125,-0.400625,-0.009765625,9.400000000000001e-08,
2.9803125,-0.52,-0.35875,-0.02015625,9.600000000000001e-08,
2.95953125,-0.48,-0.3203125,-0.0403125,9.8e-08,
2.98,-0.5398437500000001,-0.3196875,-0.049296875000000004,1.0000000000000001e-07,
2.98015625,-0.5403125,-0.28,-7.8125e-05,1.02e-07,
2.92,-0.50171875,-0.31875000000000003,-0.0396875,1.04e-07,
2.9201562500000002,-0.47859375,-0.36,-0.019921875000000002,1.0600000000000001e-07,
2.959375,-0.58015625,-0.3190625,-0.01,1.08e-07,
3.06015625,-0.48015625,-0.24,-0.02,1.1e-07,
2.94046875,-0.54,-0.32,-0.03,1.1200000000000001e-07,
2.93921875,-0.52,-0.239375,-0.02,1.14e-07,
2.979375,-0.5,-0.28,-0.05,1.16e-07,
2.98078125,-0.5615625,-0.2409375,-0.06015625,1.1800000000000001e-07,
2.91984375,-0.46,-0.32,-0.039921875,1.2000000000000002e-07,
2.9603125,-0.5003125,-0.4396875,-0.030078125,1.22e-07,
2.960625,-0.52015625,-0.3196875,-0.029843750000000002,1.24e-07,
2.99890625,-0.54,-0.3609375,-0.010078125,1.2600000000000002e-07,
